target,real_target,js,jv,time,action
[-0.25511    -0.23523228  0.4942469   1.2939737 ],[-0.24757495 -0.24495696  0.60283679  1.31946886],[-0.24748766 -0.24504425  0.60283679  1.31946886],[0. 0. 0. 0.],1728752645.6607625,[ 17.56896387 -11.59336504  23.51982401 -56.89817064]
[-0.25524348 -0.2352084   0.4940977   1.2940763 ],[-0.24766223 -0.24486968  0.60283679  1.31946886],[-0.24751711 -0.24492158  0.6027921   1.31946886],[-0.0005889   0.00245325 -0.00089382  0.        ],1728752645.6615095,[ 16.18908864 -12.80722528  23.91381755 -33.46886632]
[-0.25525945 -0.2352775   0.4939763   1.2942798 ],[-0.24766223 -0.24486968  0.60292399  1.31946886],[-0.24754864 -0.24479868  0.60274966  1.31946886],[-0.00063057  0.00245805 -0.00084867  0.        ],1728752645.6622202,[ 16.10943243 -12.54041454  23.93093772 -33.15183688]
[-0.2552453  -0.2354014   0.49391255  1.2944548 ],[-0.24766223 -0.24486968  0.60301119  1.31946886],[-0.24758027 -0.24467584  0.60270733  1.31946886],[-0.00063263  0.0024568  -0.00084658  0.        ],1728752645.6629002,[ 16.00188986 -12.20687679  23.93506718 -32.93453116]
[-0.2553189  -0.23557602  0.49383473  1.2946147 ],[-0.24774952 -0.24486968  0.60309848  1.31946886],[-0.24761204 -0.24455307  0.60266503  1.31946886],[-0.00063535  0.00245535 -0.00084606  0.        ],1728752645.663576,[ 16.12383786 -11.80707859  23.9430227  -32.73079804]
[-0.25538972 -0.23579574  0.49391577  1.2948302 ],[-0.24783681 -0.24486968  0.60318577  1.31946886],[-0.24764365 -0.24443039  0.60262278  1.31946886],[-0.0006323   0.00245375 -0.00084507  0.        ],1728752645.6642742,[ 16.20471227 -11.34863086  23.91429604 -32.41959772]
[-0.2553664  -0.23596463  0.49384442  1.2949383 ],[-0.24783681 -0.24486968  0.60309857  1.31946886],[-0.24767516 -0.24430778  0.60258035  1.31946886],[-0.00063024  0.00245208 -0.00084855  0.        ],1728752645.6649806,[ 16.05314342 -10.97116647  23.92219682 -32.3283887 ]
[-0.2553461  -0.23613453  0.49377465  1.2948534 ],[-0.24783681 -0.24486968  0.60301137  1.31946886],[-0.24770687 -0.24418524  0.60253797  1.31946886],[-0.00063413  0.00245081 -0.00084758  0.        ],1728752645.6656554,[ 15.94545291 -10.58501306  23.92820597 -32.53306322]
[-0.2554172  -0.23607093  0.4937604   1.2923872 ],[-0.24783681 -0.24478239  0.60301128  1.31772357],[-0.24773871 -0.24406276  0.60249563  1.31946886],[-0.00063682  0.00244961 -0.00084683  0.        ],1728752645.6663191,[ 16.06351477 -10.54076743  23.92146437 -36.93150993]
[-0.25547728 -0.23589437  0.49389806  1.2894266 ],[-0.24783681 -0.2446951   0.60301119  1.31597829],[-0.24777041 -0.24394029  0.60245325  1.31946886],[-0.0006339   0.00244942 -0.00084764  0.        ],1728752645.6669815,[ 16.1185209  -10.62838366  23.88032325 -41.07695435]
[-0.25566646 -0.23545587  0.49397472  1.2844301 ],[-0.24792403 -0.2445206   0.6029239   1.3124876 ],[-0.24780203 -0.24381781  0.60241062  1.31946886],[-0.00063253  0.0024496  -0.00085258  0.        ],1728752645.6676633,[ 16.49866502 -11.08306578  23.85470191 -48.64939071]
[-0.2559095  -0.23492888  0.49433452  1.279745  ],[-0.24801125 -0.2443461   0.60283661  1.30899692],[-0.24783316 -0.24369527  0.60236784  1.31946886],[-0.00062245  0.00245089 -0.00085563  0.        ],1728752645.6683545,[ 16.96300047 -11.62962542  23.76327563 -54.68436051]
[-0.25628647 -0.23391779  0.4945866   1.2742488 ],[-0.24818581 -0.24373523  0.60257491  1.30288827],[-0.2478636  -0.24357263  0.60232452  1.31946886],[-0.00060894  0.00245263 -0.00086636  0.        ],1728752645.669045,[ 17.7401737  -12.87176722  23.69937032 -62.32857497]
[-0.25670227 -0.23290846  0.49500886  1.2697141 ],[-0.24836038 -0.24312437  0.60231322  1.29677963],[-0.24789275 -0.24344976  0.60228083  1.31946886],[-0.000583    0.00245759 -0.00087369  0.        ],1728752645.6698446,[ 18.56407994 -14.04159534  23.59513969 -67.85291461]
[-0.25726414 -0.23120646  0.4954489   1.2629421 ],[-0.24862217 -0.24198993  0.60231313  1.28805304],[-0.24792026 -0.24332657  0.60223657  1.31762578],[-0.00055023  0.00246368 -0.00088538 -0.03686144],1728752645.670678,[ 19.73902127 -16.22487509  23.48840574 -74.54839253]
[-0.25773805 -0.2289092   0.49580225  1.2485654 ],[-0.24888396 -0.24085549  0.60231304  1.27932644],[-0.24794486 -0.24320256  0.60219172  1.30393415],[-0.00049201  0.00248026 -0.00089699 -0.27383258],1728752645.6714637,[ 20.64464775 -19.17879126  23.40167096 -73.41552035]
[-0.25779194 -0.22649843  0.4954739   1.2380103 ],[-0.24888396 -0.23937191  0.60222578  1.26536375],[-0.24796665 -0.24307657  0.60214641  1.29362638],[-0.00043573  0.00251986 -0.00090616 -0.20615555],1728752645.672214,[ 20.5475078  -22.21067972  23.4708086  -73.53195394]
[-0.25794598 -0.22442298  0.4965436   1.224013  ],[-0.24888396 -0.23788834  0.60213852  1.25140107],[-0.24798877 -0.24294667  0.60210147  1.28162492],[-0.00044233  0.00259793 -0.00089884 -0.24002906],1728752645.672974,[ 20.8625305  -24.73017388  23.21150342 -77.00581727]
[-0.25836557 -0.2223613   0.49770218  1.2096317 ],[-0.24914575 -0.23684118  0.60222587  1.24092907],[-0.24800979 -0.24281087  0.60205519  1.26454437],[-0.00042046  0.00271592 -0.00092551 -0.341611  ],1728752645.6737401,[ 21.80043752 -27.269524    22.9455182  -71.18912797]
[-0.25905764 -0.22051474  0.49774063  1.2042181 ],[-0.24940754 -0.23579402  0.60231322  1.23045707],[-0.24802707 -0.24266477  0.60200765  1.25761783],[-0.00034569  0.00292205 -0.00095089 -0.13853095],1728752645.6744776,[ 23.31950415 -29.48180956  22.93788149 -69.76132506]
[-0.25999647 -0.22024067  0.4990782   1.1916838 ],[-0.24975661 -0.23509587  0.60266215  1.21387643],[-0.24803642 -0.24250367  0.60196007  1.2523832 ],[-0.00018688  0.00322203 -0.00095158 -0.1046926 ],1728752645.6752343,[ 25.36237443 -29.40337039  22.62004439 -83.62708972]
[-0.2607684  -0.21972287  0.50266826  1.1630503 ],[-0.25010568 -0.23439772  0.60301107  1.19729578],[-0.24804288 -0.24234324  0.6019111   1.22345129],[-1.29268425e-04  3.20863111e-03 -9.79442334e-04 -5.78638035e-01],1728752645.6759984,[ 26.89763157 -29.91010684  21.7967431  -79.58605229]
[-0.2616587  -0.21672629  0.501602    1.1488005 ],[-0.25045475 -0.23326322  0.60292393  1.17984253],[-0.24806683 -0.24217831  0.60185905  1.20128694],[-0.00047889  0.00329846 -0.00104096 -0.44328713],1728752645.6766913,[ 28.74800003 -34.00263259  22.06677962 -65.48314695]
[-0.2624922  -0.21666633  0.501922    1.1426609 ],[-0.25080383 -0.23212871  0.60283679  1.16238928],[-0.24812129 -0.24195165  0.60180793  1.20128694],[-0.00108916  0.00453333 -0.00102232  0.        ],1728752645.6774404,[ 30.34186013 -33.35273224  21.97115776 -80.33343622]
[-0.2639437  -0.21611181  0.50452185  1.1176032 ],[-0.25106563 -0.23125606  0.6028367   1.14755398],[-0.24821388 -0.24173878  0.60175648  1.17912032],[-0.00185181  0.00425726 -0.00102905 -0.44333235],1728752645.6781793,[ 33.41022303 -33.87658218  21.36489378 -82.59028667]
[-0.26443934 -0.21382816  0.5056564   1.0998255 ],[-0.25132743 -0.23038341  0.60283661  1.13271868],[-0.24842955 -0.24151497  0.60170309  1.15187357],[-0.00431349  0.00447632 -0.00106786 -0.54493503],1728752645.6788583,[ 33.57070792 -36.84187013  21.11829102 -64.15830878]
[-0.26452538 -0.21257298  0.5052667   1.0953594 ],[-0.2516765  -0.22933625  0.60266227  1.11526543],[-0.24865421 -0.24119919  0.601649    1.15187357],[-0.00449325  0.00631553 -0.00108181  0.        ],1728752645.6795857,[ 33.11616634 -37.92127365  21.20748402 -76.74233658]
[-0.26565814 -0.21254207  0.5082849   1.0717362 ],[-0.25202557 -0.2282891   0.60248792  1.09781218],[-0.24885435 -0.24083243  0.60159515  1.13477978],[-0.00400284  0.00733527 -0.00107684 -0.34187572],1728752645.680375,[ 35.48695317 -37.29512503  20.49728161 -86.35163366]
[-0.2663823  -0.21194072  0.5105879   1.0406129 ],[-0.25254914 -0.22741645  0.60222593  1.07512283],[-0.24921338 -0.24049671  0.60153951  1.10245064],[-0.00718049  0.0067143  -0.00111291 -0.64658294],1728752645.6811304,[ 36.02679719 -37.7319984   19.98558639 -81.04698443]
[-0.26647875 -0.21001726  0.5111999   1.0222303 ],[-0.25307271 -0.2265438   0.60196394  1.05243349],[-0.24962131 -0.24013983  0.60148277  1.07858131],[-0.00815866  0.00713773 -0.00113472 -0.47738648],1728752645.6818862,[ 35.10945807 -39.98637795  19.85548905 -71.74977899]
[-0.26646838 -0.20863488  0.5119362   1.0107154 ],[-0.25350907 -0.22575837  0.60178956  1.03236222],[-0.24994962 -0.23963564  0.60142578  1.06994317],[-0.00656613  0.01008368 -0.00113976 -0.17276284],1728752645.6826177,[ 34.39089206 -41.04690605  19.67971438 -79.56153576]
[-0.2676776  -0.20896739  0.51400965  0.98421305],[-0.25394544 -0.22497293  0.60161519  1.01229095],[-0.2502255  -0.23903354  0.60136847  1.04776315],[-0.00551755  0.01204206 -0.00114628 -0.44360032],1728752645.6833417,[ 36.84223312 -39.55333337  19.19745691 -85.96080155]
[-0.26832289 -0.20789815  0.51594836  0.95417917],[-0.25429451 -0.22383843  0.60170233  0.98785636],[-0.25071894 -0.23856354  0.60131034  1.01542513],[-0.00986886  0.00940004 -0.00116264 -0.64676047],1728752645.6841125,[ 36.85197854 -40.56421025  18.75950778 -79.73866065]
[-0.26833636 -0.20556249  0.51691157  0.93522465],[-0.25464359 -0.22270392  0.60178947  0.96342176],[-0.25121371 -0.2380089   0.60125155  0.99323955],[-0.00989545  0.01109267 -0.00117566 -0.44371155],1728752645.6848826,[ 35.59686927 -43.08460367  18.54449207 -75.02877009]
[-0.26894426 -0.20472324  0.5182774   0.91860276],[-0.25499266 -0.22174405  0.60187683  0.94073245],[-0.25158301 -0.23714437  0.60119248  0.97951483],[-0.007386    0.01729069 -0.00118147 -0.27449441],1728752645.685625,[ 36.37895705 -42.79226555  18.22694954 -81.79455363]
[-0.26935315 -0.20494047  0.5203067   0.88861024],[-0.25534174 -0.22078417  0.60196418  0.91804314],[-0.25202685 -0.23632492  0.60113301  0.95394034],[-0.00887684  0.01638891 -0.00118943 -0.51148978],1728752645.6863732,[ 36.19821314 -41.27887342  17.76072998 -88.35644371]
[-0.27040595 -0.20427506  0.5228931   0.8541652 ],[-0.2559526  -0.21982417  0.60187683  0.88924521],[-0.25245256 -0.23569874  0.60107301  0.9182075 ],[-0.00851422  0.01252368 -0.00119991 -0.71465686],1728752645.687105,[ 37.76937277 -41.48487752  17.17291417 -83.91767756]
[-0.27141112 -0.20177466  0.5235925   0.8305053 ],[-0.25656345 -0.21886417  0.60178947  0.86044729],[-0.25306342 -0.23504984  0.60101245  0.88924151],[-0.01221702  0.01297802 -0.00121128 -0.57931983],1728752645.6878247,[ 38.5019059  -44.18868412  17.02473266 -74.98483962]
[-0.27159327 -0.20045666  0.52414924  0.81346726],[-0.25708704 -0.21781702  0.60178947  0.83514005],[-0.25378383 -0.23398927  0.60095176  0.87550618],[-0.01440826  0.02121144 -0.00121384 -0.27470659],1728752645.688554,[ 37.00988351 -44.29994196  16.89032354 -83.47666932]
[-0.27208218 -0.20071046  0.5251068   0.78075105],[-0.25761062 -0.21676986  0.60178947  0.80983281],[-0.25429832 -0.23290652  0.60089095  0.84822846],[-0.01028973  0.02165503 -0.00121606 -0.54555447],1728752645.689269,[ 37.15822667 -42.30716667  16.66225597 -91.68067889]
[-0.27264705 -0.20040342  0.52991813  0.7477132 ],[-0.25804697 -0.2157227   0.60170227  0.78452551],[-0.25483083 -0.23215648  0.60082997  0.79822846],[-0.01065034  0.01500062 -0.00121967 -1.        ],1728752645.6899543,[ 37.24865479 -41.85053238  15.55149161 -58.53828442]
[-0.27167338 -0.19791044  0.5264045   0.742306  ],[-0.25848332 -0.21467555  0.60161507  0.75921822],[-0.25537473 -0.2314651   0.60076826  0.79822846],[-0.01087796  0.01382761 -0.00123432  0.        ],1728752645.6906786,[ 33.46685146 -44.55042818  16.39481793 -76.4131236 ]
[-0.27217698 -0.19661236  0.52836406  0.70986575],[-0.2590069  -0.21371561  0.60152784  0.73216563],[-0.25559496 -0.23033056  0.60070708  0.78279122],[-0.00440451  0.02269095 -0.00122357 -0.30874476],1728752645.6913793,[  34.76801259  -44.53146956   15.89508852 -104.42303681]
[-0.27334177 -0.19882037  0.52883184  0.6635258 ],[-0.25953048 -0.21275568  0.60144061  0.70511305],[-0.25589896 -0.22920034  0.60064557  0.73279122],[-0.00608007  0.02260439 -0.0012302  -1.        ],1728752645.692053,[ 36.79430272 -39.62299076  15.79367717 -89.67345986]
[-0.27338403 -0.19560355  0.53148127  0.6518415 ],[-0.25987956 -0.21188303  0.60135326  0.68329644],[-0.25638952 -0.22872606  0.600584    0.68279122],[-0.00981113  0.00948548 -0.00123141 -1.        ],1728752645.6927292,[ 35.34210783 -44.1148863   15.17526888 -22.46212386]
[-0.27207455 -0.19481793  0.5262032   0.6433878 ],[-0.26022863 -0.21101038  0.60126591  0.66147983],[-0.25673876 -0.22768148  0.60052209  0.68279122],[-0.00698493  0.02089172 -0.00123821  0.        ],1728752645.693423,[ 31.3989215  -43.34274987  16.40272423 -56.07024011]
[-0.27245456 -0.1930951   0.526803    0.61942315],[-0.26066492 -0.20996316  0.60126591  0.63529989],[-0.25686594 -0.2267769   0.60046092  0.68279122],[-0.00254361  0.01809163 -0.00122334  0.        ],1728752645.6941338,[ 32.67968547 -44.57726099  16.19807736 -95.14892609]
[-0.27478936 -0.19475234  0.52169114  0.5730393 ],[-0.26110122 -0.20891593  0.60126591  0.60911995],[-0.25704599 -0.22563768  0.60039961  0.63279122],[-0.00360087  0.02278423 -0.00122615 -1.        ],1728752645.6948678,[ 37.93177749 -40.36776171  17.36676914 -77.13676716]
[-0.27378213 -0.19133943  0.5134209   0.56971693],[-0.26145029 -0.2081305   0.60126591  0.59253931],[-0.2576823  -0.22510243  0.60033924  0.61564448],[-0.01272631  0.01070514 -0.00120739 -0.34293477],1728752645.6955736,[ 33.0017287  -44.97967964  19.20479664 -53.98866536]
[-0.27313983 -0.1885861   0.5100846   0.5577071 ],[-0.26179937 -0.20734507  0.60126591  0.57595867],[-0.25787823 -0.22387322  0.60028115  0.61564448],[-0.00391863  0.02458422 -0.00116191  0.        ],1728752645.6963024,[ 31.5668221  -46.79748865  19.87628094 -82.24213713]
[-0.2739221  -0.19138917  0.5034606   0.5204598 ],[-0.26223572 -0.20612334  0.60109133  0.54803339],[-0.25801168 -0.22212985  0.60022423  0.59003287],[-0.00266891  0.03486724 -0.00113839 -0.51223216],1728752645.6969852,[ 33.50809843 -39.92592422  21.35419799 -97.421652  ]
[-0.2746994  -0.19225363  0.4978029   0.48297998],[-0.26267207 -0.20490162  0.60091674  0.5201081 ],[-0.25823476 -0.2216325   0.60017084  0.54003287],[-0.00446153  0.00994706 -0.0010678  -1.        ],1728752645.6977472,[ 34.62923849 -38.58487592  22.5774342  -69.30008828]
[-0.27393988 -0.1869186   0.48177102  0.48098007],[-0.26302114 -0.20394175  0.60074231  0.49741884],[-0.2585294  -0.22122964  0.60012172  0.53641766],[-0.00589279  0.0080573  -0.00098226 -0.07230416],1728752645.698496,[ 31.79300001 -45.99763924  26.19825783 -72.40226702]
[-0.27400425 -0.18506537  0.47893673  0.45353195],[-0.26337022 -0.20298187  0.60056788  0.47472957],[-0.25867155 -0.21973682  0.60009878  0.52772421],[-0.002843    0.02985629 -0.00045878 -0.17386898],1728752645.6991768,[  32.0147071   -45.81798423   26.68399045 -106.93606281]
[-0.27288446 -0.18928775  0.47384933  0.41198492],[-0.26363201 -0.20193459  0.59733894  0.45553094],[-0.25882259 -0.21829519  0.60008187  0.47772421],[-3.02083955e-03  2.88327086e-02 -3.38256198e-04 -1.00000000e+00],1728752645.6999094,[ 28.8890981  -37.47781756  27.82226896 -82.71845705]
[-0.27319652 -0.18622877  0.45798868  0.40817767],[-0.26389381 -0.20088731  0.59411001  0.43633232],[-0.25888048 -0.21795246  0.60008094  0.45040591],[-1.15785427e-03  6.85453642e-03 -1.86187651e-05 -5.46366036e-01],1728752645.7005908,[ 30.02061754 -42.26466551  31.42016606 -44.45594699]
[-0.2742963  -0.18052666  0.43221664  0.3937529 ],[-0.2641556  -0.19984015  0.58189276  0.41015238],[-0.25896512 -0.21721038  0.59996529  0.45040591],[-0.00169277  0.01484166 -0.00231296  0.        ],1728752645.701323,[ 32.44173722 -49.13358008  37.16331684 -81.70585828]
[-0.27476406 -0.18230884  0.42158663  0.3531393 ],[-0.26441738 -0.19879299  0.56967551  0.38397244],[-0.25913454 -0.21446986  0.59912091  0.42477745],[-0.00338838  0.05481032 -0.01688774 -0.51256929],1728752645.7020886,[  32.78314694  -41.80417814   39.15617844 -101.75518332]
[-0.27275616 -0.18570891  0.4049115   0.3275501 ],[-0.26485375 -0.19800763  0.55894175  0.36564648],[-0.25931991 -0.21378654  0.59760008  0.37477745],[-0.00370737  0.01366633 -0.03041647 -1.        ],1728752645.7029197,[ 27.21853376 -36.47708712  42.54424334 -50.62291291]
[-0.27617374 -0.18042442  0.38008797  0.33109584],[-0.26529011 -0.19722226  0.548208    0.34732053],[-0.2593486  -0.21348721  0.59365506  0.37477745],[-0.0005738   0.00598667 -0.07890054  0.        ],1728752645.7036686,[ 36.4983903  -44.35754386  47.19521474 -55.95775674]
[-0.2797343  -0.17888725  0.3699894   0.30973426],[-0.2654646  -0.19652405  0.53791037  0.32899456],[-0.25980817 -0.21239716  0.58065286  0.37477745],[-0.00919155  0.02180111 -0.26004384  0.        ],1728752645.7043579,[ 42.86620503 -44.29717014  46.31669447 -96.11059565]
[-0.27658194 -0.18338907  0.3667124   0.2677373 ],[-0.2656391  -0.19582583  0.52761275  0.31066859],[-0.26165752 -0.21131965  0.57018046  0.32477745],[-0.03698702  0.02155016 -0.20944813 -1.        ],1728752645.7051044,[ 29.22339797 -36.06851083  44.69044617 -71.45153929]
