target,real_target,js,jv,time,action
[-0.18866432  0.03219524  0.04176199  0.45590457],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18011795  0.01815131  0.16231571  0.47996554],[0. 0. 0. 0.],1728752635.0451255,[ 16.24010064 -17.15028609  26.09937003 -46.57461584]
[-0.188856    0.03213907  0.04161181  0.45587325],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.18014765  0.01827284  0.16229489  0.47996554],[-0.00059398  0.00243069 -0.00041645  0.        ],1728752635.0459118,[ 18.2642268  -18.27794679  26.55158044 -31.81685079]
[-0.18902881  0.03232592  0.04122731  0.45584068],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.18017421  0.01839511  0.16227876  0.47996554],[-0.00053114  0.0024453  -0.00032252  0.        ],1728752635.0466282,[ 18.5636981  -18.39792702  26.63503285 -31.86045022]
[-0.18919685  0.03244399  0.04086277  0.45588863],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18020017  0.01851746  0.16226357  0.47996554],[-0.00051926  0.00244709 -0.00030383  0.        ],1728752635.0473282,[ 18.85899935 -18.38240131  26.71169771 -31.75854238]
[-0.18925944  0.03226654  0.04060881  0.45590556],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18022551  0.0186398   0.16224926  0.47996554],[-0.00050676  0.00244686 -0.00028626  0.        ],1728752635.0480149,[ 18.8955968  -17.94431077  26.76331452 -31.75103228]
[-0.18929033  0.03197639  0.04045744  0.45598757],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18025076  0.01876184  0.16223555  0.47996554],[-0.00050516  0.00244062 -0.00027422  0.        ],1728752635.0487132,[ 18.89490907 -17.38411725  26.79257006 -31.61157585]
[-0.18940097  0.03203021  0.04013918  0.45602313],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18027602  0.01888351  0.16222218  0.47996554],[-0.0005052   0.00243346 -0.00026731  0.        ],1728752635.049406,[ 19.10475354 -17.34391286  26.86133262 -31.58692624]
[-0.18949606  0.03198873  0.03993349  0.45602977],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18030081  0.01900516  0.16220964  0.47996554],[-0.00049574  0.00243299 -0.00025086  0.        ],1728752635.0500808,[ 19.24573164 -17.11492419  26.90270057 -31.59204744]
[-0.18950842  0.0318418   0.03971422  0.45483303],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18032527  0.01912667  0.1621976   0.47996554],[-0.00048914  0.00243033 -0.0002408   0.        ],1728752635.0507588,[ 19.18803194 -16.74547625  26.94843092 -33.74930902]
[-0.18953213  0.03158379  0.03972632  0.45346692],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18034986  0.01924799  0.16218612  0.47996554],[-0.00049188  0.00242631 -0.00022954  0.        ],1728752635.0514498,[ 19.19057385 -16.22888376  26.94091967 -35.63392058]
[-0.18957192  0.03111105  0.03959116  0.44978756],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18037445  0.01936905  0.16217455  0.47996554],[-0.00049177  0.0024212  -0.0002314   0.        ],1728752635.052171,[ 19.2287067  -15.41432006  26.96959095 -41.60102172]
[-0.18960926  0.03054437  0.03972231  0.44591627],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.18039895  0.01948976  0.16216334  0.47996554],[-0.00048998  0.00241422 -0.00022429  0.        ],1728752635.0528653,[ 19.25461194 -14.49353963  26.93559158 -46.80328833]
[-0.18964511  0.03007628  0.03966789  0.44031715],[-0.18064152  0.01858767  0.16214114  0.46862091],[-0.18042339  0.01961015  0.1621517   0.47996554],[-0.00048875  0.00240769 -0.00023272  0.        ],1728752635.0535533,[ 19.27790093 -13.73093053  26.94686955 -55.0234561 ]
[-0.189646    0.02939876  0.0398247   0.4356079 ],[-0.18064152  0.01850045  0.16196656  0.4642576 ],[-0.18044777  0.0197303   0.1621402   0.47996554],[-0.00048765  0.00240319 -0.00022993  0.        ],1728752635.0542297,[ 19.21504472 -12.6480105   26.90771422 -60.81253068]
[-0.18967739  0.02869237  0.04032828  0.43096465],[-0.18072881  0.01858773  0.16222835  0.45727627],[-0.1804723   0.0198502   0.16212823  0.47996554],[-0.00049065  0.00239795 -0.00023957  0.        ],1728752635.0549912,[ 19.24132566 -11.55320217  26.7907915  -66.90993844]
[-0.18964097  0.02787047  0.04121738  0.42685995],[-0.1808161   0.01867502  0.16249014  0.45029494],[-0.18049677  0.01996989  0.16211484  0.47972945],[-0.00048941  0.00239377 -0.00026773 -0.00472174],1728752635.05577,[ 19.08741386 -10.2937778   26.58834476 -71.6446912 ]
[-0.18962291  0.0275142   0.04112049  0.41445956],[-0.1808161   0.0185878   0.16222835  0.44069564],[-0.1805216   0.02008939  0.16209912  0.47103022],[-0.00049663  0.00239005 -0.00031433 -0.17398464],1728752635.056541,[ 19.00482941  -9.7325406   26.61611684 -76.44984694]
