target,real_target,js,jv,time,action
[-0.2540788   0.16444722  0.00907041  0.9960302 ],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24539335  0.15149471  0.14329141  1.02450824],[0. 0. 0. 0.],1728752639.6059182,[ 17.8184546  -15.1817883   29.20592483 -39.62957165]
[-0.2540626   0.16428548  0.00873362  0.9961919 ],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24542229  0.15161656  0.14326383  1.02450824],[-0.00057884  0.00243696 -0.00055159  0.        ],1728752639.6066818,[ 18.04048584 -16.68231114  29.59976501 -37.29986501]
[-0.25398776  0.16412047  0.00844039  0.9964171 ],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24545082  0.15173908  0.14322651  1.02450824],[-0.00057047  0.00245036 -0.00074655  0.        ],1728752639.6074388,[ 17.80149276 -16.30221077  29.6555251  -36.972219  ]
[-0.25384474  0.16380635  0.0082726   0.99677515],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24547979  0.15186141  0.14318771  1.02450824],[-0.00057949  0.00244659 -0.00077595  0.        ],1728752639.6081357,[ 17.41505094 -15.70476224  29.68262347 -36.43576987]
[-0.2536758   0.16347864  0.00816946  0.99712026],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24550945  0.15198347  0.14314819  1.02450824],[-0.00059312  0.00244125 -0.0007904   0.        ],1728752639.6088352,[ 16.98950381 -15.10915661  29.6959624  -35.98650518]
[-0.25348997  0.16307826  0.00821683  0.9975199 ],[-0.24539335  0.15149471  0.14329141  1.02450824],[-0.24553979  0.1521053   0.14310831  1.02450824],[-0.00060685  0.00243657 -0.00079755  0.        ],1728752639.6095276,[ 16.53079265 -14.40944801  29.67524683 -35.43270396]
[-0.25327396  0.16257562  0.00842184  0.9977696 ],[-0.24530607  0.15140743  0.14337876  1.02450824],[-0.2455708   0.15222689  0.14306899  1.02450824],[-0.00062029  0.0024318  -0.00078644  0.        ],1728752639.6102583,[ 16.00243234 -13.57082747  29.61991037 -35.17521179]
[-0.25307107  0.1618515   0.0087586   0.9978594 ],[-0.24521878  0.15132014  0.14346611  1.02450824],[-0.24560251  0.15234824  0.14303113  1.02450824],[-0.00063419  0.00242696 -0.00075709  0.        ],1728752639.6109722,[ 15.51697383 -12.42309304  29.53618037 -35.13329132]
[-0.25309193  0.16129883  0.00896005  0.9935946 ],[-0.24521878  0.15132014  0.14346611  1.02101761],[-0.24563479  0.15246932  0.14299546  1.02450824],[-0.00064562  0.00242162 -0.00071355  0.        ],1728752639.611705,[ 15.58091802 -11.55835402  29.48539877 -42.85316214]
[-0.25321412  0.16078365  0.00962821  0.9887651 ],[-0.24521878  0.15132014  0.14346611  1.01752698],[-0.245667    0.15259024  0.14296108  1.02450824],[-0.00064421  0.0024184  -0.00068764  0.        ],1728752639.6123986,[ 15.80892327 -10.72411626  29.32614963 -49.4990636 ]
[-0.25354365  0.16028307  0.01026905  0.9822689 ],[-0.24530607  0.15132008  0.14329155  1.01229101],[-0.24569895  0.15271103  0.14293064  1.02450824],[-0.00063894  0.00241583 -0.00060877  0.        ],1728752639.6130857,[ 16.51257321  -9.90603108  29.17878353 -58.87407531]
[-0.2538982   0.15954024  0.01112367  0.9772819 ],[-0.24539335  0.15132001  0.14311698  1.00705504],[-0.24573     0.15283171  0.14290369  1.02450824],[-0.00062088  0.00241372 -0.0005389   0.        ],1728752639.613782,[ 17.19891217  -8.73145467  28.98271807 -64.73248655]
