target,real_target,js,jv,time,action
[-0.22378428  0.05221339  0.20939791  1.5591917 ],[-0.2156354   0.03909527  0.33536512  1.58650434],[-0.21572268  0.03909534  0.33545235  1.58650434],[0. 0. 0. 0.],1728752647.6339588,[ 16.81343584 -16.42856951  27.35630959 -29.33852631]
[-0.22369838  0.05209246  0.20897534  1.5593075 ],[-0.21554811  0.0390952   0.33527789  1.58650434],[-0.2157525   0.03921657  0.33544592  1.58650434],[-0.00059633  0.0024246  -0.00012846  0.        ],1728752647.6347685,[ 16.56132002 -16.96145582  27.82772248 -35.84432632]
[-0.22374634  0.05211529  0.2086172   1.5594808 ],[-0.2156354   0.03918249  0.33527789  1.58650434],[-0.21578267  0.03933807  0.33544499  1.58650434],[-6.03411750e-04  2.43013307e-03 -1.87197824e-05  0.00000000e+00],1728752647.6355002,[ 16.65109493 -16.85177197  27.90571401 -35.58789274]
[-0.22376938  0.05207745  0.20827843  1.5596268 ],[-0.21572268  0.03926978  0.33527789  1.58650434],[-0.21581271  0.03945952  0.33544274  1.58650434],[-6.00953929e-04  2.42895456e-03 -4.50243721e-05  0.00000000e+00],1728752647.6361918,[ 16.62666663 -16.63283313  27.97954079 -35.4082356 ]
[-0.22352512  0.05165938  0.20794012  1.5597229 ],[-0.21554817  0.03909527  0.33527789  1.58650434],[-0.2158428   0.03958086  0.33543921  1.58650434],[-6.01647307e-04  2.42667391e-03 -7.04661793e-05  0.00000000e+00],1728752647.6368694,[ 15.94809463 -15.86632811  28.05317527 -35.30538088]
[-0.2232432   0.05112157  0.20771722  1.5598379 ],[-0.21537367  0.03892077  0.33527789  1.58650434],[-0.21587375  0.03970183  0.3354344   1.58650434],[-6.19116746e-04  2.41946820e-03 -9.63779392e-05  0.00000000e+00],1728752647.6375408,[ 15.27901611 -14.97961002  28.09997557 -35.1444342 ]
[-0.22315131  0.05071708  0.20759131  1.5598723 ],[-0.21537367  0.03892077  0.33536512  1.58650434],[-0.21590545  0.03982245  0.33542874  1.58650434],[-0.00063399  0.0024125  -0.00011313  0.        ],1728752647.6382349,[ 15.09521329 -14.30562202  28.12544669 -35.13785386]
[-0.22312368  0.05029909  0.20756206  1.5597161 ],[-0.21537367  0.03892077  0.33545235  1.58650434],[-0.21593734  0.03994286  0.33542262  1.58650434],[-0.00063772  0.00240804 -0.00012234  0.        ],1728752647.6389084,[ 14.99604027 -13.5930373   28.12955667 -35.43542931]
[-0.22317785  0.04995264  0.20741053  1.557175  ],[-0.21537367  0.03892077  0.33545235  1.58475894],[-0.21596932  0.04006306  0.33541643  1.58650434],[-0.00063968  0.00240398 -0.00012383  0.        ],1728752647.6395776,[ 15.07455839 -12.98735694  28.16276128 -39.93438677]
[-0.22330432  0.04965817  0.20729113  1.5541768 ],[-0.21537367  0.03892077  0.33545235  1.58301353],[-0.21600123  0.04018311  0.33540963  1.58650434],[-0.00063816  0.002401   -0.00013596  0.        ],1728752647.640252,[ 15.30066637 -12.44766235  28.18720838 -44.11149587]
[-0.22345382  0.04936435  0.20715407  1.5492593 ],[-0.21537367  0.03883355  0.33527777  1.57952297],[-0.21603291  0.04030304  0.33540238  1.58650434],[-0.00063361  0.00239866 -0.00014495  0.        ],1728752647.6409254,[ 15.55609593 -11.90161887  28.21593953 -51.52384879]
[-0.22361735  0.04890415  0.20703755  1.5448194 ],[-0.21537367  0.03874633  0.33510318  1.5760324 ],[-0.21606432  0.04042287  0.3353946   1.58650434],[-0.00062818  0.00239655 -0.00015561  0.        ],1728752647.6415906,[ 15.83783666 -11.1121362   28.23964849 -57.15535479]
[-0.22391185  0.04821047  0.20695128  1.5401433 ],[-0.21554817  0.03874626  0.33484153  1.5699237 ],[-0.21609541  0.04054256  0.33538638  1.58650434],[-0.00062183  0.00239391 -0.00016447  0.        ],1728752647.6422498,[ 16.44003028 -10.00502732  28.25650847 -63.44116419]
[-0.2242453   0.04745025  0.20726609  1.5361328 ],[-0.21572268  0.0387462   0.33457989  1.563815  ],[-0.21612575  0.04066211  0.33537784  1.58650434],[-0.00060686  0.00239089 -0.0001708   0.        ],1728752647.6430237,[ 17.08914728  -8.83423272  28.18132578 -68.41542668]
[-0.22460707  0.04687925  0.20765679  1.531386  ],[-0.21580996  0.03874626  0.3346671   1.55857903],[-0.21615517  0.04078153  0.3353707   1.58468851],[-0.00058834  0.0023884  -0.00014278 -0.03631663],1728752647.6437876,[ 17.79528079  -7.95002087  28.09305143 -71.76614979]
[-0.22495814  0.04650356  0.20730592  1.5230361 ],[-0.21589725  0.03874633  0.33475432  1.55334306],[-0.21618342  0.04090087  0.33536517  1.576102  ],[-5.64965888e-04  2.38690803e-03 -1.10635425e-04 -1.71730266e-01],1728752647.6445324,[ 18.46622387  -7.32457773  28.17651647 -69.93337691]
[-0.22501257  0.0458063   0.20720859  1.5155016 ],[-0.21615904  0.03883355  0.33475418  1.54112571],[-0.21621038  0.04102017  0.33535812  1.57089985],[-0.00053915  0.00238601 -0.00014101 -0.10404282],1728752647.6452875,[ 18.4074127   -6.20062857  28.19380722 -74.24520991]
[-0.2254344   0.0456939   0.20774364  1.5011932 ],[-0.21642083  0.03892077  0.33475405  1.52890837],[-0.21623746  0.04113941  0.33535075  1.55892669],[-5.41583672e-04  2.38468008e-03 -1.47391630e-04 -2.39463363e-01],1728752647.646026,[ 19.3769622   -5.97873047  28.06809324 -77.32918293]
[-0.22531262  0.0456784   0.20862204  1.4877007 ],[-0.21659533  0.03900805  0.33501597  1.5193091 ],[-0.21626233  0.04125863  0.33534567  1.54187442],[-4.97474158e-04  2.38446253e-03 -1.01690940e-04 -3.41045238e-01],1728752647.6467557,[ 18.85741449  -5.81477408  27.87029349 -69.80061692]
[-0.22537646  0.04557611  0.20923851  1.4835829 ],[-0.21676983  0.03909534  0.33527789  1.50970984],[-0.21628844  0.04137785  0.33534401  1.53666879],[-5.22287175e-04  2.38431178e-03 -3.30047162e-05 -1.04112651e-01],1728752647.6474812,[ 19.00878147  -5.50996272  27.73697921 -69.55130502]
[-0.22590403  0.04514426  0.21055761  1.4748287 ],[-0.2169444   0.03900812  0.33527789  1.4992379 ],[-0.21631421  0.04149705  0.33534346  1.53146263],[-5.15361007e-04  2.38403658e-03 -1.11617259e-05 -1.04123272e-01],1728752647.6482396,[ 20.24023636  -4.73531416  27.4395849  -76.45978255]
[-0.22633146  0.04480191  0.21170145  1.4594766 ],[-0.21711898  0.0389209   0.33527789  1.48876595],[-0.21633669  0.04161622  0.33533826  1.51610019],[-4.49528319e-04  2.38339947e-03 -1.03869794e-04 -3.07248789e-01],1728752647.6489797,[ 21.04846983  -4.13895063  27.1885168  -74.73820505]
[-0.22662458  0.04425569  0.21206981  1.4493271 ],[-0.21738076  0.03900812  0.33519053  1.47916657],[-0.21635647  0.04173537  0.33532945  1.50242881],[-3.95629638e-04  2.38298105e-03 -1.76271111e-04 -2.73427649e-01],1728752647.6497471,[ 21.56791206  -3.23143592  27.11331937 -68.40372802]
[-0.2271338   0.04235087  0.21318814  1.4456409 ],[-0.21764255  0.03909534  0.33510318  1.46956718],[-0.21637425  0.04185449  0.3353196   1.5006044 ],[-0.00035562  0.00238244 -0.00019697 -0.03648816],1728752647.6504998,[ 22.68089984  -0.36507952  26.85754732 -73.44545168]
