target,real_target,js,jv,time,action
[-0.1545522  -0.10763033 -0.09600013  0.93837   ],[-0.14538594 -0.12217291  0.03342297  0.96516705],[-0.14538594 -0.12217291  0.03351032  0.96516705],[0. 0. 0. 0.],1728752640.7418063,[ 20.95712207 -19.16913832  28.23552799 -43.12211253]
[-0.1545865  -0.10775779 -0.09617288  0.9383661 ],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14540493 -0.12204931  0.03350274  0.96516705],[-0.0003798   0.0024721  -0.00015167  0.        ],1728752640.7425833,[ 19.19551268 -18.82881286  28.53029949 -35.37914527]
[-0.15460053 -0.10792841 -0.09630959  0.93839765],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14542884 -0.121926    0.03348979  0.96516705],[-0.00047828  0.00246623 -0.00025885  0.        ],1728752640.7432754,[ 19.16495876 -18.43468112  28.55711358 -35.32046077]
[-0.15462297 -0.10810553 -0.09639291  0.9384154 ],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14545282 -0.121803    0.03347634  0.96516705],[-0.00047969  0.00245995 -0.00026905  0.        ],1728752640.743978,[ 19.16501237 -18.03763416  28.57193842 -35.30367708]
[-0.15465516 -0.1084052  -0.09644604  0.93837035],[-0.14538594 -0.12226027  0.03342297  0.96516705],[-0.14547681 -0.12168029  0.03346261  0.96516705],[-0.00047969  0.00245414 -0.00027472  0.        ],1728752640.7446942,[ 19.18597771 -17.46257822  28.5803002  -35.3932419 ]
[-0.15468955 -0.10879567 -0.09654098  0.93831664],[-0.14538594 -0.12234762  0.03351032  0.96516705],[-0.14550075 -0.12155797  0.03344871  0.96516705],[-0.00047875  0.00244658 -0.00027793  0.        ],1728752640.7453876,[ 19.20870251 -16.77272322  28.59854827 -35.46828061]
[-0.15468898 -0.1090474  -0.0966854   0.93722916],[-0.14538594 -0.12234762  0.03351032  0.9642944 ],[-0.14552463 -0.12143603  0.03343446  0.96516705],[-0.00047771  0.00243867 -0.00028496  0.        ],1728752640.7460616,[ 19.14386881 -16.29942809  28.62768113 -37.40002563]
[-0.1547098  -0.10927326 -0.09674679  0.9359925 ],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14554867 -0.12131434  0.03341965  0.96516705],[-0.00048068  0.00243388 -0.00029627  0.        ],1728752640.7467406,[ 19.14549444 -15.84438758  28.63708758 -39.10402964]
[-0.15473759 -0.10957069 -0.09686261  0.9357026 ],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.1455727  -0.12119285  0.03340465  0.96516705],[-0.00048062  0.00242972 -0.00029994  0.        ],1728752640.747419,[ 19.15611342 -15.28119574  28.65981207 -39.03218906]
[-0.15473123 -0.10996775 -0.09694306  0.93553686],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.1455967  -0.1210716   0.03338921  0.96516705],[-0.00048014  0.0024251  -0.00030884  0.        ],1728752640.7480967,[ 19.07921121 -14.58278464  28.67375322 -39.19145352]
