target,real_target,js,jv,time,action
[-0.09028079 -0.18344948 -0.01484511  1.1797214 ],[-0.08045966 -0.19896756  0.10716324  1.2060225 ],[-0.08045966 -0.19914199  0.10733768  1.2060225 ],[0. 0. 0. 0.],1728752644.0536466,[ 20.90834846 -19.52298171  26.51809485 -46.05681533]
[-0.09033677 -0.18325841 -0.01513172  1.1798017 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08047795 -0.19901678  0.10732137  1.2060225 ],[-0.0003658   0.00250437 -0.00032609  0.        ],1728752644.0544162,[ 20.61977934 -20.81047917  26.94240476 -34.57289828]
[-0.09038565 -0.18327339 -0.01532851  1.1798998 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08049713 -0.19889012  0.10730995  1.2060225 ],[-0.0003836   0.00253321 -0.00022837  0.        ],1728752644.0552542,[ 20.67868858 -20.59377459  26.98233068 -34.43485439]
[-0.09043832 -0.18332793 -0.01556379  1.1800117 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08051614 -0.19876373  0.10729903  1.2060225 ],[-0.00038007  0.00252771 -0.00021856  0.        ],1728752644.0561166,[ 20.75061675 -20.34931287  27.03207982 -34.28047708]
[-0.09056712 -0.18332481 -0.01579589  1.1801467 ],[-0.08054695 -0.19870584  0.1069888   1.2060225 ],[-0.08053492 -0.19863764  0.10728872  1.2060225 ],[-0.00037568  0.00252181 -0.00020617  0.        ],1728752644.056845,[ 21.01060097 -20.19529516  27.08084992 -34.09130005]
[-0.090707   -0.1833118  -0.01598996  1.1802434 ],[-0.08063424 -0.19861856  0.1069888   1.2060225 ],[-0.08055288 -0.19851173  0.10727902  1.2060225 ],[-0.00035924  0.00251823 -0.00019386  0.        ],1728752644.0575976,[ 21.27010113 -20.04770287  27.12103472 -33.98201807]
[-0.09084861 -0.18336222 -0.01612064  1.1802943 ],[-0.08072145 -0.19853134  0.10707602  1.2060225 ],[-0.08056998 -0.19838598  0.10726984  1.2060225 ],[-0.00034187  0.0025149  -0.00018358  0.        ],1728752644.0583503,[ 21.53136458 -19.80611913  27.14713186 -33.93683269]
[-0.09098429 -0.183472   -0.0161765   1.1803071 ],[-0.08080867 -0.19844411  0.10716324  1.2060225 ],[-0.08058614 -0.1982605   0.107261    1.2060225 ],[-0.00032336  0.00250972 -0.00017685  0.        ],1728752644.0590527,[ 21.7791755  -19.48710546  27.15672417 -33.9380683 ]
[-0.09102623 -0.18368745 -0.0162899   1.179121  ],[-0.08080867 -0.19844411  0.10716324  1.20514983],[-0.08060138 -0.19813533  0.10725228  1.2060225 ],[-0.0003048   0.00250329 -0.00017436  0.        ],1728752644.0597408,[ 21.79843368 -19.02235891  27.18033678 -36.0793057 ]
[-0.09107454 -0.18393841 -0.01634433  1.1777143 ],[-0.08080867 -0.19844411  0.10716324  1.20427716],[-0.08061655 -0.1980106   0.10724387  1.2060225 ],[-0.00030332  0.00249471 -0.0001682   0.        ],1728752644.0604248,[ 21.870244   -18.52142231  27.18986893 -38.04195471]
[-0.09112968 -0.18419048 -0.01635298  1.1751207 ],[-0.08080867 -0.19844411  0.10716324  1.20253187],[-0.08063144 -0.19788628  0.10723559  1.2060225 ],[-0.00029773  0.00248638 -0.00016571  0.        ],1728752644.0611382,[ 21.95718735 -18.02449735  27.1894892  -42.03535262]
[-0.09116636 -0.18449163 -0.01625442  1.1724772 ],[-0.08080867 -0.19844411  0.10716324  1.20078659],[-0.08064598 -0.19776233  0.1072273   1.2060225 ],[-0.00029084  0.00247896 -0.00016581  0.        ],1728752644.061907,[ 21.99631082 -17.45637365  27.16490051 -45.54861229]
[-0.09126863 -0.18494917 -0.01600629  1.1691393 ],[-0.08089595 -0.19853127  0.10725046  1.19816858],[-0.08066036 -0.19763876  0.10721869  1.2060225 ],[-0.0002877   0.00247141 -0.00017223  0.        ],1728752644.0626454,[ 22.20585986 -16.66695518  27.10690716 -50.28809308]
[-0.09136272 -0.18547957 -0.01568139  1.1660752 ],[-0.08098324 -0.19861843  0.10733768  1.19555056],[-0.08067388 -0.19751564  0.10720933  1.2060225 ],[-0.0002704   0.00246235 -0.00018721  0.        ],1728752644.063362,[ 22.37139464 -15.79392112  27.03258919 -54.20112471]
[-0.09145001 -0.18587826 -0.01539283  1.162947  ],[-0.08107052 -0.19853114  0.10733768  1.19205987],[-0.08068669 -0.19739294  0.10719902  1.2060225 ],[-0.00025616  0.00245399 -0.00020604  0.        ],1728752644.064052,[ 22.52466797 -15.1246216   26.96719435 -58.36108416]
[-0.09154356 -0.18628614 -0.01496721  1.1602806 ],[-0.08115781 -0.19844384  0.10733768  1.18856919],[-0.08069882 -0.19727051  0.10718791  1.2060225 ],[-0.00024251  0.00244856 -0.00022229  0.        ],1728752644.064757,[ 22.69756168 -14.42335558  26.86972437 -61.65924624]
[-0.09165133 -0.18694523 -0.01444887  1.1573759 ],[-0.08124509 -0.19844391  0.10733781  1.18333322],[-0.08071014 -0.19714833  0.10717561  1.2060225 ],[-0.00022655  0.00244365 -0.00024595  0.        ],1728752644.0654602,[ 22.90504814 -13.35608555  26.75203818 -65.60772988]
[-0.09179345 -0.18768802 -0.01384711  1.1538702 ],[-0.08133238 -0.19844398  0.10733794  1.17809725],[-0.08072047 -0.19702646  0.10716193  1.2060225 ],[-0.00020659  0.00243749 -0.00027366  0.        ],1728752644.0662327,[ 23.19438133 -12.2027821   26.61578563 -70.52371431]
[-0.09198805 -0.18729967 -0.013426    1.1437541 ],[-0.08150688 -0.19844391  0.10716324  1.16937059],[-0.08072933 -0.19690484  0.1071467   1.19908998],[-0.0001772   0.00243225 -0.00030461 -0.13865035],1728752644.0670314,[ 23.60382946 -12.71706543  26.52159514 -74.57146161]
[-0.09200019 -0.18711141 -0.01281808  1.1306634 ],[-0.08168139 -0.19844384  0.10698853  1.16064394],[-0.08073595 -0.19678313  0.10713043  1.18538626],[-1.32301663e-04  2.43435434e-03 -3.25316130e-04 -2.74074423e-01],1728752644.0678027,[ 23.54444101 -12.77620082  26.38238185 -71.93993456]
