target,real_target,js,jv,time,action
[-0.13825263 -0.31746024  0.16953154  0.7227597 ],[-0.12976523 -0.32995453  0.28422682  0.74700093],[-0.12985252 -0.32986724  0.28431404  0.74700093],[0. 0. 0. 0.],1728752638.445043,[ 20.1802672  -17.67229711  24.93619127 -46.87438473]
[-0.13814297 -0.3177754   0.16939747  0.72288644],[-0.12967794 -0.33004183  0.2841396   0.74700093],[-0.12987367 -0.32973934  0.28428257  0.74700093],[-0.00042299  0.00255816 -0.00062933  0.        ],1728752638.4458392,[ 17.23134659 -15.72889908  25.2757567  -31.77033344]
[-0.13812433 -0.31798074  0.16942461  0.72303116],[-0.12967794 -0.33004183  0.28422682  0.74700093],[-0.12990092 -0.3296125   0.28425368  0.74700093],[-0.00054513  0.00253675 -0.00057781  0.        ],1728752638.4465592,[ 17.16884695 -15.3063095   25.26183132 -31.57064577]
[-0.13809596 -0.31823802  0.16950884  0.7232319 ],[-0.12967794 -0.33004183  0.28431404  0.74700093],[-0.12992827 -0.32948584  0.28422468  0.74700093],[-0.00054698  0.00253308 -0.00058001  0.        ],1728752638.4472444,[ 17.04853003 -14.79208968  25.23634341 -31.27875454]
[-0.13806465 -0.3183722   0.16945346  0.7234174 ],[-0.12967794 -0.32995448  0.28422669  0.74700093],[-0.1299558  -0.32935939  0.28419548  0.74700093],[-0.00055044  0.00252906 -0.00058404  0.        ],1728752638.4479218,[ 16.92435795 -14.46572529  25.2435088  -31.04120162]
[-0.13802184 -0.3185123   0.16939354  0.72354794],[-0.12967794 -0.32986712  0.28413934  0.74700093],[-0.12998349 -0.32923306  0.28416633  0.74700093],[-0.00055393  0.00252669 -0.0005829   0.        ],1728752638.4486194,[ 16.77242143 -14.11318315  25.25032472 -30.8953017 ]
[-0.13800494 -0.3186682   0.16935384  0.72362876],[-0.12967794 -0.32977991  0.28405212  0.74700093],[-0.13001139 -0.32910684  0.28413724  0.74700093],[-0.00055806  0.00252431 -0.00058182  0.        ],1728752638.4493148,[ 16.68887362 -13.73858911  25.25245449 -30.81247339]
[-0.13801228 -0.31881386  0.16935173  0.72353125],[-0.12967794 -0.32969269  0.2839649   0.74700093],[-0.13003941 -0.32898074  0.28410817  0.74700093],[-0.00056028  0.00252197 -0.00058148  0.        ],1728752638.4499884,[ 16.65517087 -13.38131661  25.24614525 -31.02684544]
[-0.13805328 -0.319166    0.16945034  0.721034  ],[-0.12967794 -0.32977991  0.28405212  0.74525559],[-0.13006747 -0.32885475  0.28407904  0.74700093],[-0.00056117  0.00251989 -0.00058247  0.        ],1728752638.4506557,[ 16.69542478 -12.72060777  25.21702745 -35.47506055]
[-0.1381413  -0.31942967  0.16965201  0.7181191 ],[-0.12967794 -0.32986712  0.28413934  0.74351025],[-0.13009547 -0.32872892  0.28404969  0.74700093],[-0.00056013  0.00251653 -0.00058704  0.        ],1728752638.4513333,[ 16.83941025 -12.21917176  25.16516055 -39.52322113]
[-0.13834402 -0.3193082   0.16976388  0.71396714],[-0.12976523 -0.32977983  0.28413934  0.74089226],[-0.13012329 -0.32860321  0.28401994  0.74700093],[-0.0005563   0.00251425 -0.00059509  0.        ],1728752638.45201,[ 17.25014545 -12.26881676  25.13490297 -45.59745348]
[-0.13854693 -0.31904337  0.16991448  0.7099441 ],[-0.12985252 -0.32969254  0.28413934  0.73827428],[-0.13015052 -0.32847749  0.28398995  0.74700093],[-0.00054468  0.00251435 -0.00059974  0.        ],1728752638.4526787,[ 17.61762976 -12.47297342  25.09478196 -50.84605587]
[-0.13878116 -0.3183417   0.17008448  0.70522016],[-0.1299398  -0.32934347  0.28413947  0.73391095],[-0.13017719 -0.32835174  0.28395966  0.74700093],[-0.00053335  0.0025151  -0.00060583  0.        ],1728752638.4533782,[ 18.06397875 -13.29580659  25.05052058 -57.41818573]
[-0.13901454 -0.3175906   0.17029102  0.7013799 ],[-0.13002709 -0.32899439  0.2841396   0.72954762],[-0.13020311 -0.32822579  0.28392903  0.74700093],[-0.00051831  0.0025189  -0.00061247  0.        ],1728752638.4540703,[ 18.49753803 -14.12806299  24.99797401 -62.06304049]
[-0.13926561 -0.3168456   0.17044567  0.69759554],[-0.13020159 -0.32847089  0.28405239  0.72256631],[-0.13022822 -0.32809962  0.28389802  0.74700093],[-0.00050223  0.00252353 -0.00062025  0.        ],1728752638.4548242,[ 18.97711732 -14.94401727  24.95764753 -67.03161781]
