target,real_target,js,jv,time,action
[-0.21199793  0.3590137   0.02063498  0.5581188 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27593662  0.31747543  0.04712387  0.61215421],[-0.0010583  -0.00250479 -0.00012152 -0.00019891],0.004950761795043945,[-1000.          -765.96300153   424.65363256  -526.7107526 ]
[-0.21324119  0.35752606  0.02206379  0.5579951 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27576205  0.31730086  0.04712387  0.61205833],[ 0.00149794 -0.00189656  0.00014108 -0.00039479],0.057077884674072266,[-691.32825464 -432.3258234   418.9390238  -427.22659024]
[-0.21494119  0.35552007  0.02390895  0.5507722 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27576205  0.31765     0.04694943  0.61205833],[ 0.00134759  0.00138893 -0.00068295  0.00050806],0.10529637336730957,[-678.59385441 -423.70146519  414.3885259  -481.20319567]
[-0.21659546  0.35183778  0.02647394  0.5390834 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27558748  0.31817345  0.04694943  0.61215421],[ 0.00050072  0.01048733 -0.00468965  0.00024981],0.1567842960357666,[-667.5167611  -408.36273123  409.48710172 -519.02828356]
[-0.21775275  0.34437776  0.0302433   0.52812034],[-0.25699975  0.32471851  0.04293525  0.60388392],[-0.27541291  0.32079147  0.04694943  0.61215421],[ 0.00290656  0.04139241 -0.00487434 -0.00132826],0.20473527908325195,[-668.31481205 -362.9566213   400.55820514 -518.75831754]
[-0.22037376  0.33608297  0.03390235  0.51517385],[-0.25708702  0.3248058   0.04293525  0.60388392],[-0.27471476  0.32498022  0.04764745  0.61186659],[ 0.01901421  0.07275175  0.00656142 -0.00375668],0.25606584548950195,[-621.89784154 -336.00195412  401.05997149 -536.9583634 ]
[-0.22449803  0.33526796  0.03504554  0.50273687],[-0.25708702  0.32489301  0.04284803  0.60388392],[-0.27227131  0.32759838  0.04817102  0.61138722],[ 0.04900762  0.06239241  0.0086807  -0.00998684],0.3040933609008789,[-540.31109237 -387.01568508  410.47108506 -538.02855254]
[-0.22875421  0.3359723   0.03557578  0.4901304 ],[-0.25708702  0.32498023  0.04276081  0.60388392],[-0.26808256  0.3288201   0.04852016  0.61062023],[ 0.08223004  0.03829759  0.00377397 -0.0169161 ],0.35840535163879395,[-469.91711267 -404.03960577  412.16852336 -543.12119961]
[-0.23182121  0.33393848  0.0378744   0.48117897],[-0.25708702  0.32498023  0.04276081  0.60301125],[-0.26284665  0.33004183  0.0486946   0.60918212],[ 0.09932208  0.02926218  0.00263476 -0.03488778],0.40882182121276855,[-430.5338825  -384.31127429  401.72023197 -516.59494786]
[-0.23543578  0.33458388  0.03849391  0.48228377],[-0.25708702  0.32498023  0.04276081  0.60213858],[-0.25638888  0.33073997  0.04852016  0.6048678 ],[ 0.09850213  0.014363   -0.00026431 -0.07421887],0.46405792236328125,[-353.61975761 -403.52644508  406.62500682 -423.35812656]
[-0.23961662  0.33602056  0.03897443  0.46917135],[-0.25708702  0.32498023  0.04276081  0.60039324],[-0.25272371  0.33091454  0.04834546  0.60208746],[ 0.08846368  0.00808498 -0.00286058 -0.09102498],0.5043323040008545,[-347.79841874 -412.69906438  406.56403806 -538.78262533]
[-0.24088271  0.33646232  0.03855038  0.4544291 ],[-0.25708702  0.32498023  0.04276081  0.59864789],[-0.24923297  0.33126355  0.04782188  0.59585566],[ 0.05017195  0.00793389 -0.00589494 -0.09786658],0.5553445816040039,[-370.37003125 -405.75674632  408.84514082 -530.28655578]
[-0.24127471  0.33571905  0.03668346  0.43217093],[-0.25717424  0.32498023  0.04276068  0.59428459],[-0.24853482  0.33143785  0.04747301  0.59115785],[ 0.01205245  0.00548943  0.00354008 -0.09426939],0.6041576862335205,[-419.94178294 -398.76095244  417.29282366 -602.41573558]
