target,real_target,js,jv,time,action
[-0.09536228 -0.3109804   0.3430324   0.5796508 ],[-0.11161379 -0.31337383  0.37158051  0.63355452],[-0.11501724 -0.31049409  0.37454767  0.64628528],[-0.00431315 -0.02228485 -0.00033402 -0.00095981],0.0044460296630859375,[-1000.           395.83208615  1000.          -621.04395199]
[-0.09586716 -0.30979675  0.34214523  0.5799357 ],[-0.11170107 -0.31328654  0.37158051  0.63355452],[-0.11501724 -0.31189025  0.3743731   0.64609353],[-0.00120339 -0.02523099 -0.0002268  -0.00201628],0.055757999420166016,[-488.1739196  -417.6136535   435.28057047 -429.74216932]
[-0.09644097 -0.30923206  0.3428534   0.5753922 ],[-0.11161379 -0.31337383  0.37158051  0.63355452],[-0.11501724 -0.31311198  0.37437297  0.64590179],[ 0.00195704 -0.02634266 -0.00172615 -0.00433041],0.10533452033996582,[-484.27085506 -414.62693794  428.48522296 -465.71735279]
[-0.09690955 -0.3104139   0.34744772  0.57225144],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.11484267 -0.31433384  0.37210436  0.64523067],[ 0.00412676 -0.02166737 -0.04123929 -0.01453639],0.15464496612548828,[-480.01447488 -404.16057241  395.2557289  -453.77725905]
[-0.0976962  -0.3121545   0.3557581   0.56431806],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.1146681  -0.31485741  0.36704262  0.64427193],[ 0.00348968 -0.01489164 -0.10066472 -0.01741891],0.20452427864074707,[-470.43543259 -395.38130042  353.99849606 -488.79925302]
[-0.0985138  -0.3133556   0.36568597  0.5506095 ],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.1146681  -0.31520655  0.35971253  0.64350494],[-0.00235989 -0.01057198 -0.12349704 -0.01301431],0.2554500102996826,[-468.50276577 -396.72559323 -479.9065821  -537.03847524]
[-0.09765923 -0.3152394   0.37339744  0.53468376],[-0.111352   -0.3135484   0.37149329  0.63355452],[-0.11484267 -0.31538099  0.35691981  0.64302557],[-0.0082701  -0.00386569 -0.06790676 -0.00966019],0.3042008876800537,[-501.36034573 -389.8580868  -461.47761393 -562.29561748]
[-0.09626216 -0.3164634   0.3794041   0.5237732 ],[-0.1111775  -0.31363568  0.37140608  0.63355452],[-0.11536625 -0.31520642  0.3565708   0.6425462 ],[-0.00446555 -0.00110916 -0.02532995 -0.01753702],0.3554799556732178,[-524.34183644  409.67068852 -450.0609399  -532.4050782 ]
[-0.09541304 -0.31714     0.38509196  0.5164259 ],[-0.11126471 -0.31354846  0.37149329  0.63180918],[-0.11554082 -0.31520642  0.35639623  0.64101222],[ 0.00444929 -0.00067091 -0.01009214 -0.03454933],0.4056394100189209,[-516.0004038   406.00425423 -453.8103367  -502.98614888]
[-0.09498784 -0.31764492  0.39114586  0.512509  ],[-0.11135193 -0.31346124  0.37158051  0.63006383],[-0.11519168 -0.31503198  0.35639623  0.63842363],[ 0.00839212  0.00235258 -0.00223243 -0.05532398],0.4541952610015869,[-502.16041636  406.6996629  -460.6844975  -472.25573084]
[-0.09441607 -0.31777492  0.3947658   0.5090291 ],[-0.11135193 -0.31354846  0.37158051  0.62831852],[-0.1146681  -0.31485741  0.3563961   0.6344928 ],[ 0.00186118  0.00237464 -0.00031019 -0.07441535],0.5059065818786621,[-501.98334123  404.7499168  -453.87810658 -459.57527998]
[-0.09398674 -0.3175926   0.39916062  0.49391896],[-0.11135193 -0.31363568  0.37158051  0.6265732 ],[-0.11449366 -0.31468284  0.35639623  0.63056198],[-0.00856408  0.00195858  0.000135   -0.06895147],0.5564954280853271,[-506.35955937  402.86297376 -461.59121855 -546.57672129]
[-0.09383507 -0.31695697  0.4019452   0.47086608],[-0.11143922 -0.31363575  0.37149329  0.62220991],[-0.1146681  -0.31485741  0.35674524  0.62787751],[-0.01296957  0.00014919  0.0046151  -0.05076654],0.6060924530029297,[-509.05863324  397.22550555 -455.6339897  -621.08449141]
[-0.09268123 -0.3161942   0.4033392   0.45761442],[-0.1115265  -0.31363583  0.37140608  0.61784661],[-0.11536625 -0.31485741  0.35779253  0.62548067],[-0.00272876  0.00109849  0.01629653 -0.05315283],0.6585595607757568,[-541.21605964  396.74804313 -447.03204992 -559.91697538]
[-0.09040705 -0.31541327  0.4031756   0.46014345],[-0.11161379 -0.31363575  0.37158065  0.61261058],[-0.11588983 -0.31485741  0.3595377   0.62260445],[ 0.00876831  0.00307228  0.02688769 -0.08560705],0.7048451900482178,[-569.3970133   395.85757874 -435.46063821 -443.39388653]
