target,real_target,js,jv,time,action
[-0.1690435  -0.20360097  0.21454186  0.80221496],[-0.1285435  -0.16310097  0.24678957  0.81681406],[-0.13142324 -0.16266468  0.25464351  0.81895399],[ 1.93047117e-05  6.33363545e-03 -3.52239985e-04 -3.96897087e-04],0.0012907981872558594,[ 1000.           962.30510332   277.67549526 -1000.        ]
[-0.14842428 -0.14297294  0.25282038  0.85731406],[-0.12863079 -0.16301368  0.24678957  0.81681406],[-0.13142324 -0.16249024  0.25464351  0.81895399],[-0.00096492  0.00530971 -0.00038674 -0.00041126],0.053269386291503906,[ 175.59303879 -783.20613307  237.83793102  804.87374198]
[-0.088218   -0.17870831  0.20620236  0.78518486],[-0.128718   -0.16283925  0.24670236  0.81681406],[-0.13142324 -0.16231554  0.25464351  0.81895399],[-1.02470334e-03  4.38748085e-03 -3.61412286e-04 -4.68538242e-05],0.10131049156188965,[-1000.           632.42777142   648.15275104  -921.78900447]
[-0.12228827 -0.20316482  0.2336115   0.8437734 ],[-0.12880522 -0.16266482  0.24661514  0.81681406],[-0.13142324 -0.1621411   0.25446907  0.81895399],[-0.00087602  0.0034134  -0.00025364 -0.01448846],0.15180730819702148,[ 65.58345068 589.20346191 302.68950289 822.52951848]
[-0.16930522 -0.12291396  0.20620236  0.81043974],[-0.12880522 -0.16275203  0.24670236  0.81681406],[-0.13142324 -0.1621411   0.25464351  0.81722826],[ 0.00278651  0.00186852 -0.00044514 -0.03207759],0.2013702392578125,[1000.         -922.01632472  566.60921112 -624.64982925]
[-0.08830522 -0.1443825   0.26446959  0.77631406],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.13142324 -0.1621411   0.25429437  0.81521491],[-0.00340098 -0.00084866 -0.00312186 -0.03246352],0.25148773193359375,[-1000.          -288.60383032  -661.28776517  -644.23668715]
[-0.10172801 -0.19843305  0.28728957  0.77631406],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.13142324 -0.16249024  0.25411993  0.81387268],[-0.00915993 -0.00197421 -0.00665125 -0.02074771],0.30158519744873047,[-347.0537613   759.01044622 -531.67774721 -409.38367607]
[-0.10464345 -0.13452215  0.27558211  0.77631406],[-0.12897979 -0.16266468  0.24678957  0.81681406],[-0.13159781 -0.16249011  0.25394523  0.81320157],[-0.00098852  0.00040397 -0.00432185 -0.0210773 ],0.35306596755981445,[-493.64245041 -812.45507726 -372.23052285 -413.74593394]
[-0.0883925  -0.20325197  0.25802797  0.81961494],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.13159781 -0.16249011  0.25377079  0.81205108],[ 0.00985373  0.00186614 -0.00323825 -0.03678022],0.40149760246276855,[-859.88818402  854.24039821 -329.80253049  714.94145858]
[-0.11275208 -0.17389866  0.20628957  0.85731406],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.13159781 -0.16249011  0.25324721  0.80965423],[ 0.00753841  0.00050946 -0.00761573 -0.04688394],0.45194387435913086,[-128.68881037  234.81906096  666.36190409  704.50170109]
[-0.16822512 -0.16831139  0.21588066  0.77597295],[-0.1288925  -0.16283932  0.24687693  0.81419608],[-0.13159781 -0.16266481  0.25307277  0.80716152],[-0.00484709 -0.00137845 -0.00636848 -0.04300019],0.501777172088623,[1000.          370.98253224  395.35660527 -967.53302014]
[-0.16947979 -0.17493211  0.27401747  0.84215568],[-0.12897979 -0.16283938  0.24696428  0.81157809],[-0.13177239 -0.16283912  0.25307277  0.80562754],[-0.01767576 -0.00083968 -0.00196948 -0.02130357],0.5521664619445801,[ 604.74495842  450.87467699 -670.00275641  892.28100655]
[-0.08856708 -0.17602556  0.28720236  0.77373294],[-0.12906708 -0.16257752  0.24670236  0.80808744],[-0.13264497 -0.16214124  0.2527239   0.80620278],[-0.03115289  0.01154774 -0.00826002  0.00467732],0.6017932891845703,[-1000.           424.66096423  -492.45711713  -899.22076296]
[-0.09478957 -0.12181567  0.2328067   0.77395216],[-0.12915437 -0.16231567  0.24644044  0.80459678],[-0.13439041 -0.15830122  0.25150177  0.80706564],[-0.0309113   0.06426932 -0.02365143  0.00532408],0.6517972946166992,[-530.82151869 -739.51078074  646.49049286 -421.06229857]
[-0.11252216 -0.12155382  0.22268651  0.83986078],[-0.12924165 -0.16205382  0.24652766  0.79936078],[-0.13683386 -0.1504473   0.25220006  0.80591516],[-0.03144153  0.12871426  0.00855021 -0.01689273],0.7022147178649902,[-292.12960044 -383.21954074  475.85988633  886.38658552]
[-0.08882894 -0.17602123  0.28711487  0.83462478],[-0.12932894 -0.16179197  0.24661487  0.79412478],[-0.13945174 -0.14521152  0.25481821  0.80486054],[-0.02985587  0.10491473  0.05727867 -0.00217354],0.7518012523651123,[-1000.           789.98407728  -697.09161248   385.6124025 ]
