target,real_target,js,jv,time,action
[-0.11728612 -0.17278762  0.1391028   0.91804314],[-0.11728612 -0.17278762  0.1391028   0.91804314],[-0.12164944 -0.17366034  0.14590957  0.91818338],[ 2.97499671e-05  4.87602868e-04 -3.41246424e-04  1.96653446e-04],0.0013625621795654297,[-542.56983784 -830.36941991   20.9578475  -606.07641047]
[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.12164944 -0.17366034  0.14608401  0.91818338],[-0.00052698  0.00044199 -0.0002973   0.00032861],0.051641225814819336,[-418.32415564 -402.09748165  407.72849178 -400.07011938]
[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.12164944 -0.17366034  0.14608401  0.91827925],[-0.00082831  0.0022628  -0.00109055  0.00096677],0.10176849365234375,[-420.94376549 -401.04728595  406.98120345 -400.78917287]
[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.12182401 -0.17208947  0.14590957  0.91837512],[-0.00322491  0.02462093 -0.00625371  0.00125307],0.15153288841247559,[-424.43621711  409.97390688  406.05947807 -400.83710977]
[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.12217302 -0.16720244  0.14503685  0.91799163],[-0.00851178  0.08477303 -0.01879943 -0.00052171],0.20410680770874023,[-428.7988558   434.81100846  402.19532507  402.7102208 ]
[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1226966  -0.16126839  0.14695672  0.91789575],[-0.00906673  0.12431958  0.00477938 -0.00121748],0.25374579429626465,[-434.03634372  447.04394705  416.07865654  400.74480792]
[-0.11746069 -0.17270027  0.13927723  0.91804314],[-0.11746069 -0.17270027  0.13927723  0.91804314],[-0.12252216 -0.15603234  0.14713116  0.91799163],[ 0.007398    0.10363073  0.0066103  -0.00013924],0.302903413772583,[-422.68975255  448.69264364  407.85394278  399.35463783]
[-0.11746069 -0.17278749  0.13945167  0.91804314],[-0.11746069 -0.17278749  0.13945167  0.91804314],[-0.12077673 -0.15481075  0.14695672  0.9180875 ],[0.02657793 0.03773655 0.00026401 0.00235543],0.3523447513580322,[-390.38816676  425.85052678  406.01049608 -400.69329907]
[-0.11746069 -0.17278749  0.13945167  0.91629785],[-0.11746069 -0.17278749  0.13945167  0.91629785],[-0.11972957 -0.15428718  0.14678229  0.91789575],[0.01829737 0.01731616 0.00074822 0.00139886],0.4043700695037842,[-395.63079431  421.65015445  406.58332997 -411.67370252]
[-0.11746069 -0.17278749  0.13945167  0.91455257],[-0.11746069 -0.17278749  0.13945167  0.91455257],[-0.11972957 -0.15393803  0.14678229  0.91799163],[ 0.00185007  0.00962999  0.00018053 -0.00090288],0.4522252082824707,[-411.34440135  420.94988157  407.3306183  -414.607631  ]
[-0.11746069 -0.17287484  0.13953902  0.91193455],[-0.11746069 -0.17287484  0.13953902  0.91193455],[-0.12060229 -0.15411247  0.14660758  0.91789575],[-0.01769753  0.00052132 -0.00175212 -0.00088   ],0.5025660991668701,[-428.80399544  418.23845431  405.9459251  -420.63558678]
[-0.11746069 -0.17296219  0.13962637  0.90931654],[-0.11746069 -0.17296219  0.13962637  0.90931654],[-0.12164944 -0.15428718  0.14660785  0.91779988],[-0.0192533  -0.00185202 -0.00181089 -0.00034817],0.5521395206451416,[-436.65737253  418.14949939  406.60841093 -421.89665729]
[-0.11754791 -0.17304941  0.13936445  0.90495321],[-0.11754791 -0.17304941  0.13936445  0.90495321],[-0.12217302 -0.15481075  0.14660758  0.91760813],[-0.00782303 -0.0064327  -0.00115117  0.00116042],0.6024985313415527,[-429.67352861  415.61355728  408.364046   -435.52852484]
[-0.11763513 -0.17313664  0.13910253  0.90058988],[-0.11763513 -0.17313664  0.13910253  0.90058988],[-0.12182401 -0.1555089   0.14678229  0.91770401],[ 0.00803899 -0.00903534 -0.00016007  0.00039616],0.6525650024414062,[-414.39838472  413.95241917  409.5502372  -439.77147564]
[-0.11772241 -0.1731367   0.13936445  0.89448124],[-0.11772241 -0.1731367   0.13936445  0.89448124],[-0.1209513  -0.15603248  0.14678229  0.91760813],[ 0.01698278 -0.0098951   0.00065964  0.00032596],0.7020490169525146,[-401.7386255   413.954735    406.29577933 -453.6528202 ]
[-0.1178097  -0.17313676  0.13962637  0.8883726 ],[-0.1178097  -0.17313676  0.13962637  0.8883726 ],[-0.12025315 -0.15655619  0.14678229  0.91760813],[ 0.01376324 -0.01230076  0.00063043 -0.00141886],0.7524669170379639,[-400.4310699   413.4302829   406.03386162 -457.37825761]
[-0.11798427 -0.17304941  0.13953902  0.87964597],[-0.11798427 -0.17304941  0.13953902  0.87964597],[-0.12007871 -0.15760308  0.14678202  0.91732051],[-0.00177918 -0.01764013  0.0001047  -0.00046861],0.8019828796386719,[-405.23499931  408.62274501  407.61607048 -477.91030551]
[-0.11815884 -0.17296205  0.13945167  0.87091935],[-0.11815884 -0.17296205  0.13945167  0.87091935],[-0.12060229 -0.1586505   0.14660785  0.91732051],[-1.26299621e-02 -2.18085299e-02 -6.26015546e-04  2.51113525e-05],0.8519222736358643,[-417.45443843  407.48476883  406.78424382 -484.28696862]
[-0.11842063 -0.17287484  0.1394518   0.86306533],[-0.11842063 -0.17287484  0.1394518   0.86306533],[-0.12130044 -0.16004666  0.14678229  0.91732051],[-0.01311973 -0.02297259 -0.00114387  0.00029456],0.9018423557281494,[-420.94707002  403.90417142  408.07719799 -482.10569194]
[-0.11868241 -0.17278762  0.13945194  0.85521132],[-0.11868241 -0.17278762  0.13945194  0.85521132],[-0.12182401 -0.16109382  0.14678202  0.91732051],[-0.00530254 -0.02075033 -0.00076673 -0.00057692],0.9551334381103516,[-419.63642019  404.86942766  407.32836834 -486.03269925]
[-0.11885692 -0.17287491  0.13953915  0.84473935],[-0.11885692 -0.17287491  0.13953915  0.84473935],[-0.12182401 -0.1617921   0.14678229  0.91712876],[ 4.28622293e-03 -1.63306969e-02 -6.30253717e-05 -6.35068473e-04],1.0041282176971436,[-412.21687478  407.40704927  406.87063901 -508.15626364]
[-0.11903142 -0.17296219  0.13962637  0.83426738],[-0.11903142 -0.17296219  0.13962637  0.83426738],[-0.12112587 -0.16249024  0.14695672  0.91703289],[ 0.00903771 -0.01215004  0.00029647 -0.00472401],1.0523395538330078,[-397.37721343  406.79698622  407.70400699 -514.01542826]
[-0.11929321 -0.17296219  0.13962637  0.82292274],[-0.11929321 -0.17296219  0.13962637  0.82292274],[-0.12060229 -0.16283912  0.14695672  0.91655352],[ 0.00829375 -0.00950796  0.00043423 -0.01010918],1.1017825603485107,[-394.76013851  408.02424411  407.33035414 -522.87229933]
[-0.119555   -0.17296219  0.13962637  0.81157809],[-0.119555   -0.17296219  0.13962637  0.81157809],[-0.12025315 -0.16318826  0.14695672  0.91578653],[ 2.45535468e-03 -8.68643695e-03 -4.06657416e-05 -1.55011185e-02],1.1521244049072266,[-394.32308356  407.67350153  407.33035414 -526.14777508]
[-0.11981679 -0.17296219  0.13953902  0.80023345],[-0.11981679 -0.17296219  0.13953902  0.80023345],[-0.12060229 -0.1635374   0.14678229  0.91454017],[-0.00749587 -0.00849518 -0.00048217 -0.02204848],1.2020368576049805,[-405.23830718  407.32436111  406.87018937 -527.84133313]
[-0.12007858 -0.17296219  0.13945167  0.78888881],[-0.12007858 -0.17296219  0.13945167  0.78888881],[-0.12112587 -0.16406098  0.14695672  0.91291032],[-0.00861958 -0.00786655 -0.00077537 -0.0294027 ],1.2540340423583984,[-409.1648603   405.75137034  408.62655368 -530.01426018]
[-0.12034043 -0.17296212  0.13953902  0.77841684],[-0.12034043 -0.17296212  0.13953902  0.77841684],[-0.12147487 -0.16458469  0.14695672  0.91147221],[-0.00560996 -0.0062238  -0.00089529 -0.03739   ],1.3023581504821777,[-406.98001791  405.22638817  407.04349474 -529.76472357]
[-0.12060229 -0.17296205  0.13962637  0.76794487],[-0.12060229 -0.17296205  0.13962637  0.76794487],[-0.12147487 -0.16475912  0.14695672  0.90907536],[ 0.00081094 -0.00416006 -0.00064964 -0.04842155],1.3521277904510498,[-400.43354305  407.15311391  406.95614414 -527.09112005]
[-0.12095136 -0.17296212  0.13962637  0.75310957],[-0.12095136 -0.17296212  0.13962637  0.75310957],[-0.12112587 -0.16493369  0.14695672  0.9060074 ],[ 0.00456404 -0.00215915 -0.00038299 -0.05899126],1.4020030498504639,[-390.39710413  406.97861648  407.33035414 -558.82026966]
[-0.12130044 -0.17296219  0.13962637  0.73827428],[-0.12130044 -0.17296219  0.13962637  0.73827428],[-0.12077673 -0.16493369  0.14695672  0.90265182],[ 0.00400971 -0.00130952 -0.00056097 -0.068214  ],1.452164649963379,[ 413.09596915  408.02889792  407.33035414 -562.54677742]
[-0.12164944 -0.17287497  0.13953915  0.72431165],[-0.12164944 -0.17287497  0.13953915  0.72431165],[-0.12060229 -0.16510813  0.14695672  0.89891274],[-0.00041953 -0.00194148  0.00052487 -0.07681468],1.502622127532959,[ 413.09058717  406.19273322  407.7912061  -558.86538396]
[-0.12199845 -0.17278776  0.13945194  0.71034902],[-0.12199845 -0.17278776  0.13945194  0.71034902],[-0.12077673 -0.16545727  0.14695672  0.89469429],[-0.00529689 -0.00283178 -0.00097508 -0.08508174],1.5519757270812988,[ 408.72823486  404.70536085  407.8784226  -560.38189063]
[-0.12226031 -0.17278769  0.13936459  0.69638637],[-0.12226031 -0.17278769  0.13936459  0.69638637],[-0.12112587 -0.16580615  0.14695672  0.8899006 ],[-0.00769633 -0.00322729 -0.00103786 -0.09365074],1.602156400680542,[ 404.36238552  404.88231288  407.96634774 -560.93988283]
[-0.12252216 -0.17278762  0.13927723  0.68242371],[-0.12252216 -0.17278762  0.13927723  0.68242371],[-0.12130044 -0.16615542  0.14678229  0.88481929],[-0.00715379 -0.00248042 -0.00185081 -0.10154701],1.6522791385650635,[ 407.41840694  404.53056902  407.13197296 -563.36720549]
[-0.12295845 -0.17270034  0.13927723  0.6658431 ],[-0.12295845 -0.17270034  0.13927723  0.6658431 ],[-0.12130044 -0.16632986  0.14678229  0.87945036],[-0.00316946 -0.00116448 -0.00196861 -0.10953829],1.7021641731262207,[ 414.83706039  404.79597051  407.50505129 -585.28538152]
[-0.12339474 -0.17261305  0.13927723  0.64926249],[-0.12339474 -0.17261305  0.13927723  0.64926249],[-0.12112587 -0.16650443  0.14678229  0.87360206],[-1.82060236e-05 -2.76186369e-04 -8.59680201e-04 -1.16576198e-01],1.7525346279144287,[ 420.51096749  404.53331567  407.50505129 -587.2959534 ]
[-0.12374382 -0.17261312  0.13919002  0.6309365 ],[-0.12374382 -0.17261312  0.13919002  0.6309365 ],[-0.12077673 -0.16667913  0.14678229  0.86583628],[ 0.00022897  0.00017352 -0.00109019 -0.12670288],1.8022606372833252,[ 425.31287241  404.88337953  407.96590326 -591.37133595]
[-0.12409289 -0.17261319  0.1391028   0.61261052],[-0.12409289 -0.17261319  0.1391028   0.61261052],[-0.12077673 -0.16685357  0.14660758  0.85912512],[-0.00250119 -0.00096057 -0.00131831 -0.13857675],1.8532638549804688,[ 421.8190443   404.71061169  407.12998716 -604.56102776]
[-0.12452925 -0.17252584  0.1391028   0.59515724],[-0.12452925 -0.17252584  0.1391028   0.59515724],[-0.12112587 -0.16720244  0.14660758  0.85318094],[-0.00925461 -0.00291214 -0.00138502 -0.15056063],1.9023199081420898,[ 418.32570882  402.69906902  407.50478092 -609.57560443]
[-0.12496561 -0.17243849  0.1391028   0.57770395],[-0.12496561 -0.17243849  0.1391028   0.57770395],[-0.12147487 -0.16772615  0.14643315  0.84330594],[-0.01416377 -0.00453382 -0.00145541 -0.16900925],1.953303337097168,[ 418.76446146  401.03619125  406.58305554 -585.84896492]
[-0.12531468 -0.17243842  0.13901544  0.56025067],[-0.12531468 -0.17243842  0.13901544  0.56025067],[-0.12199845 -0.16807529  0.14643315  0.83573191],[-0.0157049  -0.00517681 -0.00156849 -0.18196524],2.002918004989624,[ 413.96256958  402.262296    407.79194384 -606.89538966]
[-0.12566376 -0.17243835  0.13892809  0.54279739],[-0.12566376 -0.17243835  0.13892809  0.54279739],[-0.12234759 -0.16877331  0.14625844  0.82384356],[-0.01361052 -0.00515991 -0.00223105 -0.20396254],2.052244186401367,[ 416.57984289  399.46538782  406.95616931 -579.47760888]
[-0.12610005 -0.1723512   0.13892822  0.52796209],[-0.12610005 -0.1723512   0.13892822  0.52796209],[-0.12252216 -0.16929702  0.14608427  0.81291394],[-0.0071825  -0.00457308 -0.00286132 -0.22240746],2.1021690368652344,[ 421.81681864  399.37920007  406.40932981 -569.81572223]
[-0.12653634 -0.17226404  0.13892835  0.51312679],[-0.12653634 -0.17226404  0.13892835  0.51312679],[-0.12252216 -0.16982059  0.14590957  0.80342244],[-0.00616564 -0.00379408 -0.00264646 -0.2371763 ],2.152590274810791,[ 426.6178747   398.76926679  406.23221054 -582.55436712]
