target,real_target,js,jv,time,action
[-0.23631757  0.2048144   0.27576211  1.44775063],[-0.23631757  0.2048144   0.27576211  1.44775063],[-0.25115284  0.2040289   0.28571035  1.44711913],[ 0.00017308  0.00033784 -0.00016309  0.000104  ],0.005133628845214844,[-698.83334531 -400.04905481  150.59756317 -253.74957889]
[-0.23631757  0.20490175  0.27576211  1.4486233 ],[-0.23631757  0.20490175  0.27576211  1.4486233 ],[-0.25115284  0.2040289   0.28571035  1.447215  ],[-0.00023159  0.00044917 -0.00017153  0.00018524],0.05402946472167969,[-474.1763355  -401.3983571   409.94823434  406.14173465]
[-0.23640486  0.20498904  0.27576211  1.4486233 ],[-0.23640486  0.20498904  0.27576211  1.4486233 ],[-0.25132741  0.20420347  0.28571035  1.447215  ],[-1.38719728e-04  4.64302468e-04 -1.73550328e-04  9.06916801e-05],0.10283637046813965,[-475.92259237 -400.26045265  409.94823434  400.70415001]
[-0.23649214  0.20507632  0.27576211  1.4486233 ],[-0.23649214  0.20507632  0.27576211  1.4486233 ],[-0.25150198  0.20437804  0.28571035  1.44711913],[ 6.63343485e-04  2.43290729e-04 -2.31457754e-04 -7.23210701e-05],0.15309739112854004,[-476.35902566 -400.173166    409.94823434  401.42320351]
[-0.23649214  0.20498897  0.27584946  1.4486233 ],[-0.23649214  0.20498897  0.27584946  1.4486233 ],[-0.25132741  0.20420347  0.28571035  1.447215  ],[ 0.00236699 -0.00014066 -0.00085176  0.00086594],0.2019212245941162,[-471.55675047 -401.31021526  409.48667373  400.03303342]
[-0.23649214  0.20490162  0.27593681  1.4486233 ],[-0.23649214  0.20490162  0.27593681  1.4486233 ],[-0.25097841  0.2042036   0.28571035  1.447215  ],[ 0.00524389  0.00101271 -0.0016237   0.00030185],0.25209856033325195,[-467.19411177 -400.17171604  409.39932313  400.70415001]
[-0.23649214  0.20498897  0.27576211  1.4486233 ],[-0.23649214  0.20498897  0.27576211  1.4486233 ],[-0.25062926  0.20437804  0.28553591  1.44711913],[ 0.00738257  0.0014784  -0.00129559 -0.00057688],0.30190205574035645,[-465.4464115  -400.08701987  409.77492896  401.42320351]
[-0.23649214  0.20507632  0.27558741  1.4486233 ],[-0.23649214  0.20507632  0.27558741  1.4486233 ],[-0.25010569  0.20437804  0.28553591  1.44711913],[ 0.00669208  0.0012912   0.0001959  -0.00055368],0.35237574577331543,[-460.21092176 -401.22378378  410.6969185   400.75208691]
[-0.23649214  0.20507632  0.27567476  1.44775063],[-0.23649214  0.20507632  0.27567476  1.44775063],[-0.24993112  0.20455261  0.28553564  1.447215  ],[0.00292646 0.00048113 0.00153759 0.00040299],0.4014878273010254,[-464.57527367 -399.47349794  409.48553068  393.48799639]
[-0.23649214  0.20507632  0.27576211  1.44687796],[-0.23649214  0.20507632  0.27576211  1.44687796],[-0.25010569  0.20455248  0.28553617  1.44731087],[-0.00166296 -0.00022229  0.00166905  0.00090391],0.45183610916137695,[-470.68732584 -400.52464656  409.4021354  -406.99627631]
[-0.23649214  0.20507632  0.27567476  1.44513261],[-0.23649214  0.20507632  0.27567476  1.44513261],[-0.25045469  0.20437791  0.28571035  1.44731087],[-0.00550071 -0.00020174  0.00042376  0.00054707],0.5026500225067139,[-475.04996454 -401.74863007  411.15594238 -413.30653255]
[-0.23649214  0.20507632  0.27558741  1.44338727],[-0.23649214  0.20507632  0.27558741  1.44338727],[-0.25080383  0.20437817  0.28571035  1.44740675],[-0.00481175 -0.00056741 -0.0002979  -0.00076182],0.5522644519805908,[-476.7976648  -400.69654721  410.49714555 -414.89825765]
[-0.23657943  0.20516361  0.27541284  1.44164193],[-0.23657943  0.20516361  0.27541284  1.44164193],[-0.25080383  0.20437817  0.28553564  1.44731087],[-1.36557857e-03  4.77802048e-06 -8.35929141e-04 -1.04880141e-03],0.6014678478240967,[-469.81226894 -401.31053077  410.12221553 -414.38075917]
[-0.23666671  0.20525089  0.27523828  1.43989658],[-0.23666671  0.20525089  0.27523828  1.43989658],[-0.25062926  0.20437804  0.28571035  1.447215  ],[ 0.00256242  0.00080313 -0.00084058 -0.00070382],0.6519763469696045,[-465.88339957 -401.39874856  411.96834446 -415.20549387]
[-0.23666671  0.20525089  0.27550019  1.43727857],[-0.23666671  0.20525089  0.27550019  1.43727857],[-0.25010569  0.20437804  0.28553591  1.447215  ],[ 0.00428968  0.00155285 -0.00036708  0.000336  ],0.7020678520202637,[-459.33808624 -400.87284963  408.1663712  -423.2943191 ]
[-0.23666671  0.20525089  0.27576211  1.43466055],[-0.23666671  0.20525089  0.27576211  1.43466055],[-0.25010569  0.20455248  0.28553617  1.44731087],[0.00313181 0.00125662 0.00082056 0.0004652 ],0.7514524459838867,[-467.19488976 -399.64899928  408.65314903 -425.32238   ]
[-0.23675393  0.20533811  0.27576211  1.43291527],[-0.23675393  0.20533811  0.27576211  1.43291527],[-0.25010569  0.20437804  0.28553591  1.44731087],[-0.00089147  0.00074398  0.0001711   0.00015033],0.8018908500671387,[-465.45003653 -402.53417387  409.77265639 -419.41478675]
[-0.23684114  0.20542532  0.27576211  1.43116999],[-0.23684114  0.20542532  0.27576211  1.43116999],[-0.25045469  0.20455261  0.28553564  1.44731087],[-4.04253267e-03  4.05913604e-05 -7.52272788e-05 -6.72294406e-04],0.8514807224273682,[-471.99619331 -400.34719248  409.77239007 -420.28742855]
[-0.23692843  0.20542526  0.27576211  1.42593402],[-0.23692843  0.20542526  0.27576211  1.42593402],[-0.25062926  0.20437804  0.28553591  1.447215  ],[-3.62649200e-03 -8.34321036e-05 -9.02569740e-04 -8.46443620e-04],0.9013199806213379,[-469.81386892 -402.09702655  409.77493819 -446.62116498]
[-0.23701572  0.20542519  0.27576211  1.42069805],[-0.23701572  0.20542519  0.27576211  1.42069805],[-0.25062926  0.20437804  0.28553591  1.44711913],[-0.00089571  0.00027291 -0.0006087   0.00010269],0.9513251781463623,[-466.75781335 -401.04674511  409.77379729 -449.19121309]
[-0.23710301  0.20533804  0.27550019  1.41284406],[-0.23710301  0.20533804  0.27550019  1.41284406],[-0.25045469  0.20437791  0.28553591  1.447215  ],[ 0.00263546  0.00082414 -0.00094636  0.00014848],1.0012502670288086,[-462.82905578 -400.43664227  411.15777047 -472.83447928]
[-0.23719029  0.20525089  0.27523828  1.40499008],[-0.23719029  0.20525089  0.27523828  1.40499008],[-0.25028026  0.20455261  0.28553591  1.447215  ],[ 3.13516712e-03  1.15958663e-03 -6.07869120e-05  4.65174660e-04],1.051236867904663,[-461.52245094 -399.12297293  411.41968818 -476.09035511]
[-0.23745207  0.20525075  0.27515118  1.39364541],[-0.23745207  0.20525075  0.27515118  1.39364541],[-0.25010569  0.20437804  0.28553591  1.447215  ],[0.00045883 0.00105895 0.00054333 0.00063386],1.1023707389831543,[-456.720136   -401.92212309  410.75785477 -506.19749565]
[-0.23771386  0.20525062  0.27506408  1.38230073],[-0.23771386  0.20525062  0.27506408  1.38230073],[-0.25028026  0.20455261  0.28553591  1.447215  ],[-1.60850700e-03  6.01953859e-04  1.94159788e-05  4.14260405e-05],1.1513557434082031,[-461.52327017 -399.64699001  410.84495206 -511.86983127]
[-0.23797565  0.2051634   0.27506395  1.36048412],[-0.23797565  0.2051634   0.27506395  1.36048412],[-0.25045469  0.20455261  0.28553564  1.447215  ],[-2.75601875e-03  1.48713880e-04 -6.17658317e-05 -4.47467385e-05],1.2014756202697754,[-461.0843902  -400.08610026  410.47112871 -596.0817172 ]
[-0.23823744  0.20507619  0.27506381  1.33866751],[-0.23823744  0.20507619  0.27506381  1.33866751],[-0.25045469  0.20437791  0.28553591  1.447215  ],[-0.00157573  0.00048719 -0.00067782 -0.00058696],1.2515552043914795,[-457.15783256 -401.22460259  410.47381093 -606.99002285]
[-0.23858652  0.20507625  0.27506381  1.31946892],[-0.23858652  0.20507625  0.27506381  1.31946892],[-0.25045469  0.20455261  0.2853612   1.447215  ],[-0.00015716  0.0008351  -0.00094403 -0.00478079],1.3017103672027588,[-454.10268257 -399.47303321  409.54896291 -598.2632174 ]
[-0.23893559  0.20507632  0.27506381  1.30027032],[-0.23893559  0.20507632  0.27506381  1.30027032],[-0.25028026  0.20437817  0.28553564  1.44644801],[ 0.00236197  0.00106287 -0.00067293 -0.02231728],1.3512868881225586,[-448.86752191 -401.74796608  411.21911752 -602.11008768]
[-0.23937188  0.20516347  0.2749766   1.27409035],[-0.23937188  0.20516347  0.2749766   1.27409035],[-0.25028026  0.20455261  0.2853612   1.44424291],[ 0.00187173  0.00162883 -0.0006018  -0.05198857],1.4016337394714355,[-447.99489806 -400.0857395   410.01095578 -652.90038456]
[-0.23980817  0.20525062  0.27488938  1.24791038],[-0.23980817  0.20525062  0.27488938  1.24791038],[-0.25010569  0.20455248  0.28518677  1.43829874],[-0.00557849  0.00342231 -0.00340303 -0.10254143],1.451941728591919,[-442.32099096 -401.22323648  409.92373522 -636.84473424]
[-0.24015725  0.20525069  0.27488925  1.22260308],[-0.24015725  0.20525069  0.27488925  1.22260308],[-0.25028026  0.20490175  0.28483763  1.43340917],[-0.01110123  0.00430936 -0.00571867 -0.11765834],1.5014724731445312,[-447.99644087 -398.2481114   408.45323874 -648.32718253]
[-0.24050632  0.20525075  0.27488911  1.19729578],[-0.24050632  0.20525075  0.27488911  1.19729578],[-0.25045469  0.20490148  0.28466319  1.42506815],[-0.0102499   0.00458183 -0.0055325  -0.15425693],1.5569515228271484,[-447.12125494 -400.35127677  409.02736503 -632.65012371]
[-0.24120447  0.20533797  0.27480203  1.16500723],[-0.24120447  0.20533797  0.27480203  1.16500723],[-0.25045469  0.20490148  0.28466319  1.41759   ],[ 0.00079915  0.00660868 -0.00415109 -0.19621963],1.6016874313354492,[-435.77469305 -400.96118215  410.23422216 -699.96414592]
