target,real_target,js,jv,time,action
[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.11414452 -0.14102264  0.1699952   0.96180595],[-0.00062709 -0.00414176 -0.00120144 -0.00029042],0.0018868446350097656,[ -389.00605138  -375.66956073    91.79852417 -1000.        ]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.14102264  0.1699952   0.96180595],[-0.00017812 -0.00104329 -0.00085674 -0.00023959],0.051566362380981445,[-398.69024031 -404.01575261  405.93405298 -403.55542423]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.14102264  0.1699952   0.96171008],[ 0.00059838  0.00014454 -0.00057999 -0.00048812],0.10150766372680664,[-400.00001728 -403.49060994  405.93405298 -402.83637073]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.1408482   0.16982076  0.96132659],[ 0.00122825  0.00059917 -0.00037195 -0.01809434],0.15195941925048828,[-400.00001728 -402.26675959  405.0123276  -400.63127335]
[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.11414452 -0.1408482   0.16982076  0.95988848],[-0.00186584  0.00061119 -0.00033696 -0.02151006],0.2014622688293457,[ 401.74625198 -403.31664335  405.29876396 -392.52993731]
[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.11414452 -0.14102264  0.1699952   0.95902561],[-0.00678629  0.0006473  -0.00051969 -0.00878056],0.2536585330963135,[ 402.18268837 -404.54056076  406.13327285 -396.12520478]
[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.11414452 -0.14102264  0.16982049  0.95902561],[-0.00412701  0.0009046  -0.00056985 -0.00383701],0.3014400005340576,[ 399.12658622 -403.49027359  404.83648739 -402.16525414]
[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.11431909 -0.14084807  0.16982049  0.95854624],[ 0.00886474  0.00120299 -0.00045632 -0.01569138],0.3549809455871582,[-404.80230177 -402.26542195  405.58491662 -398.56998667]
[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.11414452 -0.14102264  0.16982049  0.95691639],[ 0.01083691  0.00129629 -0.00051518 -0.02978603],0.40186119079589844,[ 404.36585254 -404.54129478  405.12406465 -402.7917343 ]
[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.11414452 -0.1408482   0.16982076  0.95538241],[-0.00446446  0.00197205 -0.00066611 -0.03182773],0.45185327529907227,[ 402.18268837 -402.26729711  405.03825537 -403.5685321 ]
[-0.11440638 -0.13761918  0.16423544  0.94684112],[-0.11440638 -0.13761918  0.16423544  0.94684112],[-0.11414452 -0.1406735   0.16964606  0.95375255],[-0.01610308  0.00263195 -0.00033783 -0.01735681],0.5061578750610352,[ 402.61905022 -401.4781545   405.41002992 -422.58982388]
[-0.11449366 -0.13770647  0.16406088  0.94247782],[-0.11449366 -0.13770647  0.16406088  0.94247782],[-0.11414452 -0.1406735   0.16982049  0.95346493],[-0.00937997  0.00252597 -0.00015625 -0.00893036],0.5515470504760742,[ 403.05546798 -402.44187896  407.25475163 -434.02329471]
[-0.11458088 -0.13770647  0.16388631  0.93811449],[-0.11458088 -0.13770647  0.16388631  0.93811449],[-0.11414452 -0.1406735   0.16982049  0.95327319],[ 0.00652188  0.00251903 -0.00033442 -0.01111153],0.6016218662261963,[ 403.49061876 -402.96702163  406.68203041 -436.78041023]
[-0.1146681  -0.13770647  0.16371174  0.93375117],[-0.1146681  -0.13770647  0.16371174  0.93375117],[-0.11431909 -0.14032449  0.16964606  0.95241032],[ 0.01380226  0.00253703 -0.00057895 -0.02099954],0.6514191627502441,[ 400.43426826 -400.51838669  405.93487213 -433.83282608]
[-0.11475538 -0.13770654  0.16406088  0.92502451],[-0.11475538 -0.13770654  0.16406088  0.92502451],[-0.11414452 -0.14049906  0.16964606  0.95106809],[ 0.004522    0.00240598 -0.00059625 -0.02409706],0.7025611400604248,[ 406.98368852 -403.8423285   404.08948984 -464.71275226]
