target,real_target,js,jv,time,action
[-0.14105359 -0.10647822  0.18894199  0.82329544],[-0.14110989 -0.10611598  0.18919367  0.82379544],[-0.14259334 -0.1054179   0.19600043  0.83697827],[ 9.47996923e-06  5.73044872e-03 -3.14999422e-04 -1.28964567e-04],0.0017468929290771484,[-375.8026536   532.38666799  133.73114597 -861.59995855]
[-0.14069717 -0.10651881  0.18910693  0.82355627],[-0.14119717 -0.10611605  0.18919367  0.82379544],[-0.14259334 -0.10506876  0.19582573  0.83688239],[ 9.52918829e-06  5.52066127e-03 -2.17824211e-04  2.52017369e-04],0.05206775665283203,[-414.82917207  403.79470877  405.26377441 -404.16611673]
[-0.14125127 -0.10611394  0.18938032  0.82346254],[-0.14110989 -0.10620334  0.18919367  0.82379544],[-0.14259334 -0.10489433  0.195826    0.83688239],[-5.65435925e-04  4.42493768e-03  4.59655362e-05 -2.78216044e-03],0.10262084007263184,[-398.39553958  399.83329205  405.27561824 -407.36603973]
[-0.14104236 -0.10657175  0.18897517  0.82417384],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14259334 -0.10489433  0.19600043  0.83621128],[ 0.00067367  0.00290713 -0.0004014  -0.01902946],0.15229415893554688,[-410.88994944  404.43159991  409.50820556 -396.34176564]
[-0.14052261 -0.10579062  0.18969367  0.82354004],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14259334 -0.10489433  0.19600043  0.83486904],[-0.00180596  0.00158852 -0.00048629 -0.02065814],0.20378971099853516,[-418.15300279  396.19705972  403.228725   -400.70547489]
[-0.14152261 -0.10632392  0.18923794  0.82363567],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14259334 -0.10489433  0.19600043  0.83419793],[-0.00611059  0.00247513 -0.00078404 -0.00868052],0.2519686222076416,[-390.34766807  404.637907    408.71481888 -399.91390067]
[-0.14088914 -0.10644582  0.18869367  0.82429544],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14259334 -0.10454518  0.19600043  0.83419793],[-0.0052916   0.00759572 -0.00069562 -0.00347205],0.3032076358795166,[-418.02675633  404.73441355  409.63843923 -400.33289688]
[-0.14063584 -0.10579062  0.18943939  0.82413712],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14276791 -0.10384704  0.195826    0.83371856],[ 0.00491561  0.00924571 -0.00061063 -0.01423037],0.35282063484191895,[-417.08099418  402.20198085  402.44464304 -402.54332471]
[-0.14052261 -0.10579062  0.18969367  0.82331522],[-0.14102261 -0.10629062  0.18919367  0.82292274],[-0.14259334 -0.10419631  0.195826    0.83237633],[ 0.01186753 -0.00038116 -0.00100294 -0.02764791],0.4031059741973877,[-409.43325669  399.4930829   405.04300479 -400.88826669]
[-0.14142574 -0.10609433  0.18926502  0.82181361],[-0.14102261 -0.10629062  0.18919367  0.82205003],[-0.1424189  -0.10489433  0.195826    0.83045885],[ 0.00121943 -0.01023278 -0.0009043  -0.03240184],0.4528684616088867,[-388.79575076  398.82786773  408.39729735 -401.41156849]
[-0.14063558 -0.10679056  0.18944683  0.81987549],[-0.14110989 -0.10629056  0.18928088  0.82030475],[-0.14224433 -0.10594161  0.19565156  0.82911662],[-0.01006837 -0.01616073 -0.00063047 -0.02217174],0.5063300132751465,[-417.28145229  398.73693894  404.67856838 -408.7917121 ]
[-0.14122485 -0.10594622  0.18918595  0.81855818],[-0.14119717 -0.10629049  0.1893681   0.81855947],[-0.1424189  -0.10716307  0.19565129  0.82873312],[-0.00806898 -0.02180067 -0.00068959 -0.00851599],0.5521667003631592,[-399.74730769 -413.64467011  407.5817952  -411.62422638]
[-0.14130065 -0.10679049  0.18978088  0.81670278],[-0.14119717 -0.10629049  0.18928088  0.81681412],[-0.14259334 -0.10855963  0.19565156  0.82863725],[-0.001044   -0.02429942 -0.0008755  -0.00948371],0.6022052764892578,[-407.94352244 -405.09174047  403.32313575 -418.28393591]
[-0.1415517  -0.1059239   0.18964938  0.81509782],[-0.14119717 -0.10629049  0.18919367  0.81506878],[-0.14276791 -0.10978136  0.19565156  0.82767851],[ 0.00840571 -0.02483907 -0.00105907 -0.01829651],0.6524443626403809,[-404.93345778 -416.42075535  406.56552773 -410.81389828]
[-0.14088977 -0.10602228  0.18914068  0.81285485],[-0.1412844  -0.10629049  0.18919367  0.8124508 ],[-0.14276791 -0.11117739  0.19565129  0.8262404 ],[ 0.0019683  -0.02157643 -0.00093023 -0.02162364],0.7022626399993896,[-419.32366833 -412.96179512  408.68873625 -412.32677119]
[-0.14161154 -0.10675377  0.18939383  0.80998055],[-0.14137162 -0.10629049  0.18919367  0.80983281],[-0.14259334 -0.11187554  0.19582573  0.82547341],[-0.00900533 -0.01272526 -0.0006139  -0.01547567],0.7518291473388672,[-391.45850337 -404.92113614  406.0947259  -422.49761187]
[-0.14176858 -0.10619228  0.18878102  0.8067148 ],[-0.14145891 -0.10629056  0.18928102  0.8072148 ],[-0.14259334 -0.11187554  0.19582573  0.82499404],[-0.00830314 -0.00514037 -0.00054271 -0.00858345],0.8024017810821533,[-401.76714185 -409.06122415  409.66998572 -428.64431432]
[-0.14104619 -0.10679062  0.18945856  0.80509678],[-0.14154619 -0.10629062  0.18936837  0.80459678],[-0.14259334 -0.1117011   0.19565129  0.82480229],[ 0.00154029 -0.00032649 -0.00083917 -0.00523235],0.8524949550628662,[-418.57601811 -400.26140325  402.54286507 -419.83662708]
[-0.14193435 -0.10579056  0.18887407  0.79988289],[-0.14163347 -0.10629056  0.18936823  0.80023345],[-0.14259334 -0.1117011   0.19565129  0.82451467],[ 0.00714675  0.00027191 -0.00052754 -0.00687675],0.9101366996765137,[-389.96728905 -411.92694567  409.28114156 -446.79978403]
[-0.14181025 -0.10627686  0.18929643  0.79538493],[-0.14172076 -0.10629049  0.1893681   0.79587013],[-0.14259334 -0.1117011   0.19565129  0.82413118],[ 0.00425813  0.00061298 -0.00040755 -0.00833008],0.952415943145752,[-405.77761675 -402.49866259  404.54548847 -443.17439414]
[-0.14215143 -0.10679056  0.1889948   0.78851617],[-0.14189526 -0.10629056  0.18910644  0.78801617],[-0.14259334 -0.1117011   0.19565129  0.82374768],[-0.00300063  0.00060524 -0.00043846 -0.00645154],1.0020389556884766,[-397.08979644 -401.82012211  407.94866716 -463.01259296]
