target,real_target,js,jv,time,action
[-0.21415515  0.04526316  0.3643471   1.5673047 ],[-0.2156354   0.03909527  0.33536512  1.58650434],[-0.21572268  0.03909534  0.33545235  1.58650434],[0. 0. 0. 0.],1727361688.3063655,[ -5.46750401  -2.79568337  -7.99190681 -36.81192304]
[-0.21425547  0.04522132  0.3615723   1.5673974 ],[-0.21554811  0.0390952   0.33527789  1.58650434],[-0.2155536   0.03921444  0.33552072  1.58650434],[0.00338165 0.00238195 0.00136753 0.        ],1727361688.3079014,[ -2.60705249  -7.9060128   -5.70268903 -25.17675874]
[-0.21497133  0.04533617  0.35992593  1.5675379 ],[-0.2156354   0.03918249  0.33527789  1.58650434],[-0.21538194  0.03933377  0.33558932  1.58650434],[0.00343323 0.00238669 0.001372   0.        ],1727361688.3094442,[ -0.50884445  -7.92252547  -5.33676745 -24.96823289]
[-0.21564318  0.04539212  0.35885435  1.5677181 ],[-0.21572268  0.03926978  0.33527789  1.58650434],[-0.21520901  0.03945311  0.33565795  1.58650434],[0.00345847 0.00238673 0.00137253 0.        ],1727361688.3109102,[  1.23993066  -7.83040584  -5.09171595 -24.71125577]
[-0.21582045  0.04491178  0.3575661   1.56784   ],[-0.21554817  0.03909527  0.33527789  1.58650434],[-0.21524519  0.03957244  0.33572659  1.58650434],[-0.00072348  0.0023866   0.00137286  0.        ],1727361688.3123553,[  1.257807    -6.96196804  -4.79101629 -24.57847604]
[-0.21562825  0.04453716  0.3558433   1.5679493 ],[-0.21537367  0.03892077  0.33527789  1.58650434],[-0.21528136  0.03969171  0.33579526  1.58650434],[-0.00072349  0.00238542  0.00137324  0.        ],1727361688.3138378,[  0.63510869  -6.32519977  -4.39251177 -24.44018852]
[-0.21568596  0.04452328  0.35585582  1.5680178 ],[-0.21537367  0.03892077  0.33536512  1.58650434],[-0.21531756  0.03981094  0.33586394  1.58650434],[-0.00072407  0.00238469  0.00137369  0.        ],1727361688.3153965,[  0.77843254  -6.20120793  -4.39764798 -24.36927804]
[-0.21575843  0.04453062  0.3558269   1.567892  ],[-0.21537367  0.03892077  0.33545235  1.58650434],[-0.21535376  0.03993017  0.33593263  1.58650434],[-0.00072397  0.00238457  0.00137371  0.        ],1727361688.3168674,[  0.86001594  -6.05654766  -4.37576104 -24.6287729 ]
[-0.2157238   0.04448861  0.35451043  1.5656273 ],[-0.21537367  0.03892077  0.33545235  1.58475894],[-0.21538996  0.04004939  0.33600131  1.58650434],[-0.00072392  0.00238443  0.00137375  0.        ],1727361688.3183265,[  0.66985684  -5.83664603  -4.05804223 -28.64466203]
[-0.21569748  0.04446003  0.3515575   1.5629505 ],[-0.21537367  0.03892077  0.33545235  1.58301353],[-0.21542616  0.0401686   0.33607002  1.58650434],[-0.00072411  0.00238422  0.00137409  0.        ],1727361688.3198106,[  0.54247343  -5.64350301  -3.3767879  -32.37596537]
[-0.21565145  0.04428898  0.34606594  1.5580845 ],[-0.21537367  0.03883355  0.33527777  1.57952297],[-0.21546238  0.04028781  0.33613875  1.58650434],[-0.00072423  0.00238404  0.00137471  0.        ],1727361688.3212914,[  0.3627803   -5.23993952  -2.1279306  -39.8498867 ]
[-0.21556671  0.04428831  0.33995074  1.5527085 ],[-0.21537367  0.03874633  0.33510318  1.5760324 ],[-0.2154986   0.04040699  0.33620753  1.58650434],[-0.0007244   0.00238369  0.00137559  0.        ],1727361688.3231003,[  0.09475103  -5.10615643  -0.76117426 -47.1909705 ]
[-0.21557932  0.04431227  0.3323181   1.5442239 ],[-0.21554817  0.03874626  0.33484153  1.5699237 ],[-0.21553483  0.04052617  0.33627635  1.58650434],[-0.00072463  0.00238359  0.00137629  0.        ],1727361688.3248494,[  0.0836613   -4.98400265   0.94844719 -59.88278559]
