target,real_target,js,jv,time,action
[-0.19259462 -0.11632922  0.41727775  1.3439497 ],[-0.19242255 -0.12077675  0.39261177  1.36484742],[-0.19233534 -0.12077662  0.39252442  1.36484742],[0. 0. 0. 0.],1727361594.829236,[  4.90037268  -4.79281937  -7.03441467 -32.52321239]
[-0.1929702  -0.11632819  0.4171747   1.344155  ],[-0.19250977 -0.12077688  0.39269912  1.36484742],[-0.19237056 -0.12065695  0.39259388  1.36484742],[-0.00070443  0.00239342  0.00138911  0.        ],1727361594.830838,[  1.38725165  -5.69693824  -5.40604513 -27.21554479]
[-0.19307014 -0.11637341  0.41381755  1.3443621 ],[-0.19242255 -0.12077675  0.39261177  1.36484742],[-0.19240604 -0.12053724  0.39266347  1.36484742],[-0.00070957  0.00239417  0.00139186  0.        ],1727361594.8323188,[  1.4133436   -5.47260187  -4.61935548 -26.94112684]
[-0.19310503 -0.11634559  0.41104615  1.3446242 ],[-0.19233534 -0.12077662  0.39252442  1.36484742],[-0.19244152 -0.12041754  0.39273311  1.36484742],[-0.00070957  0.00239394  0.00139285  0.        ],1727361594.8337626,[  1.38650099  -5.36179818  -4.00022862 -26.56891534]
[-0.19342166 -0.11630452  0.41281164  1.3449907 ],[-0.19242255 -0.12077675  0.39269912  1.36484742],[-0.192477   -0.12029785  0.39280279  1.36484742],[-0.00070961  0.00239381  0.00139351  0.        ],1727361594.83529,[  2.08502284  -5.25991885  -4.41904011 -26.03488277]
[-0.19380333 -0.11621791  0.41378742  1.3453526 ],[-0.19250977 -0.12077688  0.39287382  1.36484742],[-0.19251244 -0.12017816  0.39287244  1.36484742],[-0.0007089   0.00239369  0.00139312  0.        ],1727361594.836753,[  2.83420987  -5.22279284  -4.6104337  -25.55937124]
[-0.19407794 -0.11629028  0.41183618  1.345622  ],[-0.19242255 -0.1208641   0.39287382  1.36484742],[-0.19254784 -0.12005848  0.39294209  1.36484742],[-0.000708    0.00239364  0.00139294  0.        ],1727361594.8381839,[  3.29207085  -4.94649992  -4.13632941 -25.24837989]
[-0.19432203 -0.11633826  0.40930122  1.3456981 ],[-0.19233534 -0.12095132  0.39287382  1.36484742],[-0.19258321 -0.11993881  0.39301176  1.36484742],[-0.00070738  0.00239338  0.00139346  0.        ],1727361594.8396738,[  3.71629542  -4.72869724  -3.55742041 -25.24050551]
[-0.19475907 -0.1162609   0.4058095   1.3435376 ],[-0.19233534 -0.12095132  0.39287382  1.36310214],[-0.19261855 -0.11981915  0.39308146  1.36484742],[-0.00070675  0.00239318  0.00139401  0.        ],1727361594.8410892,[  4.63182595  -4.69082765  -2.76426802 -29.16606473]
[-0.19520372 -0.1160566   0.401234    1.3406394 ],[-0.19233534 -0.12095132  0.39287382  1.36135685],[-0.19265381 -0.1196995   0.3931512   1.36484742],[-0.00070514  0.00239312  0.00139465  0.        ],1727361594.842537,[  5.49045279  -4.82075516  -1.73139508 -33.34578236]
