target,real_target,js,jv,time,action
[-0.03902889 -0.4168635   0.64403476  0.42364965],[-0.02748892 -0.4573635   0.60353476  0.43284163],[-0.02740164 -0.45745078  0.60353476  0.43284163],[0. 0. 0. 0.],1725718529.4503171,[  6.809348   -53.24401128 -10.5913819  -45.60801708]
[-0.05044244 -0.47708544  0.63774278  0.40233411],[-0.02757621 -0.45727623  0.60353476  0.43284163],[-0.02743276 -0.45095359  0.60360868  0.43284163],[-0.00062253  0.1299437   0.00147845  0.        ],1725718529.4503171,[ 52.57035531  44.05889092  -7.44533397 -50.50138382]
[-0.05589704 -0.45952727  0.64412214  0.41560401],[-0.02748892 -0.4573635   0.60362214  0.43284163],[-0.03584509 -0.45296567  0.60368319  0.43284163],[-0.16824659 -0.04024164  0.00149011  0.        ],1725718529.4513142,[ 40.74441451   5.85570802  -8.96012241 -16.38410185]
[-0.00679011 -0.46141585  0.62208294  0.41637644],[-0.02740164 -0.45745078  0.60370952  0.43284163],[-0.03684327 -0.45304711  0.60375747  0.43284163],[-0.01996355 -0.00162879  0.00148569  0.        ],1725718529.4513142,[-82.53246676  11.30580729  -3.80870019 -21.36328892]
[-0.05673079 -0.41686356  0.61052238  0.40096988],[-0.02740164 -0.45736356  0.60353494  0.43284163],[-0.01726079 -0.45312896  0.60383227  0.43284163],[ 0.39164953 -0.00163697  0.00149598  0.        ],1725718529.4513142,[109.85659172 -54.2690806   -1.35453874 -49.46585549]
[-0.06790164 -0.42662069  0.63679581  0.40482932],[-0.02740164 -0.45727634  0.60336035  0.43284163],[-0.03767618 -0.44535181  0.60390716  0.43284163],[-0.40830776  0.15554308  0.00149781  0.        ],1725718529.4513142,[ 59.53255039 -22.21136076  -7.49958346 -35.1237205 ]
[-0.05118084 -0.47938662  0.64394771  0.42472859],[-0.02731442 -0.45736356  0.60344771  0.43196899],[-0.05340349 -0.44521171  0.60398167  0.43284163],[-0.31454608  0.00280191  0.00149016  0.        ],1725718529.4523115,[-17.41691126  52.69548482  -8.86386828  -1.15755471]
[-0.0677272  -0.42428681  0.56303506  0.43096996],[-0.0272272  -0.45745078  0.60353506  0.43109635],[-0.05328992 -0.45748969  0.60405598  0.43284163],[ 0.00227135 -0.24555945  0.00148621  0.        ],1725718529.4523115,[ 36.73126739 -53.48707497   9.84095151   0.52525504]
[ 0.0132728  -0.46971932  0.56294777  0.38972367],[-0.0272272  -0.4573635   0.60344777  0.43022367],[-0.05370352 -0.45070163  0.60399259  0.43284163],[-0.00827208  0.13576109 -0.00126779  0.        ],1725718529.4523115,[-172.0249088    32.58968322    9.03010223  -76.71391883]
[-0.02580139 -0.48026089  0.64386047  0.39952178],[-0.0272272  -0.45727623  0.60336047  0.429351  ],[-0.03355056 -0.45089656  0.60392912  0.41567449],[ 0.40305929 -0.0038986  -0.00126936 -0.34334271],1725718529.4523115,[ 7.11604513 40.24421444 -9.60113755 -8.37827345]
[ 0.0132728  -0.42483502  0.63989996  0.39756151],[-0.0272272  -0.4573635   0.60327306  0.426733  ],[-0.03358175 -0.45174192  0.60400329  0.41567449],[-0.00062392 -0.01690721  0.00148337  0.        ],1725718529.4533093,[-113.31789757  -43.58416112   -7.8565972   -24.8500646 ]
[-0.0036148  -0.41695078  0.56268565  0.383615  ],[-0.0272272  -0.45745078  0.60318565  0.424115  ],[-0.01369093 -0.45071472  0.60407775  0.41567449],[0.39781659 0.02054396 0.0014893  0.        ],1725718529.4533093,[ -6.58310009 -45.55143499   9.88533299 -49.01285212]
[-0.00680549 -0.41695078  0.58330663  0.37925167],[-0.02731442 -0.45745078  0.60301107  0.41975167],[-0.01354729 -0.4492258   0.60401437  0.41567449],[ 0.00287265  0.02977838 -0.0012677   0.        ],1725718529.4533093,[-12.77798333 -42.38958495   4.34720455 -50.17251897]
