target,real_target,js,jv,time,action
[-0.02743178 -0.45709369  0.60382844  0.43264963],[-0.02748892 -0.4573635   0.60353476  0.43284163],[-0.02740164 -0.45745078  0.60353476  0.43284163],[0. 0. 0. 0.],1725718441.4103317,[  0.66947072  -2.48169159  -1.65079483 -16.19498844]
[-0.02760259 -0.45753766  0.60378807  0.43234163],[-0.02757621 -0.45727623  0.60353476  0.43284163],[-0.02743324 -0.45731839  0.60360963  0.43284163],[-0.00063207  0.00264775  0.00149747  0.        ],1725718441.4103317,[ 0.40874502  0.37206079 -0.03809501 -0.80784095]
[-0.02798892 -0.45702923  0.60412214  0.43308763],[-0.02748892 -0.4573635   0.60362214  0.43284163],[-0.02746485 -0.45739988  0.60368454  0.43284163],[-0.00063227 -0.00162971  0.00149826  0.        ],1725718441.4103317,[ 1.23491956 -0.5738182  -0.09888291  0.68279551]
[-0.02720647 -0.45785974  0.6034487   0.43334163],[-0.02740164 -0.45745078  0.60370952  0.43284163],[-0.02749644 -0.45726753  0.60375946  0.43284163],[-0.00063165  0.00264686  0.00149829  0.        ],1725718441.4103317,[-0.92642535  0.91974182  0.07590956  0.7819212 ]
[-0.02765767 -0.45686356  0.60337305  0.43334163],[-0.02740164 -0.45736356  0.60353494  0.43284163],[-0.02734723 -0.45734902  0.60369571  0.43284163],[ 0.00298421 -0.00162978 -0.00127496  0.        ],1725718441.4113288,[ 0.88515134 -0.79530142  0.07110645  0.66      ]
[-0.02731948 -0.45777634  0.60343482  0.43329047],[-0.02740164 -0.45727634  0.60336035  0.43284163],[-0.02737882 -0.45721668  0.60363196  0.43284163],[-0.00063188  0.00264686 -0.00127493  0.        ],1725718441.4113288,[-0.26957689  0.88858875  0.0421075   0.56790968]
[-0.02743284 -0.45686356  0.60308988  0.43146899],[-0.02731442 -0.45736356  0.60344771  0.43196899],[-0.02722932 -0.45729816  0.60356822  0.43284163],[ 0.00298997 -0.00162974 -0.0012749   0.        ],1725718441.4113288,[ 0.52881011 -0.71621608  0.10807009 -2.68619782]
[-0.02686112 -0.45748948  0.60397869  0.43120022],[-0.0272272  -0.45745078  0.60353506  0.43109635],[-0.02726093 -0.45716583  0.60350448  0.43284163],[-0.0006321   0.00264675 -0.00127486  0.        ],1725718441.4113288,[-1.07306656  0.53592984 -0.11392876 -2.29566812]
[-0.02703684 -0.45697694  0.60351516  0.43072367],[-0.0272272  -0.4573635   0.60344777  0.43022367],[-0.02711181 -0.45724731  0.60357939  0.43284163],[ 0.00298236 -0.00162963  0.00149817  0.        ],1725718441.4123263,[-0.02882536 -0.44204172  0.01955744 -3.02444306]
[-0.02711782 -0.45777623  0.60321578  0.428851  ],[-0.0272272  -0.45727623  0.60336047  0.429351  ],[-0.02696223 -0.45711498  0.60351564  0.43284163],[ 0.00299152  0.00264658 -0.00127488  0.        ],1725718441.4123263,[ 0.41591676  1.00639941  0.06834393 -6.16650976]
