target,real_target,js,jv,time,action
[-0.17502798 -0.13279961  0.35025884  0.88113714],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13735732  0.34225884  0.88139129],[0. 0. 0. 0.],1725718476.5153358,[18.04737098 -6.70318084 -3.32629218 -7.74567011]
[-0.16569571 -0.1446854   0.34421306  0.8856297 ],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16705466 -0.13723736  0.34232768  0.88139129],[-0.00053367  0.00239937  0.00137671  0.        ],1725718476.5153358,[-6.52389004 11.5525558  -0.35314985  7.75113487]
[-0.17035388 -0.13094579  0.35025884  0.87377612],[-0.16711526 -0.13727004  0.34225884  0.88139129],[-0.16689413 -0.13731465  0.3423966   0.88139129],[ 0.00321067 -0.00154596  0.00137839  0.        ],1725718476.5153358,[  9.12752476 -10.38769624  -1.78994056 -15.74173415]
[-0.16747998 -0.13934361  0.33882418  0.8790662 ],[-0.16720255 -0.13718276  0.34225884  0.88139129],[-0.16692792 -0.13719435  0.34246548  0.88139129],[-0.00067589  0.00240606  0.00137777  0.        ],1725718476.5163333,[ 0.0093367   4.05817406  0.91704328 -0.5298769 ]
[-0.17354774 -0.13681807  0.335586    0.88079727],[-0.16720255 -0.13727011  0.34234619  0.88139129],[-0.16696274 -0.13727119  0.34240758  0.88139129],[-0.00069629 -0.00153668 -0.00115811  0.        ],1725718476.5163333,[16.13721349 -0.97118135  1.53280393  0.04680507]
[-0.17520255 -0.14535746  0.35043354  0.88859774],[-0.16720255 -0.13735746  0.34243354  0.88139129],[-0.16699225 -0.13715141  0.34234968  0.88139129],[-0.00059027  0.00239546 -0.00115798  0.        ],1725718476.5163333,[17.7992322  12.07335796 -1.92869655 13.25674481]
[-0.16593279 -0.13213133  0.34283219  0.8776726 ],[-0.16720255 -0.13735746  0.34243354  0.88051862],[-0.16701937 -0.13722879  0.34241856  0.88139129],[-0.00054241 -0.0015475   0.00137768  0.        ],1725718476.5163333,[ -5.93020388  -8.63583928  -0.01368274 -10.15273194]
[-0.15920255 -0.12935746  0.34564673  0.88644137],[-0.16720255 -0.13735746  0.34243354  0.87964594],[-0.16685812 -0.13710868  0.34248749  0.88139129],[0.00322505 0.00240219 0.00137855 0.        ],1725718476.5173304,[-18.58570336 -10.61205206  -0.72270931  10.87512593]
[-0.17520255 -0.13476863  0.34573774  0.88677327],[-0.16720255 -0.13735746  0.34243354  0.87877327],[-0.16674343 -0.13698835  0.34255641  0.88139129],[0.0022939  0.00240661 0.0013783  0.        ],1725718476.5173304,[24.02230904 -2.13703526 -0.70011526  7.26353155]
[-0.17229408 -0.12935746  0.34377628  0.8766419 ],[-0.16720255 -0.13735746  0.34243354  0.8779006 ],[-0.16674779 -0.13686856  0.34262532  0.88139129],[-8.73634035e-05  2.39583669e-03  1.37833196e-03  0.00000000e+00],1725718476.5173304,[ 10.44525604 -10.6732193   -0.23274491 -11.13225438]
[-0.16484475 -0.13423988  0.33452076  0.87051442],[-0.16728983 -0.13735739  0.34252076  0.87615526],[-0.16678119 -0.13674822  0.34269425  0.88139129],[-0.00066794  0.00240672  0.00137854  0.        ],1725718476.5173304,[ -6.99235113  -2.59381964   1.89215838 -17.29865638]
[-0.15957697 -0.12935732  0.33635013  0.87505978],[-0.16737711 -0.13735732  0.34260798  0.87440991],[-0.16662132 -0.13662842  0.34263635  0.88139129],[ 0.0031975   0.00239598 -0.00115802  0.        ],1725718476.5182998,[-16.73315079 -10.28063419   1.36394488  -6.17581553]
[-0.16570543 -0.12935732  0.34392985  0.86379193],[-0.16737711 -0.13735732  0.34252076  0.87179193],[-0.16649306 -0.13650814  0.34257844  0.88139129],[ 0.00256519  0.0024056  -0.0011581   0.        ],1725718476.5182998,[  0.81651138  -9.42183337  -0.37429753 -28.6397208 ]
[-0.15937711 -0.12935732  0.33443354  0.86117394],[-0.16737711 -0.13735732  0.34243354  0.86917394],[-0.16652783 -0.13638796  0.34264737  0.88139129],[-0.00069543  0.00240354  0.00137847  0.        ],1725718476.5182998,[-17.44950235  -9.26321431   1.90345898 -27.94352537]
[-0.17546434 -0.13244052  0.34238241  0.85740475],[-0.16746434 -0.13735746  0.34243368  0.86393797],[-0.16640437 -0.1362678   0.34258947  0.88139129],[ 0.00246912  0.00240318 -0.001158    0.        ],1725718476.5182998,[ 25.31585484  -4.59278173  -0.0351562  -33.4714402 ]
[-0.17413333 -0.13927906  0.33443381  0.85922185],[-0.16755156 -0.13735759  0.34243381  0.858702  ],[-0.16640999 -0.13614795  0.3426584   0.88139129],[-0.00011236  0.00239707  0.00137859  0.        ],1725718476.5193248,[ 15.61567663   5.13062382   1.89022568 -28.39144882]
[-0.17572613 -0.14535746  0.3476404   0.84459333],[-0.16772613 -0.13735746  0.34225911  0.85259333],[-0.16644008 -0.13622481  0.3426005   0.88139129],[-0.00060178 -0.0015372  -0.001158    0.        ],1725718476.5193248,[ 20.02293141  12.91547583  -1.24248385 -55.59498815]
[-0.16036874 -0.12977455  0.35008441  0.85448466],[-0.1679007  -0.13735732  0.34208441  0.84648466],[-0.16646227 -0.13630233  0.3426694   0.88139129],[-0.00044386 -0.00155044  0.00137811  0.        ],1725718476.5193248,[-18.78889337 -10.86175543  -1.65524245 -30.76890827]
