target,real_target,js,jv,time,action
[-0.22818002 -0.21941127  0.38395001  1.20763798],[-0.20525073 -0.23151791  0.3971498   1.18333328],[-0.20525073 -0.23160526  0.39723715  1.18333328],[0. 0. 0. 0.],1725718533.9435363,[ 81.06626296 -13.75975957   1.48090247  33.15505042]
[-0.18920966 -0.24113736  0.40422992  1.21271977],[-0.20525073 -0.23143056  0.39706245  1.18333328],[-0.22851049 -0.23148248  0.39717819  1.18333328],[-0.46519537  0.00245572 -0.00117917  0.        ],1725718533.9435363,[-106.63251658   15.87670123   -1.75639547   41.22942955]
[-0.19070499 -0.19093056  0.35647509  1.14283328],[-0.20525073 -0.23143056  0.39697509  1.18333328],[-0.20528806 -0.23156117  0.39724803  1.18333328],[ 0.46444872 -0.00157389  0.0013968   0.        ],1725718533.9445338,[-20.74969693 -60.84133364   9.45212128 -87.00551699]
[-0.16475073 -0.19093056  0.36245611  1.17984229],[-0.20525073 -0.23143056  0.39688772  1.18333328],[-0.20519186 -0.21283363  0.39718936  1.14931646],[ 0.00192404  0.37455077 -0.00117337 -0.68033636],1725718533.9445338,[-94.69969618 -26.22727489   7.58043588  74.38650219]
[-0.24575073 -0.22769694  0.42233738  1.16694122],[-0.20525073 -0.23134334  0.3968005   1.18333328],[-0.18253409 -0.21269333  0.39713056  1.1882864 ],[ 0.45315525  0.00280611 -0.00117602  0.77939874],1725718533.9445338,[172.92245657  25.09570958  -6.1496961  -53.07371245]
[-0.23620811 -0.24586776  0.43721329  1.14283328],[-0.20525073 -0.23125613  0.39671329  1.18333328],[-0.20542549 -0.21278673  0.39720019  1.1882864 ],[-0.45782797 -0.00186802  0.00139243  0.        ],1725718533.9455307,[ 51.56964347  46.25853687  -8.95212963 -71.56993123]
[-0.16625988 -0.27175613  0.43721329  1.18472706],[-0.20525073 -0.23125613  0.39671329  1.18333328],[-0.21377234 -0.21592982  0.39726948  1.17965945],[-0.16693693 -0.06286189  0.00138582 -0.17253902],1725718533.9455307,[-130.11799189   76.95148539   -8.78693988   30.93919983]
[-0.2116405  -0.19662282  0.42082504  1.22383328],[-0.20525073 -0.23125613  0.39671329  1.18333328],[-0.19086972 -0.25300938  0.39733879  1.17965945],[ 0.45805232 -0.74159112  0.00138638  0.        ],1725718533.9455307,[ 70.28720787 -90.51708793  -5.00108077  77.08044314]
[-0.24575073 -0.23045994  0.39709266  1.22296055],[-0.20525073 -0.23125613  0.39688787  1.18246055],[-0.21324915 -0.21422894  0.3974085   1.22965945],[-0.44758853  0.77560877  0.00139414  1.        ],1725718533.9465296,[ 72.54553658  31.8353775    0.30940999 -33.26145824]
[-0.24575073 -0.23167424  0.43756245  1.22208782],[-0.20525073 -0.23125613  0.39706245  1.18158782],[-0.23631333 -0.21439509  0.39734953  1.22965945],[-0.4612837  -0.00332294 -0.00117943  0.        ],1725718533.9465296,[ 10.64608404  22.95874457  -9.25537239 -10.41346344]
[-0.19520822 -0.24733817  0.35656245  1.15701269],[-0.20533802 -0.23090705  0.39706245  1.17896986],[-0.23634866 -0.21448167  0.39741877  1.22965945],[-0.00070654 -0.00173164  0.00138483  0.        ],1725718533.9465296,[-105.8909603    45.6037547     9.80556862 -127.12977705]
[-0.24592531 -0.23569316  0.37210093  1.1956127 ],[-0.20542531 -0.23055798  0.39706245  1.1763519 ],[-0.21294626 -0.21719322  0.39736013  1.17965945],[ 0.46804803 -0.05423111 -0.00117275 -1.        ],1725718533.9465296,[98.09964155 22.36175148  5.39980546 63.58629195]
[-0.22702311 -0.27044718  0.43721344  1.17178299],[-0.20551252 -0.22994718  0.39671344  1.17111593],[-0.23642309 -0.21727848  0.39730124  1.20117164],[-0.46953652 -0.00170521 -0.00117784  0.43024394],1725718533.9475253,[-36.32634394  75.15279067  -9.4376103  -60.55714326]
[-0.2032571  -0.25225968  0.35586442  1.1756836 ],[-0.20559974 -0.22933638  0.39636442  1.16587996],[-0.23570378 -0.25425685  0.39737045  1.20117164],[ 0.01438615 -0.73956736  0.00138415  0.        ],1725718533.9475253,[-76.88474222 -10.54484852   9.95202199 -31.77192751]
[-0.24627431 -0.21787926  0.41395738  1.17335201],[-0.20577431 -0.22820187  0.39645164  1.15977126],[-0.2132845  -0.25413409  0.39731183  1.20117164],[ 0.44838554  0.00245522 -0.00117243  0.        ],1725718533.9475253,[ 94.70449605 -52.767556    -4.24818965 -37.84108089]
[-0.18340302 -0.23490312  0.4148032   1.1701537 ],[-0.20594887 -0.22706737  0.39653885  1.15366256],[-0.23676635 -0.24863371  0.39738158  1.20117164],[-0.46963704  0.11000771  0.00139497  0.        ],1725718533.9475253,[-145.51795057  -14.89530294   -3.84058065  -42.47886398]
[-0.21698297 -0.22427398  0.43730065  1.13599357],[-0.20594887 -0.22575829  0.39680065  1.14319062],[-0.21334344 -0.2485101   0.39745135  1.20117164],[0.46845821 0.00247219 0.00139539 0.        ],1725718533.9485247,[  30.04293212  -33.49774398   -8.99291844 -102.43191628]
[-0.24644887 -0.2186506   0.40920934  1.17321868],[-0.20594887 -0.22444922  0.39706245  1.13271868],[-0.2134253  -0.248294    0.39752063  1.15117164],[-0.00163716  0.00432192  0.00138577 -1.        ],1725718533.9485247,[ 80.58483051 -39.90447939  -2.28765666  70.97014424]
[-0.19755061 -0.26398935  0.43756245  1.10538726],[-0.20612338 -0.22348935  0.39706245  1.12399203],[-0.2368398  -0.24779559  0.39759047  1.18490456],[-0.4682899   0.00996827  0.00139662  0.67465842],1725718533.9485247,[-110.5766986    27.94698412   -9.07893225 -153.71373321]
[-0.24679789 -0.21207066  0.43756245  1.0786067 ],[-0.20629789 -0.22252949  0.39706245  1.11526537],[-0.2134203  -0.24790653  0.39765974  1.13490456],[ 0.46838996 -0.00221893  0.00138554 -1.        ],1725718533.94952,[ 98.36081018 -54.76231879  -8.7778976  -63.16784408]
[-0.22312133 -0.18098226  0.36438342  1.06790315],[-0.20664696 -0.22148226  0.39688787  1.10566604],[-0.23690673 -0.24007825  0.39772907  1.13490456],[-0.46972862  0.1565657   0.00138655  0.        ],1725718533.94952,[-47.37482713 -81.34127333   8.07438628 -93.57957239]
[-0.22255969 -0.17993504  0.36968366  1.05556671],[-0.20699604 -0.22043504  0.39671329  1.09606671],[-0.2327584  -0.20182028  0.39767029  1.08490456],[ 0.0829665   0.76515931 -0.00117566 -1.        ],1725718533.94952,[-19.90360394 -23.55399205   6.10303808 -20.64745222]
[-0.16667061 -0.19384817  0.4135538   1.04843006],[-0.20717061 -0.21938788  0.39671342  1.08646744],[-0.23264964 -0.20168873  0.39761141  1.08490456],[ 0.00217522  0.00263104 -0.00117752  0.        ],1725718533.94952,[-159.85132013   -8.33610252   -3.95012959  -51.57193223]
[-0.16684517 -0.25884072  0.3902032   1.11098529],[-0.20734517 -0.21834072  0.39671355  1.07686818],[-0.20932256 -0.20156754  0.39768118  1.08490456],[0.46654161 0.00242387 0.00139537 0.        ],1725718533.9505174,[-79.52749452  84.93531375   1.8812335   64.45307306]
[-0.17187691 -0.24143502  0.39554176  1.03850047],[-0.20751968 -0.21746808  0.396888    1.06814152],[-0.18715521 -0.2387714   0.39762222  1.10642076],[ 0.44334713 -0.7440772  -0.00117927  0.43032388],1725718533.9505174,[ -21.22607853   -4.31285225    0.4032932  -134.77527474]
[-0.19329185 -0.20417478  0.42942031  1.01891486],[-0.20769419 -0.21659543  0.39706245  1.05941486],[-0.18706655 -0.23864955  0.39756324  1.05642076],[ 0.00177305  0.00243706 -0.0011795  -1.        ],1725718533.9505174,[ 21.47469744 -50.83084699  -7.35064568 -34.90887037]
[-0.1833442  -0.17530999  0.43747522  1.01788347],[-0.20778147 -0.21580999  0.39697522  1.05156088],[-0.18708427 -0.23483457  0.39763276  1.05642076],[-0.00035433  0.07629944  0.0013903   0.        ],1725718533.9505174,[-11.73910502 -82.16358659  -8.84583473 -51.36429095]
[-0.18791036 -0.24883384  0.38598911  1.04129358],[-0.20786875 -0.21502456  0.39688799  1.04370689],[-0.18693138 -0.19654362  0.39770207  1.05642076],[0.00305786 0.76581912 0.00138632 0.        ],1725718533.951518,[ 3.90349063 85.05286837  3.09652952 -8.73101409]
