target,real_target,js,jv,time,action
[-0.14724861 -0.08046037  0.2972329   1.2371217 ],[-0.18500485 -0.11239924  0.30115654  1.26885426],[-0.1874483  -0.1136211   0.30281476  1.26706813],[-2.76557186e-05  2.07484322e-04 -1.18957736e-04 -2.14858307e-04],0.007810354232788086,[-1000.          -664.51343452   346.65837499  -628.11543083]
[-0.1485703  -0.08143593  0.29455498  1.2346151 ],[-0.18500485 -0.11239924  0.30124375  1.26885426],[-0.1874483  -0.1136211   0.30281476  1.26706813],[-4.68233932e-04  3.56257599e-04 -1.24152168e-04  4.00675829e-05],0.0574493408203125,[-574.55658296 -426.3161709   419.7319246  -433.77291166]
[-0.14973897 -0.08205391  0.29328665  1.2314421 ],[-0.18483035 -0.11266097  0.30133098  1.26885426],[-0.1874483  -0.1134464   0.30264006  1.26706813],[-0.00051285  0.00093698 -0.00016501  0.00033902],0.10495734214782715,[-571.00976084 -426.62368396  414.03853532 -440.02398124]
[-0.15145166 -0.08204874  0.29417878  1.2262568 ],[-0.18465585 -0.11292269  0.30141822  1.26885426],[-0.1874483  -0.11327196  0.30281476  1.26706813],[-0.00044524  0.00463483 -0.00077192  0.00045916],0.15507078170776367,[-554.28251214 -430.20495901  405.56254723 -456.70226854]
[-0.15268873 -0.082017    0.29566154  1.2204349 ],[-0.18465585 -0.11274825  0.30124377  1.26885426],[-0.1874483  -0.11222481  0.30264006  1.26706813],[-0.00028602  0.01664005 -0.00159397  0.0006282 ],0.205488920211792,[-555.23445957 -424.09901248  399.87794291 -464.07025051]
[-0.15346311 -0.08141284  0.2973853   1.2142127 ],[-0.18465585 -0.11257382  0.30106932  1.26885426],[-0.1874483  -0.11065381  0.30264006  1.267164  ],[ 0.00271813  0.02772961 -0.00095795  0.00075324],0.255082368850708,[-558.30564593 -423.4245655   397.87013816 -470.7023371 ]
[-0.15470643 -0.0807696   0.2985822   1.2075229 ],[-0.18456855 -0.1126611   0.30106932  1.26885426],[-0.18709929 -0.10943209  0.3028145   1.267164  ],[ 0.00734377  0.02571716 -0.00010608 -0.00156152],0.3048439025878906,[-538.0697306  -425.18229321  399.85208338 -476.64920465]
[-0.15678318 -0.0799629   0.29883653  1.1980145 ],[-0.18448126 -0.11274838  0.30106932  1.26885426],[-0.18640114 -0.1085595   0.3028145   1.26687638],[ 1.03346088e-02  2.00976960e-02 -5.53667029e-05 -1.18916853e-03],0.3562023639678955,[-506.44974498 -428.20022398  402.88839133 -498.97607893]
[-0.15945718 -0.07837816  0.30082998  1.1858449 ],[-0.18448126 -0.11257381  0.30106932  1.26885426],[-0.185703   -0.10751221  0.30264006  1.26697226],[ 1.05550286e-02  1.96983155e-02  3.03933259e-05 -3.62802676e-04],0.40531349182128906,[-480.62678399 -432.36737487  392.52284781 -526.42201597]
[-0.16227731 -0.07772224  0.30232418  1.1730044 ],[-0.18448126 -0.11239924  0.30106932  1.26885426],[-0.18535399 -0.10646519  0.30264033  1.26706813],[0.00731867 0.02027049 0.00041052 0.0010499 ],0.4574618339538574,[-467.8270055  -426.39002664  393.91617817 -537.58660081]
[-0.16546373 -0.07544648  0.30432728  1.1571414 ],[-0.18456855 -0.11126481  0.30106932  1.26536369],[-0.18535399 -0.10576691  0.3028145   1.267164  ],[ 0.00177752  0.01942322 -0.0013885   0.00012002],0.5067410469055176,[-451.63593696 -439.81058564 -409.34797676 -566.72298879]
[-0.16811486 -0.0732376   0.30625534  1.139317  ],[-0.18465585 -0.11013037  0.30106932  1.26187313],[-0.185703   -0.10489433  0.30264006  1.26697226],[-2.88709081e-03  1.45691002e-02 -1.19020102e-03  4.21190898e-05],0.5552308559417725,[-453.39514415 -439.69589777 -412.62234888 -587.25632033]
[-0.17095588 -0.07079647  0.30889672  1.1230054 ],[-0.18474313 -0.10890858  0.30089475  1.25838244],[-0.18587757 -0.10454532  0.30281476  1.26658876],[-0.00583754  0.01177001 -0.00023295 -0.01225209],0.6067922115325928,[-434.59577532 -446.33503392 -416.64922873 -583.28871431]
[-0.1740801  -0.06891178  0.3108799   1.1084198 ],[-0.18483041 -0.10768678  0.30072019  1.25489175],[-0.18605214 -0.10367247  0.3028145   1.26486303],[-0.00434941  0.01428288 -0.00071058 -0.0392796 ],0.6547744274139404,[-415.59758469 -440.84796906 -416.56233045 -568.24076561]
[-0.17583941 -0.06647101  0.31211156  1.0914698 ],[-0.18500491 -0.10637777  0.30063297  1.24878305],[-0.18605214 -0.10279975  0.3028145   1.26237031],[ 0.00020406  0.01851333 -0.00148563 -0.06253087],0.7056460380554199,[-424.66333821 -445.76205927 -414.57358483 -586.6514247 ]
[-0.17748874 -0.06421699  0.31236818  1.0742798 ],[-0.18517941 -0.10506877  0.30054575  1.24267435],[-0.18587757 -0.10157829  0.30246562  1.25853536],[ 0.00018248  0.02153766 -0.00426901 -0.07661086],0.7551980018615723,[-414.57464473 -443.57326829 -412.49652677 -585.61296059]
[-0.17815901 -0.06062452  0.31275728  1.0524123 ],[-0.18535399 -0.10323611  0.30072019  1.23307508],[-0.185703   -0.10070544  0.30211648  1.25422104],[-0.00191893  0.02051856 -0.00626529 -0.09101256],0.805091381072998,[-425.04218312 -456.44214136 -413.80341882 -623.77664158]
[-0.17917536 -0.05855856  0.31352586  1.0323224 ],[-0.18552856 -0.10140345  0.30089462  1.22347581],[-0.18552856 -0.10000742  0.30194205  1.24904386],[-0.00091718  0.01828447 -0.00243939 -0.10902825],0.8553340435028076,[-413.89696755 -449.67841172 -415.62366345 -612.74934747]
