target,real_target,js,jv,time,action
[-0.02928106 -0.22475578  0.2728602   0.5749049 ],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.06527525 -0.23841204  0.27454025  0.6030462 ],[-3.37314545e-05  8.77540121e-05  5.83022431e-06 -6.42479323e-05],0.004657745361328125,[-927.67507    -645.84635398  430.19743511 -439.88123684]
[-0.02931015 -0.22691277  0.27299333  0.5731229 ],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.06527525 -0.23841204  0.27471495  0.6030462 ],[1.29522678e-04 2.87552381e-05 2.42506650e-05 6.40076114e-05],0.05492353439331055,[-579.3889151  -398.52289181  401.89982863 -427.435442  ]
[-0.02883773 -0.22728471  0.27385303  0.56921977],[-0.05139998 -0.23867376  0.27401668  0.60562927],[-0.06527525 -0.23841204  0.27471495  0.6030462 ],[2.80756248e-04 9.42251734e-06 1.22887029e-05 1.92984983e-05],0.10510540008544922,[-589.27666103 -408.88970259  397.17882483 -444.23546425]
[-0.02919095 -0.22827554  0.27539897  0.5624581 ],[-0.05148727 -0.23858647  0.27401668  0.60562927],[-0.06527525 -0.23841204  0.27471495  0.6030462 ],[ 6.12803796e-05 -6.59537098e-05  3.25486904e-06  1.76221064e-04],0.15713977813720703,[-575.12122884 -404.17564698 -407.30674613 -467.6259032 ]
[-0.02973149 -0.22911175  0.27702776  0.55598426],[-0.05148727 -0.23849925  0.27401681  0.60562927],[-0.06527525 -0.23841204  0.27471495  0.6030462 ],[ 0.0007119  -0.00050734 -0.00025423  0.00061307],0.20506668090820312,[-569.60745239 -404.26960394 -409.29052651 -468.84761955]
[-0.03099278 -0.23105285  0.27773103  0.5489315 ],[-0.05148727 -0.23841204  0.27401695  0.60562927],[-0.06510081 -0.23841204  0.27471495  0.60314207],[ 0.00352421 -0.00039546 -0.00069509  0.00029327],0.2549753189086914,[-548.99558834 -395.68154399 -406.02891236 -477.14610701]
[-0.03261504 -0.23215415  0.2784601   0.54090023],[-0.05157449 -0.23832482  0.27401695  0.60562927],[-0.06475167 -0.2382376   0.27454052  0.6030462 ],[ 0.008079    0.00077732 -0.00079471 -0.00038824],0.30640435218811035,[-531.10040209 -398.40858961 -407.79012155 -486.62061881]
[-0.03508734 -0.23405708  0.27986047  0.5289106 ],[-0.0516617  -0.2382376   0.27401695  0.60562927],[-0.0642281  -0.23823734  0.27454025  0.6030462 ],[ 9.54430850e-03  1.61361243e-03  9.46868200e-05 -3.30793183e-04],0.35904526710510254,[-500.74758207 -392.7305616  -411.32061608 -520.99527053]
[-0.03800476 -0.23509794  0.2809487   0.51515937],[-0.0516617  -0.2382376   0.27401695  0.60475659],[-0.06387909 -0.23806277  0.27454025  0.6030462 ],[4.63415923e-03 8.51821437e-05 2.29738736e-03 5.15616246e-05],0.41031837463378906,[-480.35558481 -395.65276143 -411.07040424 -540.20180293]
[-0.04078031 -0.23716347  0.28132728  0.4991969 ],[-0.0516617  -0.2382376   0.27401695  0.60388392],[-0.06387909 -0.23806277  0.27454025  0.60314207],[-0.00146675  0.00023104  0.00137672 -0.00125544],0.456697940826416,[-473.84402383 -388.47313336 -408.40879656 -564.38111151]
