target,real_target,js,jv,time,action
[-0.13292086 -0.12375457  0.33547372  0.8633979 ],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.17104229 -0.13700832  0.34435342  0.87206808],[-0.00022047  0.00041944 -0.00011783  0.00021818],0.009858369827270508,[-921.03881979 -481.06939187  558.44996099 -602.22567285]
[-0.13396116 -0.12495881  0.33417663  0.8603228 ],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.17086772 -0.13700845  0.34435369  0.87206808],[-6.37715097e-05  4.61387759e-04 -1.59669706e-04  3.25321869e-04],0.058055877685546875,[-566.30227793 -404.80574776  415.73491756 -427.39853256]
[-0.13502675 -0.12570357  0.33359197  0.85669994],[-0.16711526 -0.13727004  0.34225884  0.88139129],[-0.17069315 -0.13718302  0.34435369  0.87216395],[-0.00036667  0.00048347 -0.00016528  0.0001639 ],0.10775303840637207,[-559.72210345 -408.04918693  413.26636555 -433.76273163]
[-0.13655977 -0.12589523  0.33454648  0.8518903 ],[-0.16720255 -0.13718276  0.34225884  0.88139129],[-0.17069315 -0.13700832  0.34435342  0.87216395],[-0.00054819  0.00032223  0.00030691 -0.00014439],0.15879440307617188,[-547.66240116 -408.90896297  405.71671687 -443.80447925]
[-0.13791016 -0.12690535  0.335638    0.84657526],[-0.16720255 -0.13727011  0.34234619  0.88139129],[-0.17069315 -0.13700832  0.34435342  0.87206808],[-5.42267801e-04  2.00591377e-04  7.36058820e-04 -2.77672620e-05],0.2045445442199707,[-543.65108049 -404.02611933  404.03941112 -449.28068702]
[-0.1388874  -0.12779883  0.3365472   0.8404423 ],[-0.16720255 -0.13735746  0.34243354  0.88139129],[-0.17069315 -0.13700832  0.34452786  0.87206808],[-0.00019091  0.00026824  0.00057412 -0.00024232],0.25540781021118164,[-544.36409258 -403.83439033  404.83289011 -458.74351858]
[-0.14065392 -0.12871715  0.33754614  0.83325636],[-0.16720255 -0.13735746  0.34243354  0.88051862],[-0.17069315 -0.13683388  0.34435342  0.87206808],[-0.00024184  0.00020524  0.00018008 -0.00010861],0.3049654960632324,[-523.68771343 -401.54261259  401.78046203 -469.70722848]
[-0.14266379 -0.12936834  0.3391771   0.82379806],[-0.16720255 -0.13735746  0.34243354  0.87964594],[-0.17069315 -0.13683388  0.34452812  0.87216395],[-4.01335515e-04  1.84595067e-04 -5.83320013e-05  1.40115904e-04],0.3570737838745117,[-509.98690724 -403.54805326  399.11239515 -491.06232016]
[-0.1451843  -0.12972322  0.34114093  0.8139096 ],[-0.16720255 -0.13735746  0.34243354  0.87877327],[-0.17086772 -0.13665931  0.34452812  0.87206808],[-2.39971328e-04  1.63532355e-04 -8.72518889e-05  4.50754156e-05],0.4065682888031006,[-493.21387561 -403.75088125  394.97426378 -497.62734299]
[-0.1477769  -0.13057034  0.34209758  0.80321234],[-0.16720255 -0.13735746  0.34243354  0.8779006 ],[-0.17086772 -0.13648488  0.34435369  0.87206808],[ 2.68119887e-05  1.16418139e-04 -2.85907020e-05 -3.19765954e-05],0.45841550827026367,[-476.54970809 -399.7689207   397.41052079 -509.30869829]
