target,real_target,js,jv,time,action
[-0.13175131 -0.10113095  0.3601748   0.89627343],[-0.16755156 -0.11772251  0.36809005  0.92502451],[-0.169646   -0.11746072  0.37018448  0.9221142 ],[-0.00029059 -0.00505949 -0.00017319  0.00023248],0.005797386169433594,[-907.63389257 -487.77128167  480.7950722  -514.62336007]
[-0.13255337 -0.10218503  0.3578962   0.89469945],[-0.16755156 -0.11763529  0.36791548  0.92502451],[-0.169646   -0.11763515  0.37018422  0.9221142 ],[-0.0006005  -0.00502864 -0.00022687  0.00016878],0.05588722229003906,[-573.42771038 -410.15816949  422.04836734 -424.72521106]
[-0.13327317 -0.10288444  0.35617876  0.8923594 ],[-0.16746434 -0.11763515  0.36791548  0.92502451],[-0.169646   -0.11798429  0.37018448  0.92221007],[-2.46566309e-04 -5.07858981e-03 -1.88252720e-04  7.33425527e-05],0.10495233535766602,[-571.062741   -412.9926421   421.36436034 -431.97709372]
[-0.13453247 -0.10305543  0.35671908  0.8890027 ],[-0.16737711 -0.11763502  0.36791548  0.92502451],[-0.169646   -0.11815873  0.37018422  0.92221007],[ 1.85907841e-04 -4.78960892e-03 -4.03275930e-04  5.93626474e-05],0.15659713745117188,[-556.67059982 -415.12399778  411.14925004 -440.10028797]
[-0.13575163 -0.1036286   0.3571842   0.88506114],[-0.16737711 -0.11763502  0.36791548  0.92415187],[-0.169646   -0.11833344  0.37035892  0.92221007],[ 0.00055377 -0.00339384 -0.00088646 -0.00024221],0.20725321769714355,[-551.17694658 -412.3077124   411.93065299 -446.16538669]
[-0.13640352 -0.10400318  0.3576651   0.8801513 ],[-0.16737711 -0.11763502  0.36791548  0.92327923],[-0.169646   -0.11833344  0.37018448  0.92221007],[ 2.49036608e-05 -1.29344018e-03 -3.34515529e-04 -9.22898694e-05],0.25993943214416504,[-556.43039189 -412.07672112  409.71197762 -455.39838808]
[-0.13781674 -0.1046842   0.35826164  0.8756583 ],[-0.16737711 -0.11763502  0.36791548  0.92327923],[-0.169646   -0.11815873  0.37018422  0.92221007],[ 6.86241814e-04 -1.71278396e-04 -3.38557312e-04  6.37549045e-05],0.30559349060058594,[-537.93935947 -408.32653641  409.36564626 -454.72703896]
[-0.13950363 -0.1046542   0.35950142  0.8686536 ],[-0.16737711 -0.11763502  0.36791548  0.92327923],[-0.169646   -0.11815873  0.37018422  0.92230595],[-0.00022893  0.00012829 -0.00020594  0.00016658],0.3559684753417969,[-525.39839484 -413.68505506  405.3717287  -476.53016128]
[-0.14213584 -0.10394356  0.36111358  0.86116105],[-0.16746434 -0.1175478   0.36791548  0.92240652],[-0.169646   -0.11815873  0.37018422  0.92221007],[-7.14400074e-05  1.09115886e-04 -1.62484279e-04  2.58159528e-04],0.4057483673095703,[-498.05172293 -418.49036732  402.16408179 -482.30112045]
[-0.1447368  -0.10356265  0.36186507  0.85229945],[-0.16755156 -0.11746059  0.36791548  0.92153382],[-0.169646   -0.11815873  0.37035892  0.92221007],[ 0.00010611  0.0001531  -0.0002108   0.00020769],0.4562194347381592,[-485.51604735 -416.88759559  406.02291385 -496.98649721]
[-0.14758775 -0.1025431   0.36211088  0.8435155 ],[-0.16755156 -0.11737337  0.36791535  0.92066118],[-0.169646   -0.11798429  0.37018448  0.92230595],[-0.0005401   0.00048704 -0.00024772 -0.00019153],0.5068228244781494,[-467.51018827 -420.52537934  406.27312865 -501.55360861]
[-0.14996913 -0.10201488  0.36281672  0.8335394 ],[-0.16755156 -0.11728615  0.36791521  0.91978854],[-0.169646   -0.11798429  0.37035892  0.92221007],[ 0.00011076  0.00121243 -0.00023342 -0.00221993],0.5558280944824219,[-462.64905366 -419.14718921  405.26577902 -513.49701568]
[-0.15278405 -0.10031359  0.36425683  0.82463485],[-0.16755156 -0.11719893  0.3680027   0.9180432 ],[-0.169646   -0.11780986  0.37035892  0.92192245],[ 0.00058749  0.00205844 -0.00024409 -0.00483507],0.6050224304199219,[-442.06909076 -426.68183862  399.93256929 -508.96256186]
[-0.15542772 -0.09904982  0.3662998   0.81403273],[-0.16755156 -0.11711171  0.36809018  0.91629785],[-0.169646   -0.11763515  0.37035892  0.92163483],[-3.94378088e-05  2.71414902e-03 -1.15761683e-04 -6.93936036e-03],0.6550428867340088,[-431.42053276 -425.13714227  395.30707351 -526.00225988]
[-0.15667072 -0.09754068  0.36840138  0.8004999 ],[-0.16763885 -0.11667529  0.36809005  0.9128072 ],[-0.169646   -0.11728601  0.37018422  0.92115546],[-0.00065453  0.00392335 -0.00030116 -0.00984393],0.7052605152130127,[-446.22368712 -426.72388004  392.03130451 -551.70218901]
[-0.1577886  -0.09683831  0.36957148  0.7877661 ],[-0.16772613 -0.11623886  0.36808991  0.90931654],[-0.169646   -0.11711158  0.37035892  0.92058022],[-0.0007135   0.00509455 -0.00033337 -0.01424994],0.7548036575317383,[-442.51223885 -423.44934915  396.52312269 -551.51702204]
