target,real_target,js,jv,time,action
[-0.1222636  -0.53774637  0.556981    0.41214582],[-0.13020152 -0.5386959   0.57674399  0.46600291],[-0.13281954 -0.53878319  0.57840214  0.46815176],[-0.00020213 -0.0067038  -0.00022914  0.00015217],0.006734132766723633,[-553.59977935 -448.92806976  607.23030386 -711.38556103]
[-0.12171496 -0.5381813   0.56013405  0.41320875],[-0.13020152 -0.53878319  0.57683128  0.46600291],[-0.13281954 -0.5391322   0.578402    0.46805589],[ 0.00038375 -0.00628306 -0.00021477  0.00014527],0.05466628074645996,[-463.755912   -400.4340604   404.75983443 -419.31193891]
[-0.12039918 -0.5392029   0.560799    0.40812054],[-0.13020152 -0.53878319  0.57683128  0.46600291],[-0.13281954 -0.53948134  0.57857671  0.46815176],[-1.23849466e-04 -5.74820928e-03 -6.53722824e-06 -1.41255508e-03],0.10700154304504395,[-481.84620775 -396.23266072  415.67759298 -466.30416266]
[-0.12059984 -0.54094064  0.56188333  0.40334973],[-0.13020152 -0.53878319  0.57683128  0.46600291],[-0.13264497 -0.53983034  0.57857671  0.46767239],[-0.00075123 -0.00471184  0.00104755 -0.01130854],0.15568780899047852,[-454.59513628  409.46492093  412.04820757 -462.20166918]
[-0.12028471 -0.54100174  0.5624267   0.3959767 ],[-0.1302888  -0.5386959   0.57683128  0.46600291],[-0.13281954 -0.53983034  0.57875128  0.4669054 ],[-0.0015548  -0.00301495  0.00314186 -0.01245379],0.2051689624786377,[-470.02233902  401.53875679  414.74449497 -481.70652861]
[-0.11943039 -0.54248875  0.5630455   0.3874336 ],[-0.13037609 -0.53860861  0.57683128  0.46600291],[-0.13281954 -0.53983034  0.57875128  0.46633016],[-0.00374777 -0.00123488  0.00231325 -0.00663535],0.2557072639465332,[-479.76576729  411.60439845  413.05474305 -495.22341722]
[-0.11925561 -0.5435911   0.5637761   0.37740445],[-0.13037609 -0.53852132  0.57683134  0.46600291],[-0.13281954 -0.54000491  0.57892585  0.46623429],[-0.00172    -0.00023877  0.00065116 -0.00565471],0.30558133125305176,[-470.44241155  409.16747263  412.76799598 -513.94778658]
[-0.11942526 -0.5455203   0.5662117   0.36550745],[-0.13037609 -0.53843403  0.5768314   0.46600291],[-0.13281954 -0.54000491  0.57892585  0.46575492],[ 0.0056282   0.00048993  0.00015685 -0.01289961],0.35472917556762695,[-464.42576175  417.12174697  402.2799034  -530.04697873]
[-0.12188822 -0.5459366   0.56834686  0.3549189 ],[-0.13037609 -0.53843403  0.5768314   0.46513025],[-0.13281954 -0.53983034  0.57892571  0.46450856],[ 0.00469329  0.00057541 -0.00011    -0.02519004],0.4058516025543213,[-417.69732309  409.66059951  401.431216   -520.19022292]
[-0.12249735 -0.54590195  0.5688882   0.3423825 ],[-0.13037609 -0.53843403  0.5768314   0.4642576 ],[-0.13264497 -0.54000491  0.57892571  0.46278283],[-0.00399203  0.00078889 -0.00023052 -0.03091959],0.45481228828430176,[-438.9779047   404.63859497  407.71850283 -535.87494768]
[-0.12426668 -0.54544824  0.5711671   0.32774597],[-0.13037609 -0.53852132  0.57683134  0.46076694],[-0.13264497 -0.54000491  0.57892571  0.4610571 ],[-0.00839901  0.00077367 -0.0003158  -0.03613122],0.5053184032440186,[-415.34094073  402.713779    397.9957287  -557.03105894]
[-0.12688306 -0.5454405   0.57156307  0.31115758],[-0.13037609 -0.53860861  0.57683128  0.45727628],[-0.13264497 -0.54000491  0.57892571  0.45894788],[-0.00606273  0.00054729 -0.00047338 -0.04341409],0.5552313327789307,[-389.54802441  405.38888932  405.66641988 -575.24936443]
[-0.12789322 -0.5442039   0.5723574   0.29218262],[-0.13046337 -0.53869584  0.57656941  0.45291296],[-0.13281954 -0.54000491  0.57892585  0.45626341],[ 9.06703622e-05 -7.27733085e-04 -1.05768847e-04 -5.36361351e-02],0.6053223609924316,[-412.09255184  396.75964322  403.16592745 -596.0738457 ]
[-0.12986372 -0.5444774   0.574915    0.2703498 ],[-0.13055065 -0.53878307  0.57630754  0.44854963],[-0.13281954 -0.54035392  0.57892571  0.45367482],[ 0.00308406 -0.00294735 -0.00073996 -0.06673597],0.6551756858825684,[-385.20978326  403.6693937   393.05345602 -626.37216914]
[-0.13110702 -0.54476243  0.5763456   0.2474728 ],[-0.13063788 -0.53869584  0.57648212  0.44244097],[-0.13299411 -0.54070293  0.57892571  0.44964812],[ 0.00020766 -0.00618957 -0.00049844 -0.08628823],0.70550537109375,[-393.39810175  403.67467113  396.45124289 -633.0397862 ]
[-0.13372259 -0.5439832   0.57707804  0.22466837],[-0.1307251  -0.53860861  0.5766567   0.43633232],[-0.13281954 -0.54140121  0.57892585  0.44447093],[-0.00322319 -0.0079628  -0.00097003 -0.10958913],0.7548351287841797,[ 446.38393195  393.69325279  398.71085538 -633.29197732]
[-0.13584235 -0.54213715  0.5757013   0.1989838 ],[-0.13081238 -0.53860861  0.57674399  0.42760567],[-0.13299411 -0.54192465  0.57892558  0.43785564],[-0.00605385 -0.01040817 -0.00118421 -0.14086796],0.8052496910095215,[ 443.4308717   385.95749746  409.12103341 -652.92073228]
[-0.13778032 -0.5403953   0.57685983  0.17470726],[-0.13089967 -0.53860861  0.57683128  0.41887903],[-0.13299411 -0.54279737  0.57875114  0.42932287],[-0.00753516 -0.01251351 -0.00236376 -0.17284746],0.854698657989502,[ 453.01214604 -418.13102291  396.18087995 -637.5141952 ]
[-0.13883567 -0.5387801   0.5757504   0.14819512],[-0.13098695 -0.5386959   0.57691863  0.40927972],[-0.13316868 -0.54366996  0.57857671  0.419352  ],[-0.00759972 -0.01303428 -0.00596832 -0.19875762],0.905104398727417,[ 441.55191302 -419.85659663  406.83190053 -651.36733083]
[-0.14126095 -0.5378358   0.57394123  0.11938027],[-0.13107423 -0.53878319  0.57700598  0.39968041],[-0.13334312 -0.54436824  0.57805313  0.40861413],[-0.00581176 -0.01013661 -0.00879281 -0.22188047],0.9559812545776367,[ 473.36555716 -416.41442371  409.61928763 -671.15588103]
[-0.14340025 -0.5366743   0.572899    0.08553797],[-0.13133603 -0.5386959   0.57674411  0.38571776],[-0.13369226 -0.54489181  0.57787869  0.39365782],[-0.00702442 -0.00264599 -0.00463949 -0.26199989],1.005072832107544,[ 475.40304477 -418.35449558  408.69731984 -686.26180348]
[-0.14724563 -0.5348409   0.57248193  0.05416617],[-0.13159782 -0.53860861  0.57648224  0.37175512],[-0.1338667  -0.54506638  0.5782277   0.37879738],[-0.00566536  0.00407624  0.00032576 -0.3001294 ],1.0551271438598633,[ 521.98085456 -422.30552107  409.02772339 -677.89515728]
[-0.14975666 -0.53186023  0.5716098   0.02016515],[-0.13194689 -0.53834683  0.57613316  0.35430183],[-0.13404127 -0.54489181  0.57857657  0.36221121],[-0.00736232  0.00947084  0.0007311  -0.33106202],1.1046695709228516,[ 513.63769833 -429.91320472  412.19744552 -692.92702696]
[-0.15186715 -0.5296494   0.5707717  -0.01097649],[-0.13229597 -0.53808504  0.57578409  0.33684853],[-0.13439041 -0.54454267  0.57840214  0.34380344],[-0.0160131   0.01233226 -0.00107063 -0.36736103],1.1548821926116943,[ 513.8145643  -426.0932721   410.47360755 -666.52704932]
[-0.15310284 -0.5270545   0.5703453  -0.04171941],[-0.13247047 -0.53773597  0.57569689  0.31852259],[-0.13543756 -0.54436824  0.57840214  0.32769665],[-0.03160371  0.01242202 -0.00343919 -0.40280574],1.2049133777618408,[ 491.15567867 -431.87510123  409.88366583 -687.16083764]
[-0.15367891 -0.52555287  0.56893426 -0.07254046],[-0.13264497 -0.53738689  0.57560968  0.30019665],[-0.13735743 -0.54436824  0.57875128  0.30574155],[-0.04697901  0.01535231 -0.00554694 -0.4341418 ],1.255547285079956,[ 461.44221008 -427.84913012  417.35748389 -651.2026481 ]
[-0.15445916 -0.5237496   0.5665186  -0.10656476],[-0.13281954 -0.53703782  0.57560962  0.27750736],[-0.13945174 -0.54436824  0.57822743  0.28263596],[-0.0570692   0.01250474 -0.00637743 -0.46633053],1.3053181171417236,[ 455.31848576 -431.46732372  419.81337271 -671.03138686]
[-0.15596928 -0.5233251   0.56417847 -0.13813987],[-0.13299412 -0.53668875  0.57560956  0.25481808],[-0.14259334 -0.54436824  0.57805313  0.25809227],[-0.06715145  0.01430513 -0.00499941 -0.50067195],1.3562846183776855,[ 442.3973217  -423.597038    423.15299229 -647.33598028]
[-0.15785976 -0.5231234   0.56026566 -0.17170763],[-0.13351769 -0.53572881  0.57569677  0.22776547],[-0.14608408 -0.54436824  0.5782277   0.2316311 ],[-0.07277814  0.01571615 -0.00408552 -0.53331848],1.408341884613037,[ 434.8651715  -422.45802646  435.4725849  -651.41556584]
[-0.16101274 -0.5229258   0.5576794  -0.20545542],[-0.13404126 -0.53476888  0.57578397  0.20071286],[-0.14974926 -0.54419367  0.5782277   0.1975959 ],[-0.06958081  0.01779542 -0.00468993 -0.56120594],1.4586787223815918,[ 448.63133912 -421.40642696  431.62770949 -599.51368133]
[-0.16445546 -0.5217758   0.55566955 -0.23501483],[-0.13439034 -0.53337264  0.57578412  0.17540559],[-0.1518437  -0.54419367  0.57840227  0.16883376],[-0.05535714  0.02098998 -0.00352703 -0.57607197],1.508213996887207,[ 483.29091332 -429.33627475  432.09072966 -607.50525941]
[-0.16810209 -0.5199722   0.555673   -0.2640588 ],[-0.13473941 -0.5319764   0.57578427  0.15009832],[-0.15323986 -0.54384466  0.57892585  0.13959225],[-0.03476077  0.02449448 -0.00116674 -0.58460441],1.5577189922332764,[ 508.08166434 -432.6234391   425.48103006 -600.44276814]
[-0.17077702 -0.5163804   0.5557156  -0.2947194 ],[-0.13491391 -0.53075469  0.57587141  0.12391838],[-0.15376357 -0.54332095  0.57910028  0.11035074],[-1.77770289e-02  2.63174035e-02 -5.79022196e-04 -5.82954511e-01],1.6092922687530518,[ 517.34853056 -445.39780874  423.94950734 -612.46861871]
[-0.17219701 -0.5113353   0.5548825  -0.32573563],[-0.13508841 -0.52953297  0.57595855  0.09773844],[-0.15393801 -0.54297194  0.57927485  0.08724516],[-0.00810399  0.02667641 -0.00183338 -0.55083552],1.6593987941741943,[ 509.98593795 -459.88864853  428.70927323 -661.86503848]
[-0.17287758 -0.50910175  0.55439544 -0.35482442],[-0.13543749 -0.52831125  0.57578406  0.07417649],[-0.15428715 -0.54227379  0.57944942  0.06107161],[-0.01510654  0.03313755 -0.0045213  -0.5316852 ],1.7081961631774902,[ 497.92543576 -442.40889058  427.88847154 -628.35471056]
[-0.17326936 -0.5062861   0.5521272  -0.38361937],[-0.13578656 -0.52708954  0.57560956  0.05061455],[-0.1549853  -0.54070293  0.57910028  0.03489806],[-0.02868531  0.04471455 -0.00853647 -0.53564046],1.758415699005127,[ 486.82322885 -441.90552011  435.19446714 -627.60835788]
[-0.17228228 -0.50415534  0.54787827 -0.41535687],[-0.13631021 -0.52595502  0.57552227  0.02356184],[-0.1567306  -0.53860862  0.57875128  0.00239684],[-0.03650372  0.05074413 -0.00788337 -0.53377541],1.8048131465911865,[ 436.75620829 -434.67249548  447.58021273 -603.53110769]
[-0.16800289 -0.5029075   0.541558   -0.44708303],[-0.13683386 -0.52482051  0.57543498 -0.00349087],[-0.15917405 -0.53703775  0.57875114 -0.02387258],[-0.05505174  0.04351602 -0.00285762 -0.50649422],1.858489990234375,[ 343.26124093 -432.18702492  464.26848307 -649.80218634]
[-0.16273683 -0.50240797  0.5321056  -0.4769963 ],[-0.13718287 -0.52377334  0.57543498 -0.02879809],[-0.16196651 -0.53651431  0.57892585 -0.0475534 ],[-0.07601609  0.03323059  0.00182256 -0.47200729],1.909330129623413,[ 282.9253946  -433.96235815  488.06284318 -658.34855479]
[-0.15892157 -0.5014477   0.5196788  -0.50768113],[-0.13753188 -0.52272618  0.57543498 -0.05410531],[-0.16528267 -0.53616517  0.57892585 -0.06874151],[-0.08624647  0.0258665  -0.00551406 -0.43235055],1.9603285789489746,[-538.8195843  -438.39417207  512.48365519 -685.94677707]
