target,real_target,js,jv,time,action
[-0.20562857  0.27829832  0.01995022  1.5414556 ],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.24155361  0.23474673  0.01675531  1.55679875],[ 4.69151564e-04  1.13139132e-04 -9.57538598e-05 -1.43787910e-04],0.0047359466552734375,[-934.67417899 -806.25490671 -417.38850468 -602.36109447]
[-0.20728602  0.27466524  0.01693628  1.5331672 ],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.24155361  0.23474673  0.01675531  1.55679875],[ 2.32369616e-04 -2.82168680e-04 -2.11550470e-04 -8.03474921e-05],0.05701923370361328,[-546.46621023 -418.06185776 -387.26923128 -469.8344345 ]
[-0.20876959  0.27221483  0.01766185  1.5246621 ],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.24155361  0.23474673  0.01658061  1.55679875],[-0.00062422 -0.00188906 -0.00035427  0.00024259],0.10658836364746094,[-541.65782567 -422.72658873 -404.93799499 -475.60405769]
[-0.21126725  0.27126107  0.01988713  1.5135528 ],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.24155361  0.23457229  0.01658061  1.55670288],[ 5.59964729e-04 -3.27397445e-03 -3.24577179e-04 -5.11514874e-05],0.15845870971679688,[-513.95197472 -432.00028076 -412.83963609 -498.66938508]
[-0.21237905  0.26914924  0.02522152  1.4990156 ],[-0.23841201  0.23404859  0.00392713  1.56032443],[-0.24155361  0.23439786  0.01675504  1.55679875],[-0.00018894 -0.00128102 -0.0002253   0.00079303],0.20850658416748047,[-529.18907829 -423.09599219 -430.57171127 -531.32323565]
[-0.21221125  0.26616836  0.03054008  1.4841373 ],[-0.23841201  0.23404859  0.00401448  1.56032443],[-0.24155361  0.23439786  0.01675504  1.55679875],[ 0.00054457  0.0003703  -0.00027187  0.00023819],0.26446032524108887,[-549.22976116 -413.83762839 -436.5697504  -540.4786294 ]
[-0.21376577  0.26296508  0.03665181  1.4670979 ],[-0.23841201  0.23404859  0.00401448  1.55945176],[-0.24155361  0.23457229  0.01658061  1.55679875],[-0.00095148  0.00026784 -0.00025462  0.00010538],0.30484580993652344,[-515.61198818 -408.07253443 -447.0011567  -564.12635563]
[-0.21462889  0.26101705  0.0404509   1.4464934 ],[-0.23841201  0.23404859  0.00401448  1.55857909],[-0.24155361  0.23457229  0.01675504  1.55679875],[ 3.16930596e-05  2.93336320e-04  1.67558085e-04 -1.27393645e-04],0.3548240661621094,[-521.67170831 -414.7253234  -439.22388211 -599.3841248 ]
[-0.21543658  0.25891602  0.04478025  1.4216503 ],[-0.23841201  0.23404859  0.00401448  1.55683368],[-0.24155361  0.23457229  0.01692975  1.556607  ],[-0.00120118  0.00127113  0.00123563 -0.01081291],0.4059431552886963,[-518.46502651 -411.70391342 -445.64898155 -640.03783185]
[-0.21785116  0.25657538  0.04783824  1.3975191 ],[-0.23841201  0.23404859  0.00401448  1.55508828],[-0.24155361  0.23492143  0.01710418  1.55536065],[-0.00043141  0.00510752  0.00487902 -0.03145052],0.45575428009033203,[-482.27898888 -405.47210214 -443.08720308 -639.1144736 ]
[-0.2201162   0.25474882  0.05210435  1.3680819 ],[-0.23841201  0.23404859  0.00383991  1.55072498],[-0.24155361  0.23544501  0.01815134  1.5533473 ],[-0.00013119  0.01019723  0.01381556 -0.05338996],0.5056402683258057,[-473.19797782 -405.16553245 -447.74299699 -684.5995004 ]
[-0.2235423   0.25451708  0.05390824  1.3430023 ],[-0.23841201  0.23404859  0.00366534  1.54636168],[-0.24155361  0.23631773  0.01972207  1.54797836],[-0.0018794   0.01342246  0.02365658 -0.09758102],0.554865837097168,[-438.64431074 -411.5548093  -435.18504654 -640.46275449]
[-0.22770397  0.2537402   0.0572461   1.3112711 ],[-0.2386738   0.23439772  0.00340342  1.5385077 ],[-0.24155361  0.23684131  0.02076923  1.54299293],[-0.00485164  0.01486342  0.02365991 -0.12276314],0.6052229404449463,[-406.79821417 -409.07541361 -446.2902202  -703.08173492]
[-0.23282659  0.25329095  0.05871597  1.2839627 ],[-0.23893559  0.23474686  0.0031415   1.53065372],[-0.24155361  0.23788846  0.02199108  1.53350142],[-0.00491031  0.01779484  0.02285204 -0.16593711],0.6549310684204102,[-366.76521371 -406.40005757 -437.78735989 -649.4869963 ]
[-0.23718227  0.25422135  0.06029087  1.2531729 ],[-0.23937188  0.23535759  0.00314163  1.51581842],[-0.24155361  0.23858648  0.02373652  1.52324292],[-0.00187815  0.01970177  0.0260831  -0.21775325],0.7051377296447754,[-356.49499472 -417.03307879 -435.82376875 -678.7546188 ]
[-0.2432675   0.25500542  0.06031671  1.2287161 ],[-0.23980817  0.23596832  0.00314176  1.50098312],[-0.24155361  0.23911005  0.02513282  1.51250506],[ 0.00046724  0.02068788  0.02772447 -0.26518235],0.7585482597351074,[ 499.88427689 -417.46231266 -429.31288043 -637.92661807]
[-0.24603876  0.25557485  0.05912241  1.2034518 ],[-0.23998275  0.23684104  0.00314176  1.48003918],[-0.24137904  0.2398082   0.02722713  1.49313855],[-0.00785292  0.02288871  0.02717695 -0.33320806],0.8079133033752441,[ 467.50354128 -414.99229305 -417.80691388 -586.12849608]
[-0.25010186  0.25806177  0.05470997  1.1793963 ],[-0.24015732  0.23771375  0.00314176  1.45909524],[-0.24137904  0.24050648  0.02879786  1.47415554],[-0.0168416   0.02425321  0.0261149  -0.37973278],0.8592178821563721,[ 504.58515277 -428.31566531 -400.28018006 -582.88678596]
[-0.25287002  0.25756776  0.05141775  1.1577126 ],[-0.2405064   0.23876098  0.00314176  1.43727863],[-0.24137904  0.24103006  0.03054329  1.4534468 ],[-0.01534148  0.0243043   0.02489624 -0.41336491],0.9074864387512207,[ 498.99386432 -410.41597479 -399.29315406 -554.69183577]
[-0.25621605  0.260195    0.0428713   1.130035  ],[-0.24085547  0.2398082   0.00314176  1.41546202],[-0.24137904  0.24155364  0.03193959  1.43177932],[-0.00916093  0.02539945  0.02487004 -0.41858351],0.9616765975952148,[ 524.39575709 -431.29702539 -368.33698705 -592.9426621 ]
[-0.25923678  0.26124215  0.03775506  1.1043413 ],[-0.24146633  0.24068085  0.0033162   1.39015472],[-0.24137904  0.24225165  0.03385946  1.41087883],[-0.00698059  0.02847187  0.02541734 -0.426494  ],1.0114283561706543,[ 534.61763595 -421.09091967 -373.75285695 -586.82164533]
[-0.26055717  0.26103067  0.03313664  1.0725874 ],[-0.24207719  0.2415535   0.00349064  1.36484742],[-0.24137904  0.24312437  0.03543019  1.38969072],[-0.00751596  0.03079699  0.02086798 -0.42255268],1.0596697330474854,[ 515.7044862  -411.3838778   428.80789168 -632.51211268]
[-0.2590901   0.2626005   0.02727307  1.0389364 ],[-0.24260077  0.24251344  0.00349064  1.34041286],[-0.24137904  0.24364795  0.03647735  1.36840674],[-0.01370309  0.03130836  0.00831106 -0.42791682],1.1109890937805176,[ 466.54025675 -425.24689048  438.80981314 -651.3044631 ]
[-0.25768816  0.26308444  0.02093798  1.0054276 ],[-0.24312435  0.24347338  0.00349064  1.31597829],[-0.24155361  0.2443461   0.03682649  1.35086183],[-0.01741509  0.03069236 -0.00119589 -0.42222918],1.161501169204712,[ 457.01600541 -417.44951101  444.52372863 -684.46419862]
[-0.25380868  0.264641    0.01599762  0.96633303],[-0.24356071  0.2443461   0.00357786  1.28979832],[-0.24225176  0.24521895  0.0375245   1.32603052],[-0.03513181  0.03384182  0.00284959 -0.40674829],1.209306240081787,[ 389.09259958 -423.53508378  445.68170751 -679.69151727]
[-0.2499964   0.26476753  0.00988311  0.9291196 ],[-0.24399707  0.24521881  0.00366507  1.26361835],[-0.24434607  0.24626583  0.03822279  1.30675988],[-0.05748201  0.03481834  0.0021063  -0.38902735],1.2571771144866943,[ 339.61711777 -412.96491144  457.52564535 -714.41996575]
[-0.24771392  0.26689187  0.00957139  0.8892919 ],[-0.24460793  0.24626604  0.00366507  1.23656577],[-0.24661508  0.24678968  0.03822252  1.29161182],[-6.48748644e-02  2.99170529e-02 -3.37767889e-04 -3.80129760e-01],1.3095743656158447,[ 337.19489576 -429.7309102   429.98541882 -773.91734136]
[-0.24783902  0.26681283  0.0090317   0.8551316 ],[-0.24521878  0.24731326  0.00366507  1.20951319],[-0.25045469  0.24696398  0.03857193  1.26908148],[-0.06248312  0.0199403  -0.00380157 -0.39047298],1.3578052520751953,[-468.81876154 -418.32456337  433.34910918 -688.38428612]
[-0.24849042  0.26644456  0.00504024  0.83142436],[-0.24582965  0.24818591  0.00357786  1.18682384],[-0.25272371  0.24678955  0.0389208   1.24789337],[-0.05036769  0.01797648 -0.00551173 -0.43830528],1.4096543788909912,[-445.44006511 -418.48898699  452.47452803 -625.86863759]
[-0.2504934   0.26668066  0.00271622  0.80761397],[-0.24644051  0.24905856  0.00349064  1.1641345 ],[-0.25359629  0.24713855  0.03926994  1.22430842],[-0.02411044  0.02329038 -0.00781845 -0.4661495 ],1.4605445861816406,[-398.55177173 -418.86283987  448.0055712  -609.92506959]
