target,real_target,js,jv,time,action
[-0.15409204  0.03018651  0.12493823  0.4524559 ],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.19006632  0.01500971  0.17034434  0.48799764],[ 2.21813093e-04  1.87095519e-05  1.04678006e-04 -2.78666571e-05],0.0072383880615234375,[-721.81685546 -417.059573    664.11555786 -389.62725624]
[-0.15663713  0.0295006   0.12331125  0.4489966 ],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.19006632  0.01500971  0.17034434  0.48799764],[ 2.37554487e-04 -7.90413236e-05  6.22261570e-05  1.25133347e-04],0.057805538177490234,[-528.95416929 -410.36446244  454.00303886 -443.71567397]
[-0.15802135  0.02937241  0.12203321  0.4419465 ],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.19006632  0.01500971  0.17034434  0.48799764],[ 3.91456571e-04 -9.81067197e-05 -1.10357200e-04  1.29066947e-04],0.10692930221557617,[-539.45337502 -413.59150956  453.78627667 -472.37602513]
[-0.15910955  0.02843326  0.11996446  0.43118078],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.19006632  0.01500971  0.17016963  0.48799764],[-3.08803915e-04  1.14800741e-04 -5.30154657e-03  7.49267792e-05],0.15771269798278809,[-538.45421197 -407.77358693  458.31926882 -503.76867494]
[-0.15961623  0.02731029  0.11882986  0.42029145],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18989188  0.01483527  0.16877334  0.48799764],[ 5.30391446e-04  1.74565983e-04 -2.20876415e-02 -9.10541587e-05],0.20728492736816406,[-541.15735479 -406.76863586  448.82235247 -510.07848495]
[-0.15983391  0.02613864  0.11695054  0.40698513],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18989188  0.01483527  0.16702817  0.48799764],[ 2.30340158e-04 -5.21597411e-04 -3.14513239e-02  5.42989018e-06],0.2587623596191406,[-547.02339019 -404.25473415  450.65234125 -533.65035251]
[-0.15975052  0.02580277  0.11501093  0.39090943],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18989188  0.01483527  0.16598101  0.48809351],[-0.0006651  -0.00030306 -0.0214768  -0.00095773],0.30512356758117676,[-551.95824934 -408.94690497  454.79337101 -561.79314557]
[-0.16003403  0.02567233  0.1158388   0.37619972],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.19006632  0.01500971  0.16528273  0.48780589],[ 0.00011783  0.00012007 -0.01396304 -0.00808683],0.35520482063293457,[-548.52467844 -408.82848716  442.9059096  -556.75776467]
[-0.16026615  0.02464087  0.11742544  0.35825372],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18989188  0.01483527  0.16475916  0.4870389 ],[-6.93475184e-05  3.40401531e-05 -1.46673775e-02 -1.68778167e-02],0.4070920944213867,[-542.0278655  -404.64978431  438.29354793 -584.64568107]
[-0.16190669  0.02261928  0.11926971  0.33621195],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18989188  0.01483527  0.163712    0.48598429],[-0.00095102  0.00045639 -0.0190195  -0.0232586 ],0.45548105239868164,[-515.30795862 -395.62210012  432.0553744  -621.79621453]
[-0.1621621   0.0217652   0.12131168  0.31507522],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18989188  0.01483527  0.16266485  0.48435443],[-0.00176631  0.00039049 -0.02266756 -0.03604936],0.5056812763214111,[-534.81649588 -401.79176688  428.11939045 -621.18777435]
[-0.16213985  0.02184383  0.12493454  0.29881564],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.18989188  0.01483527  0.16144299  0.48186171],[-0.00026664  0.00117756 -0.02265999 -0.05741993],0.5548985004425049,[-539.09387916 -407.48161171  415.75365617 -587.89097327]
[-0.16163935  0.02208405  0.12822494  0.28282467],[-0.18064152  0.01858767  0.16214114  0.46862091],[-0.19006632  0.01500971  0.16039583  0.47773914],[-0.0004595   0.00296895 -0.02143438 -0.08573269],0.6058080196380615,[-552.26292328 -407.47010897  413.58882644 -580.53599677]
[-0.16190659  0.02331676  0.13045035  0.2711961 ],[-0.18064152  0.01850045  0.16196656  0.4642576 ],[-0.19024089  0.01518428  0.15952311  0.47208259],[-0.00306647  0.00513591 -0.02010359 -0.11996407],0.6549746990203857,[-540.28092215 -414.49825386  415.80035352 -542.24731717]
[-0.16266684  0.02451081  0.13435479  0.25711516],[-0.18072881  0.01858773  0.16222835  0.45727627],[-0.19024089  0.01535898  0.1586504   0.4647003 ],[-0.0032155   0.00676734 -0.01894302 -0.14737381],0.7049379348754883,[-526.46195399 -415.28417532  403.8303298  -550.6833832 ]
[-0.1632919   0.02563556  0.13701987  0.24154732],[-0.1808161   0.01867502  0.16249014  0.45029494],[-0.1905899   0.01570799  0.15795212  0.45626341],[-0.0036779   0.00744067 -0.0153042  -0.17046831],0.7592217922210693,[-532.34741586 -414.59446147  406.52359631 -557.2745278 ]
[-0.16321942  0.02620977  0.1389522   0.21857549],[-0.1808161   0.0185878   0.16222835  0.44069564],[-0.19076447  0.01570786  0.15777795  0.44686778],[-0.00344473  0.00778412 -0.00869052 -0.18412914],0.8065507411956787,[-541.43250475 -413.95712767  409.80150064 -609.17953018]
[-0.16247056  0.02625144  0.14132334  0.19496678],[-0.1808161   0.01850058  0.16196656  0.43109635],[-0.19093904  0.01570799  0.15777768  0.4372804 ],[-0.00288318  0.00835231 -0.00340912 -0.1898308 ],0.863128662109375,[-556.19930613 -410.79338159  406.29518619 -619.30614727]
[-0.16344832  0.02769075  0.14372374  0.17406203],[-0.18099067  0.01850058  0.16187921  0.41800638],[-0.19128804  0.01588256  0.15795212  0.42462506],[-4.16956106e-03  9.81055022e-03 -9.98768633e-05 -2.11600199e-01],0.9058589935302734,[-529.76361871 -419.41681851  404.69241818 -583.02737266]
[-0.16330206  0.0288497   0.14638472  0.14967772],[-0.18116523  0.01850058  0.16179186  0.40491641],[-0.19163718  0.0162317   0.15795212  0.41570879],[-0.00594624  0.01106083 -0.0016291  -0.22454325],0.9561343193054199,[-549.10938766 -417.48985619  400.16776341 -641.29181514]
[-0.16140239  0.03004144  0.1523356   0.10492975],[-0.18125245  0.01850058  0.16187908  0.38746311],[-0.19181162  0.01640614  0.15795212  0.40401219],[-0.00851637  0.01172101 -0.00263749 -0.23500328],1.0048701763153076,[-583.17044615 -419.75534938  380.12293331 -780.90082071]
[-0.15593857  0.03192195  0.15949093  0.05124199],[-0.18133967  0.01850058  0.16196629  0.37000981],[-0.19216076  0.01675528  0.15795212  0.39145272],[-0.00886947  0.01190243 -0.00181623 -0.24362608],1.0559494495391846,[-668.34018336 -424.37938948 -432.19228225 -858.00336892]
[-0.15208489  0.03254005  0.1636867   0.00238028],[-0.18151424  0.0185878   0.16187921  0.35168386],[-0.19268434  0.01692972  0.15812682  0.37649641],[-0.01264661  0.01071937 -0.00275337 -0.26607957],1.10843825340271,[-668.68238569 -418.27944999 -422.7860328  -824.3958662 ]
[-0.151506    0.03204468  0.164482   -0.03972924],[-0.18168882  0.01867502  0.16179213  0.3333579 ],[-0.19303348  0.01692972  0.15795238  0.36182772],[-0.00798896  0.00954343 -0.00465924 -0.29883797],1.1554267406463623,[-621.56333517 -412.13482606 -410.68399327 -792.86428403]
[-0.15368626  0.03070109  0.16441824 -0.07534304],[-0.18186332  0.01858773  0.16170478  0.3132866 ],[-0.19355706  0.01710415  0.15777795  0.34562505],[-0.00517924  0.00945079 -0.00625882 -0.33113782],1.2051568031311035,[-574.49396783 -404.46446968 -407.11444324 -746.36193973]
[-0.1550082   0.02977542  0.16528308 -0.10208935],[-0.18203782  0.01850045  0.16161743  0.2932153 ],[-0.1942552   0.01727872  0.15760324  0.32740902],[-0.01294021  0.01033867 -0.00664013 -0.36318759],1.2563915252685547,[-586.87431658 -405.87768639 -412.13326284 -674.46116195]
[-0.1541824   0.03014564  0.16467203 -0.13125375],[-0.18221239  0.01850045  0.16153021  0.2661627 ],[-0.19477878  0.01745343  0.15760324  0.30765902],[-0.01404302  0.01286818 -0.00436121 -0.40934217],1.3117752075195312,[-623.23043748 -413.86839204 -404.45103719 -685.35722889]
[-0.15173069  0.03171986  0.16163579 -0.15933497],[-0.18238696  0.01850045  0.161443    0.2391101 ],[-0.19530236  0.01762786  0.15777768  0.28512868],[-0.00938957  0.01470303 -0.00338033 -0.45639138],1.357802391052246,[-662.50588411 -422.5130704  -390.10354634 -661.08795474]
[-0.15170377  0.03187605  0.15751928 -0.18963996],[-0.18256146  0.01858773  0.16135577  0.20943951],[-0.19582594  0.01762786  0.15777768  0.26029736],[-0.01156402  0.01520963 -0.00453907 -0.50092236],1.4076738357543945,[-628.87136194 -415.1878365   417.89350796 -663.28437888]
[-0.15303454  0.02921317  0.15453157 -0.21967366],[-0.18273596  0.01867502  0.16126855  0.17976892],[-0.19634951  0.01762786  0.15777768  0.23316508],[-0.0169001   0.01606358 -0.00498679 -0.53345384],1.4552772045135498,[-604.46218688 -395.56540404  416.04543807 -646.72932288]
[-0.15343022  0.0270697   0.15132837 -0.25130546],[-0.18299776  0.01884959  0.16126841  0.14835299],[-0.19722223  0.017977    0.15777768  0.21092236],[-0.01807193  0.01715096 -0.0050393  -0.55772572],1.505723476409912,[-626.11849761 -394.09718133  420.17182149 -696.83748803]
[-0.15543573  0.02816289  0.14605571 -0.28282285],[-0.18325955  0.01902416  0.16126828  0.11693706],[-0.19792038  0.01797687  0.15795238  0.18168085],[-0.01351715  0.01785426 -0.00409262 -0.5904617 ],1.5551989078521729,[-592.80499336 -416.76344539  435.23314563 -648.18298498]
