target,real_target,js,jv,time,action
[-0.04984616 -0.24284513  0.2029781   0.96904165],[-0.0719948  -0.25848323  0.25141455  0.98785633],[-0.07522375 -0.25953037  0.26389373  0.9920062 ],[-3.88576805e-05  1.51146116e-04  1.63718299e-04  9.55181801e-05],0.004791259765625,[-682.19013139 -470.9451586   540.48373338 -661.67336795]
[-0.05187014 -0.24436651  0.20409484  0.9659648 ],[-0.07190759 -0.25848323  0.25132734  0.98785633],[-0.07522375 -0.25953037  0.26389373  0.9920062 ],[-0.00047847  0.00016687  0.00013086  0.00015272],0.054854393005371094,[-486.39633812 -406.01125574  455.01478846 -434.55837858]
[-0.05299409 -0.24441722  0.20590247  0.9587537 ],[-0.0719948  -0.258396    0.25132734  0.98785633],[-0.07539819 -0.25935594  0.26389373  0.99210207],[ 5.27101607e-05  5.46798109e-05  1.35468360e-04 -3.38397691e-04],0.10519242286682129,[-497.77194755 -413.58421191  450.24739863 -467.82318888]
[-0.05356927 -0.24501571  0.20584683  0.9498034 ],[-0.07208202 -0.25830877  0.25132734  0.98785633],[-0.07557276 -0.25918137  0.26389373  0.99191033],[ 0.00081834  0.000138   -0.00013294 -0.00505478],0.16272664070129395,[-504.00606132 -409.51503136  458.28526736 -482.3629982 ]
[-0.05375296 -0.2453186   0.20363484  0.9403425 ],[-0.07225659 -0.2581342   0.25132734  0.988729  ],[-0.07557276 -0.25918137  0.26389373  0.99143096],[ 0.00034757  0.00058016 -0.00109914 -0.00639097],0.20616722106933594,[-506.34258272 -412.04050814  469.73507224 -488.41515636]
[-0.0539522  -0.24558562  0.2010816   0.92660207],[-0.07243116 -0.25795963  0.25132734  0.98960167],[-0.07557276 -0.25900693  0.26371929  0.99123921],[-0.00147786  0.00126193 -0.00228662 -0.00339295],0.25980591773986816,[-505.1129905  -410.76559435  472.82841677 -527.15963305]
[-0.05348552 -0.2459451   0.19879322  0.91025794],[-0.07243116 -0.25795963  0.25141469  0.988729  ],[-0.07557276 -0.25900693  0.26371929  0.99133508],[-0.00035631  0.00286836 -0.00217749 -0.00218413],0.30743885040283203,[-517.43905966 -410.89918377  474.7295348  -555.61844983]
[-0.05287913 -0.24681893  0.19749357  0.89413583],[-0.07243116 -0.25795963  0.25150204  0.98785633],[-0.07557276 -0.25865779  0.26371929  0.99114334],[ 0.00141427  0.00572406 -0.0007353  -0.00645897],0.3603978157043457,[-522.56766971 -404.48142288  471.79337313 -560.01629535]
[-0.05216598 -0.247299    0.19687325  0.87826914],[-0.07243116 -0.25795963  0.25150204  0.98698369],[-0.07557276 -0.25813421  0.26371929  0.99028047],[ 0.00130024  0.0096419  -0.00046423 -0.01525537],0.41419172286987305,[-527.73542941 -404.79730947  469.50354776 -561.03245585]
[-0.05211514 -0.24808556  0.19719434  0.8604758 ],[-0.07243116 -0.25795963  0.25150204  0.98611104],[-0.07557276 -0.25726149  0.26337015  0.98903411],[-0.00115811  0.01372138 -0.00382569 -0.02384545],0.46286964416503906,[-518.05105301 -399.19377365  463.30458823 -580.10813664]
[-0.05187029 -0.24799962  0.19719611  0.841745  ],[-0.07243116 -0.25804685  0.25141469  0.98349306],[-0.07557276 -0.25638878  0.26267187  0.98759601],[-0.00190974  0.01667599 -0.01250531 -0.03196412],0.5122122764587402,[-522.18657494 -403.65583171  462.47670302 -593.97405383]
[-0.05211917 -0.2473166   0.1976716   0.82903546],[-0.07243116 -0.25813407  0.25132734  0.98087507],[-0.07557276 -0.25534162  0.26127584  0.98539091],[-0.00186187  0.01754242 -0.02078221 -0.0527184 ],0.5582678318023682,[-513.53318369 -405.83446621  455.58661937 -551.70915623]
[-0.05164529 -0.24761938  0.19803882  0.81553936],[-0.07251845 -0.25804679  0.25106555  0.97651175],[-0.07557276 -0.25464361  0.26022869  0.98184358],[ 0.00101085  0.01733723 -0.02414687 -0.07328006],0.6087558269500732,[-526.7484955  -401.00340906  456.13075312 -552.7932382 ]
[-0.05223507 -0.24682601  0.19820768  0.801859  ],[-0.07260574 -0.25795951  0.25080377  0.97214842],[-0.07574733 -0.25377076  0.25883213  0.97733751],[ 0.00209891  0.01749312 -0.02620573 -0.08956682],0.6576013565063477,[-511.330687   -406.46663215  453.91811145 -551.95919198]
[-0.05295106 -0.24503611  0.19802217  0.78754354],[-0.07278024 -0.25734878  0.25124012  0.96603975],[-0.07592177 -0.25307274  0.25761053  0.97216032],[-0.00319423  0.01743741 -0.02654148 -0.10825049],0.7059240341186523,[-506.72692865 -414.60533476  455.1498203  -556.27658565]
[-0.0534163  -0.24348268  0.19921353  0.7758477 ],[-0.07295474 -0.25673804  0.25167647  0.95993108],[-0.07609634 -0.25237459  0.25656338  0.96592853],[-0.00510054  0.01724766 -0.02202581 -0.12765385],0.7550649642944336,[-509.0384877  -414.0372607   447.76004312 -533.28883455]
[-0.05377986 -0.24167971  0.1989964   0.76272404],[-0.07304203 -0.25603983  0.25167647  0.95294976],[-0.07627091 -0.25185088  0.2558651   0.95873799],[-0.00245772  0.017256   -0.0177572  -0.14463035],0.8163037300109863,[-509.61934562 -417.86722264  454.80751714 -539.53863948]
[-0.05433424 -0.24076223  0.199954    0.74895036],[-0.07312931 -0.25534162  0.25167647  0.94596845],[-0.07644535 -0.25132757  0.25516735  0.95087634],[-0.00038217  0.01613128 -0.01729083 -0.15352776],0.858936071395874,[-504.85402323 -412.93670666  448.12175553 -542.34726287]
[-0.0547633  -0.239144    0.20088115  0.733266  ],[-0.0733911  -0.25473082  0.25167647  0.93724182],[-0.07661992 -0.2509783   0.25429437  0.94291882],[-0.00481474  0.01322388 -0.01719927 -0.16091177],0.9095265865325928,[-505.464211   -419.46830528  445.70145718 -558.91415157]
[-0.05518702 -0.23871434  0.20259376  0.71784   ],[-0.07365289 -0.25412002  0.25167647  0.9285152 ],[-0.07696906 -0.25062916  0.25342165  0.93467367],[-0.00645864  0.01053948 -0.01696352 -0.16459258],0.9582719802856445,[-507.79114125 -412.39923733  439.75231736 -558.68275992]
[-0.05587106 -0.2381945   0.20479311  0.69717145],[-0.07382739 -0.25359638  0.25167647  0.91978854],[-0.07731806 -0.25045485  0.25272363  0.92633265],[-0.00509633  0.00935558 -0.01696038 -0.16812343],1.0089633464813232,[-502.20743422 -414.33912408  435.5182574  -600.87358908]
[-0.05583766 -0.23771146  0.2059926   0.6770402 ],[-0.07400189 -0.25307274  0.25167647  0.91106188],[-0.0776672  -0.25028015  0.25220006  0.91779988],[-0.0036211   0.00965416 -0.01628474 -0.16987456],1.0585508346557617,[-514.88812124 -414.42363932  438.825895   -601.56895667]
[-0.05509347 -0.23749535  0.20659712  0.65638745],[-0.07417646 -0.25246181  0.25158912  0.90233523],[-0.07784164 -0.25010571  0.25150204  0.90955473],[-0.00451002  0.01101894 -0.01531176 -0.16845506],1.1079423427581787,[-527.52569724 -412.86098762  439.32480125 -613.43680428]
[-0.05459342 -0.23721835  0.20751649  0.63571537],[-0.07435104 -0.25185087  0.25150177  0.89360857],[-0.07819078 -0.24958214  0.25080403  0.90130959],[-0.00592177  0.01236577 -0.01485448 -0.16569513],1.160719871520996,[-530.72980747 -410.88039648  436.3586608  -619.78578926]
[-0.05510164 -0.23486583  0.20798793  0.62245655],[-0.07470011 -0.2511528   0.25141455  0.88226396],[-0.07836522 -0.249233    0.25010548  0.89268094],[-0.00736443  0.01282632 -0.01519894 -0.18520368],1.2119557857513428,[-511.30918035 -426.41946931  437.10531213 -567.52355829]
[-0.05603907 -0.23128906  0.20886454  0.61721647],[-0.07504918 -0.25045472  0.25132734  0.87091935],[-0.07871436 -0.24888386  0.24940746  0.88213483],[-0.00375588  0.01252058 -0.01535887 -0.21577063],1.2644085884094238,[-504.54868856 -437.01224237  433.79718802 -495.31663723]
[-0.05646549 -0.22853906  0.21081996  0.6085719 ],[-0.07531097 -0.24984393  0.25141469  0.85957468],[-0.07906337 -0.24836041  0.24853501  0.8705341 ],[-0.00352641  0.01280242 -0.01715772 -0.23226342],1.310610055923462,[-511.82764812 -433.2163547   425.60052213 -510.28821696]
[-0.05685317 -0.22672896  0.21240863  0.59550077],[-0.07557276 -0.24923313  0.25150204  0.84823   ],[-0.07958708 -0.24801114  0.24783673  0.85864575],[-0.01204979  0.01299301 -0.01944263 -0.23507698],1.3570282459259033,[-515.71076856 -430.07047196  425.63073    -539.85173068]
[-0.05693868 -0.22629829  0.21357162  0.57557225],[-0.07583455 -0.2486222   0.25141469  0.83688536],[-0.07993609 -0.24783683  0.24713872  0.84714089],[-0.01045657  0.01301341 -0.01646388 -0.22081673],1.4093494415283203,[-518.94108422 -423.08092044  425.59459952 -594.7501204 ]
[-0.05732646 -0.22440837  0.21346895  0.56251276],[-0.07609634 -0.24801128  0.25132734  0.82554072],[-0.08045966 -0.24748769  0.24696401  0.8361154 ],[-0.00402161  0.01475793 -0.00761497 -0.22894226],1.4582245349884033,[-517.70382473 -432.34860492  433.18642728 -551.03941165]
[-0.0569537  -0.22279006  0.21380866  0.54803133],[-0.07644542 -0.24740041  0.25132734  0.81245077],[-0.08098324 -0.24678968  0.24678958  0.82480229],[-0.0014338   0.01830692 -0.00695851 -0.24375183],1.5117156505584717,[-533.59808479 -429.53604414  430.77842532 -560.56349454]
[-0.05716573 -0.22037435  0.21489874  0.53564894],[-0.07679449 -0.24678954  0.25132734  0.79936081],[-0.08115781 -0.24644041  0.24644044  0.81147584],[-0.00383304  0.02062479 -0.01092731 -0.26211923],1.5597550868988037,[-519.39839108 -438.4978094   425.37602846 -531.30497477]
[-0.05745962 -0.21895011  0.21602643  0.52269214],[-0.07705628 -0.24617875  0.25132747  0.78888881],[-0.08150682 -0.24574252  0.24609156  0.79776588],[-0.00868596  0.02218724 -0.01039778 -0.26731521],1.6083533763885498,[-521.06305089 -431.16218356  423.73954355 -532.26501118]
[-0.05662826 -0.2196139   0.21729383  0.4930757 ],[-0.07731806 -0.24556795  0.2513276   0.77841681],[-0.08203053 -0.24469524  0.246266    0.78491879],[-0.01306402  0.02406967 -0.00566815 -0.24176792],1.6576623916625977,[-547.34548807 -414.78758812  424.28986463 -663.30697871]
[-0.05533856 -0.2210367   0.2184454   0.45436943],[-0.07757985 -0.24495702  0.25124025  0.76619953],[-0.08255411 -0.24382252  0.24609156  0.7742768 ],[-0.01456536  0.0243673  -0.00671007 -0.21377061],1.7141578197479248,[-563.2877996  -408.97591584  421.96551865 -756.40359881]
[-0.05380148 -0.22172196  0.21934748  0.41856506],[-0.07784164 -0.2443461   0.2511529   0.75398225],[-0.08290311 -0.24312437  0.24574242  0.7647853 ],[-0.0029864   0.02299161 -0.0072286  -0.2034219 ],1.7576539516448975,[-573.81064446 -413.07975099  421.03481209 -757.29997952]
