target,real_target,js,jv,time,action
[-0.0272538  -0.22506967  0.21687552  0.5811366 ],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.05375615 -0.24137893  0.29251712  0.61282532],[ 5.49723425e-04  1.04963234e-04 -1.75314867e-04  1.96833007e-05],0.004750728607177734,[-726.63593361 -628.70753337  794.5810608  -658.78354573]
[-0.02932053 -0.22642726  0.21707939  0.57718027],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.05375615 -0.24137893  0.29269156  0.61282532],[ 0.00014713  0.00070454 -0.00013988  0.00020008],0.05463552474975586,[-491.16462924 -406.78439367  475.48614321 -445.51656144]
[-0.03060829 -0.2267164   0.21843627  0.5678497 ],[-0.05139998 -0.23867376  0.27401668  0.60562927],[-0.05375615 -0.2412045   0.29251712  0.61301707],[-0.00041418  0.00133006 -0.00012474  0.00018877],0.10725188255310059,[-496.41513173 -411.6992715   467.52064305 -489.24016677]
[-0.0312789  -0.22853571  0.21841559  0.55510354],[-0.05148727 -0.23858647  0.27401668  0.60562927],[-0.05375615 -0.24085536  0.29251712  0.6129212 ],[-0.00052751  0.00651907 -0.00176883 -0.00169247],0.1656641960144043,[-502.32310592 -399.27429334  474.19011933 -517.46072352]
[-0.03145277 -0.23158297  0.21629599  0.54047894],[-0.05148727 -0.23849925  0.27401681  0.60562927],[-0.05375615 -0.23998264  0.29234242  0.61272945],[-0.00121654  0.01772824 -0.00459962 -0.00319171],0.21377062797546387,[-508.90783655 -384.81702733  484.37838563 -537.15505531]
[-0.03176133 -0.23443414  0.2135899   0.51958597],[-0.05148727 -0.23841204  0.27401695  0.60562927],[-0.05375615 -0.23876105  0.29216824  0.6125377 ],[-0.00062829  0.02142885 -0.00341271 -0.00209255],0.25757861137390137,[-505.34375749 -379.82509714  489.42506858 -591.3846002 ]
[-0.03178158 -0.23649399  0.21072605  0.49630314],[-0.05157449 -0.23832482  0.27401695  0.60562927],[-0.05358158 -0.2380629   0.29199354  0.6125377 ],[ 0.00287649  0.01496353 -0.0016397  -0.00516859],0.30579137802124023,[-506.07646003 -384.97689152  492.78773045 -621.09714723]
[-0.03176789 -0.2394144   0.21083724  0.47366494],[-0.0516617  -0.2382376   0.27401695  0.60562927],[-0.05340714 -0.23753932  0.29164467  0.61186659],[ 0.00252238  0.01274542 -0.00759955 -0.01540339],0.36029481887817383,[-505.78411706  422.59409605  478.83657153 -622.87050727]
[-0.03131481 -0.24199061  0.21167012  0.45198733],[-0.0516617  -0.2382376   0.27401695  0.60475659],[-0.05340714 -0.23701574  0.29094639  0.61081197],[-0.00251247  0.01214013 -0.01399888 -0.03946003],0.40604472160339355,[-517.26062675  423.623214    472.71677875 -623.77307157]
[-0.03165778 -0.24263424  0.21562034  0.4318037 ],[-0.0516617  -0.2382376   0.27401695  0.60388392],[-0.05340714 -0.23684104  0.28955009  0.6066894 ],[-0.00323504  0.00700133 -0.02412321 -0.07311245],0.4544851779937744,[-503.60018169  410.71624629  451.0252179  -599.87027791]
[-0.03254879 -0.24244094  0.21964341  0.40191945],[-0.0516617  -0.23832482  0.2739296   0.60039327],[-0.05358158 -0.23684131  0.2883285   0.60295032],[ 0.00016586  0.00142109 -0.02638346 -0.08580885],0.5063135623931885,[-494.41099583  404.4351654   446.21698287 -683.53163869]
[-0.03345453 -0.241852    0.22399743  0.37221688],[-0.0516617  -0.23841204  0.27384225  0.59690261],[-0.05375615 -0.23701561  0.28710664  0.59815663],[-0.00348105 -0.00117271 -0.02770522 -0.09922659],0.5555658340454102,[-490.5361447   400.24474254  439.2221441  -687.33199246]
[-0.03420091 -0.2420545   0.22835098  0.3477295 ],[-0.05183627 -0.23841204  0.27358045  0.59253928],[-0.05393072 -0.23719018  0.28588478  0.59221246],[-0.0071169   0.00070727 -0.02388923 -0.13077236],0.6074662208557129,[-490.06856326  405.03237528  433.64875339 -652.04399212]
[-0.03633381 -0.23998898  0.22991672  0.33635387],[-0.05201085 -0.23841204  0.27331865  0.58817595],[-0.05427972 -0.23719031  0.28536147  0.58339207],[-0.00081544  0.00395766 -0.01595187 -0.18725518],0.6549403667449951,[-462.96032825  390.37166436  446.49527001 -541.40576985]
[-0.03809604 -0.23624262  0.22976628  0.32719618],[-0.05209806 -0.23841204  0.2734931   0.57857662],[-0.05445429 -0.23719018  0.28483763  0.56881925],[ 0.00248961  0.0042576  -0.01293599 -0.24336217],0.7152965068817139,[-457.96693508 -423.48482904  453.47165677 -482.90557481]
[-0.03851198 -0.23445041  0.23282146  0.3051803 ],[-0.05218528 -0.23841204  0.27366754  0.5689773 ],[-0.05462873 -0.23719045  0.28431432  0.55798551],[-0.00817018  0.00464088 -0.01374095 -0.25854021],0.7588996887207031,[-476.95979155 -413.52356824  436.16258417 -604.6775724 ]
[-0.03774863 -0.23414958  0.23735246  0.2694814 ],[-0.05235985 -0.23841204  0.2734931   0.55676001],[-0.05497787 -0.23719018  0.28396491  0.54513842],[-0.01223585  0.00509125 -0.01157069 -0.23764939],0.8083248138427734,[-502.8402232  -404.84884117  425.70476972 -697.79142624]
[-0.0381205  -0.2336081   0.23949558  0.24428105],[-0.05253442 -0.23841204  0.27331865  0.54454273],[-0.05550145 -0.23736488  0.2834416   0.53344182],[-0.00912067  0.00607681 -0.00913023 -0.24933887],0.8575167655944824,[-489.18112744 -408.06532694  432.52312921 -639.1064815 ]
[-0.03976721 -0.23219225  0.23906508  0.2201997 ],[-0.05288349 -0.23841197  0.2732313   0.52796209],[-0.05602503 -0.23753932  0.28344133  0.51714327],[ 0.0006982   0.00800043 -0.00822035 -0.28469711],0.9069063663482666,[-464.43543965 -414.91422126  446.21930808 -602.95135608]
[-0.04152392 -0.23170784  0.23889534  0.19336575],[-0.05323257 -0.2384119   0.27314395  0.51138145],[-0.05637417 -0.23771376  0.28326689  0.50458381],[ 0.00160741  0.00815437 -0.0103031  -0.31522623],0.9559121131896973,[-453.12927783 -409.9695565   444.35139794 -655.53036874]
