target,real_target,js,jv,time,action
[-0.10725046 -0.0121301   0.17462017  1.26536369],[-0.10725046 -0.0121301   0.17462017  1.26536369],[-0.10716318 -0.01221738  0.17453295  1.26536369],[0. 0. 0. 0.],1726151429.6531448,[ -1.87822568   3.18543136  -1.68961748 -18.3914532 ]
[-0.10733775 -0.01204281  0.1747074   1.26536369],[-0.10733775 -0.01204281  0.1747074   1.26536369],[-0.10700616 -0.01229469  0.1745998   1.26536369],[ 0.00314033 -0.0015462   0.00133707  0.        ],1726151429.6541417,[ 0.78918271 -0.35607796 -0.0238761   0.        ]
[-0.10742503 -0.01195553  0.17462017  1.26536369],[-0.10742503 -0.01195553  0.17462017  1.26536369],[-0.10703943 -0.01217576  0.17466669  1.26536369],[-0.00066534  0.00237877  0.00133778  0.        ],1726151429.6541417,[ 0.82718094 -0.28616142  0.0117875   0.        ]
[-0.10751232 -0.01186824  0.17453295  1.26536369],[-0.10751232 -0.01186824  0.17453295  1.26536369],[-0.10707269 -0.01205682  0.17461146  1.26536369],[-0.00066532  0.00237875 -0.00110462  0.        ],1726151429.6541417,[ 0.94007788 -0.2443806   0.01759503  0.        ]
[-0.10751232 -0.01186824  0.17462017  1.26536369],[-0.10751232 -0.01186824  0.17462017  1.26536369],[-0.10710595 -0.01193788  0.17455623  1.26536369],[-0.00066524  0.00237874 -0.0011046   0.        ],1726151429.6541417,[ 0.83620657 -0.07487058 -0.01550326  0.        ]
[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10713922 -0.01181895  0.17462312  1.26536369],[-0.00066534  0.00237869  0.00133777  0.        ],1726151429.6541417,[ 0.76667613  0.08212272 -0.01874608  0.        ]
[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10717249 -0.01189622  0.17469001  1.26536369],[-0.00066542 -0.00154553  0.00133778  0.        ],1726151429.6541417,[ 0.69713884 -0.04801128 -0.00315126  0.        ]
[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10751232 -0.01186824  0.1747074   1.26536369],[-0.10720577 -0.01177729  0.1747569   1.26536369],[-0.00066549  0.00237868  0.0013378   0.        ],1726151429.6551387,[0.62759423 0.13711066 0.01156453 0.        ]
[-0.10751232 -0.01186824  0.1747074   1.26361841],[-0.10751232 -0.01186824  0.1747074   1.26361841],[-0.10723904 -0.01185457  0.17470167  1.26536369],[-0.00066555 -0.00154555 -0.00110464  0.        ],1726151429.6551387,[ 5.58042374e-01  6.97561425e-03 -1.81748931e-03 -3.14151049e+00]
[-0.10751232 -0.01186824  0.1747074   1.26187313],[-0.10751232 -0.01186824  0.1747074   1.26187313],[-0.10727233 -0.01193184  0.17476856  1.26536369],[-0.00066562 -0.00154552  0.0013378   0.        ],1726151429.6551387,[ 0.48848336 -0.09502819  0.01412931 -5.44528484]
[-0.1075996  -0.01186818  0.1747074   1.25925511],[-0.1075996  -0.01186818  0.1747074   1.25925511],[-0.10730561 -0.01181291  0.17471333  1.26536369],[-0.00066569  0.0023787  -0.00110464  0.        ],1726151429.6551387,[ 6.35703957e-01  8.99971426e-02  7.47257947e-04 -9.31997538e+00]
[-0.10768689 -0.01186811  0.1747074   1.2566371 ],[-0.10768689 -0.01186811  0.1747074   1.2566371 ],[-0.10733889 -0.01189018  0.17465809  1.26536369],[-0.0006656  -0.00154553 -0.00110463  0.        ],1726151429.6551387,[ 7.48581545e-01 -4.02249536e-02 -1.14036505e-02 -1.27757549e+01]
[-0.10777411 -0.01195546  0.17444561  1.25227374],[-0.10777411 -0.01195546  0.17444561  1.25227374],[-0.10737217 -0.01177125  0.17472498  1.26536369],[-0.00066552  0.00237868  0.00133779  0.        ],1726151429.6551387,[  0.86129046   0.27273381   0.0647759  -19.37315226]
[-0.10786133 -0.01204281  0.17418382  1.24791038],[-0.10786133 -0.01204281  0.17418382  1.24791038],[-0.10740544 -0.01184853  0.17466975  1.26536369],[-0.00066545 -0.00154557 -0.00110462  0.        ],1726151429.6551387,[  0.97403506   0.25790177   0.10898809 -25.13278484]
[-0.10794861 -0.01204275  0.17418382  1.24092907],[-0.10794861 -0.01204275  0.17418382  1.24092907],[-0.10743871 -0.01192581  0.17461452  1.26536369],[-0.00066537 -0.00154556 -0.0011046   0.        ],1726151429.6551387,[  1.08696353   0.14327494   0.0941986  -35.6047368 ]
[-0.1080359  -0.01204268  0.17418382  1.23394775],[-0.1080359  -0.01204268  0.17418382  1.23394775],[-0.10747197 -0.01200308  0.17455929  1.26536369],[-0.00066529 -0.00154553 -0.00110459  0.        ],1726151429.6561363,[ 1.19987249e+00  4.11825398e-02  8.20481026e-02 -4.48200703e+01]
[-0.1082104  -0.01204275  0.17427117  1.22347581],[-0.1082104  -0.01204275  0.17427117  1.22347581],[-0.10750523 -0.01208036  0.17450406  1.26536369],[-0.00066521 -0.0015455  -0.00110458  0.        ],1726151429.6561363,[ 1.52940091e+00 -6.07131587e-02  4.98001185e-02 -6.03185320e+01]
[-0.10838491 -0.01204281  0.17435852  1.21300387],[-0.10838491 -0.01204281  0.17435852  1.21300387],[-0.10753848 -0.01196142  0.17444883  1.26536369],[-0.00066493  0.00237869 -0.00110457  0.        ],1726151429.6561363,[ 1.82463438e+00  1.24496756e-01  1.84327445e-02 -7.41414928e+01]
[-0.10864669 -0.01213003  0.17418382  1.19904125],[-0.10864669 -0.01213003  0.17418382  1.19904125],[-0.10757171 -0.0120387   0.17439361  1.25335936],[-0.00066466 -0.00154552 -0.00110456 -0.24008673],1726151429.6561363,[ 2.33667328e+00  1.21986196e-01  4.73583724e-02 -7.26398838e+01]
[-0.10890848 -0.01221725  0.17400911  1.18507862],[-0.10890848 -0.01221725  0.17400911  1.18507862],[-0.10760492 -0.01211597  0.17433838  1.24304642],[-0.00066413 -0.00154551 -0.00110454 -0.20625874],1726151429.6571336,[ 2.81441737e+00  1.35111159e-01  7.36427188e-02 -7.82693459e+01]
[-0.10934484 -0.01221725  0.1739219   1.16587996],[-0.10934484 -0.01221725  0.1739219   1.16587996],[-0.1076381  -0.01219325  0.17428315  1.22426931],[-0.00066358 -0.0015455  -0.00110452 -0.37554219],1726151429.6571336,[ 3.72578321e+00  2.06048873e-02  7.97987756e-02 -7.72762788e+01]
[-0.1097812  -0.01221725  0.17383468  1.14668131],[-0.1097812  -0.01221725  0.17383468  1.14668131],[-0.10767121 -0.01227052  0.17422793  1.20718291],[-0.00066235 -0.00154547 -0.00110451 -0.34172802],1726151429.6571336,[  4.56858072  -0.08139567   0.08683684 -80.8759959 ]
[-0.11013027 -0.01230454  0.17383468  1.12137401],[-0.11013027 -0.01230454  0.17383468  1.12137401],[-0.10770426 -0.01215159  0.1741727   1.18332427],[-0.00066096  0.0023787  -0.00110449 -0.47717281],1726151429.6571336,[ 5.19474865e+00  2.31455924e-01  7.38083115e-02 -8.24696966e+01]
[-0.11047935 -0.01239182  0.17383468  1.09606671],[-0.11047935 -0.01239182  0.17383468  1.09606671],[-0.10773725 -0.01222886  0.17411748  1.15777057],[-0.00065975 -0.00154551 -0.00110448 -0.51107397],1726151429.658131,[ 5.85539398e+00  2.16540010e-01  6.16590616e-02 -8.13308200e+01]
[-0.11082842 -0.01247911  0.17392203  1.07250476],[-0.11082842 -0.01247911  0.17392203  1.07250476],[-0.10777016 -0.01230614  0.17406226  1.13390689],[-0.00065829 -0.00154549 -0.00110446 -0.47727362],1726151429.658131,[ 6.51619803e+00  2.29754487e-01  2.94123276e-02 -8.09059847e+01]
[-0.1111775  -0.01256639  0.17400938  1.0489428 ],[-0.1111775  -0.01256639  0.17400938  1.0489428 ],[-0.10780299 -0.01238341  0.17400703  1.11004077],[-0.00065658 -0.00154548 -0.00110445 -0.47732231],1726151429.658131,[ 7.17718435e+00  2.42969501e-01 -1.95379619e-03 -8.05033239e+01]
