target,real_target,js,jv,time,action
[-0.2156354   0.03909527  0.33536512  1.58650434],[-0.2156354   0.03909527  0.33536512  1.58650434],[-0.21572268  0.03909534  0.33545235  1.58650434],[0. 0. 0. 0.],1726151432.7502954,[-5.77689466  2.77976895 -1.66815265 13.93650475]
[-0.21554811  0.0390952   0.33527789  1.58650434],[-0.21554811  0.0390952   0.33527789  1.58650434],[-0.21555396  0.03901757  0.33552113  1.58650434],[ 0.00337448 -0.0015554   0.00137563  0.        ],1726151432.7502954,[ 0.01984302 -0.11361911  0.05508635  0.        ]
[-0.2156354   0.03918249  0.33527789  1.58650434],[-0.2156354   0.03918249  0.33527789  1.58650434],[-0.21559019  0.03913661  0.33546335  1.58650434],[-0.00072472  0.00238092 -0.00115567  0.        ],1726151432.7502954,[ 0.11456985 -0.05600219  0.04021888  0.        ]
[-0.21572268  0.03926978  0.33527789  1.58650434],[-0.21572268  0.03926978  0.33527789  1.58650434],[-0.21562643  0.03925566  0.33540556  1.58650434],[-0.00072467  0.00238092 -0.00115565  0.        ],1726151432.7502954,[ 0.22126525 -0.01407839  0.02750671  0.        ]
[-0.21554817  0.03909527  0.33527789  1.58650434],[-0.21554817  0.03909527  0.33527789  1.58650434],[-0.21566266  0.03937471  0.33534778  1.58650434],[-0.00072461  0.00238092 -0.00115563  0.        ],1726151432.7502954,[-0.32221732  0.41093724  0.01479476  0.        ]
[-0.21537367  0.03892077  0.33527789  1.58650434],[-0.21537367  0.03892077  0.33527789  1.58650434],[-0.21548959  0.03929696  0.33529     1.58650434],[ 0.00346131 -0.00155491 -0.00115561  0.        ],1726151432.7502954,[-0.24285234  0.51044594  0.00208302  0.        ]
[-0.21537367  0.03892077  0.33536512  1.58650434],[-0.21537367  0.03892077  0.33536512  1.58650434],[-0.21531651  0.03921921  0.33523222  1.58650434],[ 0.00346153 -0.00155491 -0.00115559  0.        ],1726151432.7512925,[ 0.18756815  0.38280478 -0.03069871  0.        ]
[-0.21537367  0.03892077  0.33545235  1.58650434],[-0.21537367  0.03892077  0.33545235  1.58650434],[-0.21535274  0.03914147  0.33530103  1.58650434],[-0.00072445 -0.00155488  0.00137626  0.        ],1726151432.7512925,[ 0.0294835   0.2801833  -0.03347468  0.        ]
[-0.21537367  0.03892077  0.33545235  1.58475894],[-0.21537367  0.03892077  0.33545235  1.58475894],[-0.21538897  0.03906373  0.33536985  1.58650434],[-0.00072459 -0.00155484  0.00137628  0.        ],1726151432.7512925,[-0.0462386   0.177564   -0.01745628 -3.14172506]
[-0.21537367  0.03892077  0.33545235  1.58301353],[-0.21537367  0.03892077  0.33545235  1.58301353],[-0.21521581  0.03898599  0.33543866  1.58650434],[ 0.00346313 -0.00155481  0.00137631  0.        ],1726151432.7512925,[ 3.98072270e-01  7.49468722e-02 -2.31685959e-03 -5.44565678e+00]
[-0.21537367  0.03883355  0.33527777  1.57952297],[-0.21537367  0.03883355  0.33527777  1.57952297],[-0.21525202  0.03890825  0.33550748  1.58650434],[-0.00072422 -0.00155478  0.00137634  0.        ],1726151432.7512925,[  0.23998432   0.09996376   0.05299068 -10.8908844 ]
[-0.21537367  0.03874633  0.33510318  1.5760324 ],[-0.21537367  0.03874633  0.33510318  1.5760324 ],[-0.21528824  0.03883051  0.3354497   1.58650434],[-0.00072437 -0.00155476 -0.00115567  0.        ],1726151432.7512925,[  0.16428518   0.11247771   0.07741025 -15.49843311]
[-0.21554817  0.03874626  0.33484153  1.5699237 ],[-0.21554817  0.03874626  0.33484153  1.5699237 ],[-0.21532446  0.03875277  0.33539192  1.58650434],[-0.00072445 -0.00155475 -0.00115564  0.        ],1726151432.7512925,[ 5.21985790e-01 -2.54110953e-03  1.23138713e-01 -2.48186231e+01]
[-0.21572268  0.0387462   0.33457989  1.563815  ],[-0.21572268  0.0387462   0.33457989  1.563815  ],[-0.21536067  0.03887182  0.33533413  1.58650434],[-0.00072419  0.00238087 -0.00115562  0.        ],1726151432.7512925,[  0.81103396   0.18289518   0.16798984 -32.88210869]
[-0.21580996  0.03874626  0.3346671   1.55857903],[-0.21580996  0.03874626  0.3346671   1.55857903],[-0.21539687  0.03879408  0.33527635  1.58650434],[-0.00072397 -0.00155477 -0.00115559  0.        ],1726151432.7522898,[  0.88347515   0.05196206   0.13257417 -39.37467813]
[-0.21589725  0.03874633  0.33475432  1.55334306],[-0.21589725  0.03874633  0.33475432  1.55334306],[-0.21543307  0.03871634  0.33521858  1.58650434],[-0.00072392 -0.00155473 -0.00115557  0.        ],1726151432.7522898,[  0.99024843  -0.05073848   0.10067525 -46.28615856]
[-0.21615904  0.03883355  0.33475418  1.54112571],[-0.21615904  0.03883355  0.33475418  1.54112571],[-0.21546926  0.03883539  0.3351608   1.58650434],[-0.00072385  0.00238088 -0.00115556  0.        ],1726151432.7522898,[ 1.53043681e+00  6.98765998e-03  8.88741451e-02 -6.57641101e+01]
[-0.21642083  0.03892077  0.33475405  1.52890837],[-0.21642083  0.03892077  0.33475405  1.52890837],[-0.21550543  0.03875765  0.33510302  1.58650434],[-0.00072335 -0.00155473 -0.00115554  0.        ],1726151432.7522898,[ 2.00199931e+00 -2.38963443e-01  7.61927656e-02 -8.18910027e+01]
[-0.21659533  0.03900805  0.33501597  1.5193091 ],[-0.21659533  0.03900805  0.33501597  1.5193091 ],[-0.21554157  0.0388767   0.33504525  1.56099177],[-0.00072287  0.00238093 -0.00115552 -0.51025139],1726151432.7522898,[ 2.25681620e+00 -1.68837230e-01  3.21871871e-03 -4.73827365e+01]
