target,real_target,js,jv,time,action
[-0.15428714  0.31014508 -0.20306906  1.54461634],[-0.15428714  0.31014508 -0.20306906  1.54461634],[-0.15428714  0.31014508 -0.20298184  1.54461634],[0. 0. 0. 0.],1726151432.976474,[ -5.89466567   3.78583536  -1.73082128 -17.19513608]
[-0.15428714  0.31014508 -0.20315628  1.54461634],[-0.15428714  0.31014508 -0.20315628  1.54461634],[-0.15412758  0.31006166 -0.20291446  1.54461634],[ 0.00319129 -0.00166845  0.00134772  0.        ],1726151432.976474,[ 0.39629405 -0.12207719  0.05475861  0.        ]
[-0.15419986  0.31005779 -0.20306906  1.54461634],[-0.15419986  0.31005779 -0.20306906  1.54461634],[-0.15416204  0.31018572 -0.20296833  1.54461634],[-0.0006891   0.00248133 -0.00107734  0.        ],1726151432.9774806,[0.03113907 0.1991742  0.02073975 0.        ]
[-0.15411258  0.3099705  -0.20298184  1.54461634],[-0.15411258  0.3099705  -0.20298184  1.54461634],[-0.1541965   0.31010235 -0.20302219  1.54461634],[-0.00068939 -0.00166747 -0.00107735  0.        ],1726151432.9774806,[-0.22333025  0.17460645 -0.01029875  0.        ]
[-0.15419986  0.31005779 -0.20298184  1.54461634],[-0.15419986  0.31005779 -0.20298184  1.54461634],[-0.15403265  0.31001898 -0.20295477  1.54461634],[ 0.00327702 -0.00166741  0.00134846  0.        ],1726151432.9774806,[ 0.44830926 -0.0756945   0.00663607  0.        ]
[-0.15428714  0.31014508 -0.20298184  1.54461634],[-0.15428714  0.31014508 -0.20298184  1.54461634],[-0.1540671   0.31014304 -0.20300864  1.54461634],[-0.00068901  0.00248129 -0.00107735  0.        ],1726151432.9774806,[ 0.48067831  0.00258406 -0.0064374   0.        ]
[-0.15428714  0.31005786 -0.20289463  1.54461634],[-0.15428714  0.31005786 -0.20289463  1.54461634],[-0.15410156  0.31005967 -0.20294121  1.54461634],[-0.00068901 -0.00166741  0.00134846  0.        ],1726151432.9774806,[ 0.37432228  0.00294023 -0.01044852  0.        ]
[-0.15428714  0.30997065 -0.20280741  1.54461634],[-0.15428714  0.30997065 -0.20280741  1.54461634],[-0.15413601  0.30997631 -0.20287379  1.54461634],[-0.00068911 -0.00166735  0.00134844  0.        ],1726151432.9774806,[ 0.30230859  0.00802107 -0.01480334  0.        ]
[-0.15428714  0.31005786 -0.20289463  1.54374373],[-0.15428714  0.31005786 -0.20289463  1.54374373],[-0.15417047  0.30989294 -0.20280637  1.54461634],[-0.00068918 -0.0016673   0.00134842  0.        ],1726151432.9774806,[ 0.23028791 -0.24215264  0.02097518 -1.5707016 ]
[-0.15428714  0.31014508 -0.20298184  1.54287112],[-0.15428714  0.31014508 -0.20298184  1.54287112],[-0.15420493  0.310017   -0.20286024  1.54461634],[-0.00068925  0.00248125 -0.00107732  0.        ],1726151432.9784694,[ 0.15825979 -0.16377918  0.02708968 -2.72254944]
[-0.15428714  0.31005786 -0.20289463  1.5402531 ],[-0.15428714  0.31005786 -0.20289463  1.5402531 ],[-0.1542394   0.31014107 -0.2029141   1.54461634],[-0.00068932  0.00248131 -0.00107733  0.        ],1726151432.9784694,[ 8.62243355e-02  1.40120179e-01 -5.70688497e-03 -7.01612234e+00]
