target,real_target,js,jv,time,action
[-0.1285435  -0.16310097  0.24678957  0.81681406],[-0.1285435  -0.16310097  0.24678957  0.81681406],[-0.12845622 -0.16318826  0.24678957  0.81681406],[0. 0. 0. 0.],1726151427.3749602,[ -5.24316898   3.01393199  -1.65002868 -10.9751469 ]
[-0.12863079 -0.16301368  0.24678957  0.81681406],[-0.12863079 -0.16301368  0.24678957  0.81681406],[-0.12829927 -0.1632651   0.24685715  0.81681406],[ 0.00313909 -0.00153672  0.00135149  0.        ],1726151427.3749602,[ 0.7890126  -0.35540093  0.01554749  0.        ]
[-0.128718   -0.16283925  0.24670236  0.81681406],[-0.128718   -0.16283925  0.24670236  0.81681406],[-0.12833304 -0.16314495  0.24680088  0.81681406],[-0.00067557  0.00240296 -0.00112546  0.        ],1726151427.3749602,[ 0.82559929 -0.4113105   0.02198578  0.        ]
[-0.12880522 -0.16266482  0.24661514  0.81681406],[-0.12880522 -0.16266482  0.24661514  0.81681406],[-0.12836682 -0.16302481  0.2467446   0.81681406],[-0.00067556  0.00240293 -0.00112545  0.        ],1726151427.375989,[ 0.93728652 -0.48296863  0.02879351  0.        ]
[-0.12880522 -0.16275203  0.24670236  0.81681406],[-0.12880522 -0.16275203  0.24670236  0.81681406],[-0.1284006  -0.16290466  0.24668833  0.81681406],[-0.00067548  0.00240292 -0.00112543  0.        ],1726151427.375989,[ 0.83237198 -0.17174046 -0.00453209  0.        ]
[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.12843437 -0.16278452  0.24675594  0.81681406],[-0.00067558  0.00240278  0.00135215  0.        ],1726151427.375989,[ 0.76177153  0.10196811 -0.00759736  0.        ]
[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.12846816 -0.16286132  0.24682355  0.81681406],[-0.00067566 -0.00153604  0.00135217  0.        ],1726151427.375989,[ 0.90794136 -0.16787456  0.00815561  0.        ]
[-0.12897979 -0.16266468  0.24678957  0.81681406],[-0.12897979 -0.16266468  0.24678957  0.81681406],[-0.12850194 -0.16274118  0.24676728  0.81681406],[-0.00067555  0.00240277 -0.00112545  0.        ],1726151427.375989,[ 1.0197706  -0.09627273 -0.00547311  0.        ]
[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.12853571 -0.16262105  0.24683488  0.81681406],[-0.00067548  0.00240271  0.00135217  0.        ],1726151427.375989,[0.69805256 0.20254587 0.01064947 0.        ]
[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.1285695  -0.16269785  0.24677861  0.81681406],[-0.00067576 -0.00153605 -0.00112546  0.        ],1726151427.375989,[ 0.4450077   0.18814789 -0.00297929  0.        ]
[-0.1288925  -0.16283932  0.24687693  0.81419608],[-0.1288925  -0.16283932  0.24687693  0.81419608],[-0.1286033  -0.16277465  0.24684622  0.81681406],[-0.00067597 -0.00153605  0.00135217  0.        ],1726151427.375989,[ 0.62549692  0.07435377 -0.0069543  -4.71237302]
[-0.12897979 -0.16283938  0.24696428  0.81157809],[-0.12897979 -0.16283938  0.24696428  0.81157809],[-0.12863709 -0.16285145  0.24691383  0.81681406],[-0.00067585 -0.00153603  0.00135219  0.        ],1726151427.3769825,[ 0.73729577 -0.02693587 -0.01129737 -8.16811323]
[-0.12906708 -0.16257752  0.24670236  0.80808744],[-0.12906708 -0.16257752  0.24670236  0.80808744],[-0.12867088 -0.16273132  0.24698144  0.81681406],[-0.00067578  0.00240273  0.0013522   0.        ],1726151427.3769825,[  0.84911963  -0.22332524   0.06471937 -13.19466233]
[-0.12915437 -0.16231567  0.24644044  0.80459678],[-0.12915437 -0.16231567  0.24644044  0.80459678],[-0.12870466 -0.16261118  0.24692516  0.81681406],[-0.0006757   0.00240274 -0.0011255   0.        ],1726151427.3769825,[  0.96094831  -0.41039682   0.10871203 -17.80232906]
[-0.12924165 -0.16205382  0.24652766  0.79936078],[-0.12924165 -0.16205382  0.24652766  0.79936078],[-0.12873844 -0.16249104  0.24686889  0.81681406],[-0.00067563  0.00240276 -0.00112547  0.        ],1726151427.3769825,[  1.07276649  -0.59745642   0.07362493 -25.55161357]
[-0.12932894 -0.16179197  0.24661487  0.79412478],[-0.12932894 -0.16179197  0.24661487  0.79412478],[-0.12877222 -0.1623709   0.24681262  0.81681406],[-0.00067555  0.00240278 -0.00112546  0.        ],1726151427.3769825,[  1.18459583  -0.78451584   0.04205724 -32.46313334]
[-0.12941622 -0.16144289  0.2468768   0.7871435 ],[-0.12941622 -0.16144289  0.2468768   0.7871435 ],[-0.12880599 -0.16225076  0.24675634  0.81681406],[-0.00067547  0.0024028  -0.00112545  0.        ],1726151427.3769825,[ 1.29643366e+00 -1.09921387e+00 -2.97072675e-02 -4.25161636e+01]
[-0.1295035  -0.16109382  0.24713872  0.78016222],[-0.1295035  -0.16109382  0.24713872  0.78016222],[-0.12883976 -0.16213062  0.24682395  0.81681406],[-0.00067538  0.00240287  0.00135216  0.        ],1726151427.3769825,[  1.40828023  -1.40140266  -0.07120835 -51.73145771]
[-0.12976529 -0.1602211   0.24705137  0.7723082 ],[-0.12976529 -0.1602211   0.24705137  0.7723082 ],[-0.12887353 -0.16201047  0.24689156  0.81681406],[-0.0006753   0.00240294  0.00135216  0.        ],1726151427.3779793,[ 1.95354263e+00 -2.46986308e+00 -3.35950482e-02 -6.25176680e+01]
[-0.13002709 -0.15934838  0.24696401  0.76445419],[-0.13002709 -0.15934838  0.24696401  0.76445419],[-0.12890727 -0.16189031  0.24695917  0.81681406],[-0.00067478  0.00240335  0.00135219  0.        ],1726151427.3779793,[ 2.43018174e+00 -3.46322452e+00  4.97807831e-04 -7.28849673e+01]
[-0.13020159 -0.15821408  0.24696414  0.75485489],[-0.13020159 -0.15821408  0.24696414  0.75485489],[-0.12894098 -0.16177012  0.2469029   0.8064566 ],[-0.00067427  0.00240384 -0.0011255  -0.20714939],1726151427.378949,[ 2.69007775e+00 -4.83935349e+00 -1.40428473e-02 -6.77503321e+01]
[-0.13037609 -0.15707977  0.24696428  0.74525559],[-0.13037609 -0.15707977  0.24696428  0.74525559],[-0.12897468 -0.16164988  0.24697051  0.80456119],[-0.00067398  0.00240474  0.0013522  -0.03790811],1726151427.378949,[ 2.98435791e+00 -6.17791823e+00  2.05057776e-03 -8.19812613e+01]
[-0.13055059 -0.15629434  0.24696414  0.73565626],[-0.13055059 -0.15629434  0.24696414  0.73565626],[-0.12900836 -0.16152958  0.24691423  0.77896885],[-0.00067362  0.00240594 -0.0011255  -0.51184673],1726151427.378949,[ 3.27869503e+00 -7.00587466e+00 -1.15464875e-02 -4.94959775e+01]
[-0.1307251  -0.15550891  0.24696401  0.72605693],[-0.1307251  -0.15550891  0.24696401  0.72605693],[-0.12904202 -0.16140924  0.24698184  0.77896885],[-0.00067324  0.00240686  0.0013522   0.        ],1726151427.378949,[ 3.57306952e+00 -7.88378653e+00  4.60598788e-03 -7.44514121e+01]
[-0.13098695 -0.15472347  0.24696401  0.71733028],[-0.13098695 -0.15472347  0.24696401  0.71733028],[-0.12907566 -0.16128884  0.24692556  0.7669149 ],[-0.00067283  0.00240805 -0.0011255  -0.24107908],1726151427.378949,[ 4.08441259e+00 -8.76161792e+00 -9.02467625e-03 -6.38545986e+01]
[-0.1312488  -0.15393804  0.24696401  0.70860362],[-0.1312488  -0.15393804  0.24696401  0.70860362],[-0.12910927 -0.16116836  0.24699318  0.7669149 ],[-0.00067205  0.0024095   0.0013522   0.        ],1726151427.3799467,[ 4.56146727e+00 -9.63935182e+00  7.09833650e-03 -8.11596831e+01]
[-0.13151059 -0.15289088  0.24687679  0.69813168],[-0.13151059 -0.15289088  0.24687679  0.69813168],[-0.12914283 -0.1610478   0.2469369   0.74301135],[-0.00067122  0.00241126 -0.00112551 -0.47807106],1726151427.3799467,[ 5.03846024e+00 -1.08999636e+01  1.35357565e-02 -5.27939851e+01]
[-0.13177238 -0.15184373  0.24678957  0.68765974],[-0.13177238 -0.15184373  0.24678957  0.68765974],[-0.12917634 -0.16092707  0.24688063  0.74301135],[-0.00067031  0.00241449 -0.00112549  0.        ],1726151427.3799467,[ 5.51557378e+00 -1.21228310e+01  2.03430129e-02 -7.80906513e+01]
[-0.13203418 -0.15097101  0.24678957  0.67631507],[-0.13203418 -0.15097101  0.24678957  0.67631507],[-0.12920981 -0.16080614  0.24682435  0.72418323],[-0.0006693   0.0024186  -0.00112547 -0.37656238],1726151427.3799467,[ 5.99279535e+00 -1.30901514e+01  7.08370084e-03 -5.95939144e+01]
[-0.13229597 -0.15009829  0.24678957  0.6649704 ],[-0.13229597 -0.15009829  0.24678957  0.6649704 ],[-0.12924322 -0.16068501  0.24676808  0.72418323],[-0.00066817  0.00242273 -0.00112545  0.        ],1726151427.3799467,[ 6.47013705e+00 -1.40822073e+01 -5.29629373e-03 -8.36063775e+01]
[-0.13264504 -0.14913842  0.24678957  0.65275311],[-0.13264504 -0.14913842  0.24678957  0.65275311],[-0.12927656 -0.16056361  0.24683569  0.69519744],[-0.00066692  0.00242797  0.00135217 -0.57971569],1726151427.3799467,[ 7.16438976e+00 -1.52014508e+01  1.08262883e-02 -4.79776335e+01]
[-0.13299412 -0.14817855  0.24678957  0.64053583],[-0.13299412 -0.14817855  0.24678957  0.64053583],[-0.1293098  -0.16044184  0.24677941  0.69519744],[-0.00066483  0.00243544 -0.00112546  0.        ],1726151427.3809445,[ 7.82452199e+00 -1.63076909e+01 -2.80247247e-03 -7.80176239e+01]
[-0.1332559  -0.14730583  0.24678957  0.62919122],[-0.1332559  -0.14730583  0.24678957  0.62919122],[-0.12934293 -0.16031959  0.24684702  0.67636445],[-0.00066253  0.00244485  0.00135217 -0.37665993],1726151427.3809445,[ 8.26810304e+00 -1.72857543e+01  1.33201510e-02 -5.86742353e+01]
[-0.13351768 -0.14643312  0.24678957  0.61784661],[-0.13351768 -0.14643312  0.24678957  0.61784661],[-0.12937597 -0.16019683  0.24679075  0.67636445],[-0.00066079  0.00245528 -0.00112546  0.        ],1726151427.3809445,[ 8.74621263e+00 -1.82756166e+01 -3.08648886e-04 -8.26889610e+01]
[-0.13377947 -0.14556053  0.24678957  0.60475662],[-0.13377947 -0.14556053  0.24678957  0.60475662],[-0.12940891 -0.16007341  0.24685836  0.64906641],[-0.00065871  0.00246837  0.00135218 -0.54596076],1726151427.3809445,[ 9.22456452e+00 -1.92643999e+01  1.58140162e-02 -5.16690510e+01]
[-0.13404126 -0.14468795  0.24678957  0.59166664],[-0.13404126 -0.14468795  0.24678957  0.59166664],[-0.12944173 -0.15994918  0.24680209  0.64906641],[-0.0006564   0.00248459 -0.00112546  0.        ],1726151427.3809445,[ 9.70315944e+00 -2.02521095e+01  2.18517710e-03 -8.20508891e+01]
[-0.13430306 -0.14390245  0.24670222  0.57944933],[-0.13430306 -0.14390245  0.24670222  0.57944933],[-0.12947442 -0.15982395  0.24674581  0.62345821],[-0.00065383  0.00250468 -0.00112545 -0.51216398],1726151427.3819416,[ 1.01820278e+01 -2.11110323e+01  9.90288044e-03 -5.16641021e+01]
[-0.13456485 -0.14311695  0.24661487  0.56723201],[-0.13456485 -0.14311695  0.24661487  0.56723201],[-0.12950697 -0.15969765  0.24668954  0.62345821],[-0.00065098  0.00252603 -0.00112543  0.        ],1726151427.3819416,[ 1.06612002e+01 -2.19810209e+01  1.67402951e-02 -8.00828908e+01]
[-0.13491392 -0.14206973  0.24652766  0.55239671],[-0.13491392 -0.14206973  0.24652766  0.55239671],[-0.12953936 -0.15957004  0.24663327  0.60123265],[-0.0006478   0.00255214 -0.00112541 -0.44451126],1726151427.3819416,[ 1.13574880e+01 -2.32322489e+01  2.35470565e-02 -6.09161039e+01]
[-0.135263   -0.1410225   0.24644044  0.53756142],[-0.135263   -0.1410225   0.24644044  0.53756142],[-0.12957148 -0.15944006  0.246577    0.60123265],[-0.00064254  0.00259953 -0.00112539  0.        ],1726151427.3819416,[ 1.20200115e+01 -2.44426756e+01  3.03553726e-02 -9.11669675e+01]
[-0.13561207 -0.14014985  0.24644044  0.52359879],[-0.13561207 -0.14014985  0.24644044  0.52359879],[-0.12960332 -0.15930709  0.24652073  0.55123265],[-6.36738176e-04  2.65943922e-03 -1.12537450e-03 -1.00000000e+00],1726151427.3819416,[ 1.26831526e+01 -2.53935931e+01  1.70971201e-02 -1.91787520e+01]
[-0.13596115 -0.1392772   0.24644044  0.50963616],[-0.13596115 -0.1392772   0.24644044  0.50963616],[-0.12963482 -0.15917115  0.24646446  0.55123265],[-0.00063002  0.0027189  -0.00112536  0.        ],1726151427.3819416,[ 1.33470139e+01 -2.63656169e+01  4.71818494e-03 -6.16094190e+01]
[-0.1363975  -0.13831726  0.24644044  0.49305552],[-0.1363975  -0.13831726  0.24644044  0.49305552],[-0.12966593 -0.15903146  0.2464082   0.55123265],[-0.00062224  0.00279381 -0.00112534  0.        ],1726151427.3829386,[ 1.42284867e+01 -2.74603237e+01 -7.66057270e-03 -8.47525125e+01]
[-0.13683386 -0.13735732  0.24644044  0.47647488],[-0.13683386 -0.13735732  0.24644044  0.47647488],[-0.12969643 -0.15888648  0.2464758   0.5205366 ],[-6.09985667e-04  2.89948109e-03  1.35208487e-03 -6.13921027e-01],1726151427.3829386,[ 1.50769729e+01 -2.85353216e+01  8.46098414e-03 -5.13860666e+01]
[-0.13709565 -0.13657196  0.24626587  0.46251225],[-0.13709565 -0.13657196  0.24626587  0.46251225],[-0.12972622 -0.15873494  0.24641953  0.5205366 ],[-0.00059574  0.00303082 -0.00112535  0.        ],1726151427.3829386,[ 1.54934139e+01 -2.93460018e+01  3.49996728e-02 -8.32941911e+01]
[-0.13735743 -0.13578659  0.24609129  0.44854963],[-0.13735743 -0.13578659  0.24609129  0.44854963],[-0.12975561 -0.15857733  0.24636327  0.49322266],[-0.00058772  0.00315224 -0.00112532 -0.54627869],1726151427.3829386,[ 15.97928254 -30.17376665   0.06102751 -52.55977601]
[-0.13779379 -0.13491388  0.24582951  0.42760566],[-0.13779379 -0.13491388  0.24582951  0.42760566],[-0.12978447 -0.15841231  0.246307    0.49322266],[-0.00057739  0.00330035 -0.0011253   0.        ],1726151427.3829386,[ 16.89984926 -31.1193898    0.10712064 -96.66754892]
