target,real_target,js,jv,time,action
[-0.08045966 -0.19896756  0.10716324  1.2060225 ],[-0.08045966 -0.19896756  0.10716324  1.2060225 ],[-0.08045966 -0.19914199  0.10733768  1.2060225 ],[0. 0. 0. 0.],1726151430.585661,[ -3.70542405   2.73839004  -1.60689632 -16.90829819]
[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08030687 -0.19921894  0.10740407  1.2060225 ],[ 0.00305578 -0.00153882  0.00132797  0.        ],1726151430.585661,[ 0.3794666  -0.59810235  0.09378741  0.        ]
[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08033955 -0.19909811  0.10734964  1.2060225 ],[-0.00065362  0.00241643 -0.0010887   0.        ],1726151430.585661,[ 0.23816185 -0.38526004  0.07883535  0.        ]
[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08037224 -0.1989773   0.1072952   1.2060225 ],[-0.00065374  0.00241631 -0.00108869  0.        ],1726151430.585661,[ 0.16984403 -0.22578422  0.06685973  0.        ]
[-0.08054695 -0.19870584  0.1069888   1.2060225 ],[-0.08054695 -0.19870584  0.1069888   1.2060225 ],[-0.08040493 -0.19885649  0.10724077  1.2060225 ],[-0.0006538   0.00241621 -0.00108868  0.        ],1726151430.585661,[ 0.31830753 -0.194042    0.05488421  0.        ]
[-0.08063424 -0.19861856  0.1069888   1.2060225 ],[-0.08063424 -0.19861856  0.1069888   1.2060225 ],[-0.08043762 -0.19873568  0.10718634  1.2060225 ],[-0.00065371  0.00241615 -0.00108867  0.        ],1726151430.585661,[ 0.432427   -0.14979049  0.0429088   0.        ]
[-0.08072145 -0.19853134  0.10707602  1.2060225 ],[-0.08072145 -0.19853134  0.10707602  1.2060225 ],[-0.0804703  -0.19861488  0.1071319   1.2060225 ],[-0.00065364  0.00241609 -0.00108866  0.        ],1726151430.585661,[ 0.5463773  -0.10545596  0.01086674  0.        ]
[-0.08080867 -0.19844411  0.10716324  1.2060225 ],[-0.08080867 -0.19844411  0.10716324  1.2060225 ],[-0.08050298 -0.19849407  0.10707747  1.2060225 ],[-0.00065357  0.00241603 -0.00108866  0.        ],1726151430.586658,[ 0.66036273 -0.06113415 -0.02029611  0.        ]
[-0.08080867 -0.19844411  0.10716324  1.20514983],[-0.08080867 -0.19844411  0.10716324  1.20514983],[-0.08053565 -0.19837328  0.1071439   1.2060225 ],[-0.0006535   0.00241597  0.00132859  0.        ],1726151430.586658,[ 0.55774478  0.11082353 -0.00358419 -1.57080889]
[-0.08080867 -0.19844411  0.10716324  1.20427716],[-0.08080867 -0.19844411  0.10716324  1.20427716],[-0.08056833 -0.19845018  0.10721033  1.2060225 ],[-0.00065359 -0.00153818  0.0013286   0.        ],1726151430.586658,[ 0.4894425  -0.0190393   0.01103044 -2.7227354 ]
[-0.08080867 -0.19844411  0.10716324  1.20253187],[-0.08080867 -0.19844411  0.10716324  1.20253187],[-0.08060101 -0.19832939  0.1071559   1.2060225 ],[-0.00065366  0.00241594 -0.00108867  0.        ],1726151430.586658,[ 4.21133984e-01  1.68755485e-01 -2.16326637e-03 -5.44536352e+00]
[-0.08080867 -0.19844411  0.10716324  1.20078659],[-0.08080867 -0.19844411  0.10716324  1.20078659],[-0.0806337  -0.1984063   0.10722233  1.2060225 ],[-0.00065372 -0.00153818  0.0013286   0.        ],1726151430.586658,[ 0.35281881  0.03889248  0.01366968 -7.74913788]
[-0.08089595 -0.19853127  0.10725046  1.19816858],[-0.08089595 -0.19853127  0.10725046  1.19816858],[-0.08066639 -0.1984832   0.10716789  1.2060225 ],[-0.00065378 -0.00153817 -0.00108867  0.        ],1726151430.586658,[  0.50127448   0.06491547  -0.01959168 -11.62382841]
[-0.08098324 -0.19861843  0.10733768  1.19555056],[-0.08098324 -0.19861843  0.10733768  1.19555056],[-0.08069907 -0.19856011  0.10723432  1.2060225 ],[-0.00065369 -0.00153818  0.0013286   0.        ],1726151430.586658,[  0.61538815   0.07844278  -0.02294723 -15.07960796]
[-0.08107052 -0.19853114  0.10733768  1.19205987],[-0.08107052 -0.19853114  0.10733768  1.19205987],[-0.08073176 -0.19863702  0.10730075  1.2060225 ],[-0.00065362 -0.00153819  0.0013286   0.        ],1726151430.587655,[ 7.29518024e-01 -1.63310557e-01 -7.45339392e-03 -2.01061964e+01]
[-0.08115781 -0.19844384  0.10733768  1.18856919],[-0.08115781 -0.19844384  0.10733768  1.18856919],[-0.08076443 -0.19851622  0.10736718  1.2060225 ],[-0.00065355  0.00241605  0.00132862  0.        ],1726151430.587655,[ 8.43654085e-01 -9.07311032e-02  7.16140000e-03 -2.47139025e+01]
[-0.08124509 -0.19844391  0.10733781  1.18333322],[-0.08124509 -0.19844391  0.10733781  1.18333322],[-0.08079711 -0.19839542  0.10731275  1.2060225 ],[-0.00065347  0.00241598 -0.00108871  0.        ],1726151430.587655,[ 9.57788782e-01  8.13354268e-02 -6.06354859e-03 -3.24631190e+01]
[-0.08133238 -0.19844398  0.10733794  1.17809725],[-0.08133238 -0.19844398  0.10733794  1.17809725],[-0.08082978 -0.19847233  0.10737918  1.2060225 ],[-0.0006534  -0.00153817  0.00132862  0.        ],1726151430.587655,[ 1.07193307e+00 -4.84388273e-02  9.74008537e-03 -3.93745995e+01]
[-0.08150688 -0.19844391  0.10716324  1.16937059],[-0.08150688 -0.19844391  0.10716324  1.16937059],[-0.08086244 -0.19835153  0.10732474  1.2060225 ],[-0.00065332  0.00241595 -0.00108871  0.        ],1726151430.587655,[ 1.40270587e+00  1.39249480e-01  3.67434310e-02 -5.25693154e+01]
