target,real_target,js,jv,time,action
[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13683375  0.35377808  0.88108022],[-1.02582186e-03  2.89924821e-03 -5.90204871e-05 -4.95020204e-04],0.0016889572143554688,[ 394.7628102   391.07322656  192.44282734 -272.69980107]
[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13735732  0.34225884  0.88139129],[-0.16702798 -0.13665931  0.35360364  0.88108022],[-0.00036429  0.00274406 -0.00017891 -0.00033099],0.05245542526245117,[400.00001316 401.74742527 410.59751341 400.1555359 ]
[-0.16711526 -0.13727004  0.34225884  0.88139129],[-0.16711526 -0.13727004  0.34225884  0.88139129],[-0.16702798 -0.13648488  0.35360391  0.88108022],[ 4.38389983e-04  1.90501164e-03 -1.98562846e-05  7.88524873e-05],0.10137271881103516,[401.74620789 401.30948093 411.34620895 400.1555359 ]
[-0.16720255 -0.13718276  0.34225884  0.88139129],[-0.16720255 -0.13718276  0.34225884  0.88139129],[-0.16702798 -0.13648488  0.35360391  0.88098434],[-1.42247217e-04  1.10516327e-03  4.62721639e-05  1.08999832e-04],0.15282297134399414,[402.18262565 400.17278407 411.34506805 400.8745894 ]
[-0.16720255 -0.13727011  0.34234619  0.88139129],[-0.16720255 -0.13727011  0.34234619  0.88139129],[-0.16702798 -0.13648488  0.35360391  0.88098434],[-5.13522013e-04  5.28686232e-04  3.75026852e-05 -3.16141311e-04],0.20151996612548828,[400.87284867 401.31073378 410.88350745 400.2034728 ]
[-0.16720255 -0.13735746  0.34243354  0.88139129],[-0.16720255 -0.13735746  0.34243354  0.88139129],[-0.16702798 -0.13648488  0.35360391  0.88098434],[-5.67502854e-04  3.81312856e-04  1.36163457e-05 -3.66856259e-04],0.25205183029174805,[400.87284867 401.39808439 410.79615684 400.2034728 ]
[-0.16720255 -0.13735746  0.34243354  0.88051862],[-0.16720255 -0.13735746  0.34243354  0.88051862],[-0.16702798 -0.13648488  0.35360391  0.88098434],[-7.26201556e-04  2.10628409e-04 -3.86535710e-05 -4.86668998e-05],0.3073852062225342,[ 400.87284867  400.87258313  411.17036684 -406.34156423]
[-0.16720255 -0.13735746  0.34243354  0.87964594],[-0.16720255 -0.13735746  0.34243354  0.87964594],[-0.16702798 -0.13648488  0.35360391  0.88098434],[ 5.50286965e-04  2.04603999e-04 -9.66899673e-05  3.72275916e-04],0.3512260913848877,[ 400.87284867  400.87258313  411.17036684 -406.77790003]
[-0.16720255 -0.13735746  0.34243354  0.87877327],[-0.16720255 -0.13735746  0.34243354  0.87877327],[-0.16702798 -0.13648488  0.35360391  0.88098434],[ 0.00046717  0.00030173 -0.00014903  0.00068267],0.4012949466705322,[ 400.87284867  400.87258313  411.17036684 -407.21423583]
[-0.16720255 -0.13735746  0.34243354  0.8779006 ],[-0.16720255 -0.13735746  0.34243354  0.8779006 ],[-0.16702798 -0.13648488  0.35377835  0.88108022],[-0.00013935  0.00032759 -0.00019899  0.00030005],0.45119500160217285,[ 400.87284867  400.87258313  412.09209222 -408.36962513]
[-0.16728983 -0.13735739  0.34252076  0.87615526],[-0.16728983 -0.13735739  0.34252076  0.87615526],[-0.16702798 -0.13648488  0.35377835  0.88108022],[-0.00081562  0.00029282 -0.00013334  0.0001812 ],0.5012071132659912,[ 402.61904341  400.87211268  410.88395193 -414.67988137]
[-0.16737711 -0.13735732  0.34260798  0.87440991],[-0.16737711 -0.13735732  0.34260798  0.87440991],[-0.16702798 -0.13631017  0.35360364  0.88108022],[-1.60475611e-04  1.78388088e-04 -4.36939211e-05  8.61842345e-05],0.5514447689056396,[ 403.05546117  402.09776445  409.87360283 -415.55255297]
[-0.16737711 -0.13735732  0.34252076  0.87179193],[-0.16737711 -0.13735732  0.34252076  0.87179193],[-0.16702798 -0.13631017  0.35360364  0.88108022],[ 5.27925868e-04  1.21286072e-04 -7.71494805e-05  4.90459931e-04],0.6014273166656494,[ 401.74568419  401.04715239  411.4565195  -422.97003809]
[-0.16737711 -0.13735732  0.34243354  0.86917394],[-0.16737711 -0.13735732  0.34243354  0.86917394],[-0.16702798 -0.13631017  0.35360364  0.88117609],[ 0.00080287  0.00015709 -0.00010772  0.00035507],0.651416540145874,[ 401.74568419  401.04715239  411.543736   -424.99808409]
[-0.16746434 -0.13735746  0.34243368  0.86393797],[-0.16746434 -0.13735746  0.34243368  0.86393797],[-0.16702798 -0.13631017  0.35360364  0.88117609],[ 4.48844312e-04  1.05983746e-04 -8.98064247e-05  6.13378063e-05],0.7013700008392334,[ 403.49068647  401.04809331  411.16939189 -445.27084757]
