target,real_target,js,jv,time,action
[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.11554082 -0.13718289  0.17505653  0.95471129],[ 0.00030902  0.00033139 -0.00012807  0.00032192],0.0011086463928222656,[ -411.34733169   412.51225399   120.88664408 -1000.        ]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11554082 -0.13700845  0.1748821   0.95471129],[ 4.09275407e-04  4.42119021e-04 -9.50124331e-05  3.84682501e-04],0.051453590393066406,[-405.6717171   401.0478434   410.07366525 -400.00809365]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11554082 -0.13700845  0.1748821   0.95471129],[-3.82992400e-05  4.42389434e-04 -1.16305791e-04  1.41282858e-05],0.10143780708312988,[-406.98149408  400.52357277  410.82095358 -400.00809365]
[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.11571539 -0.13683388  0.1748821   0.95471129],[ 3.57762305e-05  3.72664824e-04 -9.92764573e-05 -2.03094072e-04],0.15138792991638184,[-410.47394569  401.74835736  410.82095358 -400.00809365]
[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-3.19861463e-04  2.39456803e-04 -3.25309134e-05 -2.91962656e-04],0.201432466506958,[-406.10807586  400.69767252  410.36010161 -400.00809365]
[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-2.42729432e-04  1.32774158e-04 -1.06597304e-05 -2.34067965e-04],0.2527885437011719,[-405.67163948  400.69760546  410.27288512 -400.00809365]
[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.11571539 -0.13683388  0.1748821   0.95471129],[ 6.50910553e-04 -2.80259039e-05 -1.88821348e-04 -6.08903687e-05],0.30484843254089355,[-408.72774162  400.69847933  410.64652059 -400.00809365]
[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.11571539 -0.13683388  0.1748821   0.95471129],[ 1.40628824e-04 -9.16189142e-05 -4.84773219e-04  7.80514848e-06],0.35221409797668457,[-409.16417801  400.69854638  410.64652059 -400.00809365]
[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-5.43365307e-04  7.30225515e-05 -6.15652108e-04  1.73851185e-04],0.4017062187194824,[-406.10807586  400.69767252  410.18566862 -413.09816772]
[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-5.09522916e-04  9.10045333e-05 -3.65546541e-04  2.97795083e-04],0.45239901542663574,[-405.67163948  400.69760546  410.09845213 -413.97083932]
[-0.11440638 -0.13761918  0.16423544  0.94684112],[-0.11440638 -0.13761918  0.16423544  0.94684112],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-4.49061542e-04  1.32864607e-04 -2.22826545e-04  9.38953813e-05],0.502272367477417,[-405.23527762  401.31044254  411.39450017 -434.47817498]
[-0.11449366 -0.13770647  0.16406088  0.94247782],[-0.11449366 -0.13770647  0.16406088  0.94247782],[-0.11571539 -0.13683388  0.1748821   0.95471129],[ 5.41767896e-04  9.80472013e-05 -1.62432516e-04  9.10303782e-05],0.5522732734680176,[-404.79885986  401.39773354  411.56906727 -436.65982419]
[-0.11458088 -0.13770647  0.16388631  0.93811449],[-0.11458088 -0.13770647  0.16388631  0.93811449],[-0.11571539 -0.13683388  0.1748821   0.95471129],[ 1.78978632e-04  6.70346937e-05 -1.28344859e-04 -3.91465703e-05],0.6013169288635254,[-404.36370908  400.87259087  411.74363438 -438.84169692]
[-0.1146681  -0.13770647  0.16371174  0.93375117],[-0.1146681  -0.13770647  0.16371174  0.93375117],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-4.44062980e-04  1.39307900e-04 -1.81738262e-04  1.28637008e-05],0.6513271331787109,[-403.92760797  400.87259087  411.91820148 -441.02336103]
[-0.11475538 -0.13770654  0.16406088  0.92502451],[-0.11475538 -0.13770654  0.16406088  0.92502451],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-6.62183919e-04  1.62990407e-04 -1.24115212e-04 -4.55335030e-06],0.7015972137451172,[-403.49023989  400.87306133  409.32553086 -475.92998677]
[-0.11484267 -0.13770661  0.16441001  0.91629785],[-0.11484267 -0.13770661  0.16441001  0.91629785],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-4.24525039e-04  5.36679677e-05 -6.87097686e-05  3.47071170e-04],0.7515220642089844,[-403.05382213  400.87312839  408.97639665 -480.29331499]
[-0.11510446 -0.13761925  0.16432266  0.9075712 ],[-0.11510446 -0.13761925  0.16432266  0.9075712 ],[-0.11571539 -0.13683388  0.1748821   0.95471129],[-4.24869284e-05  1.75009627e-05 -1.80118544e-05  2.69048629e-04],0.8020310401916504,[-399.12620735  400.25982085  410.9336482  -484.65664321]
[-0.11536625 -0.13753189  0.16423531  0.89884454],[-0.11536625 -0.13753189  0.16423531  0.89884454],[-0.11571539 -0.13665918  0.17470739  0.95461542],[-5.34262691e-05  7.16839502e-06 -7.37765580e-06  1.02298529e-05],0.8518080711364746,[-397.8172521   401.39818162  410.09786622 -488.30091793]
