target,real_target,js,jv,time,action
[-0.19661137  0.22209319 -0.09040816  1.47829378],[-0.19661137  0.22209319 -0.09040816  1.47829378],[-0.19809482  0.22008603 -0.07976164  1.47156694],[ 2.04444378e-04 -6.28191869e-03 -2.00028625e-03 -2.69660299e-05],0.0013432502746582031,[-416.58197052   75.2135413    56.98518136 -134.73562369]
[-0.19669865  0.22218047 -0.09040816  1.47829378],[-0.19669865  0.22218047 -0.09040816  1.47829378],[-0.19809482  0.21991133 -0.07976138  1.47156694],[ 0.00017037 -0.00367958 -0.00176331  0.00018642],0.052605628967285156,[-405.67105363 -403.84525817  410.64792581  403.36341597]
[-0.19661137  0.22209319 -0.09032081  1.47829378],[-0.19661137  0.22209319 -0.09032081  1.47829378],[-0.19826939  0.2200859  -0.07976138  1.47156694],[ 6.04629731e-05 -1.05140905e-03 -1.10519638e-03 -1.62677892e-05],0.1024935245513916,[-412.21947695 -400.43197887  410.1852243   403.36341597]
[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19844396  0.22026047 -0.07976138  1.47156694],[ 0.00012124 -0.00015838 -0.00074635  0.0003224 ],0.15166211128234863,[-413.52874575 -400.17012511  410.09787369  403.36341597]
[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19844396  0.22026047 -0.07976138  1.47156694],[-5.84709663e-06  1.33583020e-04 -5.11416752e-04  4.29912352e-04],0.20223188400268555,[-409.59936821 -401.74543734  410.47208369  403.36341597]
[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19652408  0.2220059  -0.09023346  1.47829378],[-0.19844396  0.22026047 -0.07976138  1.47166282],[-0.00041566  0.00016111 -0.0003701   0.00025023],0.2540719509124756,[-409.59936821 -401.74543734  410.47208369  402.64436247]
[-0.19652408  0.2220059  -0.09023346  1.47742116],[-0.19652408  0.2220059  -0.09023346  1.47742116],[-0.19844396  0.22026047 -0.07993608  1.47166282],[-0.00012939  0.00017014 -0.00021069 -0.00012744],0.30222225189208984,[-409.59936821 -401.74543734  409.5489511   396.77088907]
[-0.19652408  0.2220059  -0.09023346  1.47654855],[-0.19652408  0.2220059  -0.09023346  1.47654855],[-0.19844396  0.22026047 -0.07993608  1.47156694],[ 2.12280353e-04  9.59625618e-05 -6.90387493e-05 -2.93255973e-04],0.35588812828063965,[-409.59936821 -401.74543734  410.29738033  397.05363657]
[-0.19652408  0.22191869 -0.09023359  1.47654855],[-0.19652408  0.22191869 -0.09023359  1.47654855],[-0.19844396  0.22026047 -0.07976138  1.47156694],[-3.93485647e-05  2.68865638e-04 -5.92605683e-05 -2.15335007e-04],0.40213632583618164,[-409.59936821 -401.1335264   411.22122156  402.49080397]
[-0.19652408  0.22183147 -0.09023373  1.47654855],[-0.19652408  0.22183147 -0.09023373  1.47654855],[-0.19844396  0.22043517 -0.07993608  1.47156694],[ 2.69263144e-04  4.62468031e-04 -8.39817057e-05 -5.71568392e-05],0.45168113708496094,[-409.59936821 -399.82059108  409.54979385  402.49080397]
[-0.19652408  0.22183147 -0.09023373  1.47567588],[-0.19652408  0.22183147 -0.09023373  1.47567588],[-0.19844396  0.22043517 -0.07993608  1.47166282],[-0.00028239  0.00058874 -0.00014486  0.00019071],0.5019097328186035,[-409.59936821 -401.39630098  410.29764855  395.22671344]
[-0.19652408  0.22183147 -0.09023373  1.47480321],[-0.19652408  0.22183147 -0.09023373  1.47480321],[-0.19844396  0.22043517 -0.07993608  1.47156694],[-0.00031979  0.00072512 -0.00014247  0.00018117],0.5522444248199463,[-409.59936821 -401.39630098  410.29764855  396.18054773]
[-0.19661137  0.22191875 -0.09023373  1.47305793],[-0.19661137  0.22191875 -0.09023373  1.47305793],[-0.19844396  0.22043517 -0.07993608  1.47156694],[ 3.90598233e-05  9.86234684e-04 -1.78867743e-04  6.16012453e-05],0.601813793182373,[-407.85317348 -402.00868238  410.29764855  388.52850534]
[-0.19669865  0.22200604 -0.09023373  1.47131264],[-0.19669865  0.22200604 -0.09023373  1.47131264],[-0.19844396  0.22060961 -0.07993608  1.47166282],[ 0.0002061   0.00124761 -0.00014056  0.00026649],0.65238356590271,[-407.41675572 -400.87211558  410.29764855 -413.06318996]
[-0.19669865  0.22191869 -0.09023359  1.46782196],[-0.19669865  0.22191869 -0.09023359  1.46782196],[-0.19844396  0.22060961 -0.07993608  1.47166282],[ 0.00029082  0.00131265 -0.00012222  0.00043466],0.7019174098968506,[-408.7265327  -400.78357917  410.29693991 -426.35523626]
[-0.19669865  0.22183134 -0.09023346  1.46433127],[-0.19669865  0.22183134 -0.09023346  1.46433127],[-0.19844396  0.22060961 -0.07993608  1.47156694],[ 0.00014824  0.0012236  -0.00015739  0.00026988],0.7517545223236084,[-408.7265327  -400.69622857  410.2968058  -427.38152598]
[-0.19678587  0.22183134 -0.09032081  1.46171325],[-0.19678587  0.22183134 -0.09032081  1.46171325],[-0.19844396  0.22078404 -0.07993608  1.47156694],[-7.38802401e-05  1.08454397e-03 -1.51219956e-04 -4.48811970e-05],0.8019008636474609,[-406.98153041 -399.99787947  410.75894093 -423.25294875]
[-0.1968731   0.22183134 -0.09040816  1.45909524],[-0.1968731   0.22183134 -0.09040816  1.45909524],[-0.19844396  0.22078404 -0.07993608  1.47156694],[-0.00046476  0.00089742 -0.00017947 -0.00033026],0.8546032905578613,[-406.54541068 -401.04729277  410.84629154 -424.56195616]
[-0.19704767  0.22183134 -0.0905826   1.45036858],[-0.19704767  0.22183134 -0.0905826   1.45036858],[-0.19844396  0.22078404 -0.07993608  1.47156694],[-0.00039513  0.00091512 -0.00019849 -0.00023467],0.9018735885620117,[-404.36190376 -401.04729277  411.39380516 -471.68577575]
[-0.19722223  0.22183134 -0.09075703  1.44164193],[-0.19722223  0.22183134 -0.09075703  1.44164193],[-0.19844396  0.22078404 -0.07993608  1.47156694],[ 3.47809200e-05  8.50231723e-04 -2.66116437e-04 -3.15447075e-05],0.9519073963165283,[-403.48906824 -401.04729277  411.56824188 -476.04910396]
[-0.19730952  0.2218314  -0.09049525  1.43204266],[-0.19730952  0.2218314  -0.09049525  1.43204266],[-0.19844396  0.22078404 -0.07993608  1.47156694],[ 1.17010373e-04  6.67267877e-04 -3.18310574e-04  9.98006859e-05],1.001884937286377,[-404.36242746 -401.04776323  409.43767075 -486.95702218]
[-0.1973968   0.22183147 -0.09023346  1.42244339],[-0.1973968   0.22183147 -0.09023346  1.42244339],[-0.19844396  0.22095875 -0.08011078  1.47156694],[ 0.000248    0.00049355 -0.00015881  0.00016674],1.0517115592956543,[-403.9260097  -399.82211145  408.25275083 -491.7566564 ]
[-0.19757131  0.22191862 -0.09032068  1.41371673],[-0.19757131  0.22191862 -0.09032068  1.41371673],[-0.19844396  0.22095875 -0.08011078  1.47166282],[-9.81685651e-05  2.83896443e-04 -1.37656284e-05  1.08478586e-04],1.1022188663482666,[-401.74458966 -401.48416399  410.58352893 -490.73075411]
[-0.19774581  0.22200577 -0.09040789  1.40499008],[-0.19774581  0.22200577 -0.09040789  1.40499008],[-0.19844396  0.22095875 -0.08011078  1.47156694],[-5.78497865e-04  2.45275751e-04  4.15772696e-05  2.55820793e-04],1.1518681049346924,[-400.87205216 -401.57131343  410.67074542 -493.70391224]
[-0.19792031  0.22183126 -0.09040803  1.39102745],[-0.19792031  0.22183126 -0.09040803  1.39102745],[-0.19844396  0.22095875 -0.08011078  1.47156694],[-2.97244194e-04  2.71646850e-04 -5.11075958e-05  3.60751535e-05],1.2021484375,[-399.99966372 -399.82267778  410.29781859 -538.00813221]
[-0.19809482  0.22165675 -0.09040816  1.37706482],[-0.19809482  0.22165675 -0.09040816  1.37706482],[-0.19844396  0.22095875 -0.08011078  1.47156694],[-5.39953066e-05  2.34897359e-04 -1.20119797e-05 -1.87788698e-04],1.2518794536590576,[-399.12716348 -399.64817028  410.2979527  -544.98944544]
[-0.19853117  0.22156954 -0.09066995  1.35786617],[-0.19853117  0.22156954 -0.09066995  1.35786617],[-0.19844396  0.22095875 -0.08011078  1.47156694],[-3.22143176e-05  3.11655124e-04 -3.93608878e-06 -3.64803005e-04],1.3021845817565918,[ 406.98407002 -400.08609646  411.6806624  -591.24098085]
[-0.19896753  0.22148232 -0.09093174  1.33866751],[-0.19896753  0.22148232 -0.09093174  1.33866751],[-0.19844396  0.22095875 -0.08011078  1.47147107],[-8.24496891e-05  2.48570376e-04 -1.94843931e-05 -9.18764439e-04],1.3518457412719727,[ 409.16586079 -399.99887996  411.94244972 -600.1212554 ]
[-0.19949111  0.22156954 -0.09101896  1.31859624],[-0.19949111  0.22156954 -0.09101896  1.31859624],[-0.19844396  0.22095875 -0.08011078  1.47089583],[ 5.90707254e-04  1.65562450e-04 -4.08097205e-05 -1.69522458e-02],1.4022643566131592,[ 413.09265384 -401.13548534  411.28182448 -612.62196907]
