target,real_target,js,jv,time,action
[-0.09924412 -0.31830243  0.34708051  0.61046986],[-0.11161379 -0.31337383  0.37158051  0.63355452],[-0.1115265  -0.31346112  0.37158051  0.63355452],[0. 0. 0. 0.],1725718507.1647959,[-26.68637574  10.49580052   4.05348652 -31.73749316]
[-0.11166736 -0.30401601  0.39363092  0.65805452],[-0.11170107 -0.31328654  0.37158051  0.63355452],[-0.11150488 -0.31353951  0.37152209  0.63355452],[ 0.00043247 -0.00156772 -0.00116833  0.        ],1725718507.1657932,[  5.23786898 -14.63036241  -5.33375856  55.18063553]
[-0.09436611 -0.33749823  0.39608051  0.6427911 ],[-0.11161379 -0.31337383  0.37158051  0.63355452],[-0.11153795 -0.31341378  0.37159131  0.63937894],[-0.00066143  0.00251461  0.0013844   0.11648838],1725718507.1657932,[-42.71193494  36.60951106  -5.41161737  -5.61809974]
[-0.09580195 -0.30809685  0.34708051  0.61961942],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.10963773 -0.31378965  0.37166053  0.63937894],[ 0.0380044  -0.00751742  0.00138432  0.        ],1725718507.1657932,[-27.60371304 -11.78336727   5.90222203 -37.20496239]
[-0.0870265  -0.28896112  0.38030817  0.60905452],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.10958813 -0.31366464  0.37160216  0.63937894],[ 0.0009921   0.00250017 -0.00116741  0.        ],1725718507.1657932,[-50.58828387 -35.3340198   -2.25084531 -45.09938849]
[-0.1360265  -0.3097348   0.34708051  0.60905452],[-0.1115265  -0.31346112  0.37158051  0.63355452],[-0.1040236  -0.31339778  0.37167152  0.63937894],[0.11129057 0.00533717 0.00138727 0.        ],1725718507.1667926,[ 88.36267017  -1.81877348   5.7456568  -40.02823325]
[-0.1343381  -0.3380484   0.39010404  0.65734323],[-0.111352   -0.3135484   0.37149329  0.63355452],[-0.12558728 -0.31327355  0.37161315  0.63937894],[-0.43127359  0.00248473 -0.00116751  0.        ],1725718507.1667926,[ 9.13718488 36.77965514 -4.50226214 46.89143949]
[-0.10173942 -0.32876908  0.3845748   0.65805452],[-0.1111775  -0.31363568  0.37140608  0.63355452],[-0.12562003 -0.3136623   0.37168242  0.63937894],[-0.00065501 -0.0077751   0.00138543  0.        ],1725718507.1667926,[-62.7542115   18.55492899  -2.77989059  24.99318735]
[-0.13576471 -0.28904846  0.37967164  0.61893404],[-0.11126471 -0.31354846  0.37149329  0.63180918],[-0.11048893 -0.31374349  0.37175177  0.63937894],[ 0.3026219  -0.00162381  0.00138695  0.        ],1725718507.1667926,[ 72.17433349 -38.30342981  -1.69224966 -45.76510134]
[-0.08685193 -0.2913755   0.35263451  0.63626211],[-0.11135193 -0.31346124  0.37158051  0.63006383],[-0.13174303 -0.313348    0.37182115  0.63937894],[-0.42508187  0.00790988  0.00138764  0.        ],1725718507.1677876,[-121.44007786  -28.61339721    4.49429371    4.2032646 ]
[-0.12574739 -0.30964242  0.38999368  0.64334639],[-0.11135193 -0.31354846  0.37158051  0.62831852],[-0.11042031 -0.31319069  0.37176274  0.63937894],[ 0.42645426  0.00314624 -0.00116824  0.        ],1725718507.1677876,[55.73546529 -2.04240852 -4.38797645  8.63749201]
[-0.09298386 -0.28913568  0.39608051  0.61941709],[-0.11135193 -0.31363568  0.37158051  0.6265732 ],[-0.1230168  -0.31306645  0.37183202  0.63937894],[-0.25192968  0.00248466  0.0013856   0.        ],1725718507.1677876,[-80.62254809 -34.51066193  -5.3953256  -37.83570629]
[-0.10400289 -0.29726819  0.39364674  0.59770991],[-0.11143922 -0.31363575  0.37149329  0.62220991],[-0.10234051 -0.31282297  0.37190124  0.63937894],[0.41352574 0.0048697  0.00138443 0.        ],1725718507.1687849,[ 15.94965828 -19.33151897  -4.75878099 -65.42256769]
[-0.09711043 -0.28913583  0.36209221  0.64234661],[-0.1115265  -0.31363583  0.37140608  0.61784661],[-0.10236885 -0.31269444  0.3719705   0.63937894],[-0.00056684  0.0025705   0.00138524  0.        ],1725718507.1687849,[-13.71412923 -32.2448061    2.49199226  25.34294223]
