target,real_target,js,jv,time,action
[-0.05541714 -0.22076105  0.25601668  0.61891937],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.0513127  -0.23876105  0.27401668  0.60562927],[0. 0. 0. 0.],1725718496.747288,[  9.59141126 -26.77298492   2.45457604  13.47398929]
[-0.0693127  -0.22501984  0.25601668  0.58762927],[-0.0513127  -0.23876105  0.27401668  0.60562927],[-0.05134373 -0.23861757  0.27395999  0.60562927],[-0.00062068  0.00286974 -0.00113378  0.        ],1725718496.747288,[ 43.01221497 -17.31788193   3.94695695 -38.77924981]
[-0.05671322 -0.23507286  0.28146299  0.61201873],[-0.05139998 -0.23867376  0.27401668  0.60562927],[-0.05296622 -0.23849309  0.27390332  0.60562927],[-0.03244974  0.00248947 -0.00113331  0.        ],1725718496.747288,[ 2.23348275 -3.05566779 -1.92019588 20.14103889]
[-0.03348727 -0.23667848  0.278297    0.58762927],[-0.05148727 -0.23858647  0.27401668  0.60562927],[-0.05299825 -0.23837129  0.27397122  0.60562927],[-0.00064059  0.00243612  0.00135796  0.        ],1725718496.747288,[-49.93229056  -1.9868656   -0.91907458 -35.4669437 ]
[-0.06948727 -0.23557412  0.28704847  0.58762927],[-0.05148727 -0.23849925  0.27401681  0.60562927],[-0.04805418 -0.23824951  0.27403914  0.60562927],[0.09888126 0.00243554 0.00135846 0.        ],1725718496.7482853,[ 60.91072835  -3.67237558  -2.94958145 -23.76      ]
[-0.04231819 -0.22824253  0.2909102   0.60307444],[-0.05148727 -0.23841204  0.27401695  0.60562927],[-0.06493136 -0.23812769  0.27410701  0.60562927],[-0.33754346  0.00243635  0.00135735  0.        ],1725718496.7482853,[-64.59812873 -14.08200701  -3.73494262   4.04131649]
[-0.05801445 -0.22032482  0.25752171  0.62109471],[-0.05157449 -0.23832482  0.27401695  0.60562927],[-0.04932544 -0.23800464  0.27417485  0.60562927],[0.31211834 0.00246102 0.00135675 0.        ],1725718496.7482853,[ 30.4805728  -24.45480314   4.00093086  29.06412263]
[-0.0336617  -0.22618944  0.29201695  0.59976838],[-0.0516617  -0.2382376   0.27401695  0.60562927],[-0.04940844 -0.2378698   0.27411818  0.60562927],[-0.00165997  0.0026967  -0.00113337  0.        ],1725718496.7482853,[-42.52858262 -14.55800232  -4.28601159 -17.97300101]
[-0.06272785 -0.2202376   0.28824052  0.61311287],[-0.0516617  -0.2382376   0.27401695  0.60475659],[-0.04764006 -0.23774661  0.27418599  0.60562927],[0.03536764 0.00246389 0.00135624 0.        ],1725718496.7492824,[ 43.66996208 -23.9474814   -3.053245    16.28370983]
[-0.0696617  -0.22786974  0.28742699  0.62188392],[-0.0516617  -0.2382376   0.27401695  0.60388392],[-0.04949112 -0.23761316  0.27425386  0.60562927],[-0.0370212   0.00266905  0.00135731  0.        ],1725718496.7492824,[ 44.15711727 -11.74804146  -2.88920338  25.66625237]
[-0.05664941 -0.22032482  0.27531052  0.60706999],[-0.0516617  -0.23832482  0.2739296   0.60039327],[-0.05153515 -0.23749067  0.27432173  0.60562927],[-0.0408806   0.00244976  0.00135745  0.        ],1725718496.7492824,[  4.76265333 -23.72299985  -0.09471452  -5.20892894]
[-0.04269837 -0.25641204  0.29184225  0.5854231 ],[-0.0516617  -0.23841204  0.27384225  0.59690261],[-0.05156697 -0.23735779  0.27438967  0.60562927],[-0.00063646  0.00265767  0.00135887  0.        ],1725718496.7492824,[-24.03902035  30.34412475  -4.00552046 -37.06264168]
[-0.05539671 -0.2562995   0.25558045  0.57453928],[-0.05183627 -0.23841204  0.27358045  0.59253928],[-0.05152841 -0.2374964   0.2744575   0.60562927],[ 0.00077123 -0.00277225  0.00135658  0.        ],1725718496.7502797,[ 13.09798746  24.78409404   4.51915518 -46.26301416]
[-0.03401085 -0.2533898   0.27322413  0.57520056],[-0.05201085 -0.23841204  0.27331865  0.58817595],[-0.05155806 -0.23758876  0.27440084  0.60562927],[-0.00059301 -0.00184715 -0.00113325  0.        ],1725718496.7502797,[-45.10281879  20.42700505   0.08045777 -39.84848396]
[-0.05993518 -0.23884613  0.2554931   0.58123058],[-0.05209806 -0.23841204  0.2734931   0.57857662],[-0.04895845 -0.23767097  0.27434412  0.60562927],[ 0.05199205 -0.00164437 -0.00113433  0.        ],1725718496.7502797,[ 34.16837825  -0.54555936   4.32538339 -29.31185367]
