target,real_target,js,jv,time,action
[-0.15228714  0.30814508 -0.20459637  1.54661634],[-0.15428714  0.31014508 -0.20306906  1.54461634],[-0.15428714  0.31014508 -0.20298184  1.54461634],[0. 0. 0. 0.],1725718460.105783,[-11.07839476   6.88527049  -1.3736426  -11.51766756]
[-0.15556299  0.31059268 -0.20241304  1.54650871],[-0.15428714  0.31014508 -0.20315628  1.54461634],[-0.15413674  0.31006156 -0.20291445  1.54461634],[ 0.00300813 -0.00167044  0.0013479   0.        ],1725718460.105783,[ 4.32944424 -1.06394628 -0.1316398   2.44627122]
[-0.15219986  0.30925893 -0.2041112   1.54489182],[-0.15419986  0.31005779 -0.20306906  1.54461634],[-0.15417096  0.31018564 -0.20284703  1.54461634],[-0.00068439  0.00248163  0.00134839  0.        ],1725718460.106782,[-5.45678907  1.4322567   0.29591542 -0.412486  ]
[-0.15611258  0.31091071 -0.20370669  1.54661634],[-0.15411258  0.3099705  -0.20298184  1.54461634],[-0.15401092  0.31010225 -0.20290089  1.54461634],[ 0.00320067 -0.00166772 -0.0010773   0.        ],1725718460.106782,[ 5.99548925 -1.31592194  0.17265498  3.46777253]
[-0.15219986  0.30987486 -0.20098184  1.54524619],[-0.15419986  0.31005779 -0.20298184  1.54461634],[-0.15404496  0.31022634 -0.20295476  1.54461634],[-0.00068073  0.00248176 -0.00107732  0.        ],1725718460.106782,[-5.40970058  0.63025132 -0.46205104  0.17372093]
[-0.15628714  0.31214508 -0.20483976  1.54261634],[-0.15428714  0.31014508 -0.20298184  1.54461634],[-0.15388489  0.31014296 -0.20288735  1.54461634],[ 0.00320133 -0.00166758  0.00134828  0.        ],1725718460.106782,[ 6.69246011 -2.9802082   0.46909891 -3.90232558]
[-0.15269896  0.31205786 -0.20221154  1.54261634],[-0.15428714  0.31005786 -0.20289463  1.54461634],[-0.15391883  0.31026709 -0.20294121  1.54461634],[-0.00067873  0.00248255 -0.00107728  0.        ],1725718460.107779,[-3.97520598 -2.33352344 -0.18756362 -2.64      ]
[-0.15476068  0.30943343 -0.2042585   1.54261634],[-0.15428714  0.30997065 -0.20280741  1.54461634],[-0.15375742  0.3103912  -0.20287379  1.54461634],[0.00322824 0.0024823  0.00134838 0.        ],1725718460.107779,[ 2.97184466  1.6582937   0.32594978 -2.64      ]
[-0.15435853  0.30853599 -0.20386074  1.54530977],[-0.15428714  0.31005786 -0.20289463  1.54374373],[-0.15379173  0.31030781 -0.20292766  1.54461634],[-0.00068629 -0.00166792 -0.0010773   0.        ],1725718460.107779,[1.0128049  2.45549826 0.20072576 2.2081796 ]
[-0.15228714  0.31173657 -0.2034814   1.54249162],[-0.15428714  0.31014508 -0.20298184  1.54287112],[-0.15382615  0.3102244  -0.20298152  1.54461634],[-0.00068843 -0.00166808 -0.00107732  0.        ],1725718460.107779,[-4.04537518 -2.46685579  0.1056066  -4.15734533]
[-0.15311161  0.3109836  -0.20367897  1.5382531 ],[-0.15428714  0.31005786 -0.20289463  1.5402531 ],[-0.15366481  0.31034852 -0.20303539  1.54461634],[ 0.00322679  0.00248234 -0.00107734  0.        ],1725718460.1087768,[ -0.76818066  -0.71256677   0.14303514 -10.43396388]
[-0.15628714  0.31078741 -0.20271283  1.53783836],[-0.15428714  0.30997065 -0.20280741  1.53763509],[-0.1535013   0.31047261 -0.20308926  1.54461634],[ 0.00327022  0.00248171 -0.00107735  0.        ],1725718460.1087768,[ 7.13665491 -0.36961878 -0.09309521 -9.14602111]
[-0.15237437  0.3078833  -0.20515642  1.52997903],[-0.15437437  0.3098833  -0.20315642  1.53152645],[-0.15353516  0.31059669 -0.20302184  1.54461634],[-0.00067713  0.00248168  0.00134845  0.        ],1725718460.1087768,[ -3.97944891   4.01580213   0.49491942 -23.09372871]
[-0.15646159  0.31179595 -0.2041232   1.5234178 ],[-0.15446159  0.30979595 -0.20350543  1.5254178 ],[-0.1533738   0.31051325 -0.2030757   1.54461634],[ 0.00322713 -0.00166886 -0.0010773   0.        ],1725718460.1087768,[  8.1257206   -2.26604158   0.21949234 -31.13145644]
[-0.15391429  0.30804274 -0.20268324  1.51694581],[-0.15481066  0.30979587 -0.20350543  1.51494581],[-0.15340747  0.31063737 -0.20312957  1.54461634],[-0.00067341  0.00248244 -0.00107735  0.        ],1725718460.109774,[  0.04336663   3.98076885  -0.11324976 -39.63166803]
[-0.15589167  0.30858324 -0.20150543  1.50387891],[-0.15515973  0.3097958  -0.20350543  1.50447381],[-0.15344192  0.31055393 -0.20306214  1.54461634],[-0.00068898 -0.00166888  0.00134845  0.        ],1725718460.109774,[  5.88472196   2.51185523  -0.35367077 -60.04551449]
[-0.15568447  0.31081061 -0.20165673  1.48359705],[-0.15542158  0.30979587 -0.20359264  1.48527521],[-0.15347596  0.31047051 -0.20299473  1.54461634],[-0.00068071 -0.00166827  0.00134835  0.        ],1725718460.109774,[  4.52082564  -0.78019973  -0.29215501 -90.280752  ]
[-0.15563749  0.30790795 -0.20567986  1.46551766],[-0.15568344  0.30979595 -0.20367986  1.46607661],[-0.15351014  0.3105946  -0.20292731  1.49461634],[-6.83693689e-04  2.48181230e-03  1.34835445e-03 -1.00000000e+00],1725718460.109774,[  4.41422122   3.98029558   0.64679371 -23.08837029]
[-0.15794523  0.30823106 -0.20559264  1.44748823],[-0.15594523  0.30979595 -0.20359264  1.44600528],[-0.15354434  0.31051116 -0.20298117  1.49461634],[-0.00068391 -0.00166885 -0.00107726  0.        ],1725718460.1107712,[ 10.092738     2.95145489   0.57310136 -70.86323408]
[-0.15820703  0.30779595 -0.20291067  1.42393396],[-0.15620703  0.30979595 -0.20350543  1.42593396],[-0.15357751  0.31042774 -0.20303504  1.48771326],[-0.00066342 -0.00166838 -0.00107728 -0.13806155],1725718460.1107712,[ 9.76567163e+00  3.52438848e+00 -5.49388911e-02 -9.21812587e+01]
[-0.1587306   0.30855131 -0.20303748  1.40521254],[-0.1567306   0.30979595 -0.20341808  1.40324467],[-0.15361078  0.31034431 -0.20296761  1.43771326],[-6.65428828e-04 -1.66853793e-03  1.34844875e-03 -1.00000000e+00],1725718460.1107712,[ 1.08934039e+01  2.24652382e+00  1.73289979e-02 -2.78872410e+01]
[-0.15525417  0.30779595 -0.20133073  1.37971302],[-0.15725417  0.30979595 -0.20333073  1.38055539],[-0.15364368  0.31026091 -0.20302148  1.43771326],[-0.00065794 -0.00166805 -0.00107735  0.        ],1725718460.1117685,[  1.98466778   3.35008729  -0.38971362 -88.80009417]
[-0.15810033  0.30831141 -0.20294165  1.35524144],[-0.15769053  0.3098833  -0.20341808  1.35524809],[-0.15367805  0.31017749 -0.20295407  1.40033715],[-6.87411472e-04 -1.66835497e-03  1.34832587e-03 -7.47522331e-01],1725718460.1117685,[ 1.03492877e+01  2.37737294e+00  1.41863827e-02 -5.33321632e+01]
[-0.15641219  0.31197065 -0.20311704  1.32971576],[-0.15812689  0.30997065 -0.20350543  1.3299408 ],[-0.15371114  0.3100941  -0.20300793  1.40033715],[-0.00066183 -0.00166797 -0.00107735  0.        ],1725718460.1117685,[ 4.96772810e+00 -3.01359139e+00  2.52275704e-02 -1.05472559e+02]
[-0.15682497  0.31214502 -0.20141808  1.29652492],[-0.15882497  0.31014502 -0.20341808  1.29852492],[-0.15374529  0.31021822 -0.2030618   1.35033715],[-6.82941894e-04  2.48253207e-03 -1.07735750e-03 -1.00000000e+00],1725718460.1117685,[  6.58557241  -2.55057657  -0.37928808 -62.96374948]
[-0.1594273   0.31120676 -0.20533073  1.26910904],[-0.15952305  0.31031939 -0.20333073  1.26710904],[-0.15377924  0.31034234 -0.20299438  1.35033715],[-0.00067897  0.00248237  0.00134834  0.        ],1725718460.112766,[  12.81537501   -0.98872783    0.55411411 -120.38072881]
[-0.15887024  0.30831945 -0.2052435   1.2336931 ],[-0.16013392  0.31031945 -0.2032435   1.2356931 ],[-0.15381124  0.31046643 -0.20304825  1.30033715],[-6.40075724e-04  2.48179778e-03 -1.07728928e-03 -1.00000000e+00],1725718460.112766,[ 10.34145863   3.26572413   0.48153342 -80.96979734]
[-0.15874479  0.30922098 -0.20115628  1.2031629 ],[-0.16074479  0.31031951 -0.20315628  1.20427716],[-0.15384434  0.31038301 -0.20310211  1.27648801],[-0.00066195 -0.00166846 -0.00107731 -0.47698275],1725718460.112766,[ 10.17953339   1.3926797   -0.46982625 -99.99605551]
[-0.16177204  0.30849402 -0.20441365  1.17347923],[-0.16135564  0.31049402 -0.20333085  1.17547923],[-0.15387749  0.31029962 -0.2030347   1.22648801],[-6.63022058e-04 -1.66785008e-03  1.34831755e-03 -1.00000000e+00],1725718460.1137633,[ 17.67809771   2.47564643   0.33688345 -60.21974476]
[-0.16267649  0.31011202 -0.20550543  1.14727149],[-0.1619665   0.31066853 -0.20350543  1.14668131],[-0.15390454  0.31021621 -0.20308856  1.22648801],[-0.00054097 -0.00166808 -0.00107732  0.        ],1725718460.1137633,[ 1.86787295e+01 -1.06386668e-01  5.42171787e-01 -1.17145515e+02]
[-0.16181282  0.3096089  -0.20150543  1.11501071],[-0.16266465  0.31066853 -0.20350543  1.11701071],[-0.15392973  0.31034028 -0.20314243  1.17648801],[-5.03939389e-04  2.48142759e-03 -1.07730731e-03 -1.00000000e+00],1725718460.1137633,[ 16.1257937    1.05533283  -0.40100368 -72.63520766]
[-0.1613628   0.31241879 -0.20496376  1.08730646],[-0.1633628   0.31066853 -0.20350543  1.08734012],[-0.15395896  0.3102569  -0.20307501  1.16616723],[-0.00058458 -0.00166775  0.00134835 -0.20641557],1725718460.1137633,[  15.28539184   -3.26847624    0.45106405 -112.44028977]
[-0.16379574  0.31266853 -0.20550543  1.06074044],[-0.16388638  0.31066853 -0.20350543  1.05941486],[-0.1539891   0.31038103 -0.20312888  1.11616723],[-6.02700868e-04  2.48278672e-03 -1.07731696e-03 -1.00000000e+00],1725718460.1147606,[ 21.44162791  -3.03749744   0.52775772 -61.91505273]
[-0.1638132   0.31167159 -0.2026692   1.03348961],[-0.16440995  0.31066853 -0.20350543  1.03148961],[-0.15400648  0.31050517 -0.20318274  1.11616723],[-0.00034765  0.00248274 -0.00107732  0.        ],1725718460.1147606,[  20.4960871    -1.37895748   -0.14211237 -122.2148575 ]
[-0.16702082  0.31284304 -0.20159264  1.00501412],[-0.16502082  0.31084304 -0.20359264  1.00530964],[-0.15402708  0.31062927 -0.20311532  1.06616723],[-4.12035456e-04  2.48205258e-03  1.34845847e-03 -1.00000000e+00],1725718460.1147606,[ 28.41131237  -3.07231164  -0.34516116 -70.39034859]
[-0.16601318  0.3106814  -0.20273798  0.98053274],[-0.16563168  0.31101754 -0.20367986  0.97912967],[-0.15407141  0.31075342 -0.2030479   1.06091307],[-0.0008865   0.00248293  0.00134837 -0.1050832 ],1725718460.115758,[ 2.45442502e+01  4.22761371e-01 -5.59575023e-02 -1.15331100e+02]
[-0.16663981  0.31061738 -0.20335079  0.95021756],[-0.16624261  0.31110489 -0.20376708  0.94945911],[-0.15407207  0.31067003 -0.20298048  1.01091307],[-1.33395364e-05 -1.66790508e-03  1.34845186e-03 -1.00000000e+00],1725718460.115758,[ 2.65129387e+01  6.67115165e-02  8.83254697e-02 -7.06693687e+01]
[-0.16527993  0.31293295 -0.20454304  0.91942599],[-0.16685355  0.31119224 -0.20385429  0.91978854],[-0.15408964  0.31058664 -0.20303435  1.00396065],[-0.00035127 -0.00166779 -0.00107735 -0.13904842],1725718460.115758,[  22.84554491   -3.44104761    0.34338836 -123.02854541]
[-0.16928984  0.31185477 -0.20394443  0.89920507],[-0.16728984  0.31127952 -0.20394164  0.89884457],[-0.15410083  0.31071079 -0.20308821  0.95396065],[-2.23874106e-04  2.48311264e-03 -1.07732368e-03 -1.00000000e+00],1725718460.115758,[ 33.31892023  -1.33768929   0.18178963 -57.98341286]
[-0.16898405  0.31101192 -0.20300722  0.87885069],[-0.16772613  0.3113668  -0.20402899  0.8779006 ],[-0.15429558  0.3108349  -0.20314208  0.95396065],[-0.00389504  0.00248218 -0.00107735  0.        ],1725718460.1167552,[ 3.05018838e+01 -9.50450929e-02 -3.96602448e-02 -1.08915242e+02]
[-0.16616249  0.3133668  -0.20488576  0.84991428],[-0.16816249  0.3113668  -0.20402899  0.85172066],[-0.15438543  0.31095899 -0.20307466  0.90396065],[-0.00179704  0.00248184  0.00134848 -1.        ],1725718460.1167552,[ 23.46810709  -3.49810577   0.41805751 -61.23067964]
[-0.16659885  0.31262795 -0.20602899  0.82354072],[-0.16859885  0.3113668  -0.20402899  0.82554072],[-0.15439322  0.31108316 -0.20312852  0.90396065],[-0.00015563  0.0024834  -0.00107732  0.        ],1725718460.1167552,[  25.6784523    -1.91540374    0.64908444 -118.81361625]
[-0.1689007   0.31109996 -0.20606119  0.79736078],[-0.16903514  0.31136674 -0.20411622  0.79936078],[-0.15440209  0.3112073  -0.20318239  0.85396065],[-1.77535077e-04  2.48266451e-03 -1.07729978e-03 -1.00000000e+00],1725718460.1167552,[ 31.2045975    0.37853211   0.63311865 -63.27819724]
[-0.16814213  0.3110843  -0.20620344  0.77118084],[-0.16947143  0.31136668 -0.20420344  0.77318084],[-0.1545125   0.31112389 -0.20323625  0.85396065],[-0.00220812 -0.00166821 -0.00107731  0.        ],1725718460.1177523,[ 2.81439095e+01  4.25343769e-02  6.53672305e-01 -1.21835717e+02]
[-0.17190779  0.30945403 -0.2057642   0.74829428],[-0.16990779  0.31145403 -0.20420358  0.7470009 ],[-0.15455237  0.31104048 -0.20329012  0.80396065],[-7.97409595e-04 -1.66809486e-03 -1.07731797e-03 -1.00000000e+00],1725718460.1177523,[ 37.73928737   2.31587728   0.53932774 -60.4651601 ]
