target,real_target,js,jv,time,action
[-0.24122404  0.30013121  0.06743525  0.59063608],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25691247  0.32463121  0.04293525  0.60388392],[0. 0. 0. 0.],1725718506.4529693,[-36.07652894  39.80230071  -7.29464495 -22.31973453]
[-0.23993884  0.3101524   0.05647873  0.5860093 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25621198  0.32383997  0.0430011   0.60388392],[ 0.01400986 -0.01582498  0.00131693  0.        ],1725718506.4529693,[-34.24099297  16.51751196  -2.85397515 -25.8153532 ]
[-0.28141247  0.31034914  0.06743525  0.62361757],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.25572707  0.32375406  0.04306722  0.60388392],[ 0.00969812 -0.00171807  0.00132246  0.        ],1725718506.4529693,[70.19736373 17.65398066 -5.47074188 44.10038646]
[-0.23241247  0.31393138  0.06743525  0.59215758],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27939087  0.32366747  0.04313322  0.60388392],[-0.47327605 -0.00173174  0.00131996  0.        ],1725718506.4529693,[-126.78533534   12.32568786   -5.34578196  -30.57957631]
[-0.23553834  0.34921851  0.01843525  0.59715556],[-0.25699975  0.32471851  0.04293525  0.60388392],[-0.25490153  0.32358293  0.04319922  0.60388392],[ 0.48978689 -0.00169085  0.00132012  0.        ],1725718506.4539678,[-29.59970893 -38.90983921   5.94265943  -6.48239909]
[-0.24521209  0.32416255  0.06743525  0.6023904 ],[-0.25708702  0.3248058   0.04293525  0.60388392],[-0.25475802  0.32401748  0.04314545  0.60388392],[ 0.00287012  0.00869097 -0.00107544  0.        ],1725718506.4539678,[-16.0869258    3.46282407  -5.83821782   0.54127299]
[-0.28158702  0.329282    0.06080073  0.59420035],[-0.25708702  0.32489301  0.04284803  0.60388392],[-0.25461437  0.32393357  0.04321142  0.60388392],[ 0.00287299 -0.00167815  0.00131946  0.        ],1725718506.4539678,[ 70.74654894  -7.80588359  -3.80210687 -16.71354148]
[-0.25398165  0.30048023  0.04178055  0.58437462],[-0.25708702  0.32498023  0.04276081  0.60388392],[-0.27833344  0.32405841  0.04327751  0.60388392],[-0.47438143  0.00249681  0.00132174  0.        ],1725718506.4539678,[-71.09655766  35.27012347   0.52172057 -30.46862889]
[-0.23680245  0.33731525  0.04049093  0.57851125],[-0.25708702  0.32498023  0.04276081  0.60301125],[-0.25626379  0.3237452   0.04322365  0.60388392],[ 0.44139313 -0.0062643  -0.00107717  0.        ],1725718506.4549656,[-38.7493048  -23.23803699   0.61365521 -36.3063438 ]
[-0.25255704  0.31088519  0.06106115  0.62663858],[-0.25708702  0.32498023  0.04276081  0.60213858],[-0.2551283   0.32388001  0.04316979  0.60388392],[ 0.02270974  0.00269626 -0.00107715  0.        ],1725718506.4549656,[ 1.27399626 20.96150871 -4.14399    53.1372646 ]
[-0.24640115  0.30048023  0.03173854  0.62489324],[-0.25708702  0.32498023  0.04276081  0.60039324],[-0.25516578  0.32378984  0.04323586  0.6062183 ],[-0.0007495  -0.00180348  0.00132143  0.04668757],1725718506.4549656,[-20.75578138  32.24741086   2.82564863  22.69264752]
[-0.28158702  0.34948023  0.03794469  0.62314789],[-0.25708702  0.32498023  0.04276081  0.59864789],[-0.2550648   0.32359831  0.04318203  0.6062183 ],[ 0.00201955 -0.00383052 -0.00107673  0.        ],1725718506.4559624,[ 69.32035047 -41.21622792   1.0891148   21.50929626]
[-0.28167424  0.34785963  0.06638305  0.61533259],[-0.25717424  0.32498023  0.04276068  0.59428459],[-0.2785674   0.32423224  0.04312817  0.6062183 ],[-0.47005194  0.01267865 -0.00107707  0.        ],1725718506.4559624,[ -2.72299331 -30.86494407  -5.40327356   8.27951028]
[-0.26497029  0.33094285  0.05093883  0.61337322],[-0.25726146  0.32498023  0.04276054  0.5899213 ],[-0.27838441  0.324411    0.04319418  0.6062183 ],[0.00365979 0.00357504 0.00132005 0.        ],1725718506.4559624,[-34.53814261  -6.1712237   -1.54748035   8.50400405]
[-0.23923488  0.34939294  0.02775493  0.57951179],[-0.25734875  0.32489294  0.04249889  0.58293998],[-0.27785618  0.32453575  0.04326034  0.6062183 ],[0.01056445 0.00249499 0.00132322 0.        ],1725718506.4559624,[-90.64006893 -35.43861471   3.6455503  -51.50607842]
[-0.27317505  0.34930565  0.05236047  0.55145867],[-0.25743604  0.32480565  0.04223723  0.57595867],[-0.25352977  0.32480664  0.04320651  0.6062183 ],[ 0.48652828  0.00541793 -0.0010765   0.        ],1725718506.4569654,[ 63.99235551 -32.28733655  -2.26243748 -85.7482128 ]
[-0.27803362  0.300393    0.06691154  0.58824136],[-0.2576106   0.324893    0.04241154  0.56374136],[-0.2752906   0.32500506  0.04327265  0.57383523],[-0.43521658  0.00396841  0.00132284 -0.64766133],1725718506.4569654,[-0.9198228  39.52848922 -5.34656233 52.21564209]
[-0.26899286  0.34349223  0.04049295  0.5750949 ],[-0.25778517  0.32498035  0.04258584  0.55152404],[-0.27510703  0.32425992  0.04333866  0.57442523],[ 0.00367134 -0.01490282  0.00132012  0.0118    ],1725718506.4569654,[-16.26480323 -31.67216902   0.89302172  -5.70953472]
[-0.27462689  0.34948029  0.03328465  0.51393409],[-0.25795968  0.32498029  0.04267333  0.53843409],[-0.2749614   0.32444907  0.0432848   0.57442523],[ 0.00291269  0.00378301 -0.00107713  0.        ],1725718506.457957,[   1.57575074  -33.87253742    2.27215003 -109.2055047 ]
