target,real_target,js,jv,time,action
[-0.17042446  0.05325064  0.1522878   0.52908948],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16929699  0.05358174  0.1523672   0.52708948],[0. 0. 0. 0.],1725718450.6660507,[-0.82031348  2.36479825 -1.50931315 -2.58616264]
[-0.16712243  0.05144423  0.15082205  0.52908948],[-0.16912243  0.05323246  0.15254191  0.52708948],[-0.16913133  0.05350381  0.15243389  0.52708948],[ 0.00331333 -0.00155847  0.00133369  0.        ],1725718450.6660507,[-5.43307357  2.96645064  0.37005239  2.64      ]
[-0.16941212  0.0514071   0.15283919  0.52629542],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16896922  0.05342588  0.15237894  0.52708948],[ 0.00324207 -0.00155864 -0.00109891  0.        ],1725718450.6660507,[ 1.89066986  2.65894292 -0.12214107 -2.3893052 ]
[-0.16729699  0.05494321  0.1543672   0.52766755],[-0.16929699  0.05358174  0.1523672   0.52708948],[-0.16900401  0.05334796  0.15244566  0.52708948],[-0.00069578 -0.00155852  0.00133426  0.        ],1725718450.6660507,[-4.41387339 -2.62385092 -0.43747054  1.42167132]
[-0.16945782  0.05575617  0.1503672   0.52660863],[-0.16938421  0.05375617  0.1523672   0.52708948],[-0.16884091  0.05346712  0.15251236  0.52708948],[0.00326203 0.00238338 0.00133416 0.        ],1725718450.6670506,[ 2.20404708 -3.12100678  0.5129275  -1.14299992]
[-0.16747143  0.05487112  0.15335938  0.52817045],[-0.16947143  0.05393061  0.1523672   0.52708948],[-0.16887568  0.05358631  0.15245742  0.52708948],[-0.00069536  0.00238365 -0.00109891  0.        ],1725718450.6670506,[-3.73041785 -1.55198074 -0.22914736  2.17655887]
[-0.16747143  0.05584339  0.15172912  0.52908948],[-0.16947143  0.05384339  0.15245442  0.52708948],[-0.168712    0.05370545  0.15252413  0.52708948],[0.00327357 0.00238295 0.00133423 0.        ],1725718450.6670506,[-2.52837516 -2.94438186  0.19200862  3.08113289]
[-0.17062888  0.05333641  0.15093115  0.52614783],[-0.16947143  0.05375617  0.15254164  0.52708948],[-0.16854744  0.05382463  0.15246918  0.52708948],[ 0.00329119  0.00238359 -0.00109896  0.        ],1725718450.6670506,[ 5.65775087  1.02094907  0.34585727 -2.65496943]
[-0.16952211  0.05336794  0.15054164  0.52493996],[-0.16947143  0.05375617  0.15254164  0.52534413],[-0.16858191  0.05374672  0.15241424  0.52708948],[-0.00068934 -0.00155821 -0.00109892  0.        ],1725718450.668045,[ 1.51584007  0.48430474  0.41534407 -3.41713695]
[-0.16990869  0.05491798  0.15151451  0.52240646],[-0.16947143  0.05375617  0.15254164  0.52359879],[-0.16861671  0.05366882  0.15235929  0.52708948],[-0.00069595 -0.0015581  -0.0010989   0.        ],1725718450.668045,[ 2.83870878 -1.88227623  0.17549243 -7.39765807]
