target,real_target,js,jv,time,action
[-0.07854762 -0.19553289  0.10903425  1.20676857],[-0.08045966 -0.19896756  0.10716324  1.2060225 ],[-0.08045966 -0.19914199  0.10733768  1.2060225 ],[0. 0. 0. 0.],1725718468.3496075,[-8.48566598 -1.68976557 -1.9812635  -9.50387276]
[-0.08232191 -0.20200522  0.1024888   1.20860752],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08031234 -0.19902115  0.10740406  1.2060225 ],[0.00294653 0.00241679 0.00132777 0.        ],1725718468.3496075,[5.74355409 4.88416816 1.14800491 4.29492551]
[-0.07595966 -0.19648057  0.11014562  1.2105225 ],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08034465 -0.19909814  0.10734964  1.2060225 ],[-0.00064633 -0.00153967 -0.00108856  0.        ],1725718468.3506036,[-11.68152801  -4.25824563  -0.69284571   6.85918985]
[-0.08495966 -0.19936022  0.1024888   1.20697122],[-0.08045966 -0.19879313  0.1069888   1.2060225 ],[-0.08020407 -0.19897723  0.10741606  1.2060225 ],[0.00281153 0.00241815 0.00132837 0.        ],1725718468.3506036,[13.53690771  0.93570025  1.16184585 -0.45231458]
[-0.08208982 -0.19542624  0.1092856   1.20546134],[-0.08054695 -0.19870584  0.1069888   1.2060225 ],[-0.08023401 -0.19905415  0.10736163  1.2060225 ],[-0.00059875 -0.00153837 -0.00108856  0.        ],1725718468.3506036,[ 2.73729662 -5.36384532 -0.49233369 -1.46547584]
[-0.08149655 -0.19411856  0.10675702  1.20553867],[-0.08063424 -0.19861856  0.1069888   1.2060225 ],[-0.08026658 -0.1989332   0.10742805  1.2060225 ],[-0.00065139  0.00241901  0.00132845  0.        ],1725718468.3506036,[ 2.32430725 -6.52545013  0.17378372 -0.60153539]
[-0.08178985 -0.20143945  0.10768254  1.2015225 ],[-0.08072145 -0.19853134  0.10707602  1.2060225 ],[-0.08029918 -0.19881219  0.10737362  1.2060225 ],[-0.00065187  0.00242015 -0.0010887   0.        ],1725718468.3516006,[ 3.21811201  4.53485716 -0.07784149 -7.86776172]
[-0.07630867 -0.20294411  0.11166324  1.20969632],[-0.08080867 -0.19844411  0.10716324  1.2060225 ],[-0.08033172 -0.19888916  0.10744005  1.2060225 ],[-0.00065081 -0.00153948  0.0013286   0.        ],1725718468.3516006,[-10.57836538   5.55720481  -0.96855765   8.77286998]
[-0.07964031 -0.19882399  0.11005412  1.20064983],[-0.08080867 -0.19844411  0.10716324  1.20514983],[-0.08018842 -0.19896617  0.10750646  1.2060225 ],[ 0.00286582 -0.00154004  0.00132827  0.        ],1725718468.3516006,[  0.22218039  -0.78936756  -0.54359566 -11.43424088]
[-0.08088068 -0.1995692   0.11166324  1.20281198],[-0.08080867 -0.19844411  0.10716324  1.20427716],[-0.08022111 -0.19884535  0.10757288  1.2060225 ],[-0.00065368  0.00241639  0.00132845  0.        ],1725718468.3516006,[ 1.85385309  1.07963525 -0.91542832 -3.20005386]
[-0.07962563 -0.20284405  0.10482131  1.2023746 ],[-0.08080867 -0.19844411  0.10716324  1.20253187],[-0.08025373 -0.19892227  0.1076393   1.2060225 ],[-0.00065234 -0.00153839  0.00132831  0.        ],1725718468.3525708,[-1.81955408  5.63520654  0.68959369 -5.02517656]
