target,real_target,js,jv,time,action
[-0.09702073 -0.18052218  0.21478957  0.82377421],[-0.1285435  -0.16310097  0.24678957  0.81681406],[-0.12845622 -0.16318826  0.24678957  0.81681406],[0. 0. 0. 0.],1725718519.7862477,[-65.32218713  32.65447556   5.60155755  19.81703337]
[-0.11804727 -0.13101368  0.22128316  0.8216596 ],[-0.12863079 -0.16301368  0.24678957  0.81681406],[-0.11169187 -0.16337427  0.24673338  0.81681406],[ 0.33528705 -0.00372006 -0.0011238   0.        ],1725718519.7862477,[ 28.15729589 -49.8401761    5.53302731   5.38109279]
[-0.14395109 -0.18214832  0.24770217  0.80764967],[-0.128718   -0.16283925  0.24670236  0.81681406],[-0.11173071 -0.1602605   0.24667719  0.81681406],[-0.00077679  0.06227524 -0.00112382  0.        ],1725718519.7872484,[ 77.52105426  36.66897358  -0.49236556 -18.82176832]
[-0.09680522 -0.14664319  0.2322285   0.78531735],[-0.12880522 -0.16266482  0.24661514  0.81681406],[-0.13329158 -0.16063501  0.24674479  0.81681406],[-0.43121751 -0.00749004  0.00135197  0.        ],1725718519.7872484,[-103.29947169  -23.61290242    3.35023933  -52.29517098]
[-0.16080522 -0.1432932   0.26170538  0.8006914 ],[-0.12880522 -0.16275203  0.24670236  0.81681406],[-0.11195652 -0.16050415  0.24668855  0.81681406],[ 0.4267012   0.00261709 -0.00112476  0.        ],1725718519.7872484,[135.6816587  -23.1799502   -3.60139576 -13.90236956]
[-0.14427016 -0.13083925  0.25426204  0.78930157],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.13365322 -0.16037427  0.24675606  0.81681406],[-0.43393404  0.0025976   0.00135018  0.        ],1725718519.7872484,[  7.14138129 -40.75301053  -1.57560634 -41.78361955]
[-0.14279618 -0.18053184  0.25510296  0.82268754],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.13368658 -0.15980947  0.24682364  0.81681406],[-0.00066705  0.01129608  0.00135152  0.        ],1725718519.7882416,[18.44578937 34.55843071 -1.82924479 23.7782582 ]
[-0.13135088 -0.13688756  0.23680379  0.78481406],[-0.12897979 -0.16266468  0.24678957  0.81681406],[-0.13371185 -0.16006208  0.24689121  0.81681406],[-0.00050553 -0.00505227  0.0013514   0.        ],1725718519.7882416,[ -9.44926121 -36.88342632   2.4043688  -60.41926905]
[-0.0968925  -0.18833725  0.21536651  0.79520192],[-0.1288925  -0.16275197  0.24678957  0.81681406],[-0.1335603  -0.15974908  0.24683496  0.81681406],[ 0.00303109  0.00626012 -0.00112506  0.        ],1725718519.7882416,[-90.13885481  45.15708542   7.13857952 -23.54185653]
[-0.09680522 -0.13083925  0.26477214  0.83315757],[-0.12880522 -0.16283925  0.24678957  0.81681406],[-0.11232166 -0.16219287  0.24677882  0.81681406],[ 0.42477284 -0.04887593 -0.00112268  0.        ],1725718519.7882416,[-24.10417774 -49.9800389   -4.457104    39.79214135]
[-0.13129528 -0.19483932  0.24887733  0.81178029],[-0.1288925  -0.16283932  0.24687693  0.81419608],[-0.11228265 -0.15899463  0.24684629  0.81681406],[0.00078021 0.06396481 0.0013494  0.        ],1725718519.789239,[ 53.32703941  56.94853179  -0.28592848 -16.90567464]
[-0.13131335 -0.19483938  0.27763892  0.78923907],[-0.12897979 -0.16283938  0.24696428  0.81157809],[-0.1220533  -0.1801475   0.2469139   0.81681406],[-0.19541312 -0.42305729  0.00135209  0.        ],1725718519.789239,[ 15.51489374  16.36082501  -7.04874114 -47.21877415]
[-0.09706708 -0.17863679  0.24125363  0.83222287],[-0.12906708 -0.16257752  0.24670236  0.80808744],[-0.1220825  -0.18022614  0.24698118  0.81681406],[-0.00058401 -0.00157289  0.00134566  0.        ],1725718519.789239,[-65.77306461  -4.4320266    1.62750194  40.97185397]
