target,real_target,js,jv,time,action
[-0.21700485 -0.14439924  0.26915654  1.30085426],[-0.18500485 -0.11239924  0.30115654  1.26885426],[-0.18500485 -0.11239924  0.30106932  1.26885426],[0. 0. 0. 0.],1725718523.5041933,[72.04671378 46.62765466  5.5537171  58.29366096]
[-0.16345352 -0.08325272  0.33324375  1.27921008],[-0.18500485 -0.11239924  0.30124375  1.26885426],[-0.20748533 -0.11580552  0.30101223  1.27988882],[-0.44960972 -0.06812561 -0.00114173  0.22069118],1725718523.5041933,[-121.95261282  -52.22398798   -7.73750889  -16.58173704]
[-0.20094495 -0.11284159  0.33333098  1.25341251],[-0.18483035 -0.11266097  0.30133098  1.26885426],[-0.18471919 -0.11093888  0.30108013  1.27988882],[0.4553229  0.09733296 0.00135797 0.        ],1725718523.5041933,[ 57.6292401    7.45113082  -7.0953824  -47.33156422]
[-0.21665585 -0.14378909  0.29831491  1.25485418],[-0.18465585 -0.11292269  0.30141822  1.26885426],[-0.20025534 -0.11101585  0.3011481   1.27988882],[-0.31072301 -0.00153941  0.0013594   0.        ],1725718523.5041933,[ 34.34584024  47.68627517   0.97694959 -32.35372595]
[-0.19883189 -0.12053172  0.28247857  1.26895718],[-0.18465585 -0.11274825  0.30124377  1.26885426],[-0.20051661 -0.11532041  0.30109094  1.27988882],[-0.00522549 -0.0860913  -0.00114327  0.        ],1725718523.5051913,[-10.6394167    2.92765357   4.25377424  -7.66031951]
[-0.17569607 -0.11876266  0.27978112  1.27439443],[-0.18465585 -0.11257382  0.30106932  1.26885426],[-0.20035882 -0.11539724  0.30103382  1.27988882],[ 0.00315579 -0.00153661 -0.00114238  0.        ],1725718523.5051913,[-60.58929585   4.17773186   4.7022074   -4.6427087 ]
[-0.18447708 -0.0806611   0.29609756  1.24315028],[-0.18456855 -0.1126611   0.30106932  1.26885426],[-0.1859179  -0.1154741   0.30097671  1.27988882],[ 0.28881844 -0.00153707 -0.00114217  0.        ],1725718523.5051913,[  6.12884046 -51.42641029   0.90836888 -63.4920609 ]
[-0.21648126 -0.08549273  0.32001612  1.28093422],[-0.18448126 -0.11274838  0.30106932  1.26885426],[-0.18595279 -0.11128232  0.30091955  1.27988882],[-0.0006978   0.08383543 -0.00114322  0.        ],1725718523.5051913,[ 76.38762232 -32.74866851  -4.44292108  19.51621998]
[-0.21648126 -0.11576153  0.30860579  1.26046199],[-0.18448126 -0.11257381  0.30106932  1.26885426],[-0.20872876 -0.1110846   0.30098771  1.27988882],[-0.45551941  0.00395442  0.00136328  0.        ],1725718523.50619,[  7.23810902  10.54122507  -1.56027345 -35.47008027]
[-0.16050139 -0.08039924  0.33306932  1.26966241],[-0.18448126 -0.11239924  0.30106932  1.26885426],[-0.20876414 -0.1111618   0.30105599  1.27988882],[-0.00070769 -0.00154399  0.00136543  0.        ],1725718523.50619,[-122.91675758  -45.68718402   -7.28883771   -9.08265693]
[-0.1682052  -0.13774417  0.29823392  1.25930706],[-0.18456855 -0.11126481  0.30106932  1.26536369],[-0.18597046 -0.10977709  0.30112393  1.27988882],[0.45587366 0.02769432 0.00135899 0.        ],1725718523.50619,[-25.12558893  45.33603044   0.98763007 -32.13849097]
[-0.15265585 -0.10035929  0.33306932  1.25686617],[-0.18465585 -0.11013037  0.30106932  1.26187313],[-0.18595147 -0.11232277  0.30106677  1.27988882],[ 0.00037979 -0.05091361 -0.00114326  0.        ],1725718523.50619,[-75.70061158 -21.51623265  -7.39227749 -31.56152027]
[-0.21674313 -0.10812617  0.33234265  1.26790568],[-0.18474313 -0.10890858  0.30089475  1.25838244],[-0.16474527 -0.11219655  0.30113471  1.27988882],[0.42412407 0.00252439 0.00135877 0.        ],1725718523.5071857,[142.24704383  -4.24134197  -6.85773786 -10.518772  ]
[-0.18862775 -0.13968678  0.32365166  1.22289175],[-0.18483041 -0.10768678  0.30072019  1.25489175],[-0.18731414 -0.11207699  0.3012027   1.27988882],[-0.45137751  0.00239114  0.00135988  0.        ],1725718523.5071857,[-17.20387988  40.9865901   -4.85048034 -96.84281414]
[-0.18906316 -0.13837777  0.33263297  1.24569555],[-0.18500491 -0.10637777  0.30063297  1.24878305],[-0.18718668 -0.11302048  0.30127085  1.22988882],[ 0.00254934 -0.01886969  0.00136291 -1.        ],1725718523.5071857,[ 4.14339185 33.14871484 -6.98951064 55.8107076 ]
[-0.16703401 -0.07977777  0.26854575  1.25278949],[-0.18517941 -0.10506877  0.30054575  1.24267435],[-0.18722182 -0.11322086  0.30133883  1.23743373],[-0.00070291 -0.0040077   0.00135967  0.15089821],1725718523.5081818,[-50.87702864 -52.57450643   7.86116239  20.05313761]
[-0.18909142 -0.11905745  0.33272019  1.20107508],[-0.18535399 -0.10323611  0.30072019  1.23307508],[-0.18108593 -0.10802971  0.30128184  1.23743373],[ 0.1227178   0.10382294 -0.0011399   0.        ],1725718523.5081818,[ 27.82834496  20.93194981  -7.56388903 -72.81633014]
[-0.15352856 -0.13340345  0.28767418  1.23870249],[-0.18552856 -0.10140345  0.30089462  1.22347581],[-0.18112159 -0.10811227  0.30134976  1.22711917],[-0.00071315 -0.00165107  0.00135845 -0.20629123],1725718523.5081818,[-71.68100447  35.42917246   3.46337708  38.30213558]
[-0.21396374 -0.08933246  0.33289475  1.20643406],[-0.18570306 -0.09983279  0.30089475  1.21387649],[-0.16089597 -0.10840765  0.30129262  1.22711917],[ 0.40451232 -0.00590763 -0.00114276  0.        ],1725718523.5081818,[142.65971282 -31.53961851  -7.40886772 -42.79318619]
[-0.21787756 -0.11820226  0.30654507  1.21727682],[-0.18587756 -0.09826212  0.30089489  1.20427716],[-0.18339702 -0.10822806  0.30136056  1.22711917],[-0.4500209   0.00359186  0.0013588   0.        ],1725718523.5091794,[64.74840329 17.3304692  -0.87430297 -7.78737845]
[-0.21704187 -0.10339652  0.32741058  1.19036397],[-0.18613935 -0.09686583  0.3009821   1.19380522],[-0.20421653 -0.10830717  0.30142886  1.22711917],[-0.41639024 -0.00158235  0.00136585  0.        ],1725718523.5091794,[ 18.28145774  -8.61594985  -5.92561592 -61.43503736]
[-0.15440114 -0.06346953  0.32572756  1.21533328],[-0.18640114 -0.09546953  0.30106932  1.18333328],[-0.20424359 -0.1081874   0.30149693  1.22711917],[-0.00054111  0.0023954   0.00136155  0.        ],1725718523.5091794,[-128.83674331  -64.73435022   -5.31308649   -3.57210558]
