target,real_target,js,jv,time,action
[-0.24925743 -0.24695696  0.60438301  1.31798122],[-0.24757495 -0.24495696  0.60283679  1.31946886],[-0.24748766 -0.24504425  0.60283679  1.31946886],[0. 0. 0. 0.],1725718458.4313767,[  2.61223493   5.17925466  -1.89699723 -15.072418  ]
[-0.24826436 -0.24537321  0.60153918  1.32044218],[-0.24766223 -0.24486968  0.60283679  1.31946886],[-0.2475248  -0.24512153  0.60291163  1.31946886],[-0.00074277 -0.00154562  0.0014969   0.        ],1725718458.4313767,[1.14019491 0.09408958 0.33135897 2.46604845]
[-0.24566223 -0.24443844  0.60426734  1.31746886],[-0.24766223 -0.24486968  0.60292399  1.31946886],[-0.24756203 -0.24519873  0.60284791  1.31946886],[-0.00074447 -0.00154403 -0.00127448  0.        ],1725718458.4313767,[-5.00942216 -1.14865913 -0.34041815 -4.06719495]
[-0.24566223 -0.24637995  0.60501119  1.31771201],[-0.24766223 -0.24486968  0.60301119  1.31946886],[-0.24738701 -0.24507678  0.60292279  1.31946886],[0.00350023 0.00243891 0.00149768 0.        ],1725718458.4313767,[-3.53591252  2.01599571 -0.46619071 -2.20231529]
[-0.24723674 -0.24470684  0.60300156  1.32146886],[-0.24774952 -0.24486968  0.60309848  1.31946886],[-0.24721061 -0.245154    0.60299768  1.31946886],[ 0.00352818 -0.0015444   0.00149767  0.        ],1725718458.4323738,[ 0.74377843 -0.84118191  0.02015704  4.44328408]
[-0.24628482 -0.24376637  0.6046668   1.32146886],[-0.24783681 -0.24486968  0.60318577  1.31946886],[-0.24724784 -0.24503206  0.60293395  1.31946886],[-0.00074462  0.00243878 -0.00127457  0.        ],1725718458.4323738,[-2.40203932 -1.78806583 -0.39865474  2.64      ]
[-0.24983681 -0.2442388   0.60229448  1.32146886],[-0.24783681 -0.24486968  0.60309857  1.31946886],[-0.24707056 -0.24491011  0.60300883  1.31946886],[0.00354558 0.00243907 0.00149771 0.        ],1725718458.4323738,[ 7.24931681 -0.80092072  0.18182515  2.64      ]
[-0.24583681 -0.24520335  0.60501137  1.31912869],[-0.24783681 -0.24486968  0.60301137  1.31946886],[-0.24710715 -0.24478818  0.60294511  1.31946886],[-0.00073182  0.00243863 -0.00127455  0.        ],1725718458.4333715,[-4.24380335  0.70378868 -0.48260657 -1.57230486]
[-0.2489838  -0.24492986  0.60166291  1.31856335],[-0.24783681 -0.24478239  0.60301128  1.31772357],[-0.24693144 -0.24486538  0.60301999  1.31946886],[ 0.00351427 -0.00154407  0.00149768  0.        ],1725718458.4333715,[ 5.59726926  0.03483567  0.33306388 -1.46662891]
[-0.24583681 -0.24580949  0.60169274  1.31411218],[-0.24783681 -0.2446951   0.60301119  1.31597829],[-0.24696828 -0.24494258  0.60295626  1.31946886],[-0.00073681 -0.00154397 -0.00127453  0.        ],1725718458.4333715,[-3.61791233  1.25935189  0.27703279 -9.2073687 ]
[-0.24914949 -0.24518995  0.60158338  1.31125904],[-0.24792403 -0.2445206   0.6029239   1.3124876 ],[-0.24679201 -0.24501979  0.60289254  1.31946886],[ 0.00352525 -0.00154421 -0.00127451  0.        ],1725718458.4343688,[  6.30037849   0.1247203    0.28847395 -12.20646029]
[-0.24601125 -0.2423461   0.60253855  1.31029658],[-0.24801125 -0.2443461   0.60283661  1.30899692],[-0.24682875 -0.24509699  0.60282881  1.31946886],[-0.00073478 -0.00154401 -0.00127447  0.        ],1725718458.4343688,[ -2.95826048  -4.04994414   0.05358861 -12.56937985]
[-0.25018581 -0.24573523  0.60057491  1.30264164],[-0.24818581 -0.24373523  0.60257491  1.30288827],[-0.24665197 -0.24497498  0.60276509  1.31946886],[ 0.00353568  0.00244031 -0.00127447  0.        ],1725718458.4343688,[  9.09842939   1.50689441   0.50098985 -25.88630041]
[-0.24650379 -0.24112437  0.60155097  1.29477963],[-0.24836038 -0.24312437  0.60231322  1.29677963],[-0.24668813 -0.24505219  0.60270137  1.31946886],[-0.00072321 -0.00154427 -0.00127437  0.        ],1725718458.4343688,[ -1.84874274  -5.85681126   0.24260872 -36.36353763]
