target,real_target,js,jv,time,action
[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16929699  0.05358174  0.1523672   0.52708948],[0. 0. 0. 0.],1725718428.9576325,[-5.12742154  2.37388606 -1.52655339 -5.6042521 ]
[-0.16912243  0.05323246  0.15254191  0.52708948],[-0.16912243  0.05323246  0.15254191  0.52708948],[-0.16913455  0.05350381  0.15243389  0.52708948],[ 0.00324897 -0.00155848  0.00133368  0.        ],1725718428.9576325,[ 0.00425744  0.37204945 -0.02397212  0.        ]
[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.16916942  0.05342591  0.1525006   0.52708948],[-0.00069751 -0.00155802  0.0013343   0.        ],1725718428.9586017,[ 0.10483327 -0.01137085  0.01168362  0.        ]
[-0.16929699  0.05358174  0.1523672   0.52708948],[-0.16929699  0.05358174  0.1523672   0.52708948],[-0.16920429  0.05354503  0.15244565  0.52708948],[-0.00069746  0.00238243 -0.00109897  0.        ],1725718428.9586017,[ 0.21437274 -0.05640764  0.01758568  0.        ]
[-0.16938421  0.05375617  0.1523672   0.52708948],[-0.16938421  0.05375617  0.1523672   0.52708948],[-0.16923916  0.05366416  0.15239071  0.52708948],[-0.0006974   0.00238245 -0.00109896  0.        ],1725718428.9586017,[ 0.32375214 -0.12939322  0.00461665  0.        ]
[-0.16947143  0.05393061  0.1523672   0.52708948],[-0.16947143  0.05393061  0.1523672   0.52708948],[-0.16927403  0.05378328  0.15233576  0.52708948],[-0.00069733  0.00238249 -0.00109895  0.        ],1725718428.9595988,[ 0.43316447 -0.20240529 -0.00747176  0.        ]
[-0.16947143  0.05384339  0.15245442  0.52708948],[-0.16947143  0.05384339  0.15245442  0.52708948],[-0.16930889  0.05390241  0.15240247  0.52708948],[-0.00069727  0.00238252  0.00133429  0.        ],1725718428.9595988,[ 0.32597266  0.10748055 -0.01163497  0.        ]
[-0.16947143  0.05375617  0.15254164  0.52708948],[-0.16947143  0.05375617  0.15254164  0.52708948],[-0.16934376  0.0538245   0.15246919  0.52708948],[-0.00069737 -0.00155807  0.0013343   0.        ],1725718428.9595988,[ 0.25309546  0.09153006 -0.0161453   0.        ]
[-0.16947143  0.05375617  0.15254164  0.52534413],[-0.16947143  0.05375617  0.15254164  0.52534413],[-0.16937864  0.0537466   0.1525359   0.52708948],[-0.00069744 -0.00155805  0.00133431  0.        ],1725718428.9595988,[ 1.80211083e-01 -2.38046413e-02 -5.88763380e-04 -3.14161777e+00]
[-0.16947143  0.05375617  0.15254164  0.52359879],[-0.16947143  0.05375617  0.15254164  0.52359879],[-0.16941351  0.05386572  0.15260262  0.52708948],[-0.00069752  0.00238247  0.00133432  0.        ],1725718428.9605954,[ 0.1073191   0.16168385  0.0140888  -5.44547081]
