target,real_target,js,jv,time,action
[-0.24637509 -0.24450236  0.60483679  1.31776697],[-0.24757495 -0.24495696  0.60283679  1.31946886],[-0.24993112 -0.24521881  0.61714847  1.31960697],[-0.00066935  0.00041731 -0.00016775  0.00016411],0.0019571781158447266,[ -498.27174598  -341.77330447   143.07597215 -1000.        ]
[-0.24772273 -0.24314629  0.60242487  1.32025591],[-0.24766223 -0.24486968  0.60283679  1.31946886],[-0.24993112 -0.24521881  0.61714847  1.31960697],[-1.12226915e-03  4.75856432e-04 -1.90627456e-04  6.69018892e-05],0.05148744583129883,[-390.81920251 -410.23061932  425.05626747  417.74702078]
[-0.24748627 -0.24286968  0.60334727  1.32146886],[-0.24766223 -0.24486968  0.60292399  1.31946886],[-0.25010569 -0.24521881  0.61732304  1.31960697],[-3.57971397e-04  3.90612606e-04 -1.15243566e-04  5.50417645e-05],0.10152268409729004,[-419.26508833 -404.01325324  410.77207295  409.42155758]
[-0.24566223 -0.24686968  0.6033929   1.31990067],[-0.24766223 -0.24486968  0.60301119  1.31946886],[-0.24993112 -0.24539338  0.61749747  1.3195111 ],[-5.96065321e-05  3.27773344e-04 -9.50098140e-05 -1.51219831e-02],0.15125799179077148,[-446.09632112  424.49008145  414.65637519  389.88859403]
[-0.24871331 -0.24435665  0.60472374  1.32146886],[-0.24774952 -0.24486968  0.60309848  1.31946886],[-0.24993112 -0.24539338  0.61749747  1.31807299],[ 0.00208743  0.00028907 -0.00019492 -0.04654835],0.20135736465454102,[-360.304469   -416.15511467  407.07238969  422.74198846]
[-0.24747525 -0.24686968  0.60316098  1.32146886],[-0.24783681 -0.24486968  0.60318577  1.31946886],[-0.24993112 -0.24539338  0.61732304  1.31375867],[-0.00205786  0.00011432 -0.00127236 -0.10101677],0.25137996673583984,[-430.85780173  416.59467747  420.10966203  434.05533918]
[-0.24753058 -0.24384765  0.60333028  1.32014857],[-0.24783681 -0.24486968  0.60309857  1.31946886],[-0.24993112 -0.24556782  0.6169739   1.30589702],[-0.00558015 -0.00020395 -0.00750894 -0.08965545],0.30115747451782227,[-411.17234158 -420.95012985  411.42260262  452.91533011]
[-0.24983681 -0.24331165  0.60331123  1.31781358],[-0.24783681 -0.24486968  0.60301137  1.31946886],[-0.24993112 -0.24556782  0.61645032  1.3034043 ],[-0.01670065  0.00163219 -0.00938594 -0.05981456],0.3514697551727295,[-365.86418175 -405.48075235  410.9777095   408.30877111]
[-0.24583681 -0.24466037  0.60120384  1.31708561],[-0.24783681 -0.24478239  0.60301128  1.31772357],[-0.25010569 -0.24556782  0.61645019  1.30100746],[-0.01698701  0.00480198 -0.0020328  -0.06045644],0.40122556686401367,[-483.9879696  -392.79355908  424.27382809  419.72115949]
[-0.24777543 -0.2426951   0.60286785  1.31397829],[-0.24783681 -0.2446951   0.60301119  1.31597829],[-0.25010569 -0.24556782  0.61697376  1.29621377],[ 0.02783767  0.00612406  0.00249099 -0.09314922],0.45126962661743164,[-382.56031944 -414.69578139  409.22027586  420.68685927]
[-0.24992403 -0.24458168  0.6009239   1.31224031],[-0.24792403 -0.2445206   0.6029239   1.3124876 ],[-0.24993112 -0.24539338  0.6169739   1.29094071],[ 0.04642833  0.00594509 -0.00132758 -0.09657888],0.5014081001281738,[-365.17400932 -388.41258312  424.37846325  435.3953988 ]
[-0.24849837 -0.24523155  0.60105695  1.31099692],[-0.24801125 -0.2443461   0.60283661  1.30899692],[-0.24975668 -0.24539325  0.61697403  1.28653051],[ 0.01910385  0.00509996 -0.000694   -0.07855081],0.5510528087615967,[-425.06733874 -396.25129308  415.34767089  434.40077326]
[-0.24769675 -0.24508674  0.60397481  1.30488827],[-0.24818581 -0.24373523  0.60257491  1.30288827],[-0.25010569 -0.24539325  0.61732304  1.28432541],[-0.02982736  0.0031504   0.00052272 -0.03780068],0.600916862487793,[-429.31094637 -401.17767685  402.34323313  382.95662007]
[-0.25036038 -0.24388761  0.60235641  1.29807755],[-0.24836038 -0.24312437  0.60231322  1.29677963],[-0.25028026 -0.24574226  0.61714833  1.28432541],[-0.0467967   0.00082467 -0.00261946 -0.00365966],0.6511409282684326,[ 437.75138256 -411.16824546  420.97675618  359.20097818]
[-0.24795667 -0.23998993  0.6014459   1.29005304],[-0.24862217 -0.24198993  0.60231313  1.28805304],[-0.25062926 -0.24574239  0.6169739   1.28528415],[-1.80528699e-02 -4.73933443e-05 -3.84847115e-03  1.69411136e-02],0.7012171745300293,[-454.67022442 -429.20174609  418.68129315  339.50169455]
[-0.2479299  -0.24080976  0.60072969  1.27855115],[-0.24888396 -0.24085549  0.60231304  1.27932644],[-0.25062926 -0.24574239  0.6169739   1.28672226],[ 0.01868755  0.00109835 -0.00056718  0.02193234],0.7511236667633057,[-413.89851285 -400.00049804  419.31246526 -494.6655408 ]
[-0.24688396 -0.2387769   0.60030995  1.2650044 ],[-0.24888396 -0.23937191  0.60222578  1.26536375],[-0.25045469 -0.24556782  0.61714833  1.287681  ],[0.02540772 0.00111527 0.00427997 0.02310336],0.8010380268096924,[-430.92942792 -417.97039834  419.38386607 -512.87667725]
[-0.24885264 -0.23892752  0.60274825  1.25083884],[-0.24888396 -0.23788834  0.60213852  1.25140107],[-0.25010569 -0.24539325  0.61749747  1.2891191 ],[0.00138221 0.00192156 0.00485665 0.0330297 ],0.8532123565673828,[-371.48609271 -404.5093728   405.79925348 -528.36580298]
[-0.24835046 -0.23546644  0.60422587  1.23892907],[-0.24914575 -0.23684118  0.60222587  1.24092907],[-0.24975668 -0.24521868  0.61749747  1.29199532],[-0.01769319  0.00159166  0.00255123  0.06134322],0.9012324810028076,[-409.32962071 -429.52389762  406.94147115 -530.03503467]
[-0.25053063 -0.23760343  0.60431322  1.23115149],[-0.24940754 -0.23579402  0.60231322  1.23045707],[-0.24958211 -0.24504424  0.6173229   1.29592614],[-0.01422626  0.00140422  0.0007249   0.06962789],0.9511997699737549,[ 440.07783199 -393.53527588  411.88761389 -514.34617068]
[-0.25150777 -0.23709587  0.60466215  1.21187643],[-0.24975661 -0.23509587  0.60266215  1.21387643],[-0.24958211 -0.2446951   0.6173229   1.29870648],[0.00847662 0.00429606 0.00085167 0.04786643],1.0012786388397217,[ 424.29122744 -408.5522512   411.16595985 -597.80283524]
[-0.25210568 -0.2357387   0.60501107  1.19809056],[-0.25010568 -0.23439772  0.60301107  1.19729578],[-0.24958211 -0.2443461   0.61749747  1.29995284],[0.02230207 0.00790862 0.00099195 0.02551205],1.0512609481811523,[ 421.59011338 -414.67254166  411.73946324 -556.15675304]
[-0.25245475 -0.2322596   0.60313597  1.18104517],[-0.25045475 -0.23326322  0.60292393  1.17984253],[-0.24975668 -0.24364795  0.61732304  1.30043221],[0.01025423 0.00881286 0.00014107 0.01230803],1.101139783859253,[ 416.10898172 -428.11852056  421.47269145 -582.36681168]
[-0.25017354 -0.23012871  0.60483679  1.16152287],[-0.25080383 -0.23212871  0.60283679  1.16238928],[-0.24993112 -0.24329894  0.61749761  1.30043221],[-1.14769259e-02  7.44296659e-03  4.47187399e-05 -7.99744467e-03],1.1527342796325684,[ 364.36253856 -423.89005751  406.12239254 -606.11079613]
[-0.24906563 -0.23214769  0.6048367   1.14840862],[-0.25106563 -0.23125606  0.6028367   1.14755398],[-0.24993112 -0.2429498   0.6173229   1.29822712],[-0.0158958   0.007451   -0.00055189 -0.04422847],1.2010438442230225,[-420.95273538 -396.55547875  411.73815867 -551.27328824]
[-0.24932743 -0.23107311  0.60117769  1.13071868],[-0.25132743 -0.23038341  0.60283661  1.13271868],[-0.24975668 -0.24260066  0.61714847  1.29458391],[-0.00448089  0.00923464 -0.00479321 -0.06815181],1.2510979175567627,[-395.60012247 -415.89179244  430.89869285 -580.2597467 ]
[-0.25214194 -0.23133625  0.60365585  1.11462751],[-0.2516765  -0.22933625  0.60266227  1.11526543],[-0.24975668 -0.24190251  0.61662476  1.29036546],[ 0.00160292  0.01036834 -0.00808689 -0.08401584],1.3031415939331055,[ 454.16098316 -404.78313814  400.10886584 -570.97803264]
[-0.25402557 -0.22984612  0.60354483  1.09667033],[-0.25202557 -0.2282891   0.60248792  1.09781218],[-0.24975668 -0.2415535   0.61645019  1.28528415],[ 0.00083477  0.01019529 -0.00464188 -0.10408804],1.3510844707489014,[ 449.61023578 -418.57238524  412.63310724 -584.43802301]
[-0.25235161 -0.22672074  0.60422593  1.07586702],[-0.25254914 -0.22741645  0.60222593  1.07512283],[-0.24975668 -0.2412045   0.61645032  1.28029872],[ 0.00458693  0.01115916 -0.00080228 -0.12665805],1.4023220539093018,[ 387.85505757 -431.18644687  409.30713807 -612.94092034]
[-0.25144967 -0.2285438   0.6029743   1.05140562],[-0.25307271 -0.2265438   0.60196394  1.05243349],[-0.24993112 -0.24068092  0.61662476  1.2715742 ],[ 0.00050797  0.01332107  0.00087371 -0.15415217],1.4510471820831299,[ 391.44078543 -398.01974319  419.75969895 -620.24248701]
