target,real_target,js,jv,time,action
[-0.18526178  0.00234259  0.14781724  0.49796554],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18762287  0.01954774  0.18413205  0.48713477],[-4.44332234e-04  1.16630530e-04 -1.02867527e-03 -1.06962759e-05],0.0009753704071044922,[-564.77786241  802.71405482  222.49491192 -166.04467978]
[-1.89965958e-01  1.51439726e-04  1.63912631e-01  4.61965538e-01],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.18762287  0.0191986   0.18430676  0.48713477],[ 3.92106624e-05  1.19885328e-04 -2.70157913e-03 -8.27010103e-05],0.05192208290100098,[ 482.30632434  430.12867336  352.18989179 -664.58461808]
[-0.18922699  0.0335168   0.14440293  0.47869297],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.18762287  0.01902416  0.18413205  0.48713477],[ 0.00043888 -0.00095033 -0.00358669 -0.00040135],0.10138273239135742,[ 396.93173983 -616.26803539  522.56026589 -287.12888236]
[-0.16313337  0.00050045  0.16844628  0.47543394],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18779744  0.01850045  0.18378318  0.48713477],[ 0.0013895  -0.01315144 -0.00338412 -0.00062987],0.1553966999053955,[-917.50078772  613.4757117   310.84059455 -428.66360401]
[-0.18971588  0.03641323  0.16131049  0.48017348],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18762287  0.01588243  0.18343404  0.48675128],[ 0.00311396 -0.04072564 -0.00674685 -0.01555334],0.20165228843688965,[ 811.98178689 -652.3321077   451.19756889 -367.42770146]
[-0.19635253  0.01323609  0.14645794  0.47859149],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.1874483   0.01326441  0.1832596   0.48588841],[ 0.00594319 -0.0486847  -0.01044351 -0.01321541],0.2516930103302002,[ 546.73036394  523.71200627  499.68268865 -408.68233507]
[-0.1759264   0.01472164  0.17415092  0.46196554],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18779744  0.01256639  0.18256132  0.48550492],[-0.01077015 -0.01870428 -0.00743787 -0.00320269],0.30165934562683105,[-771.10892254 -415.29163006  286.78226893 -525.46686923]
[-0.18141119  0.00644924  0.14431571  0.46815206],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18814645  0.01256626  0.18238689  0.48560079],[-0.01464028 -0.00588758 -0.001886   -0.00353775],0.351698637008667,[-356.608792    455.88302669  565.1379018  -366.08985649]
[-0.19864152  0.03543431  0.16390664  0.47884471],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18832102  0.01274083  0.18203801  0.48512142],[-0.0043732  -0.00119983 -0.00402913 -0.01122385],0.4015796184539795,[ 707.54123375 -596.01744438  332.70928113 -324.93418476]
[-0.19417537  0.03684959  0.17121081  0.46022019],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18814645  0.0129154   0.18203775  0.48406681],[ 0.01604028  0.00202969 -0.0025883  -0.01905863],0.4513814449310303,[ 365.74515516 -431.39830213  379.53469663 -534.91264595]
[-0.19523229  0.03352095  0.14431558  0.45760221],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18762287  0.0129154   0.18186331  0.48310807],[ 0.015918    0.00133942 -0.00196877 -0.01598764],0.5012686252593994,[ 461.76418865 -400.58044411  552.01963033 -424.36766153]
[-0.18076496  0.0310207   0.16278253  0.49098422],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.1874483   0.01308997  0.1816886   0.48262871],[-0.00227796  0.00268806 -0.00441498 -0.01053184],0.5513091087341309,[-647.89397015 -401.83905289  339.04519642  641.20744749]
