target,real_target,js,jv,time,action
[-0.21294702  0.07552333  0.04989623  1.32143631],[-0.2134538   0.08002333  0.05331985  1.32295966],[-0.23020894  0.08028512  0.06108656  1.32114095],[-0.00032937  0.00028311 -0.0014853   0.00014219],0.000926971435546875,[-734.72083542  807.58788895   66.75004741   78.93231454]
[-0.21119873  0.08115671  0.04916627  1.31845966],[-0.2134538   0.07993611  0.05340707  1.32295966],[-0.23020894  0.08028512  0.06108656  1.32114095],[ 5.54602809e-05  3.33794213e-04 -1.32239438e-03 -4.70696574e-05],0.05128049850463867,[-521.28603692 -434.76198495  415.04746052 -422.17718407]
[-0.2089538   0.08452333  0.05306736  1.32191415],[-0.2134538   0.08002333  0.05331985  1.32383227],[-0.23020894  0.08028512  0.06091212  1.32114095],[-2.99704532e-05  2.26719700e-04 -1.15167181e-03  3.67205994e-04],0.10312771797180176,[-539.96308102 -424.49181371  390.38516844  424.5680405 ]
[-0.21462488  0.08163103  0.05295921  1.32920489],[-0.2134538   0.08011055  0.05323263  1.32470489],[-0.23073252  0.0808087   0.06073742  1.32114095],[ 0.00042239 -0.00094938 -0.00159693 -0.0004068 ],0.1513988971710205,[-403.29482904 -380.27243338  407.49310633  455.06709318]
[-0.2179538   0.083989    0.05437431  1.32268804],[-0.2134538   0.08002333  0.05331985  1.32470489],[-0.23055795  0.07906339  0.06091185  1.32114095],[ 0.00297835 -0.01823319 -0.00359467 -0.00133827],0.20155072212219238,[-410.447356   -429.61085145  401.22252537  355.15559157]
[-0.21582283  0.07543611  0.05297475  1.32920489],[-0.2134538   0.07993611  0.05340707  1.32470489],[-0.23003437  0.07382735  0.05969026  1.32104508],[ 0.01223826 -0.09483794 -0.00309452  0.00030255],0.25113725662231445,[-495.17818829 -381.65461441  407.47795245  450.36896888]
[-0.2089538   0.08009372  0.04881985  1.31933227],[-0.2134538   0.08002333  0.05331985  1.32383227],[-0.22898722  0.05951579  0.06230815  1.32114095],[ 0.02145381 -0.23763445  0.01932516  0.00442153],0.3012199401855469,[-587.53020589 -534.69645967  442.50291939 -470.68374063]
[-0.21330125  0.08461055  0.05255767  1.32700153],[-0.2134538   0.08011055  0.05323263  1.32295966],[-0.22828907  0.04206237  0.05934139  1.32152445],[-0.00438017 -0.30369523 -0.0412     -0.0038674 ],0.35121774673461914,[-399.22488507 -574.72124797  378.06128955  453.73887424]
[-0.2089538   0.0846979   0.05764528  1.32658693],[-0.2134538   0.0801979   0.05314528  1.32208693],[-0.23003437  0.03508102  0.05585051  1.32075746],[-0.04979058 -0.16674551 -0.05586303 -0.01428782],0.4010426998138428,[-596.83070854 -492.14214303 -438.54497095  405.38146654]
[-0.21471015  0.0787792   0.04855792  1.3257142 ],[-0.2134538   0.08028525  0.05305792  1.3212142 ],[-0.23387412  0.03909547  0.05794482  1.3195111 ],[-0.04935387  0.00427342  0.03360989 -0.00211561],0.4514498710632324,[-467.05920364 -379.9258902   457.28914224  405.71694731]
[-0.2179538   0.0846979   0.05535283  1.32052042],[-0.2134538   0.0801979   0.05314528  1.31946892],[-0.23579399  0.0406662   0.05899198  1.32066158],[0.0114648  0.00803005 0.02758185 0.03091436],0.501105546951294,[-469.33642762 -470.18908259  379.01576197 -444.48044235]
