target,real_target,js,jv,time,action
[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18011795  0.01815131  0.16231571  0.47996554],[0. 0. 0. 0.],1726151424.9165397,[ -5.31206601   3.16974464  -1.66564871 -12.9034024 ]
[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.17995415  0.01807374  0.16238247  0.47996554],[ 0.00327596 -0.00155135  0.00133511  0.        ],1726151424.9165397,[ 8.06009272e-01 -1.13693347e-01 -2.38952592e-02 -6.49954703e-14]
[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.1799893   0.01819271  0.16244926  0.47996554],[-0.00070294  0.00237941  0.00133581  0.        ],1726151424.9165397,[ 8.36669449e-01 -1.83829127e-01  1.17448614e-02 -6.49954703e-14]
[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18002445  0.01831168  0.16239418  0.47996554],[-0.00070294  0.00237943 -0.00110146  0.        ],1726151424.9175348,[ 9.45635271e-01 -2.57131298e-01  1.75880682e-02 -6.49954703e-14]
[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18005959  0.01843066  0.16233911  0.47996554],[-0.00070286  0.00237946 -0.00110144  0.        ],1726151424.917627,[ 8.37832717e-01  5.25620453e-02 -1.54737186e-02 -6.49954703e-14]
[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18009474  0.01835312  0.1624059   0.47996554],[-0.00070298 -0.00155067  0.0013358   0.        ],1726151424.917627,[ 7.64369515e-01  3.71747275e-02 -1.87391616e-02 -6.49954703e-14]
[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18012989  0.01827559  0.16247269  0.47996554],[-0.00070306 -0.00155066  0.00133581  0.        ],1726151424.917627,[ 9.07509247e-01 -3.32935733e-01  1.69006740e-02 -6.49954703e-14]
[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18016504  0.01839456  0.16241762  0.47996554],[-0.00070296  0.00237948 -0.00110146  0.        ],1726151424.917627,[ 1.01633482e+00 -3.77975216e-01  2.27438166e-02 -6.49954703e-14]
[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18020018  0.01851354  0.16236255  0.47996554],[-0.00070288  0.0023795  -0.00110145  0.        ],1726151424.917627,[ 0.90855684 -0.32374751  0.0097796  -1.57080889]
[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18023533  0.01863251  0.16230748  0.47996554],[-0.000703    0.00237949 -0.00110144  0.        ],1726151424.9185164,[ 8.35091607e-01 -2.82005194e-01 -2.30669287e-03 -2.72273540e+00]
[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18027049  0.01875149  0.16237427  0.47996554],[-0.00070308  0.00237949  0.0013358   0.        ],1726151424.9185164,[ 0.76161833  0.01539026  0.01358328 -7.01622605]
[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.18030564  0.01867395  0.16231919  0.47996554],[-0.00070316 -0.00155073 -0.00110144  0.        ],1726151424.9185164,[ 6.88136505e-01  1.74575009e-04  2.09572580e-04 -1.04719663e+01]
