target,real_target,js,jv,time,action
[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23841201  0.23404859  0.00383978  1.56032443],[0. 0. 0. 0.],1726151433.1981194,[ -5.53420007   2.93649691  -1.65876544 -12.23657183]
[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.2382392   0.23396745  0.00390589  1.56032443],[ 0.00345616 -0.00162289  0.00132226  0.        ],1726151433.1981194,[ 0.42918537 -0.11874381  0.01521124  0.        ]
[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23827615  0.23408929  0.00385228  1.56032443],[-0.00073892  0.00243689 -0.00107221  0.        ],1726151433.1981194,[0.26940909 0.07119161 0.00221015 0.        ]
[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.23841201  0.23404859  0.00383978  1.56032443],[-0.2383131   0.23400818  0.00379867  1.56032443],[-0.00073907 -0.00162223 -0.0010722   0.        ],1726151433.1981194,[ 0.19217294 -0.06497142 -0.00958409  0.        ]
[-0.23841201  0.23404859  0.00392713  1.56032443],[-0.23841201  0.23404859  0.00392713  1.56032443],[-0.23835006  0.23413002  0.00386482  1.56032443],[-0.00073916  0.0024369   0.00132293  0.        ],1726151433.1981194,[ 0.11492926  0.1249596  -0.01392254  0.        ]
[-0.23841201  0.23404859  0.00401448  1.56032443],[-0.23841201  0.23404859  0.00401448  1.56032443],[-0.23838702  0.23404891  0.00393096  1.56032443],[-0.00073924 -0.00162226  0.00132293  0.        ],1726151433.1981194,[ 0.03767685 -0.01120562 -0.01858766  0.        ]
[-0.23841201  0.23404859  0.00401448  1.55945176],[-0.23841201  0.23404859  0.00401448  1.55945176],[-0.23842399  0.23417076  0.00399711  1.56032443],[-0.00073932  0.0024369   0.00132293  0.        ],1726151433.1981194,[-0.0395842   0.17872597 -0.00315492 -1.57080889]
[-0.23841201  0.23404859  0.00401448  1.55857909],[-0.23841201  0.23404859  0.00401448  1.55857909],[-0.23824687  0.23408964  0.00406326  1.56032443],[ 0.00354225 -0.00162229  0.00132294  0.        ],1726151433.199117,[ 0.41484245  0.04255855  0.01139737 -2.7227354 ]
[-0.23841201  0.23404859  0.00401448  1.55683368],[-0.23841201  0.23404859  0.00401448  1.55683368],[-0.23828382  0.23400853  0.00400965  1.56032443],[-0.00073894 -0.00162223 -0.00107222  0.        ],1726151433.199117,[ 2.53369721e-01 -6.45079422e-02 -1.60426171e-03 -5.44557810e+00]
[-0.23841201  0.23404859  0.00401448  1.55508828],[-0.23841201  0.23404859  0.00401448  1.55508828],[-0.23832077  0.23413037  0.00407579  1.56032443],[-0.00073909  0.0024369   0.00132294  0.        ],1726151433.199117,[ 0.1761317   0.12542305  0.0141552  -7.74950981]
[-0.23841201  0.23404859  0.00383991  1.55072498],[-0.23841201  0.23404859  0.00383991  1.55072498],[-0.23835773  0.23404926  0.00402218  1.56032443],[-0.00073918 -0.00162226 -0.00107223  0.        ],1726151433.199117,[ 9.88862052e-02 -1.07421910e-02  4.13186477e-02 -1.47656536e+01]
[-0.23841201  0.23404859  0.00366534  1.54636168],[-0.23841201  0.23404859  0.00366534  1.54636168],[-0.2383947   0.23417111  0.00396857  1.56032443],[-0.00073926  0.0024369  -0.00107222  0.        ],1726151433.199117,[  0.02163199   0.17918941   0.0679297  -20.52520752]
[-0.2386738   0.23439772  0.00340342  1.5385077 ],[-0.2386738   0.23439772  0.00340342  1.5385077 ],[-0.23843166  0.23408999  0.00391496  1.56032443],[-0.00073934 -0.00162229 -0.00107221  0.        ],1726151433.199117,[  0.59455342  -0.46788707   0.11463873 -32.56799698]
[-0.23893559  0.23474686  0.0031415   1.53065372],[-0.23893559  0.23474686  0.0031415   1.53065372],[-0.23846861  0.23421184  0.00386135  1.56032443],[-0.00073891  0.00243706 -0.0010722   0.        ],1726151433.199117,[  1.06448917  -0.73880104   0.16046739 -42.93525696]
[-0.23937188  0.23535759  0.00314163  1.51581842],[-0.23937188  0.23535759  0.00314163  1.51581842],[-0.23850553  0.23433371  0.00380774  1.56032443],[-0.00073851  0.0024372  -0.00107219  0.        ],1726151433.2001157,[  1.96785382  -1.42161272   0.14600254 -65.86888075]
[-0.23980817  0.23596832  0.00314176  1.50098312],[-0.23980817  0.23596832  0.00314176  1.50098312],[-0.23854241  0.23445558  0.00375413  1.56032443],[-0.0007376   0.00243751 -0.00107218  0.        ],1726151433.2001157,[  2.80264098  -2.06690068   0.13417924 -85.45147419]
