target,real_target,js,jv,time,action
[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35150927 -0.15463619  0.32637641  1.36659288],[0. 0. 0. 0.],1726151432.2988803,[ -5.33207539  -2.0484856   -1.64931196 -13.25110279]
[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35131282 -0.15451615  0.32644505  1.36659288],[0.00392914 0.00240084 0.00137283 0.        ],1726151432.2998872,[0.48792069 0.17566431 0.01579304 0.        ]
[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35135403 -0.15459294  0.32638743  1.36659288],[-0.00082436 -0.00153582 -0.00115237  0.        ],1726151432.2998872,[0.30822607 0.04608235 0.00184427 0.        ]
[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35139526 -0.15466973  0.32632981  1.36659288],[-0.00082456 -0.0015358  -0.00115235  0.        ],1726151432.2998872,[ 0.22205574 -0.05528033 -0.01083157  0.        ]
[-0.35142206 -0.15472341  0.32637641  1.36659288],[-0.35142206 -0.15472341  0.32637641  1.36659288],[-0.3514365  -0.15454972  0.32639849  1.36659288],[-0.00082467  0.00240015  0.00137351  0.        ],1726151432.2998872,[-0.08073539  0.25897135  0.00555011  0.        ]
[-0.35133484 -0.15481062  0.32637641  1.36659288],[-0.35133484 -0.15481062  0.32637641  1.36659288],[-0.35123546 -0.15462651  0.32634087  1.36659288],[ 0.00402073 -0.00153583 -0.00115235  0.        ],1726151432.2998872,[ 0.25250646  0.24451908 -0.00839882  0.        ]
[-0.35133484 -0.15489791  0.3264637   1.36659288],[-0.35133484 -0.15489791  0.3264637   1.36659288],[-0.35127668 -0.1547033   0.32640955  1.36659288],[-0.00082451 -0.00153583  0.00137352  0.        ],1726151432.2998872,[ 0.10531961  0.25837807 -0.012101    0.        ]
[-0.35133484 -0.15498519  0.32655099  1.36659288],[-0.35133484 -0.15498519  0.32655099  1.36659288],[-0.35131792 -0.1547801   0.32647822  1.36659288],[-0.00082467 -0.00153584  0.00137354  0.        ],1726151432.2998872,[ 0.01913851  0.27222716 -0.01619611  0.        ]
[-0.35124755 -0.15489791  0.32646377  1.36572015],[-0.35124755 -0.15489791  0.32646377  1.36572015],[-0.35135916 -0.15485689  0.3265469   1.36659288],[-0.00082478 -0.00153584  0.00137356  0.        ],1726151432.2998872,[-0.28384873  0.03062147  0.01985969 -1.57091618]
[-0.35116026 -0.15481062  0.32637656  1.36484742],[-0.35116026 -0.15481062  0.32637656  1.36484742],[-0.35115826 -0.15493368  0.32648928  1.36659288],[ 0.00401802 -0.0015358  -0.00115241  0.        ],1726151432.3009033,[ 0.04890272 -0.18595561  0.02509777 -2.72292137]
