target,real_target,js,jv,time,action
[-0.14538594 -0.12217291  0.03342297  0.96516705],[-0.14538594 -0.12217291  0.03342297  0.96516705],[-0.14538594 -0.12217291  0.03351032  0.96516705],[0. 0. 0. 0.],1726151428.2868335,[ -1.24204188   2.69769878  -1.59976276 -14.65605968]
[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14522379 -0.12224973  0.03357646  0.96516705],[ 0.00324295 -0.00153636  0.00132282  0.        ],1726151428.2868335,[ 0.40270962 -0.11241274  0.05453251  0.        ]
[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14525801 -0.12213016  0.03352267  0.96516705],[-0.00068443  0.00239146 -0.00107584  0.        ],1726151428.2868335,[0.25389524 0.07357844 0.04060885 0.        ]
[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14529224 -0.12220695  0.03346888  0.96516705],[-0.00068456 -0.00153579 -0.00107583  0.        ],1726151428.2868335,[ 0.18235591 -0.05593448  0.02877468  0.        ]
[-0.14538594 -0.12226027  0.03342297  0.96516705],[-0.14538594 -0.12226027  0.03342297  0.96516705],[-0.14532647 -0.12208738  0.03341509  0.96516705],[-0.00068463  0.00239144 -0.00107583  0.        ],1726151428.2868335,[ 0.11081048  0.2578761  -0.00315704  0.        ]
[-0.14538594 -0.12234762  0.03351032  0.96516705],[-0.14538594 -0.12234762  0.03351032  0.96516705],[-0.1453607  -0.12216417  0.03348126  0.96516705],[-0.0006847  -0.00153582  0.00132347  0.        ],1726151428.2868335,[ 0.03925789  0.24366397 -0.00660678  0.        ]
[-0.14538594 -0.12234762  0.03351032  0.9642944 ],[-0.14538594 -0.12234762  0.03351032  0.9642944 ],[-0.14539494 -0.12224096  0.03354743  0.96516705],[-0.00068477 -0.00153582  0.00132347  0.        ],1726151428.2878098,[-0.03230177  0.12977735  0.00883188 -1.57075524]
[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14523219 -0.12231775  0.03349364  0.96516705],[ 0.00325504 -0.0015358  -0.00107584  0.        ],1726151428.2878098,[ 0.38538537  0.02841471 -0.00421162 -2.72264242]
[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14526641 -0.12239454  0.03355981  0.96516705],[-0.00068445 -0.00153578  0.00132347  0.        ],1726151428.2878098,[ 0.23633091 -0.0729468   0.01155581 -2.30377436]
[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14530064 -0.12227496  0.03350602  0.96516705],[-0.00068458  0.00239148 -0.00107584  0.        ],1726151428.2878098,[ 1.64789804e-01  1.13041846e-01 -1.48771034e-03 -2.30377436e+00]
[-0.14538594 -0.12243484  0.03359754  0.96254909],[-0.14538594 -0.12243484  0.03359754  0.96254909],[-0.14533488 -0.12235175  0.0335722   0.96516705],[-0.00068465 -0.0015358   0.00132347  0.        ],1726151428.2878098,[ 0.09324261  0.11116312 -0.00578789 -3.87458324]
[-0.14538594 -0.12252206  0.03368476  0.96167642],[-0.14538594 -0.12252206  0.03368476  0.96167642],[-0.14536911 -0.12242854  0.03363837  0.96516705],[-0.00068472 -0.00153579  0.00132347  0.        ],1726151428.2878098,[ 0.02168827  0.1249314  -0.01041814 -5.02650976]
[-0.14547322 -0.12243477  0.03368476  0.95993111],[-0.14547322 -0.12243477  0.03368476  0.95993111],[-0.14540335 -0.12250533  0.03370454  0.96516705],[-0.00068479 -0.00153579  0.00132347  0.        ],1726151428.2878098,[ 1.66904309e-01 -1.16667671e-01  5.01924545e-03 -7.74919152e+00]
[-0.1455605  -0.12234748  0.03368476  0.95818579],[-0.1455605  -0.12234748  0.03368476  0.95818579],[-0.14543759 -0.12238576  0.03365075  0.96516705],[-0.0006847   0.00239152 -0.00107586  0.        ],1726151428.2888298,[ 2.77777359e-01 -4.58953619e-02 -8.02451196e-03 -1.00530052e+01]
[-0.1455605  -0.12226027  0.03368489  0.95556778],[-0.1455605  -0.12226027  0.03368489  0.95556778],[-0.14547182 -0.12226618  0.03371692  0.96516705],[-0.00068464  0.00239148  0.00132347  0.        ],1726151428.2888298,[ 1.71879080e-01 -3.17397017e-03  7.71254718e-03 -1.39276814e+01]
