target,real_target,js,jv,time,action
[-0.09738938 -0.10777413 -0.02146744  1.2566371 ],[-0.09738938 -0.10777413 -0.02146744  1.2566371 ],[-0.09738938 -0.10768691 -0.02146744  1.2566371 ],[0. 0. 0. 0.],1726151429.932394,[ -5.34988496   3.18566399  -1.65105264 -13.83019179]
[-0.09738938 -0.10786135 -0.02146744  1.2566371 ],[-0.09738938 -0.10786135 -0.02146744  1.2566371 ],[-0.09723618 -0.10776376 -0.02140132  1.2566371 ],[ 0.00306391 -0.00153696  0.00132254  0.        ],1726151429.932394,[0.38047658 0.13030904 0.01521451 0.        ]
[-0.09730209 -0.10786142 -0.02146744  1.2566371 ],[-0.09730209 -0.10786142 -0.02146744  1.2566371 ],[-0.09726924 -0.10784057 -0.02145481  1.2566371 ],[-0.00066114 -0.00153624 -0.00106987  0.        ],1726151429.932394,[0.02130045 0.01651676 0.00224018 0.        ]
[-0.09721481 -0.10786149 -0.02146744  1.2566371 ],[-0.09721481 -0.10786149 -0.02146744  1.2566371 ],[-0.09730231 -0.10791739 -0.0215083   1.2566371 ],[-0.00066141 -0.00153622 -0.00106987  0.        ],1726151429.932394,[-0.23024467 -0.08478492 -0.00952836  0.        ]
[-0.09721481 -0.10794871 -0.02138023  1.2566371 ],[-0.09721481 -0.10794871 -0.02138023  1.2566371 ],[-0.09714559 -0.10779797 -0.02144214  1.2566371 ],[0.00313446 0.00238837 0.00132321 0.        ],1726151429.932394,[ 0.20636333  0.22859814 -0.01383408  0.        ]
[-0.09721481 -0.10803592 -0.02129301  1.2566371 ],[-0.09721481 -0.10803592 -0.02129301  1.2566371 ],[-0.09717865 -0.10787478 -0.02137598  1.2566371 ],[-0.00066123 -0.00153625  0.00132321  0.        ],1726151429.932394,[ 0.0625661   0.21419963 -0.01846679  0.        ]
[-0.09712759 -0.10812314 -0.02129301  1.2566371 ],[-0.09712759 -0.10812314 -0.02129301  1.2566371 ],[-0.09721172 -0.10795159 -0.02130982  1.2566371 ],[-0.00066134 -0.00153625  0.00132321  0.        ],1726151429.932394,[-0.22316636  0.22793861 -0.00303234  0.        ]
[-0.09704037 -0.10821036 -0.02129301  1.2566371 ],[-0.09704037 -0.10821036 -0.02129301  1.2566371 ],[-0.097055   -0.1080284  -0.02124366  1.2566371 ],[ 0.00313431 -0.00153625  0.00132321  0.        ],1726151429.933392,[-0.00322263  0.24167709  0.011523    0.        ]
[-0.09704037 -0.10821036 -0.02129301  1.25576442],[-0.09704037 -0.10821036 -0.02129301  1.25576442],[-0.0968982  -0.10810522 -0.02129716  1.2566371 ],[ 0.0031359  -0.00153625 -0.00106988  0.        ],1726151429.933392,[ 3.58839621e-01  1.27781030e-01 -1.45182359e-03 -1.57080889e+00]
[-0.09704037 -0.10821036 -0.02129301  1.25489175],[-0.09704037 -0.10821036 -0.02129301  1.25489175],[-0.09693126 -0.10818203 -0.02123099  1.2566371 ],[-0.00066101 -0.00153622  0.00132321  0.        ],1726151429.933392,[ 0.2150414   0.0263904   0.01430963 -2.7227354 ]
[-0.09704037 -0.10821036 -0.02129301  1.25401908],[-0.09704037 -0.10821036 -0.02129301  1.25401908],[-0.09696431 -0.10825884 -0.02128449  1.2566371 ],[-0.00066112 -0.00153621 -0.00106988  0.        ],1726151429.933392,[ 1.45951708e-01 -7.49990182e-02  1.33480178e-03 -3.87466192e+00]
[-0.09704037 -0.10821036 -0.02129301  1.25314641],[-0.09704037 -0.10821036 -0.02129301  1.25314641],[-0.09699737 -0.10813942 -0.02133798  1.2566371 ],[-0.00066119  0.00238843 -0.00106988  0.        ],1726151429.933392,[ 0.07685651  0.11076923 -0.01043388 -5.02658844]
[-0.09712759 -0.10821036 -0.02129301  1.24878311],[-0.09712759 -0.10821036 -0.02129301  1.24878311],[-0.09703043 -0.10821623 -0.02127182  1.2566371 ],[-0.00066125 -0.00153622  0.00132321  0.        ],1726151429.933392,[ 2.24374972e-01 -1.87531850e-02  5.32755444e-03 -1.24616432e+01]
[-0.09721481 -0.10821036 -0.02129301  1.24441981],[-0.09721481 -0.10821036 -0.02129301  1.24441981],[-0.09706349 -0.10809681 -0.02132532  1.2566371 ],[-0.00066116  0.00238841 -0.00106988  0.        ],1726151429.933392,[ 3.37575517e-01  1.67013401e-01 -7.64724847e-03 -1.82211971e+01]
