target,real_target,js,jv,time,action
[-0.13738594 -0.11417291  0.03870816  0.95716705],[-0.14538594 -0.12217291  0.03342297  0.96516705],[-0.14922568 -0.12042775  0.04188783  0.96209358],[ 7.41165972e-04  1.38289955e-04 -9.16456409e-06 -3.22999633e-04],0.0016357898712158203,[ -558.60319916  -265.95327533    95.79924718 -1000.        ]
[-0.1474817  -0.11722135  0.02787168  0.9664626 ],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14922568 -0.12042775  0.04188783  0.96218945],[ 3.46545056e-05 -8.98993028e-05 -8.81751156e-05 -4.65853064e-04],0.051891326904296875,[-257.22283051 -384.86700962  460.43959013  466.53432627]
[-0.14983328 -0.11417291  0.02533562  0.97316705],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14922568 -0.12042775  0.04188783  0.96218945],[ 4.93848374e-04 -2.94582084e-05 -1.23894991e-04 -4.23246582e-04],0.10197067260742188,[ 438.32576922 -424.59421639  427.41671286  452.41992984]
[-0.15338594 -0.11417291  0.02533562  0.96658119],[-0.14538594 -0.12217291  0.03333562  0.96516705],[-0.14922568 -0.12042775  0.04188783  0.96218945],[ 1.57412058e-04  5.31789902e-05 -5.48956596e-05 -2.61337230e-04],0.15292668342590332,[ 474.11247223 -406.25483057  416.5522088   356.09486171]
[-0.14040129 -0.1273585   0.04142297  0.96411321],[-0.14538594 -0.12226027  0.03342297  0.96516705],[-0.14922568 -0.12042775  0.04206253  0.96218945],[ 1.79869721e-03  4.95956537e-05 -9.51178282e-05 -5.33779731e-04],0.2030506134033203,[-638.96944863  486.25523217  332.46978079  383.68605926]
[-0.14049072 -0.12624625  0.03614172  0.95724459],[-0.14538594 -0.12234762  0.03351032  0.96516705],[-0.14922568 -0.12025304  0.04188783  0.96161421],[ 2.08211448e-03 -6.89205577e-05 -1.26169989e-04 -2.11353936e-02],0.2519106864929199,[-442.33286308  400.35293143  427.62254934 -446.2384997 ]
[-0.14353909 -0.1272914   0.03515269  0.95786926],[-0.14538594 -0.12234762  0.03351032  0.9642944 ],[-0.14922568 -0.12025304  0.04188783  0.95902561],[ 1.27472985e-03 -2.25839035e-05 -3.38859193e-04 -5.88951792e-02],0.30165576934814453,[-382.6891286   413.32599886  410.97211689 -378.08528861]
[-0.13738594 -0.13034762  0.02794466  0.97142176],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14922568 -0.12025304  0.04171312  0.95605353],[-0.00465743  0.00027855 -0.00128853 -0.03857989],0.354107141494751,[-551.53291832  428.48075269  443.89925134  523.35622715]
[-0.14421913 -0.13034762  0.03217864  0.96875169],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14922568 -0.12042775  0.04171339  0.95509479],[-0.01299534  0.00090669 -0.00289132 -0.01822619],0.40161776542663574,[-322.49373432  408.86885518  391.39752601  394.84910605]
[-0.14836323 -0.12463709  0.04151032  0.95656921],[-0.14538594 -0.12234762  0.03351032  0.96342176],[-0.14922568 -0.12025304  0.04153869  0.95461542],[ 0.0022032   0.00207734 -0.00145969 -0.02709486],0.4515690803527832,[-342.1258588   371.08054771  359.30302052  319.05512423]
[-0.14965988 -0.13043484  0.04159754  0.95881077],[-0.14538594 -0.12243484  0.03359754  0.96254909],[-0.14922568 -0.12025304  0.04171312  0.9521227 ],[ 0.02010672  0.00251949  0.00056049 -0.05758045],0.5017209053039551,[421.62843381 445.06102807 400.4892209  436.48395253]
[-0.13738594 -0.1239092   0.03960234  0.96967642],[-0.14538594 -0.12252206  0.03368476  0.96167642],[-0.14922568 -0.1200786   0.04171339  0.94742488],[ 0.00542477  0.00136428 -0.00060984 -0.06496915],0.5515203475952148,[-643.38148107  365.62180661  410.65965268  520.07005408]
[-0.13797778 -0.11735981  0.04097255  0.95193111],[-0.14547322 -0.12243477  0.03368476  0.95993111],[-0.14922568 -0.1200786   0.04188783  0.94531566],[-0.01799255  0.00181075  0.00063569 -0.03592992],0.6025869846343994,[-447.35824954 -442.11992613  395.79255875  293.85509366]
[-0.1375605  -0.13034748  0.02774364  0.95129372],[-0.1455605  -0.12234748  0.03368476  0.95818579],[-0.14922568 -0.12025304  0.04206226  0.94464454],[-0.01934109  0.00129857  0.00156197 -0.0139308 ],0.6556084156036377,[-464.58755167  487.17884255  471.73854648  403.56071845]
[-0.14548907 -0.12801489  0.04168489  0.95676308],[-0.1455605  -0.12226027  0.03368489  0.95556778],[-0.14922568 -0.12025304  0.04206226  0.94474042],[-0.00082698  0.00071006  0.00032698 -0.00646326],0.7014169692993164,[-299.70704003  393.72898194  340.65306472  443.62573649]
[-0.1535605  -0.12135029  0.03370352  0.94494976],[-0.1455605  -0.12217305  0.03368502  0.95294976],[-0.14922568 -0.12025304  0.04188783  0.94426105],[ 0.01663071  0.00026079 -0.00144393 -0.0166837 ],0.7521445751190186,[542.79410881 361.00301404 441.62922708 321.00670401]
[-0.15364772 -0.11391126  0.03359462  0.95063392],[-0.14564772 -0.12191126  0.03368489  0.94858643],[-0.14922568 -0.1200786   0.04171339  0.94330231],[ 1.44296702e-02 -3.64381685e-05 -1.59311429e-03 -1.65737014e-02],0.8016684055328369,[ 423.41897987 -449.87115587  407.83799519  450.16604024]
[-0.14783384 -0.12568107  0.02898366  0.95222311],[-0.14573494 -0.12164947  0.03368476  0.94422311],[-0.14922568 -0.1200786   0.04188783  0.94291882],[-0.00649038  0.00047232  0.00017941  0.00580598],0.8515894412994385,[-494.20226611  476.40968439  433.4048084   418.46094457]
