target,real_target,js,jv,time,action
[-0.12388517 -0.16611162  0.13337826  0.91391872],[-0.11728612 -0.17278762  0.1391028   0.91804314],[-0.1209513  -0.17680194  0.14189539  0.91799163],[ 0.00017791 -0.01235888  0.00073141 -0.00017163],0.0032362937927246094,[ 814.70071961 -599.55375819  264.42800471 -992.03204165]
[-0.12546069 -0.18061305  0.14466614  0.9114809 ],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1209513  -0.17697638  0.14189512  0.91799163],[-0.00014218 -0.00528546  0.00128691 -0.00052626],0.05458498001098633,[ 446.18924016  489.82791133 -451.1294374  -420.3200846 ]
[-0.11429965 -0.16461305  0.14028231  0.92604314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1209513  -0.17697638  0.14189512  0.91799163],[ 0.00037642 -0.00181504  0.00047414 -0.00035066],0.10203123092651367,[-600.74080442 -508.61932099  420.39316803  505.96140701]
[-0.11466091 -0.1778557   0.13430481  0.91004314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1209513  -0.17697638  0.14206982  0.91799163],[ 1.14362348e-03  8.91921647e-05 -1.15052850e-04 -2.54754895e-04],0.15154027938842773,[-426.03081082  480.54709364  434.12101735 -515.97424558]
[-0.11608448 -0.1765074   0.1311028   0.91004314],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1209513  -0.17662724  0.14206982  0.91799163],[ 0.00115064  0.00229597  0.00056217 -0.00054166],0.2015242576599121,[-402.97207883 -406.13078025  424.68443522 -403.97424558]
[-0.10946069 -0.18061305  0.1311028   0.92018492],[-0.11746069 -0.17261305  0.1391028   0.91804314],[-0.1209513  -0.17627836  0.14206982  0.91789575],[ 0.00130184  0.00438441  0.00018207 -0.00023916],0.25423431396484375,[-556.84957269  431.13312844  410.96702074  472.80818964]
[-0.10946069 -0.17165712  0.13749526  0.92604314],[-0.11746069 -0.17270027  0.13927723  0.91804314],[-0.1209513  -0.17610366  0.14189512  0.91789575],[ 0.00093041  0.00277134 -0.00068036 -0.00055941],0.3014199733734131,[-457.4530271  -457.27444727  376.26614524  445.08120171]
[-0.12546069 -0.18078749  0.14745167  0.92604314],[-0.11746069 -0.17278749  0.13945167  0.91804314],[-0.1209513  -0.17610366  0.14189512  0.91789575],[ 0.00099601  0.00110805 -0.00048085 -0.00033078],0.3519859313964844,[ 662.6429729   459.61214061 -448.20980462  404.07369132]
[-0.10946069 -0.16478749  0.14745167  0.91134064],[-0.11746069 -0.17278749  0.13945167  0.91629785],[-0.1209513  -0.17610366  0.14206982  0.91789575],[ 1.57807493e-05  1.10296002e-04 -5.71092659e-05 -1.06742559e-03],0.40189170837402344,[-697.5490271  -507.5721701  -404.63341602 -506.19504835]
[-0.12518845 -0.18078749  0.13909391  0.91593942],[-0.11746069 -0.17278749  0.13945167  0.91455257],[-0.1209513  -0.17610366  0.14206982  0.91789575],[ 6.65324410e-04 -2.80977567e-04 -7.32236662e-05 -5.00067792e-04],0.4519169330596924,[ 657.1964677   500.9398299   438.78054079 -368.78669803]
[-0.11601697 -0.18087484  0.14560057  0.91801155],[-0.11746069 -0.17287484  0.13953902  0.91193455],[-0.1209513  -0.17610366  0.14206982  0.91779988],[ 4.47049836e-04 -3.39049080e-04  4.51265608e-05 -1.03364980e-03],0.502617597579956,[-562.29873446  405.29668175 -431.40529522  415.28185498]
[-0.12111708 -0.1768496   0.13361346  0.9069655 ],[-0.11746069 -0.17296219  0.13962637  0.90931654],[-0.1209513  -0.17610366  0.14206982  0.91779988],[ 7.90447343e-04 -8.66903473e-05 -3.21542161e-05 -6.47140863e-04],0.5516698360443115,[ 477.36120087  376.53011942  459.80917557 -482.73955684]
[-0.11435693 -0.17342226  0.13911571  0.91152911],[-0.11754791 -0.17304941  0.13936445  0.90495321],[-0.1209513  -0.17610366  0.14206982  0.91779988],[-0.00058522  0.00037215 -0.00030247 -0.00054208],0.6016299724578857,[-534.4146899  -423.30029179  379.38246016 -371.19009925]
[-0.11291465 -0.17056284  0.13172989  0.90858988],[-0.11763513 -0.17313664  0.13910253  0.90058988],[-0.12112587 -0.17610379  0.14206982  0.91770401],[-3.48203277e-03  7.57191053e-04  2.92880101e-05 -6.06559580e-04],0.6514291763305664,[-465.31853606 -422.74400353  441.98077469 -424.46052249]
[-0.10972241 -0.17064589  0.1468914   0.90248124],[-0.11772241 -0.1731367   0.13936445  0.89448124],[-0.12164944 -0.17592909  0.14206982  0.91770401],[-0.00823161  0.00086873  0.00136249 -0.00061954],0.7016458511352539,[-515.39464352 -403.73256916 -469.77350287 -450.3718737 ]
[-0.11319951 -0.18113676  0.14746574  0.8963726 ],[-0.1178097  -0.17313676  0.13962637  0.8883726 ],[-0.12234759 -0.17575452  0.14206956  0.91770401],[-0.01163208 -0.00025781  0.00050946 -0.00021485],0.7514824867248535,[-404.03946745  469.54550696 -407.85779388 -453.42619451]
