target,real_target,js,jv,time,action
[-0.11605724 -0.13561932  0.16500084  0.95669511],[-0.11405724 -0.13761932  0.16406114  0.95469511],[-0.13404127 -0.14049906  0.44383713  0.95471129],[ 1.10428911e-03 -2.14129985e-04 -2.71015002e-05  2.03342525e-04],0.0014336109161376953,[-636.26559124 -371.18288731  278.40721728 -138.24465789]
[-0.11614452 -0.13898957  0.16606114  0.95269511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.13404127 -0.14049906  0.44331356  0.95461542],[ 7.73472999e-04 -2.75923970e-04 -5.68982481e-05 -2.86842410e-04],0.05240130424499512,[-488.17395441 -381.23404296  670.46708393 -428.28904016]
[-0.11214452 -0.13893342  0.16268249  0.95492664],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.13404127 -0.14049906  0.4424411   0.95461542],[ 0.00102583 -0.00027093 -0.00026377 -0.00057052],0.10156893730163574,[-569.50773138 -401.9034379   690.49519315  415.7763417 ]
[-0.11516397 -0.13775843  0.16590084  0.95669511],[-0.11414452 -0.13753203  0.16406114  0.95469511],[-0.13404127 -0.14049906  0.44174282  0.95461542],[ 0.00266282 -0.00109515 -0.00062137  0.00051197],0.15239953994750977,[-449.07651898 -409.80934501  659.06313357  413.41911135]
[-0.11367893 -0.13568621  0.16288682  0.95269511],[-0.11423181 -0.13753196  0.16414836  0.95469511],[-0.13369226 -0.14067363  0.44121951  0.95480717],[ 0.00764293  0.00051195 -0.00066192  0.00061066],0.20159196853637695,[-517.11398292 -418.50416099  689.00290205 -430.39826374]
[-0.11426509 -0.1359878   0.1662038   0.95353449],[-0.11431909 -0.13753189  0.16423558  0.95469511],[-0.13299411 -0.14049906  0.44052123  0.95490304],[ 0.01696531  0.0024712  -0.00214384 -0.00141253],0.2534503936767578,[-474.37279939 -401.64664221  657.11603499 -395.47972442]
[-0.11237072 -0.13879183  0.16418892  0.9547418 ],[-0.11423181 -0.13753196  0.16423558  0.95469511],[-0.13159781 -0.14032435  0.43982295  0.95471129],[ 0.02181299  0.00287495  0.00097559 -0.00216965],0.3028538227081299,[-503.60956294 -383.61250337  681.27434567  409.80867153]
[-0.11214452 -0.13662448  0.16592057  0.95284954],[-0.11414452 -0.13753203  0.16423558  0.95469511],[-0.13055066 -0.14032435  0.43895023  0.95471129],[ 1.64828720e-02  3.10632774e-03  1.11963037e-03 -9.14008947e-05],0.3518855571746826,[-479.71148374 -416.73865315  661.8725574  -414.17671956]
[-0.11594554 -0.13944442  0.16271415  0.95146461],[-0.11423181 -0.13753196  0.16432279  0.95294976],[-0.13037609 -0.14032449  0.43807778  0.95480717],[2.83851784e-03 9.36116468e-04 2.79239202e-05 2.81133428e-03],0.4054093360900879,[-412.49510704 -383.91608661  685.36232477 -412.03684316]
[-0.11631909 -0.13553189  0.16623602  0.9498525 ],[-0.11431909 -0.13753189  0.16441001  0.95120442],[-0.13107424 -0.14049906  0.43703036  0.95499891],[-0.00957369 -0.00186148 -0.0010982   0.00178126],0.45163464546203613,[-478.64651951 -429.55515131  651.2195008  -415.20026781]
