target,real_target,js,jv,time,action
[-0.16999478  0.02810307  0.16593504  0.47953515],[-0.18020523  0.01815137  0.16240293  0.47996554],[-0.18465584  0.0130901   0.16336259  0.48406681],[ 0.00113103 -0.00127762 -0.00070184 -0.00031077],0.0017781257629394531,[ -895.88136359  -123.82125121  -644.05178197 -1000.        ]
[-0.16779252  0.03065144  0.1538075   0.48093456],[-0.18029252  0.01815144  0.16249014  0.47996554],[-0.18465584  0.01326454  0.16336286  0.48406681],[ 0.00204557 -0.00025601 -0.00033029  0.00026533],0.05212593078613281,[-517.36376402 -431.66847205  461.51092613 -391.77025673]
[-0.1928798   0.01755279  0.15725421  0.49246554],[-0.1803798   0.01832594  0.16240293  0.47996554],[-0.18448127  0.01308997  0.1635373   0.48406681],[ 0.00077607  0.00023814 -0.00020937 -0.00417512],0.10220146179199219,[ 821.07203014 -326.71156289  392.26463965  484.91623555]
[-0.17953652  0.00600045  0.16751845  0.47411744],[-0.18046708  0.01850045  0.16231571  0.47996554],[-0.18448127  0.01326441  0.16336286  0.48320395],[ 0.00081042 -0.00032315 -0.00024046 -0.02598903],0.15270400047302246,[-624.95304281  477.81227031 -448.87489902 -526.939925  ]
[-0.18043477  0.01438854  0.17342619  0.47192346],[-0.18046708  0.01841323  0.16240293  0.47996554],[-0.18448127  0.01326441  0.1635373   0.48128647],[ 0.00176894 -0.00021519  0.0002853  -0.03044893],0.20217013359069824,[-406.7533879  -451.5869244  -434.45034478 -406.61701693]
[-0.16796708  0.03082601  0.17326828  0.49246554],[-0.18046708  0.01832601  0.16249014  0.47996554],[-0.18448127  0.01308997  0.16406088  0.47994424],[-0.0056072  -0.00072385  0.00373031 -0.01983524],0.2520711421966553,[-669.66098987 -517.67325589 -406.28792139  559.45084124]
[-0.1680543   0.03100045  0.14990293  0.46798566],[-0.1805543   0.01850045  0.16240293  0.47996554],[-0.18465584  0.01326454  0.16406088  0.47927312],[-0.00521599  0.00033421  0.01637898 -0.01744822],0.3021578788757324,[-484.31852802 -417.73510459  514.25512524 -572.30509489]
[-0.19314152  0.03117488  0.17481571  0.47633371],[-0.18064152  0.01867488  0.16231571  0.47996554],[-0.18465584  0.01343898  0.16266485  0.47802676],[ 0.00408535  0.00264026  0.01960949 -0.0262802 ],0.35553574562072754,[ 818.88715502 -417.73590534 -524.85781825 -333.6856074 ]
[-0.16814152  0.03126224  0.16948391  0.48849697],[-0.18064152  0.01876224  0.16231558  0.47909287],[-0.18483041  0.01361355  0.16039583  0.47610929],[ 0.00529776  0.00326377  0.01323276 -0.04068015],0.40251708030700684,[-861.21406733 -417.12398114 -395.96707534  504.7589392 ]
[-0.19242992  0.02321666  0.163829    0.47772171],[-0.18064152  0.01884959  0.16231544  0.47822019],[-0.18622657  0.01396255  0.15899954  0.47371244],[-0.01785394  0.00106093  0.00944537 -0.04289612],0.4527912139892578,[ 774.53760393 -358.75228366 -386.58555118  343.35576867]
[-0.19237855  0.02261486  0.15406139  0.46566292],[-0.18064152  0.01876224  0.16231558  0.47560221],[-0.18884459  0.01361355  0.15812682  0.47169909],[-0.05879971 -0.00358741  0.00577258 -0.03296066],0.5020122528076172,[ 377.61299282 -407.48053288  442.17112095 -473.33617872]
[-0.18241046  0.02158338  0.17481571  0.47621325],[-0.18064152  0.01867488  0.16231571  0.47298422],[-0.19216076  0.01413712  0.15620695  0.47083623],[-0.08410499 -0.00348958  0.00107921 -0.02409214],0.557065486907959,[-648.0950861  -398.0910104  -515.74500461  482.5808868 ]
[-0.1831831   0.03108767  0.17394003  0.47665852],[-0.18064152  0.01858767  0.16214114  0.46862091],[-0.19477878  0.01378812  0.15515979  0.46987749],[-0.06032653 -0.0015838   0.00187333 -0.01839285],0.601926326751709,[-485.67016914 -476.57696767 -419.51483224  413.21859396]
[-0.18040849  0.00600045  0.15637827  0.46783042],[-0.18064152  0.01850045  0.16196656  0.4642576 ],[-0.19652408  0.01343911  0.15446151  0.46891875],[-0.0203067   0.0019274  -0.00033992 -0.01936073],0.6519360542297363,[-548.40385326  556.2637405  -329.6736354  -455.62976161]
[-0.17676763  0.00608773  0.15875656  0.44477627],[-0.18072881  0.01858773  0.16222835  0.45727627],[-0.19757124  0.01308997  0.15358906  0.46786414],[-3.51502310e-03 -1.21506725e-06 -1.13579659e-03 -2.06184616e-02],0.7022216320037842,[-574.36626534  404.37669889 -419.09367724 -565.54067683]
[-0.18135428  0.00617502  0.17002385  0.46279494],[-0.1808161   0.01867502  0.16249014  0.45029494],[-0.19826939  0.01326454  0.1523672   0.46700128],[-0.00983863  0.00186775 -0.00282413 -0.01703505],0.752716064453125,[-426.22467662  407.61462682 -471.16015878 -269.93241478]
[-0.16972545  0.00712755  0.15686041  0.43615274],[-0.1808161   0.0185878   0.16222835  0.44069564],[-0.19792038  0.01361355  0.15149475  0.46652191],[-0.01078039  0.00681272 -0.00175635 -0.00538852],0.8024435043334961,[-710.23979645  402.85516176 -352.7110587  -598.32442135]
[-0.17273509  0.03100058  0.15804215  0.43992541],[-0.1808161   0.01850058  0.16196656  0.43109635],[-0.19722223  0.01396255  0.15184362  0.46671365],[0.00330353 0.00698008 0.00233423 0.00171288],0.8527724742889404,[-466.79666498 -558.5585299  -409.76653214 -388.32764568]
[-0.17761664  0.02047288  0.17344992  0.43050638],[-0.18099067  0.01850058  0.16187921  0.41800638],[-0.19634951  0.01413726  0.1521925   0.46709715],[0.01570764 0.00225439 0.00761193 0.00492471],0.9023785591125488,[-407.31569773 -341.94995771 -485.76973486 -486.9131062 ]
[-0.16866523  0.03100058  0.17429186  0.39241641],[-0.18116523  0.01850058  0.16179186  0.40491641],[-0.19617494  0.01413712  0.15323992  0.46709715],[0.00923989 0.00168723 0.01316647 0.00056603],0.955193281173706,[-669.25381667 -480.19890779 -420.17165577 -703.9701604 ]
[-0.17079297  0.02145127  0.14938736  0.39538985],[-0.18125245  0.01850058  0.16187908  0.38746311],[-0.19634951  0.01396255  0.15446178  0.46709715],[-0.00145373 -0.00213532  0.01287415  0.00139475],1.0203924179077148,[-498.47341278 -351.09026502  516.99971959 -415.03952988]
[-0.17264948  0.01937337  0.14946629  0.36907289],[-0.18133967  0.01850058  0.16196629  0.37000981],[-0.19652408  0.01378798  0.15603251  0.46738477],[-0.00660149 -0.002155    0.01120292  0.00670012],1.0520033836364746,[-494.13389628 -394.13492889  412.95709702 -635.38800659]
[-0.17155064  0.01745141  0.16583516  0.339706  ],[-0.18151424  0.0185878   0.16187921  0.35168386],[-0.19634951  0.01396255  0.15742881  0.46748065],[ 0.00184491  0.0003621   0.0176474  -0.00590548],1.1027870178222656,[-537.86393593 -390.8761541  -472.5488516  -670.12665231]
[-0.19418882  0.0246362   0.14929213  0.32736242],[-0.18168882  0.01867502  0.16179213  0.3333579 ],[-0.19547693  0.01378825  0.15969755  0.46680953],[ 0.01633857  0.00084785  0.02833919 -0.03090099],1.1539514064788818,[ -53.6381288  -455.12025737  490.99508162 -551.43082847]
[-0.18265735  0.00608773  0.14920478  0.30792465],[-0.18186332  0.01858773  0.16170478  0.3132866 ],[-0.1942552   0.01413726  0.16161742  0.46278283],[ 0.02529142  0.00082642  0.02576259 -0.09058231],1.2077908515930176,[-612.69720233  521.73672819  421.01159135 -585.30657066]
[-0.16953782  0.02191351  0.15541434  0.3057153 ],[-0.18203782  0.01850045  0.16161743  0.2932153 ],[-0.19320792  0.01413712  0.16179213  0.45798914],[ 0.02635331  0.00104724  0.01509552 -0.10737112],1.25286865234375,[-699.50665731 -502.98507571  380.52444083 -458.04651331]
[-0.18398131  0.02713702  0.17403021  0.2536627 ],[-0.18221239  0.01850045  0.16153021  0.2661627 ],[-0.19181162  0.01431156  0.15969782  0.4507986 ],[ 0.01275233  0.00225098 -0.00064336 -0.11338463],1.303537130355835,[-201.45957777 -443.20068184 -503.05479774 -812.60243258]
[-0.19488696  0.02335764  0.16568112  0.2516101 ],[-0.18238696  0.01850045  0.161443    0.2391101 ],[-0.19128804  0.01448626  0.15393793  0.44590904],[-0.00068967  0.00732219 -0.00208114 -0.13087041],1.355424165725708,[ 589.50159465 -385.08356563 -400.65101449 -477.2907508 ]
[-0.1937091   0.00825101  0.17329659  0.20195668],[-0.18256146  0.01858773  0.16135577  0.20943951],[-0.19163718  0.01518428  0.1441644   0.4372804 ],[ 0.00452306  0.00995992  0.00395478 -0.15266636],1.4031484127044678,[ 387.44526212  502.01396673 -503.6266865  -804.83530691]
[-0.17023596  0.03117502  0.17376855  0.18270029],[-0.18273596  0.01867502  0.16126855  0.17976892],[-0.19233533  0.01518441  0.13334318  0.42874763],[ 0.00396317  0.00537208  0.00151841 -0.18108134],1.4534523487091064,[-873.21104577 -553.90062497 -488.80536077 -598.08902503]
[-0.18827575  0.01325151  0.15633931  0.13881086],[-0.18299776  0.01884959  0.16126841  0.14835299],[-0.19268434  0.01500984  0.12496567  0.42040661],[ 0.00066883  0.00537411 -0.00335043 -0.20571653],1.5055036544799805,[-156.57507688  508.53596495 -392.59600455 -789.63675576]
[-0.18447523  0.02803718  0.15402365  0.1141344 ],[-0.18325955  0.01902416  0.16126828  0.11693706],[-0.19268434  0.01518428  0.11362114  0.40458743],[-0.01396573  0.00699122 -0.00540692 -0.2687784 ],1.5514476299285889,[-498.07627206 -500.75409009 -479.08220562 -607.22748959]
[-0.18545878  0.02007273  0.17240781  0.06865781],[-0.18352134  0.01902416  0.16144285  0.08115781],[-0.19216076  0.01535898  0.1068141   0.39039811],[-0.01486938  0.00761154 -0.00176163 -0.27397556],1.6014854907989502,[-410.89398004 -355.74859977 -573.51281697 -779.88102326]
[-0.19628313  0.02461011  0.14911743  0.03403722],[-0.18378313  0.01902416  0.16161743  0.04537856],[-0.19181162  0.01553342  0.09896017  0.37592117],[-0.02193117  0.00544261  0.00321355 -0.29132595],1.651547908782959,[ 590.0269901  -435.3241809  -384.02750009 -711.94750872]
