target,real_target,js,jv,time,action
[-0.15557887  0.05437393  0.15024726  0.4661104 ],[-0.18430683  0.04337157  0.14093518  0.51661748],[-0.18797201  0.04136435  0.1411971   0.5228957 ],[-1.98749450e-05  3.93848314e-03  5.03217812e-06 -6.68728259e-05],0.00464320182800293,[-752.28258666 -205.41616242 -368.37646506 -591.44374629]
[-0.1561163   0.05405229  0.15161124  0.46426496],[-0.18430683  0.04328436  0.1410224   0.51661748],[-0.18797201  0.04153879  0.1411971   0.52279983],[-3.36365926e-04  4.11481268e-03 -5.55981691e-05 -8.64761110e-05],0.05460500717163086,[-551.21355205 -409.52907976 -416.25746876 -441.5144743 ]
[-0.1570347   0.05372165  0.1525393   0.4577007 ],[-0.18430683  0.04328436  0.1410224   0.51661748],[-0.18797201  0.04171349  0.1411971   0.52279983],[ 3.86681725e-04  4.03184888e-03  9.70649397e-06 -2.77206494e-04],0.10646224021911621,[-540.90533179 -408.96804923 -415.31800187 -478.49940981]
[-0.15816282  0.05280801  0.15185678  0.45098865],[-0.18430683  0.04328436  0.1410224   0.51661748],[-0.18797201  0.04206237  0.14102267  0.52279983],[-6.67584054e-05  4.81231762e-03  1.20522603e-04 -4.89777899e-03],0.1546468734741211,[-532.11747838 -403.15030027 -408.65746554 -482.88991019]
[-0.15824749  0.05331475  0.15134013  0.44269082],[-0.18430683  0.04328436  0.1410224   0.51661748],[-0.18797201  0.04241151  0.14102267  0.52212871],[ 3.34724475e-05  5.45175458e-03  2.58654319e-05 -9.83906113e-03],0.20577287673950195,[-547.35208012 -411.85142425 -408.10414471 -493.10589972]
[-0.15790845  0.05385368  0.15157032  0.42981464],[-0.18430683  0.04328436  0.1410224   0.51661748],[-0.18797201  0.04276065  0.14084796  0.52145759],[-8.84342577e-04  3.42180253e-03  4.16873136e-05 -8.58994235e-03],0.25829052925109863,[-555.40530947 -412.23477251 -412.45693923 -531.25706303]
[-0.15698504  0.05480804  0.15236762  0.41502982],[-0.18439405  0.04328422  0.14110975  0.51661748],[-0.18797201  0.04276065  0.14102267  0.52126585],[-0.00129638  0.00163452  0.00046691 -0.00734364],0.3061807155609131,[-568.79136434 -417.78883567 -414.01214324 -555.26930499]
[-0.15569356  0.05549137  0.153656    0.40132806],[-0.18448126  0.04328409  0.1411971   0.51661748],[-0.18797201  0.04276065  0.14102267  0.52088235],[ 0.00062067  0.00099614  0.00018517 -0.01138864],0.35612010955810547,[-580.77229158 -416.84160947 -418.15276458 -553.00520527]
[-0.15476798  0.05600986  0.1534171   0.39339054],[-0.18448126  0.04328409  0.1411971   0.51661748],[-0.18797201  0.04293508  0.14084823  0.51944424],[ 0.00226495  0.00174468  0.00073186 -0.02715747],0.4071066379547119,[-579.90930729 -415.14457977 -412.29268972 -508.52271177]
[-0.155298    0.05663887  0.15264419  0.38754922],[-0.18448126  0.04328409  0.1411971   0.51661748],[-0.18797201  0.04310979  0.1410224   0.51791026],[ 0.00022266  0.00380449  0.0027389  -0.04786236],0.45514488220214844,[-555.41667983 -416.26218878 -407.56447338 -495.33181458]
[-0.15657018  0.05680927  0.1516456   0.37882006],[-0.18448126  0.04328409  0.1411971   0.51487213],[-0.18797201  0.04363336  0.14154624  0.51474643],[-0.00341222  0.00800485  0.00841323 -0.06453422],0.510221004486084,[-537.91886304 -411.05118714 -403.57725913 -506.92049841]
[-0.15708973  0.05594638  0.1521643   0.36216372],[-0.18448126  0.04328409  0.1411971   0.51312679],[-0.18814645  0.04450582  0.14241896  0.51100735],[-0.00672729  0.01336174  0.01320848 -0.0673739 ],0.5544133186340332,[-550.10487629 -401.00079688 -408.22868871 -564.84245396]
[-0.15662749  0.05357924  0.15294154  0.33503845],[-0.18448126  0.04319687  0.1411971   0.51050881],[-0.18814645  0.0452041   0.14294227  0.50793939],[-0.00815254  0.01595357  0.01620237 -0.05930695],0.6078805923461914,[-564.53111585 -389.9335547  -411.08711484 -654.85189453]
[-0.1557638   0.05226529  0.15274407  0.31167895],[-0.18448126  0.04310966  0.1411971   0.50789082],[-0.18832102  0.04590224  0.1439897   0.50448793],[-5.08310067e-05  1.40658329e-02  1.43347787e-02 -6.32093087e-02],0.6546146869659424,[-578.36601092 -394.25823961 -403.42126707 -635.76070178]
[-0.15519209  0.05189858  0.15105502  0.2977962 ],[-0.18448126  0.0430223   0.14128445  0.50265484],[-0.18832102  0.04642582  0.14486215  0.50151584],[ 0.00734022  0.0139535   0.01457578 -0.0881865 ],0.7053818702697754,[-574.2239055  -400.11683402 -395.21939818 -578.23447439]
[-0.15707302  0.05533188  0.14754494  0.31728762],[-0.18448126  0.04293495  0.1413718   0.49741885],[-0.18832102  0.04712384  0.14573513  0.4947088 ],[ 0.00826246  0.01666744  0.01558819 -0.15461886],0.7542107105255127,[-528.01466452 -424.66348398 -383.03277745 -304.62126506]
[-0.15884116  0.05716108  0.14348188  0.3193503 ],[-0.18456855  0.04293502  0.14093544  0.48956487],[-0.18832102  0.04799655  0.14660758  0.48454618],[ 0.00547143  0.01734987  0.01711512 -0.19418354],0.8062098026275635,[-520.86650766 -414.91872532  424.26938463 -397.02077401]
[-0.15814264  0.05506495  0.14467318  0.2851276 ],[-0.18465585  0.04293508  0.14049909  0.48171088],[-0.18832102  0.04834569  0.1474803   0.47447943],[-0.01143951  0.01514152  0.01507726 -0.17080477],0.8551411628723145,[-561.37392316 -392.00848528  401.44236908 -663.76758691]
[-0.15616141  0.05081353  0.14723806  0.24147262],[-0.18474313  0.0428478   0.14049909  0.47211157],[-0.18849559  0.04852027  0.14800388  0.46824764],[-0.03807098  0.00935572  0.01005291 -0.13501737],0.9055478572845459,[-594.0207829  -375.66656541  392.02085166 -775.34996877]
[-0.15478207  0.04876037  0.14755988  0.20932952],[-0.18483041  0.04276051  0.14049909  0.46251225],[-0.18884459  0.04869457  0.14852772  0.46211171],[-0.03438579  0.00896616  0.00963319 -0.12571044],0.9577934741973877,[-596.24827654 -386.66535949  401.83328971 -708.44128598]
[-0.15581459  0.04979749  0.14103991  0.19694442],[-0.18491763  0.04284773  0.14058631  0.45029496],[-0.18919373  0.04886927  0.14905103  0.45463356],[ 0.00939932  0.00917355  0.00665166 -0.1766385 ],1.005044937133789,[-556.64111544 -406.11649408  438.18458173 -563.19321738]
[-0.15790738  0.05028122  0.13705648  0.17469814],[-0.18500485  0.04293495  0.14067353  0.43807766],[-0.18936817  0.04869457  0.1490513   0.44341632],[ 0.05694179  0.00450467 -0.00129116 -0.21055862],1.0574281215667725,[-528.51685475 -405.54781799  429.06097177 -611.56233459]
[-0.1585872   0.0516601   0.1350017   0.16859424],[-0.18517942  0.0430223   0.14093532  0.42498769],[-0.18919373  0.04886927  0.14905103  0.43181559],[ 0.04006843  0.00471863 -0.00113124 -0.24389059],1.1055912971496582,[-540.21369558 -410.03512917  422.85086488 -493.13286598]
[-0.15843892  0.05168508  0.13297936  0.15908498],[-0.18535399  0.04310966  0.1411971   0.41189772],[-0.18884459  0.04939285  0.14940017  0.41868088],[-0.02360166  0.01119085  0.00417802 -0.25239422],1.1558034420013428,[-549.01424911 -399.2926592   426.58017567 -504.41977408]
[-0.15764762  0.05081033  0.13210627  0.12408009],[-0.18544128  0.04310972  0.14110975  0.39618973],[-0.18867016  0.04939285  0.14957488  0.40631316],[-0.06818697  0.00784374  0.00094303 -0.23375886],1.2051761150360107,[-564.36910409 -396.15501937  421.95733722 -699.57675212]
[-0.15570457  0.04741957  0.13244504  0.07146323],[-0.18552856  0.04310979  0.1410224   0.38048175],[-0.18867016  0.04921841  0.14957461  0.39586292],[-0.05517111  0.00501188 -0.00167483 -0.20495128],1.2563202381134033,[-593.98543549  421.14823618  415.67722002 -857.3661974 ]
[-0.15499754  0.0435246   0.13109854  0.03230017],[-0.18570306  0.04310972  0.14093518  0.36302847],[-0.18919373  0.04939285  0.14992375  0.38809714],[-0.00081038  0.00926866 -0.00050734 -0.21792557],1.304506778717041,[-589.44749347  430.34985314  426.08935566 -797.67941171]
[-0.15737627  0.04351879  0.12618198  0.01662982],[-0.18587756  0.04310966  0.14084797  0.34557518],[-0.18971731  0.04939285  0.14992375  0.37381194],[ 0.04625484  0.00903007 -0.00428793 -0.27679926],1.3546366691589355,[-533.86666105  405.90898319  444.80431673 -588.28719894]
[-0.16199635  0.04582866  0.12247293  0.0077534 ],[-0.18605207  0.04310959  0.1408481   0.32812189],[-0.18989188  0.04939298  0.14957461  0.35780102],[ 0.05344363  0.00717418 -0.01018461 -0.32836776],1.4040489196777344,[-472.76841566  389.66899055  441.49545753 -525.08222519]
[-0.16756658  0.04932915  0.12014301  0.01068673],[-0.18622658  0.04310952  0.14084823  0.31066859],[-0.18936817  0.04921815  0.14940017  0.33900975],[ 0.01310924  0.00976636 -0.01229209 -0.36836974],1.4552829265594482,[-417.5623362  -422.22176375  438.4912955  -412.08939385]
[-0.16508718  0.04954352  0.1265252  -0.02810663],[-0.18640114  0.04310952  0.14067366  0.2932153 ],[-0.18867016  0.04939285  0.14940017  0.31705465],[-0.04725447  0.00973391 -0.0069605  -0.33250998],1.5060505867004395,[-544.64654317 -400.38935143  395.53372814 -690.44842124]
[-0.16057391  0.04634293  0.13171814 -0.07289958],[-0.18657571  0.04310952  0.14049909  0.27576202],[-0.18814645  0.04939272  0.14922574  0.30545392],[-0.06403397  0.00969681 -0.0049283  -0.2994972 ],1.5571746826171875,[-597.72980232  422.30371824  394.51368457 -821.52229613]
[-0.15738863  0.04124738  0.13535286 -0.11546406],[-0.1868375   0.04319687  0.14023717  0.25830873],[-0.18814645  0.04956742  0.14974905  0.29155222],[-0.03387486  0.01441586 -0.00049538 -0.28675228],1.6068639755249023,[-601.58741687  440.02590349  401.06692336 -804.14759752]
[-0.16132538  0.03903413  0.13415152 -0.1418799 ],[-0.18709929  0.04328422  0.13997525  0.24085544],[-0.18867016  0.04974199  0.15009819  0.27630829],[ 0.02815868  0.01388451 -0.00228582 -0.33369558],1.6542911529541016,[-485.50781395  425.07300843  422.58895956 -687.29746355]
[-0.1677584   0.03991903  0.13354452 -0.17220573],[-0.18718658  0.04328416  0.13997538  0.21816616],[-0.18919373  0.04921841  0.14992375  0.25751702],[ 0.06915717  0.00616443 -0.00776161 -0.37136506],1.7050185203552246,[-418.49970087  400.82599556  418.23235668 -695.60330625]
