target,real_target,js,jv,time,action
[-0.13565478  0.06707083  0.15909517  0.45514473],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.17523105  0.04991643  0.15271634  0.53209959],[ 8.28192149e-04  4.32215841e-03 -3.05628944e-05 -3.00133053e-04],0.004354715347290039,[-976.33260504 -470.11937579 -496.67053096 -921.25955116]
[-0.13653913  0.06652576  0.16076015  0.44866115],[-0.16912243  0.05323246  0.15254191  0.52708948],[-0.17523105  0.05009086  0.15271634  0.53209959],[ 3.38458476e-04  4.21545830e-03 -1.55282577e-04 -5.69623686e-05],0.055954933166503906,[-580.18900569 -412.10629795 -415.17656411 -487.10422996]
[-0.13802816  0.06617972  0.1622562   0.4347051 ],[-0.16920971  0.0534071   0.15245456  0.52708948],[-0.17523105  0.05026557  0.15271634  0.53209959],[-1.02337459e-05  4.19222304e-03 -1.10978396e-04  1.71347551e-05],0.10557007789611816,[-563.66998766 -412.78138069 -415.9488776  -546.38946609]
[-0.14051081  0.06592495  0.16084711  0.42924947],[-0.16929699  0.05358174  0.1523672   0.52708948],[-0.17523105  0.05061444  0.15271634  0.53162022],[ 0.00225125  0.00531941  0.00021816 -0.01850501],0.15498566627502441,[-536.34671717 -411.6789928  -402.09433038 -486.01938102]
[-0.14155343  0.06726499  0.15883599  0.42340592],[-0.16938421  0.05375617  0.1523672   0.52708948],[-0.17523105  0.05113802  0.15271634  0.52999036],[ 0.00060963  0.00784591  0.00061173 -0.03797711],0.20463848114013672,[-552.74232881 -421.03878522 -397.50399466 -482.78794763]
[-0.14209622  0.06833003  0.15705676  0.41537082],[-0.16947143  0.05393061  0.1523672   0.52708948],[-0.17523105  0.05166186  0.15289078  0.52740177],[-0.00184169  0.01099254  0.00030216 -0.05274693],0.2571680545806885,[-557.52911727 -419.92404696 -395.79642242 -494.1410617 ]
[-0.14161097  0.06879386  0.15738897  0.3961202 ],[-0.16947143  0.05384339  0.15245442  0.52708948],[-0.17505648  0.05235974  0.15289104  0.52442968],[-0.00196864  0.01276275 -0.00110429 -0.05415295],0.30418944358825684,[-571.88974819 -415.02601386 -405.91996163 -578.10457238]
[-0.14018531  0.0675956   0.15901588  0.36830872],[-0.16947143  0.05375617  0.15254164  0.52708948],[-0.17470747  0.05305789  0.1525419   0.52184109],[ 0.00085442  0.01354572 -0.00128812 -0.04914167],0.3562772274017334,[-588.76700336 -403.1289598  -414.93938972 -653.32627736]
[-0.13949457  0.06540645  0.15900294  0.341501  ],[-0.16947143  0.05375617  0.15254164  0.52534413],[-0.17435833  0.05340703  0.15289078  0.51954012],[ 0.00910096  0.01565155  0.00070916 -0.05598483],0.40529918670654297,[-579.44472647 -396.72904218 -404.56219957 -660.56695102]
[-0.14054258  0.06558635  0.15782952  0.33536807],[-0.16947143  0.05375617  0.15254164  0.52359879],[-0.17418389  0.05427975  0.15306548  0.51589691],[ 0.01440939  0.018112    0.00177899 -0.09251267],0.4548227787017822,[-549.86261755 -407.13859192 -398.9886558  -507.69229337]
