target,real_target,js,jv,time,action
[-0.11689232 -0.094795    0.19985467  0.7752742 ],[-0.14110989 -0.10611598  0.18919367  0.82379544],[-0.14398964 -0.10402161  0.19268426  0.82892487],[-4.69214914e-04  5.31715846e-04  1.03056564e-05  1.34183763e-05],0.004378795623779297,[-664.60206982 -453.47298011 -440.03998106 -779.74355618]
[-0.11744012 -0.09541196  0.20109779  0.7754539 ],[-0.14119717 -0.10611605  0.18919367  0.82379544],[-0.14398964 -0.10384717  0.19268453  0.82882899],[-0.00039782  0.00352862 -0.0001167  -0.00015321],0.05437970161437988,[-524.52726597 -403.67420349 -413.73759816 -424.75865548]
[-0.11784513 -0.09670301  0.2021871   0.77093345],[-0.14110989 -0.10620334  0.18919367  0.82379544],[-0.14416421 -0.10314902  0.19268453  0.82892487],[-0.00058322  0.00967434 -0.00031672 -0.000225  ],0.1055152416229248,[-528.13730946 -394.47898058 -414.16928007 -461.31007101]
[-0.11900938 -0.09838039  0.20116478  0.7729355 ],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14416421 -0.10192716  0.19268426  0.82854137],[ 0.00058413  0.01716767 -0.00033141 -0.0134028 ],0.15396952629089355,[-508.30356691 -386.10493085 -404.10197553 -411.10394689]
[-0.11893117 -0.09740309  0.20061024  0.7658484 ],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14398964 -0.10140372  0.19268453  0.82767851],[ 2.14885637e-03  1.34978599e-02 -3.77243010e-05 -1.39904715e-02],0.2046968936920166,[-523.84612229 -406.73105614 -405.54889882 -474.48479911]
[-0.11822988 -0.0962538   0.20080078  0.75481224],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14398964 -0.10105458  0.19250983  0.82700739],[-9.14076339e-04  6.30151286e-03 -1.23613327e-05 -6.75173442e-03],0.2540628910064697,[-539.32237951 -409.61439871 -409.85567885 -508.65269509]
[-0.11703329 -0.09564178  0.20188013  0.74462473],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14381507 -0.10122915  0.19268426  0.82700739],[-2.59375301e-03  2.34603169e-03 -4.05065762e-06 -3.36851465e-03],0.30732250213623047,[-549.24532537 -410.31959854 -413.07251159 -512.50395907]
[-0.11564479 -0.09492834  0.20199634  0.74061555],[-0.14102261 -0.10629062  0.18919367  0.82379544],[-0.14398964 -0.10105458  0.19250983  0.82652802],[ 2.32557291e-03  8.65480736e-04  3.88850127e-05 -1.40725135e-02],0.35427045822143555,[-565.17971761 -409.36804722 -410.73162498 -467.66522138]
[-0.1143392  -0.09408628  0.20110777  0.7371608 ],[-0.14102261 -0.10629062  0.18919367  0.82292274],[-0.14416421 -0.10105445  0.19250983  0.82528166],[ 5.52106844e-03  2.61260524e-04  4.76487373e-05 -3.01953511e-02],0.40470099449157715,[-571.33613777 -412.03319176 -404.79131678 -459.51897787]
[-0.11380092 -0.09292483  0.20016225  0.7325472 ],[-0.14102261 -0.10629062  0.18919367  0.82205003],[-0.14416421 -0.10122915  0.19268453  0.82355594],[-0.00065414  0.00063691  0.00092693 -0.04443763],0.45429444313049316,[-559.8939539  -416.34259396 -402.67863889 -465.71914526]
[-0.11422541 -0.09302174  0.2008833   0.7173436 ],[-0.14110989 -0.10629056  0.18928088  0.82030475],[-0.14416421 -0.10105445  0.1928587   0.82096734],[-0.00913415  0.00226258  0.00336999 -0.04088435],0.5046665668487549,[-543.32413473 -406.39871987 -410.36750705 -540.11694791]
[-0.11485738 -0.09378859  0.2035344   0.6951657 ],[-0.14119717 -0.10629049  0.1893681   0.81855947],[-0.14416421 -0.10088001  0.19338255  0.81914574],[-0.01093987  0.00387979  0.00663449 -0.02933522],0.5552399158477783,[-537.05088304 -401.42859636 -419.26502045 -604.48424569]
[-0.11465317 -0.09568886  0.20773731  0.6702711 ],[-0.14119717 -0.10629049  0.18928088  0.81681412],[-0.14416421 -0.10053087  0.19373142  0.81837875],[-0.00239136  0.00640271  0.01070309 -0.0221943 ],0.6065764427185059,[-550.61948491 -391.30950278 -430.51659673 -642.94701124]
[-0.11414757 -0.09610553  0.21000679  0.65517366],[-0.14119717 -0.10629049  0.18919367  0.81506878],[-0.14416421 -0.10000729  0.19460414  0.81694064],[ 0.00920493  0.01046605  0.01176723 -0.03713653],0.6550214290618896,[-557.67019304 -398.24526469 -421.38637854 -576.4988013 ]
[-0.11446851 -0.09580052  0.20890917  0.6504157 ],[-0.1412844  -0.10629049  0.18919367  0.8124508 ],[-0.14416421 -0.09948371  0.19547685  0.81396856],[ 0.01235337  0.01413353  0.01201109 -0.06658469],0.704606294631958,[-543.66243277 -402.36830663 -404.99140278 -494.27751922]
[-0.11674211 -0.09276151  0.2069079   0.6646202 ],[-0.14137162 -0.10629049  0.18919367  0.80983281],[-0.14433878 -0.09843643  0.19582573  0.8086955 ],[ 0.00506008  0.01663763  0.01274127 -0.11485397],0.7621722221374512,[-506.48534332 -417.65709869 -401.01410485 -335.6947907 ]
[-0.11806229 -0.09210461  0.206119    0.6604534 ],[-0.14145891 -0.10629056  0.18928102  0.8072148 ],[-0.14433878 -0.09773841  0.19652401  0.80131321],[-0.01271404  0.01571536  0.01424676 -0.13457104],0.804481029510498,[-511.57184967 -405.38652083 -403.22391971 -447.92169651]
[-0.11771194 -0.09821063  0.21094503  0.6010142 ],[-0.14154619 -0.10629062  0.18936837  0.80459678],[-0.14433878 -0.09721483  0.19704759  0.79412268],[-0.02740283  0.01114447  0.01054417 -0.09093842],0.8554885387420654,[-538.39152456  440.87945957 -432.3291471  -862.29497351]
[-0.11749865 -0.10311848  0.21260262  0.556254  ],[-0.14163347 -0.10629056  0.18936823  0.80023345],[-0.14451321 -0.09721483  0.19757116  0.79124647],[-0.02542075  0.0080472   0.00923877 -0.07582737],0.9053399562835693,[-540.89099449  435.42932557 -419.88954636 -810.6838303 ]
[-0.11735142 -0.10299561  0.21249169  0.54191554],[-0.14172076 -0.10629049  0.1893681   0.79587013],[-0.14486235 -0.09686569  0.19826945  0.78664452],[ 0.00746103  0.00803777  0.01047313 -0.10694076],0.9547717571258545,[-545.00317343  407.49115756 -410.75562108 -590.52033835]
[-0.11916716 -0.10159215  0.20849077  0.51229316],[-0.14189526 -0.10629056  0.18910644  0.78801617],[-0.14486235 -0.09686569  0.19879302  0.77935811],[ 0.04281416  0.00570543  0.00775657 -0.15387667],1.0069761276245117,[-501.22902974  396.283246   -390.31479046 -689.88424947]
[-0.12211408 -0.10006055  0.20555653  0.4989214 ],[-0.14206976 -0.10629062  0.18884479  0.78016222],[-0.14451321 -0.0970404   0.19914216  0.76957899],[ 0.04098371  0.00422991  0.00675833 -0.20326126],1.0541839599609375,[-462.5350045   392.75504578 -392.34839848 -560.47716815]
[-0.12304185 -0.09964667  0.204662    0.48940852],[-0.14233162 -0.10637777  0.18867008  0.76881757],[-0.14451321 -0.09669126  0.20001462  0.75979986],[-0.00854924  0.00708977  0.01285505 -0.23729389],1.1097486019134521,[-493.43471548  402.56592896 -397.07758954 -533.33211303]
[-0.1222091  -0.10115246  0.20427422  0.45318285],[-0.14259347 -0.10646492  0.18849538  0.75747293],[-0.14468778 -0.09651669  0.20088733  0.74724039],[-0.05408974  0.00629694  0.01491738 -0.23680657],1.155320167541504,[-527.50920928  414.7448109  -397.98694036 -712.69203263]
[-0.11775499 -0.10585342  0.20157532  0.38149163],[-0.14294248 -0.10646506  0.18849552  0.7374016 ],[-0.14503692 -0.09651669  0.20123647  0.73602316],[-0.0754838   0.00534917  0.01002399 -0.22082923],1.204439401626587,[ -608.48729153   437.61768638  -387.2809909  -1000.        ]
[-0.11572409 -0.11079939  0.20112513  0.33130607],[-0.14329149 -0.10646519  0.18849565  0.71733028],[-0.1455605  -0.09669112  0.20176005  0.72480592],[-0.04223463  0.0060036   0.00987242 -0.23085683],1.254441261291504,[-587.51468659  442.81378898  404.806485   -869.52832452]
[-0.12341308 -0.11268183  0.19724566  0.3075995 ],[-0.14372785 -0.10629062  0.18840829  0.69813168],[-0.14608408 -0.09704026  0.20245807  0.71090422],[ 0.02014533  0.0056254   0.00368973 -0.30642688],1.3060686588287354,[-405.83078999  424.86590222  424.82235106 -670.28634976]
[-0.13172747 -0.1129393   0.19641078  0.28184804],[-0.1441642  -0.10611605  0.18832093  0.67893308],[-0.14608408 -0.0973894   0.20263277  0.69297582],[ 0.08474668  0.00396084  0.00179275 -0.34571303],1.3558027744293213,[-347.01732496  414.99837071  410.54710179 -660.32532891]
[-0.13313416 -0.10557068  0.19202879  0.25451604],[-0.14477507 -0.10602877  0.18832093  0.65275314],[-0.14573494 -0.09773854  0.20298191  0.67389693],[ 0.03429643  0.00474839  0.00337449 -0.38359507],1.4055554866790771,[-436.65589956  361.40218834  431.22127781 -667.46230779]
[-0.13165252 -0.10283749  0.19096003  0.2281042 ],[-0.14538594 -0.10594148  0.18832093  0.6265732 ],[-0.14538593 -0.09808755  0.20333078  0.65337994],[-0.05347621  0.0030614   0.00407404 -0.40790044],1.4553720951080322,[-485.66328891  386.20740921  418.44382632 -653.90165638]
[-0.13007604 -0.1050337   0.19097601  0.20001984],[-0.14608409 -0.10576691  0.18814637  0.59864795],[-0.14538593 -0.09861113  0.20350549  0.63142484],[-0.08118304  0.00098049 -0.00099751 -0.43482433],1.5055992603302002,[-500.20616664  416.4851645   413.20950205 -658.60742732]
[-0.12947491 -0.10736369  0.1885612   0.17162612],[-0.14678223 -0.10559234  0.1879718   0.5707227 ],[-0.14573494 -0.09965842  0.20367992  0.60831926],[-0.03584957 -0.00232548 -0.00391268 -0.47439082],1.5550024509429932,[-495.55791377  415.42193278  426.21105909 -655.36348427]
[-0.1330244  -0.10834835  0.18409742  0.14083692],[-0.14748031 -0.10550519  0.18805915  0.54017943],[-0.14643309 -0.10035657  0.20367992  0.5825292 ],[ 0.02376805  0.00185123 -0.00592681 -0.53058222],1.6061198711395264,[-424.25624107  409.71547591  438.70530038 -655.84011845]
[-0.13655952 -0.11007901  0.18186307  0.11011198],[-0.14817838 -0.10541803  0.1881465   0.50963616],[-0.1473058  -0.1003563   0.2040288   0.55405469],[ 0.01968645  0.01022618 -0.0042619  -0.56588651],1.6542351245880127,[-413.77943262  420.1359132   433.23229665 -637.72435184]
[-0.1414308  -0.10857625  0.1809328   0.0787358 ],[-0.14896382 -0.10533075  0.18832108  0.47822022],[-0.14765481 -0.10035643  0.20402906  0.52481318],[-0.01670213  0.01510995 -0.00564984 -0.58814674],1.7079296112060547,[-363.25885103  399.17843752  427.08264481 -637.98136535]
[-0.1445691  -0.10585113  0.17924304  0.04748282],[-0.14974925 -0.10524347  0.18849565  0.44680429],[-0.14765481 -0.10035643  0.2042035   0.4947088 ],[-0.03911994  0.01749409 -0.00637049 -0.60559138],1.7560927867889404,[-368.33516841  389.10035554  432.94668693 -631.6532599 ]
[-0.14907545 -0.10423369  0.17454593  0.01576111],[-0.15053468 -0.10506883  0.18840829  0.41451569],[-0.14748038 -0.10035643  0.20455264  0.4632622 ],[-0.03619225  0.01823103 -0.00334736 -0.64453532],1.8039507865905762,[ 478.21516028  394.1467707   451.62491875 -625.67628446]
[-0.15347938 -0.10379539  0.16994224 -0.01579911],[-0.15132011 -0.10489419  0.18832093  0.38222709],[-0.14748038 -0.10053087  0.20472708  0.429227  ],[-0.01127545  0.01663821 -0.00261326 -0.67403375],1.8554019927978516,[ 496.08066805  399.57830881  455.25425582 -605.1881525 ]
[-0.15804422 -0.10473745  0.16313016 -0.04368457],[-0.15193091 -0.10480697  0.18823372  0.35342917],[-0.14782938 -0.10088014  0.20507622  0.39480831],[-3.33209306e-04  1.48122825e-02 -4.39075889e-03 -6.90127437e-01],1.9069483280181885,[ 514.33696386  407.42348998  472.62473978 -573.51386313]
[-0.16071625 -0.1037261   0.15765764 -0.07167959],[-0.15254171 -0.10471976  0.1881465   0.32463124],[-0.14835296 -0.10140372  0.20525066  0.36010199],[-0.01007859  0.01386763 -0.00595814 -0.6885854 ],1.9557194709777832,[ 494.05599047  393.08829201  471.78462325 -568.91173321]
[-0.16156076 -0.10040469  0.15331343 -0.10212624],[-0.15332714 -0.10463247  0.18805915  0.29321532],[-0.14905111 -0.10157829  0.20542536  0.32606679],[-0.02568047  0.01276658 -0.00487014 -0.68197004],2.0044023990631104,[ 464.74474191 -422.20543241  471.47098575 -588.97661554]
[-0.15800141 -0.09953293  0.15412648 -0.13530332],[-0.15411258 -0.10454518  0.1879718   0.2617994 ],[-0.14957468 -0.10210187  0.2057745   0.28656679],[-0.02732565  0.01427717 -0.00496764 -0.64019237],2.0537283420562744,[ 380.86499896 -410.96328581  449.66058212 -566.67462986]
[-0.1561481  -0.09836587  0.1535934  -0.16707587],[-0.15489801 -0.10437068  0.18797193  0.23038346],[-0.14974926 -0.10262531  0.20577423  0.25598304],[-0.015504    0.01309787 -0.00940079 -0.61996586],2.105215549468994,[ 401.56421222 -414.42949622  454.46336328 -619.85109199]
[-0.15608336 -0.09758504  0.15190953 -0.198395  ],[-0.15568344 -0.10419618  0.18797207  0.19896753],[-0.14974926 -0.10349803  0.20490178  0.22568692],[ 0.0017953   0.00689354 -0.01836881 -0.60476553],2.154423236846924,[ 430.69872584 -415.86078329  456.46842569 -619.20200361]
