target,real_target,js,jv,time,action
[-0.19333902  0.31347668  0.01842586  0.5609138 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27558748  0.32201319  0.0439824   0.61090785],[-4.56732663e-04  5.60751618e-03  1.00653965e-05  9.46233294e-05],0.006698131561279297,[-1000.           472.02027266   450.89729556  -789.42484429]
[-0.19312748  0.3122556   0.01862454  0.5598298 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27558748  0.32236233  0.04398214  0.61090785],[-4.07635861e-04  5.25569160e-03  6.61301390e-05  1.37792384e-04],0.06549954414367676,[-815.47428007  419.55318981  424.50533064 -433.12721864]
[-0.19464496  0.3097755   0.01734465  0.5543165 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27558748  0.32288591  0.0439824   0.61090785],[ 2.09850828e-04  6.95336991e-03  3.06619307e-04 -5.23073796e-05],0.10900044441223145,[-781.94143232  431.18064088  432.12192043 -466.88832869]
[-0.19606343  0.30802584  0.01633738  0.5486366 ],[-0.25691247  0.32463121  0.04293525  0.60388392],[-0.27558748  0.32340949  0.0439824   0.61090785],[ 0.00063816  0.00986338  0.00030025 -0.00831095],0.15994691848754883,[-776.33439588  429.05943478  431.96016612 -470.89516258]
[-0.19915247  0.30697694  0.01423314  0.54443425],[-0.25699975  0.32471851  0.04293525  0.60388392],[-0.27541291  0.3237585   0.04415684  0.60994911],[ 0.00570045  0.00918464 -0.00042326 -0.0229935 ],0.2087693214416504,[-732.32872896  425.1912549   439.68556215 -455.46294848]
[-0.20336978  0.30704442  0.01351421  0.5386698 ],[-0.25708702  0.3248058   0.04293525  0.60388392],[-0.27454032  0.32358419  0.04398214  0.60831926],[ 0.01879985  0.00187267 -0.00173177 -0.02923931],0.25644922256469727,[-679.47361439  415.08528439  432.79940802 -463.7664854 ]
[-0.20549268  0.3075207   0.01511401  0.5284444 ],[-0.25708702  0.32489301  0.04284803  0.60388392],[-0.27209687  0.32271147  0.04415684  0.60716877],[ 0.044647   -0.00396712 -0.00137283 -0.02114265],0.3073763847351074,[-664.49835593  407.07534259  422.9377203  -502.88674369]
[-0.2102844   0.30655208  0.01772887  0.51404727],[-0.25708702  0.32498023  0.04276081  0.60388392],[-0.26633725  0.3221879   0.04468042  0.60659353],[ 0.09307987  0.00046276 -0.00752369 -0.01216799],0.35654401779174805,[-521.93095795  418.31317198  417.99248934 -543.02633739]
[-0.21587962  0.30438802  0.02088269  0.5017295 ],[-0.25708702  0.32498023  0.04276081  0.60301125],[-0.25935591  0.3225369   0.04502929  0.60601829],[ 0.13177248  0.0133032  -0.00353768 -0.01836989],0.405184268951416,[-428.6574926   433.26747785  412.13022778 -534.3422722 ]
[-0.22347933  0.30480775  0.02452566  0.488625  ],[-0.25708702  0.32498023  0.04276081  0.60213858],[-0.25342186  0.32498035  0.04328412  0.60477193],[ 0.1560121   0.01434219 -0.0002062  -0.03146827],0.4549553394317627,[-346.62484097  432.34720786  395.67562907 -541.08038349]
[-0.22828995  0.30609077  0.0280099   0.47410983],[-0.25708702  0.32498023  0.04276081  0.60039324],[-0.24644051  0.32515492  0.04345856  0.60218333],[ 0.13766269  0.00419068  0.00401991 -0.05461513],0.5074441432952881,[-313.80256596  412.39566576  401.26948915 -547.52273855]
