target,real_target,js,jv,time,action
[-0.3127304  -0.19745329  0.29049656  1.2964648 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35622174 -0.15550877  0.32759814  1.36514703],[0.00087192 0.00151675 0.00024502 0.00011693],0.007066488265991211,[-976.32881251  813.54500587  467.14462119 -950.51116813]
[-0.31204543 -0.19787788  0.29173955  1.2933303 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35622174 -0.15533433  0.3274237   1.36514703],[7.09269539e-04 1.54522038e-03 1.83332244e-04 6.31130330e-05],0.05794477462768555,[-631.16057149  446.14731131  429.61193852 -457.84965489]
[-0.31256315 -0.1988454   0.29246223  1.286984  ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35622174 -0.15515976  0.32742384  1.36514703],[ 0.00029659  0.00158415  0.00017629 -0.0001343 ],0.1099400520324707,[-610.52373505  450.55647739  431.86617101 -483.5059716 ]
[-0.3127542  -0.20001918  0.29371223  1.2769539 ],[-0.35150927 -0.15463619  0.32637641  1.36659288],[-0.35622174 -0.15498519  0.3274237   1.36514703],[ 1.05437299e-03  1.36791844e-03  1.38355510e-04 -3.56650528e-05],0.15905213356018066,[-614.47062147  453.14566382  428.35580824 -514.30677993]
[-0.31226134 -0.20040807  0.29599327  1.2613766 ],[-0.35142206 -0.15472341  0.32637641  1.36659288],[-0.35622174 -0.15498519  0.3274237   1.36514703],[1.36421817e-04 7.89565902e-04 1.41842456e-04 6.58163674e-05],0.20994138717651367,[-627.19827967  447.76241506  421.65843962 -560.92639223]
[-0.31261063 -0.20050165  0.2982582   1.2459264 ],[-0.35133484 -0.15481062  0.32637641  1.36659288],[-0.35622174 -0.15481062  0.32742384  1.36514703],[0.00027916 0.00017207 0.00025129 0.00022212],0.25873637199401855,[-612.81379158  447.30424181  419.4634425  -567.76186019]
[-0.31384343 -0.19965795  0.30152282  1.2274172 ],[-0.35133484 -0.15489791  0.3264637   1.36659288],[-0.35622174 -0.15481062  0.32742384  1.36514703],[ 8.87314833e-04 -6.74695583e-05  3.15998717e-04  5.63547822e-05],0.30818605422973633,[-593.39225099  439.77157502  411.91534521 -598.42919116]
[-0.3144877  -0.19834578  0.30439478  1.2068665 ],[-0.35133484 -0.15498519  0.32655099  1.36659288],[-0.35622174 -0.15481062  0.32742384  1.36514703],[ 0.00112649 -0.00067681  0.00054118 -0.00705735],0.35826563835144043,[-599.00237575  435.64118157  410.72550261 -622.9951885 ]
[-0.31524    -0.19790696  0.30704588  1.1876054 ],[-0.35124755 -0.15489791  0.32646377  1.36572015],[-0.35604717 -0.15498519  0.32742384  1.36409242],[ 0.00259259 -0.00203966  0.00072456 -0.02513308],0.40998387336730957,[-590.12715898  439.2315838   409.02068116 -615.6891765 ]
[-0.31706613 -0.19628307  0.3097845   1.1704768 ],[-0.35116026 -0.15481062  0.32637656  1.36484742],[-0.35604717 -0.15533433  0.32759827  1.3615997 ],[ 0.00061301 -0.00749949  0.00227446 -0.06498098],0.46022772789001465,[-567.50242211  429.07904279  406.82880424 -598.01248714]
[-0.31996438 -0.19302464  0.31266287  1.1512029 ],[-0.35124755 -0.15472334  0.32628921  1.36135679],[-0.35569816 -0.15690506  0.32777284  1.35623076],[ 0.00154531 -0.0266129   0.0048803  -0.10400745],0.5107839107513428,[-529.94042006  407.06733026  403.52691161 -599.84847595]
[-0.32247534 -0.18904376  0.31583932  1.1296675 ],[-0.35133484 -0.15463606  0.32620186  1.35786617],[-0.35534902 -0.15987222  0.32777298  1.34980722],[ 0.00093906 -0.05028573  0.00091004 -0.12438736],0.5584135055541992,[-521.44971386  387.37209579  398.32634498 -615.8527681 ]
[-0.3242472  -0.18539536  0.31858724  1.1048772 ],[-0.35150935 -0.15472341  0.32594013  1.35088485],[-0.35517445 -0.16318839  0.32759841  1.34261668],[-0.00822931 -0.05701927 -0.00378168 -0.14710678],0.6148238182067871,[-525.42773455  380.30813075  396.49119616 -642.0679745 ]
[-0.32695037 -0.18234968  0.32101744  1.0843402 ],[-0.35168386 -0.15481076  0.32567841  1.34390354],[-0.35552359 -0.16580628  0.32759841  1.33360455],[-0.00605325 -0.05439513  0.00047671 -0.1882031 ],0.6582498550415039,[-507.54179083  382.47141613  396.16990088 -605.306318  ]
[-0.33151034 -0.1778898   0.3235113   1.0615172 ],[-0.35203293 -0.15446168  0.32567841  1.33255887],[-0.3558726  -0.16859887  0.32794741  1.32219557],[ 0.00560471 -0.04903409  0.000411   -0.23572391],0.7116355895996094,[-458.622009    365.65996499  395.24752341 -610.23710901]
[-0.3346188  -0.17495781  0.32524782  1.043613  ],[-0.352382   -0.15411261  0.32567841  1.3212142 ],[-0.35604717 -0.17086775  0.32777298  1.30800624],[ 0.00555782 -0.03817157 -0.00505278 -0.28923198],0.7599043846130371,[-463.1155211   372.80167157  394.33868474 -558.20141222]
[-0.3367664  -0.17172083  0.3263171   1.0236192 ],[-0.35246928 -0.15385075  0.32567841  1.30812424],[-0.35622174 -0.17226391  0.32759827  1.29122833],[-0.01004367 -0.02362944 -0.00329988 -0.33455335],0.8106341361999512,[-467.66963163 -428.41603672  395.95188008 -556.31559416]
[-0.3394283  -0.16864623  0.32748225  1.006042  ],[-0.35255656 -0.15358889  0.32567841  1.29503429],[-0.35604717 -0.17313663  0.32777284  1.27262881],[-0.01804258 -0.01421503  0.00164103 -0.3610063 ],0.8648345470428467,[-440.53035286 -428.23743221  396.0470134  -526.13693785]
[-0.34262168 -0.16437782  0.32840025  0.97330236],[-0.35299285 -0.15262903  0.32567841  1.27234501],[-0.35569816 -0.17400921  0.32794728  1.25441279],[-0.00687462 -0.00343795 -0.00461093 -0.35113639],0.9090163707733154,[-412.22490904 -440.55959369 -403.6384084  -642.22066144]
[-0.34384406 -0.16084921  0.32796106  0.9430434 ],[-0.35342914 -0.15166916  0.32567841  1.24965572],[-0.35500001 -0.17435835  0.32794741  1.237539  ],[ 0.00471233  0.00514954 -0.00195531 -0.34568104],0.9588596820831299,[-426.9606024  -436.83773468 -398.13147971 -640.9439307 ]
[-0.34389302 -0.1572123   0.32629898  0.91103333],[-0.3538655  -0.15053465  0.32567841  1.22609383],[-0.35447643 -0.17435835  0.32847099  1.22018584],[ 0.01653616  0.01093866  0.00343473 -0.35436731],1.009908676147461,[-444.32537109 -439.02566215  411.5352789  -657.17458904]
[-0.34397197 -0.15290362  0.32556397  0.8809789 ],[-0.35430187 -0.14940014  0.32567841  1.20253193],[-0.35377829 -0.17435835  0.32847086  1.2012987 ],[ 0.02196513  0.01286927 -0.00102141 -0.38670118],1.057539701461792,[-437.37066453 -447.37582138  406.05514321 -638.33116897]
[-0.34510282 -0.14914894  0.32255447  0.848968  ],[-0.35465094 -0.14835292  0.32567841  1.17722464],[-0.35360372 -0.17418378  0.32829642  1.18087759],[ 0.01437466  0.01324284 -0.00545708 -0.40739737],1.1077485084533691,[-422.91548452 -446.57282014  417.88734926 -647.08295991]
[-0.34391692 -0.14540567  0.32042477  0.8221214 ],[-0.35500002 -0.1473057   0.32567841  1.15191734],[-0.35360372 -0.17400935  0.32864556  1.15921011],[-2.12324554e-02  1.51828639e-02 -3.89320342e-04 -4.43197576e-01],1.156984806060791,[-466.22937468 -450.07379704  418.84004337 -604.79858211]
[-0.3434001  -0.14159162  0.31897748  0.78913414],[-0.35569809 -0.14599676  0.32585292  1.12137407],[-0.35430186 -0.17400935  0.32882013  1.13639214],[-0.04233648  0.01450937  0.000697   -0.45663535],1.2057349681854248,[-472.74103727 -455.36294628  416.79086609 -644.81382439]
[-0.343607   -0.13775648  0.31724334  0.7552469 ],[-0.35639617 -0.14468782  0.32602742  1.0908308 ],[-0.35534902 -0.17366034  0.32864556  1.11357418],[-0.04499042  0.01536648 -0.00749467 -0.45566244],1.2563085556030273,[-471.31842606 -456.87640678  418.08335424 -656.64880215]
[-0.34409088 -0.13505556  0.3148197   0.72867846],[-0.35683253 -0.14381516  0.32602748  1.06639618],[-0.35622174 -0.17348564  0.32829642  1.09545403],[-0.0367976   0.01799871 -0.00895395 -0.45565797],1.3060977458953857,[-466.48952806 -453.62789832  422.3639119  -642.52590432]
[-0.34581813 -0.13334206  0.31295156  0.7038718 ],[-0.3572689  -0.1429425   0.32602754  1.04196155],[-0.35709432 -0.1733112   0.32864543  1.06755475],[-0.01213216  0.02100382 -0.00153642 -0.47418512],1.356222152709961,[-443.55578636 -449.22817261  425.19202378 -560.19307867]
[-0.3485659  -0.13193844  0.3120506   0.68048817],[-0.35787976 -0.14172078  0.32585303  1.01752695],[-0.35709432 -0.17313676  0.32899457  1.04272344],[ 1.08020851e-02  2.38358525e-02 -4.96976028e-04 -5.07868715e-01],1.4065399169921875,[-401.40872881 -448.59297881  422.29936859 -570.98359311]
[-0.35135543 -0.13026863  0.3121479   0.66000414],[-0.35849062 -0.14049906  0.32567853  0.99309236],[-0.35674532 -0.17261305  0.32899457  1.01539941],[ 0.01587438  0.02633521 -0.00315683 -0.54387861],1.4563369750976562,[-379.85279141 -449.239396    416.43001185 -529.81774275]
[-0.35267875 -0.12803668  0.31258443  0.6362989 ],[-0.3590142  -0.13962641  0.32559125  0.97040308],[-0.35639631 -0.17174033  0.32916914  0.98817125],[-0.00555604  0.03262648 -0.0026045  -0.5382918 ],1.5061802864074707,[-393.49305093 -451.88079369  415.46226831 -551.27577295]
[-0.35297585 -0.12507053  0.31425858  0.60810363],[-0.35953778 -0.13875376  0.32550398  0.94771379],[-0.35639631 -0.17051861  0.32951815  0.96286057],[-0.02813006  0.03953584 -0.00149036 -0.49882748],1.5558273792266846,[-412.64377492 -455.94253976  409.58279219 -597.57050785]
[-0.35407192 -0.12331065  0.31611657  0.5792799 ],[-0.36006142 -0.13744468  0.3255039   0.92153385],[-0.35691989 -0.16929688  0.32951828  0.93946736],[-0.03627322  0.03846802 -0.00315355 -0.47607936],1.6052920818328857,[-405.6489191  -449.22375901  405.44251714 -618.10752234]
[-0.35641322 -0.1220087   0.316095    0.5537839 ],[-0.36058506 -0.13613561  0.32550383  0.89535391],[-0.3576179  -0.16877344  0.32934371  0.91645765],[-0.01463235  0.03159176 -0.00842802 -0.47133384],1.6614632606506348,[-381.36485541 -451.44820612  412.59330019 -598.74074743]
[-0.3575075 -0.1210086  0.3157215  0.5321832],[-0.36102135 -0.13526302  0.3255039   0.87440997],[-0.35849062 -0.16824973  0.32882     0.89268094],[ 0.00263233  0.02767425 -0.010824   -0.47852631],1.706956386566162,[-401.59065264 -450.10717447  412.45494779 -565.01733589]
[-0.35637817 -0.11929183  0.31493706  0.50937283],[-0.36145765 -0.13439043  0.32550398  0.85346603],[-0.35918877 -0.16772615  0.32916901  0.86871249],[-0.00935339  0.03119176 -0.00425868 -0.47629631],1.7578749656677246,[-441.47628584 -455.61252032  419.08762119 -571.56284334]
